Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51
500	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	24	2	6	24	6	6	6	6	6	6
520	6	6	6	6	6	6	16	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	53	77	2	2	2	4	2	2	16	16	4	21	37	77	2	2	3	16	12	37	2	12	2	2	24	53	24	24	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	24	24	6	24	6	6	6	6	6	6
540	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	37	77	2	2	4	4	2	37	24	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
560	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	4	4	15	2	47	16	5	21	77	77	2	2	5	47	2	77	2	2	2	15	2	2	2	2	2	2	2	2	2	2	37	37	37	37	12	37	16	37	3	3	3	3	16	16	3	16	12	12	12	12	2	12	24	2	6	24	6	6	6	6	6	6
580	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	24	4	2	2	4	16	21	21	37	77	2	2	4	21	2	37	2	2	24	24	2	2	24	24	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	24	24	6	24	6	6	6	6	6	6
600	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	24	2	2	77	2	12	2	77	2	2	4	4	15	2	4	16	4	21	37	77	2	2	4	4	12	37	2	12	2	15	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	24	24	24	24	24	24	6	24	6	6	6	6	6	6
620	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	53	12	2	77	2	2	2	4	2	2	4	16	21	21	37	77	2	2	4	21	12	37	2	12	2	2	2	2	2	2	53	53	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	24	53	24	24	6	24	6	6	6	6	6	6
640	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	53	77	3	12	2	77	2	2	2	4	2	2	16	16	4	21	37	77	2	2	4	16	37	37	2	37	2	2	2	2	2	2	24	53	2	2	2	2	2	12	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	24	24	24	24	6	24	6	6	6	6	6	6
660	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	37	77	2	2	4	4	2	37	24	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
680	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	2	2	16	16	4	21	37	77	2	2	3	16	2	37	2	2	2	15	2	2	2	2	2	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	12	37	2	12	2	2	2	2	6	2	6	6	6	6	6	6
700	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	16	16	4	21	12	77	2	2	3	16	2	12	24	2	2	2	2	2	2	2	2	2	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	3	37	37	2	37	2	2	2	2	2	2	2	2	6	24	6	6	6	6	6	6
720	6	6	6	6	6	6	16	4	3	3	3	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	12	77	2	2	3	4	2	2	4	16	4	21	37	77	2	2	4	4	37	37	2	37	2	12	2	12	2	2	2	37	2	2	2	2	2	2	2	2	2	2	4	4	3	3	37	16	37	37	12	37	12	12	12	12	2	12	2	2	6	2	6	6	6	6	6	6
740	6	6	6	6	6	6	4	4	3	3	16	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	87	77	3	12	2	77	2	2	6	4	6	2	4	16	4	21	37	77	2	2	4	4	37	37	2	37	6	6	2	2	24	24	2	87	2	2	2	2	15	15	15	15	15	15	4	37	4	16	4	4	4	4	4	4	2	15	2	2	2	2	24	24	6	24	6	6	6	6	6	6
760	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	12	77	2	2	4	4	15	2	4	16	4	21	37	77	2	2	4	4	2	37	24	2	2	15	12	12	2	12	2	2	2	2	2	2	2	2	2	2	2	2	15	15	3	3	4	16	15	15	15	15	2	15	2	2	2	2	2	2	6	24	6	6	6	6	6	6
780	6	6	6	6	6	6	4	4	3	3	3	3	4	4	2	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	16	16	4	21	37	77	2	2	3	16	2	37	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	12	3	12	12	12	15	15	3	3	4	16	15	15	2	15	2	12	2	2	2	2	24	2	6	24	6	6	6	6	6	6
800	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	53	77	2	12	2	77	2	2	2	4	2	2	16	16	4	21	37	77	2	2	3	16	37	37	2	37	2	2	2	2	2	2	24	53	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	16	15	37	15	15	2	15	2	2	24	24	24	24	6	24	6	6	6	6	6	6
820	6	6	6	6	6	6	3	4	3	3	3	3	4	4	87	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	34	77	2	2	4	4	34	34	2	34	2	2	2	2	2	2	2	37	2	2	2	2	12	37	2	12	2	2	87	87	3	3	3	3	87	87	87	87	24	87	24	24	24	24	24	24	6	24	6	6	6	6	6	6
840	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	24	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	15	2	2	2	2	24	2	2	24	2	2	37	37	15	37	15	15	4	4	4	3	4	4	4	4	4	4	2	15	2	2	24	24	24	24	6	24	6	6	6	6	6	6
860	6	6	6	6	6	6	16	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	21	21	37	77	2	2	4	21	2	37	2	2	2	2	2	2	2	2	24	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	24	24	24	24	6	24	6	6	6	6	6	6
880	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	9	77	2	2	2	4	2	2	4	16	4	21	26	77	6	2	4	4	6	26	6	6	2	2	2	9	2	2	2	2	2	2	2	2	2	37	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
900	6	6	6	6	6	6	4	4	16	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	3	12	2	77	2	2	4	4	15	2	16	16	4	21	12	77	2	2	3	16	12	12	2	12	2	15	2	2	2	2	2	12	2	2	2	2	2	15	2	2	2	2	37	37	16	16	3	16	37	37	37	37	53	37	24	53	24	24	24	24	6	24	6	6	6	6	6	6
920	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	24	2	2	15	2	2	2	2	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
940	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	2	77	2	2	4	4	15	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	15	2	2	24	2	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	24	24	6	24	6	6	6	6	6	6
960	6	6	6	6	6	6	4	4	3	3	16	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	16	16	4	21	77	77	2	2	3	16	2	77	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	12	2	2	2	2	37	37	16	16	4	16	37	37	37	37	12	37	2	12	24	2	24	24	6	24	6	6	6	6	6	6
980	6	6	6	6	6	6	16	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	2	77	2	2	2	4	2	2	4	16	4	21	37	77	2	2	4	4	12	37	2	12	2	2	2	2	24	2	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	24	24	6	24	6	6	6	6	6	6
1000	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	56	77	2	2	4	4	24	56	24	24	2	2	2	2	2	2	2	2	2	2	2	2	2	12	2	2	2	2	37	37	3	3	3	3	37	37	12	37	2	12	2	2	2	2	2	2	6	24	6	6	6	6	6	6
1020	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	3	12	2	77	2	2	2	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	2	2	2	24	2	2	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	24	24	6	24	6	6	6	6	6	6
1040	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	2	77	2	2	2	4	2	2	16	16	4	21	12	77	2	2	3	16	2	12	2	2	2	2	2	2	2	2	2	15	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	15	37	15	15	2	15	24	2	24	24	24	24	6	24	6	6	6	6	6	6
1060	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	37	77	2	2	4	4	12	37	2	12	2	2	2	2	2	2	2	2	2	2	2	2	2	12	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	24	2	6	24	6	6	6	6	6	6
1080	6	6	6	6	6	6	4	4	3	3	16	3	4	4	15	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	2	77	2	2	2	4	2	2	16	16	4	21	37	77	2	2	4	16	12	37	2	12	2	2	2	2	2	2	24	15	2	2	2	2	12	12	2	12	2	2	15	15	4	16	4	4	15	15	15	15	2	15	2	2	24	24	24	24	6	24	6	6	6	6	6	6
1100	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	3	77	12	12	2	77	2	2	4	4	15	2	4	16	4	21	56	77	2	2	4	4	24	56	6	24	2	15	2	2	2	2	2	12	2	2	2	2	12	12	12	12	3	12	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
1120	6	6	6	6	6	6	3	4	3	3	3	3	4	4	12	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	4	4	15	2	16	16	4	21	37	77	2	2	3	16	2	37	2	2	2	15	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	24	2	6	24	6	6	6	6	6	6
1140	6	6	6	6	6	6	3	4	3	3	3	3	4	4	87	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	24	12	2	77	2	2	12	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	12	2	2	2	2	2	24	2	2	2	2	2	2	2	2	2	2	87	87	3	3	3	3	37	87	37	37	2	37	2	2	2	2	2	2	6	2	6	6	6	6	6	6
1160	6	6	6	6	6	6	16	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	24	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	4	16	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
1180	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	2	77	2	2	15	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	15	2	2	2	2	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	6	2	6	6	6	6	6	6
1200	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	3	12	2	77	2	2	2	4	2	2	16	16	4	21	87	77	2	2	4	16	24	87	24	24	2	2	2	2	2	2	2	12	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
1220	6	6	6	6	6	6	4	4	16	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	2	2	2	24	2	2	2	2	2	2	2	2	2	2	2	2	2	15	37	4	16	4	4	15	15	15	15	2	15	2	2	2	2	24	24	6	24	6	6	6	6	6	6
1240	6	6	6	6	6	6	16	4	3	3	3	3	4	4	16	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	16	16	4	21	2	77	2	2	37	16	2	37	24	2	2	2	2	2	2	2	2	2	2	2	2	2	37	37	37	37	37	37	4	16	3	3	16	16	16	16	3	16	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
