Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51
1220	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	19	77	2	12	2	77	19	2	4	4	2	2	16	16	4	21	37	77	2	2	4	16	77	37	77	77	2	15	2	19	2	2	2	19	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	2	77	6	6	6	6	24	24
1240	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	19	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	43	77	43	43	2	2	12	19	2	12	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	15	37	15	15	2	15	2	2	12	43	6	6	6	6	53	53
1260	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	77	77	2	2	2	4	2	2	4	16	4	21	46	77	2	2	4	4	15	46	2	15	2	2	46	77	96	46	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	12	37	2	12	2	2	96	96	96	96	6	6	6	6	96	96
1280	6	6	6	6	6	6	3	4	3	3	3	3	4	4	77	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	4	4	15	2	4	16	4	21	37	77	2	2	4	4	37	37	2	37	2	15	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	77	77	3	3	3	3	77	77	77	77	2	77	2	2	2	2	2	2	2	2	6	6	6	6	24	24
1300	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	19	19	2	2	2	2	77	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	15	77	2	15	2	15	2	2	2	2	2	77	2	2	19	19	2	12	19	19	2	19	37	37	3	3	3	16	37	37	12	37	2	12	2	2	2	2	2	2	2	2	6	6	6	6	24	24
1320	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	15	77	2	2	4	4	4	2	4	16	4	21	77	77	2	2	4	4	43	77	43	43	4	4	15	15	2	15	12	43	2	2	2	2	37	37	37	37	37	37	4	4	3	3	16	16	4	16	4	4	12	37	2	12	2	12	2	2	43	43	6	6	6	6	93	93
1340	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	19	19	2	2	2	2	46	77	2	12	2	77	2	2	4	4	2	2	16	16	4	21	15	77	2	2	4	16	2	15	2	2	2	15	2	2	2	2	4	46	2	2	19	19	2	2	19	19	19	19	4	4	3	3	16	16	16	16	16	16	77	77	77	77	77	77	77	77	37	77	6	6	6	6	87	87
1360	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	46	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	43	77	2	15	2	2	2	2	46	46	2	2	2	2	2	2	2	2	2	2	15	15	3	3	3	16	37	37	37	37	15	37	2	15	15	46	2	15	43	43	6	6	6	6	93	93
1380	6	6	6	6	6	6	4	4	3	3	3	3	4	4	16	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	15	2	2	2	2	2	2	2	2	2	2	2	37	2	2	2	2	3	16	3	3	16	16	16	16	16	16	15	37	2	15	2	2	2	2	2	2	6	6	6	6	24	24
1400	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	2	77	2	15	2	2	2	2	12	37	2	2	2	2	15	15	15	15	15	15	4	4	3	3	16	16	4	16	4	4	2	15	2	2	2	12	2	2	2	2	6	6	6	6	24	24
1420	6	6	6	6	6	6	4	4	11	3	3	3	4	4	16	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	19	77	2	12	12	77	2	2	4	4	15	2	16	16	4	21	77	77	2	2	3	16	46	77	2	46	2	15	12	12	2	12	2	19	2	2	2	2	2	2	2	2	2	2	4	16	36	11	36	36	36	36	36	36	9	67	28	9	28	28	28	28	8	28	6	6	6	6	49	49
1440	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	19	19	2	2	2	2	77	77	2	12	2	77	2	2	15	4	2	2	4	16	21	21	77	77	2	2	4	21	77	77	2	77	2	15	2	2	2	2	2	77	2	2	19	19	2	2	2	19	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	2	2	6	6	6	6	24	24
1460	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	19	19	2	2	2	2	43	77	3	12	77	77	2	2	4	4	2	2	16	16	4	21	77	77	2	2	3	16	77	77	2	77	2	15	77	77	37	77	2	43	2	2	19	19	2	2	19	19	2	19	37	37	3	3	3	3	37	37	37	37	37	37	37	37	3	37	37	37	15	37	6	6	6	6	56	56
1480	6	6	6	6	6	6	16	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	2	77	2	2	96	4	4	2	4	16	4	21	77	77	2	2	4	4	43	77	2	43	60	96	2	2	60	60	2	77	2	2	2	2	2	2	2	2	2	2	37	37	3	3	4	16	15	37	15	15	2	15	2	2	2	2	60	60	60	60	6	6	6	6	60	60
1500	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	3	12	37	77	2	2	4	4	2	2	4	16	21	21	12	77	2	2	21	21	2	77	2	2	2	15	37	37	12	37	2	43	2	2	2	2	37	37	15	37	15	15	4	4	3	3	16	16	16	16	4	16	2	15	2	2	2	2	12	12	2	12	6	6	6	6	24	24
1520	6	6	6	6	6	6	3	4	3	3	3	3	4	4	77	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	46	77	2	12	77	77	2	2	4	4	2	2	4	16	21	21	77	77	2	2	4	21	77	77	2	77	2	15	77	77	43	77	2	46	2	2	2	2	2	2	2	2	2	2	77	77	3	3	3	3	46	77	46	46	2	46	2	2	2	2	43	43	19	43	6	6	6	6	60	60
1540	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	3	12	2	77	2	2	2	4	2	2	16	16	4	21	77	77	2	2	4	16	77	77	77	77	2	2	2	2	2	2	15	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	4	16	37	37	37	37	15	37	4	15	15	15	4	15	37	77	6	6	6	6	87	87
1560	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	19	77	2	2	4	4	15	2	4	16	4	21	77	77	2	2	4	4	43	77	43	43	2	15	2	19	2	2	3	77	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	37	37	37	37	2	37	2	2	43	43	6	6	6	6	93	93
1580	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	3	77	53	12	2	77	2	2	2	4	2	2	16	16	4	21	16	77	2	2	4	16	16	16	2	37	2	2	2	2	2	2	53	53	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	12	37	2	12	53	53	53	53	53	53	6	6	6	6	53	53
1600	6	6	6	6	6	6	4	4	3	3	3	3	4	4	2	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	21	77	3	12	16	77	2	2	4	4	2	2	4	16	4	21	47	77	2	2	4	4	20	47	2	43	15	15	2	37	2	15	25	47	2	2	2	2	2	2	2	2	2	2	15	15	3	3	3	16	37	37	37	37	15	37	4	15	57	57	87	87	56	87	6	6	6	6	56	56
1620	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	3	12	2	77	2	2	0	4	2	2	4	16	4	21	46	77	2	2	4	4	15	46	37	15	2	8	2	2	2	2	2	43	2	2	2	2	37	37	37	37	37	37	4	4	3	3	16	16	4	16	4	4	12	37	2	12	2	2	2	2	12	37	6	6	6	6	53	53
1640	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	77	77	2	2	2	4	2	2	16	16	4	21	46	77	2	2	4	16	46	46	2	46	2	2	77	77	77	77	2	2	2	2	2	2	2	12	2	2	2	2	37	37	3	3	3	3	12	37	37	37	2	37	2	2	2	2	15	77	4	15	6	6	6	6	26	26
1660	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	77	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	37	37	3	37	2	15	43	77	43	43	2	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	43	43	19	43	6	6	6	6	60	60
1680	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	19	77	2	12	12	77	2	2	4	4	24	2	4	16	4	21	43	77	2	2	4	4	21	77	2	46	56	56	3	12	87	87	2	19	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	87	87	87	87	6	6	6	6	87	87
1700	6	6	6	6	6	6	4	4	3	3	16	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	19	2	77	77	3	12	2	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	37	77	2	37	2	2	2	2	2	2	2	77	2	2	2	2	37	37	37	37	37	37	4	4	16	16	4	16	4	4	4	4	2	37	2	19	2	2	2	2	2	2	6	6	6	6	24	24
1720	6	6	6	6	6	6	3	4	3	3	3	3	4	4	16	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	3	12	43	77	2	2	2	4	2	2	16	16	4	21	37	77	2	2	3	16	2	37	2	2	2	2	43	43	93	43	2	12	2	2	2	2	37	37	37	37	15	37	16	16	3	3	3	3	4	16	4	4	2	15	19	2	2	19	93	93	93	93	6	6	6	6	93	93
1740	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	46	77	2	2	4	4	4	2	4	16	4	21	77	77	2	2	4	4	77	77	77	77	4	4	46	46	2	46	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	43	77	6	6	6	6	93	93
1760	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	21	77	12	12	3	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	21	77	74	46	2	2	2	12	2	2	2	77	2	2	2	2	2	2	2	2	2	2	4	4	3	3	16	16	4	16	4	4	2	15	2	2	2	2	2	2	19	74	6	6	6	6	60	60
1780	6	6	6	6	6	6	4	4	3	3	16	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	15	77	2	2	15	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	2	77	2	15	15	15	15	15	2	43	2	2	2	2	15	15	2	15	2	2	37	37	16	16	3	16	37	37	37	37	12	37	2	12	2	2	15	15	15	15	6	6	6	6	56	56
1800	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	12	2	77	77	2	12	46	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	46	77	2	46	15	15	4	46	15	15	20	77	2	2	2	2	12	12	12	12	3	12	4	4	3	3	16	16	16	16	16	16	3	16	3	12	20	20	77	77	16	77	6	6	6	6	57	57
1820	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	15	77	2	2	4	4	15	2	4	16	4	21	46	77	2	2	4	4	15	46	2	15	2	15	2	15	2	2	2	37	2	2	2	2	12	37	12	12	2	12	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	2	2	6	6	6	6	24	24
1840	6	6	6	6	6	6	3	4	3	3	3	3	4	4	77	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	12	77	2	2	4	4	2	2	4	16	4	21	47	77	2	2	4	4	47	47	2	77	2	15	12	12	2	12	2	12	2	2	2	2	2	12	2	2	2	2	77	77	3	3	3	3	77	77	77	77	46	77	21	46	46	46	46	46	46	46	6	6	6	6	96	96
1860	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	19	77	2	2	4	4	2	2	4	16	4	21	46	77	2	2	4	4	15	46	2	15	2	15	2	19	2	2	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	12	37	12	12	12	12	12	12	1	12	6	6	6	6	23	23
1880	6	6	6	6	6	6	16	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	3	12	43	77	2	2	15	4	2	2	4	16	4	21	77	77	2	2	4	4	37	77	3	37	2	15	93	43	93	93	2	12	2	2	2	2	37	37	37	37	15	37	4	4	3	3	16	16	4	16	4	4	2	15	2	2	2	2	93	93	93	93	6	6	6	6	93	93
1900	6	6	6	6	6	6	4	4	3	3	16	3	4	4	46	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	3	12	77	77	2	2	4	4	2	2	16	16	4	21	77	77	2	2	3	16	15	77	4	15	2	15	77	77	37	77	2	37	2	2	2	2	2	2	2	2	2	2	46	46	4	16	4	4	46	46	46	46	2	46	2	2	2	2	37	37	37	37	6	6	6	6	87	87
1920	6	6	6	6	6	6	16	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	46	77	2	2	2	2	2	2	2	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	2	2	46	46	6	6	6	6	96	96
1940	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	15	77	2	2	2	4	2	2	4	16	4	21	15	77	2	2	4	4	15	15	2	15	2	2	2	15	2	2	15	15	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	15	2	2	2	2	6	6	6	6	24	24
1960	6	6	6	6	6	6	4	4	37	3	3	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	2	77	2	2	5	4	19	2	4	16	4	21	37	77	2	2	4	4	43	37	2	43	2	19	2	2	2	2	2	77	2	2	2	2	2	2	2	2	2	2	4	4	77	37	77	77	77	77	77	77	77	77	37	77	37	37	12	37	2	12	6	6	6	6	24	24
1980	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	96	77	2	2	4	4	96	96	96	96	2	15	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	96	96	6	6	6	6	96	96
2000	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	2	77	2	2	3	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	46	77	2	12	2	2	2	2	15	77	2	2	2	2	2	2	2	2	2	2	15	15	3	3	4	16	15	15	15	15	2	15	2	2	15	15	2	15	19	46	6	6	6	6	60	60
2020	6	6	6	6	6	6	3	4	3	3	3	3	4	4	77	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	20	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	15	77	2	15	2	15	2	2	2	2	3	43	2	2	2	2	2	2	2	2	2	2	47	77	3	3	3	3	47	47	47	47	43	77	43	43	43	43	43	43	43	43	6	6	6	6	93	93
2040	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	43	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	12	77	12	12	2	15	2	43	2	2	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	37	37	12	37	2	12	2	2	2	12	6	6	6	6	24	24
2060	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	2	77	2	2	15	4	2	2	4	16	4	21	37	77	2	2	4	4	15	37	2	15	2	15	2	2	2	2	12	43	2	2	2	2	15	15	15	15	15	15	4	4	3	3	16	16	16	16	4	16	2	15	2	2	2	12	2	2	2	2	6	6	6	6	24	24
2080	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	46	77	2	2	4	4	46	46	46	46	2	15	2	2	2	2	2	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	4	16	37	37	37	37	2	37	2	2	2	2	2	2	21	46	6	6	6	6	62	62
2100	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	46	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	46	77	46	46	2	15	2	46	2	2	2	77	2	2	2	2	15	15	15	15	15	15	4	4	3	3	4	16	4	4	4	4	2	15	2	2	2	2	2	2	46	46	6	6	6	6	96	96
2120	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	19	77	2	12	2	77	2	2	4	4	2	2	16	16	4	21	16	77	2	2	3	16	16	16	2	37	15	15	2	2	2	15	2	19	2	2	2	2	2	2	2	2	2	2	4	4	3	3	16	16	16	16	16	16	2	37	2	2	2	2	2	2	2	2	6	6	6	6	24	24
2140	6	6	6	6	6	6	4	4	16	3	3	3	4	4	4	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	37	77	2	2	4	4	2	2	4	16	4	21	12	77	2	2	4	4	15	37	2	15	2	15	2	37	2	2	2	37	2	2	2	2	15	15	15	15	15	15	4	4	16	16	4	16	4	4	4	4	15	15	2	15	2	2	2	2	2	2	6	6	6	6	24	24
2160	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	12	77	2	2	15	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	77	77	2	15	12	12	12	12	2	43	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	3	37	37	12	37	2	12	2	2	2	2	2	12	43	77	6	6	6	6	93	93
2180	6	6	6	6	6	6	4	4	3	3	20	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	2	77	2	2	21	4	2	2	16	16	4	21	77	77	2	2	3	16	37	77	37	37	15	46	2	2	15	15	2	15	2	2	2	2	2	2	2	2	2	2	37	37	20	20	4	47	37	37	37	37	2	37	2	2	2	2	4	15	46	37	6	6	6	6	96	96
2200	6	6	6	6	6	6	3	4	3	3	3	3	4	4	16	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	3	12	12	77	2	2	21	4	2	2	4	16	4	21	15	77	2	2	4	4	15	15	2	15	19	46	2	12	19	19	19	12	2	2	2	2	15	15	15	15	15	15	16	16	3	3	3	3	16	16	4	16	2	15	2	2	5	19	19	19	19	19	6	6	6	6	60	60
2220	6	6	6	6	6	6	16	4	3	3	3	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	77	77	2	2	4	4	2	2	16	16	4	21	77	77	2	2	3	16	2	77	2	2	2	15	77	77	70	77	2	2	2	2	2	2	2	2	2	2	2	2	15	15	3	3	4	16	15	15	15	15	2	15	2	2	2	2	70	70	30	70	6	6	6	6	80	80
2240	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	43	77	2	2	4	4	2	2	4	16	4	21	46	77	2	2	4	4	15	46	2	15	2	15	43	43	12	43	2	12	2	2	2	2	2	2	2	2	2	2	12	37	3	3	3	3	12	12	37	37	2	37	2	2	2	2	12	12	12	12	6	6	6	6	53	53
2260	6	6	6	6	6	6	16	4	3	3	3	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	3	12	37	77	2	2	4	4	2	2	16	16	4	21	47	77	2	2	4	16	4	47	4	15	2	15	3	37	2	12	2	37	2	2	2	2	2	2	2	2	2	2	4	4	3	3	16	16	4	16	4	4	2	15	2	2	2	2	2	2	34	15	6	6	6	6	84	84
2280	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	15	2	16	16	4	21	43	77	2	2	3	16	43	43	43	43	15	15	2	2	2	15	2	37	2	2	2	2	37	37	37	37	2	37	37	37	3	3	3	3	37	37	37	37	12	37	2	12	2	2	2	2	19	43	6	6	6	6	60	60
2300	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	15	77	2	15	2	2	2	2	2	2	12	77	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	15	37	15	15	2	15	2	2	12	12	12	12	12	12	6	6	6	6	53	53
2320	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	2	77	2	2	4	4	2	2	16	16	4	21	77	77	2	2	3	16	37	77	4	37	15	15	2	2	4	15	77	77	2	2	2	2	2	15	2	2	2	2	4	4	3	3	16	16	16	16	16	16	2	37	2	2	77	77	47	77	5	47	6	6	6	6	27	27
2340	6	6	6	6	6	6	3	4	3	3	3	3	4	4	67	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	2	77	1	2	2	4	2	2	3	16	16	21	77	77	2	2	3	16	46	77	46	46	2	2	2	9	2	2	2	43	2	2	2	2	2	2	2	2	2	2	67	67	3	3	3	3	67	67	67	67	2	67	2	2	2	2	2	2	15	46	6	6	6	6	56	56
2360	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	2	77	2	2	4	4	15	2	4	16	4	21	77	77	2	2	4	4	12	77	2	12	15	15	2	2	2	15	2	15	2	2	2	2	15	15	2	15	2	2	37	37	3	3	3	16	15	37	15	15	2	15	2	2	2	2	2	2	2	2	6	6	6	6	24	24
2380	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	15	77	2	2	4	4	2	2	16	16	4	21	43	77	2	2	3	16	43	43	43	43	2	15	4	15	2	15	2	2	2	2	2	2	37	37	37	37	37	37	4	4	3	3	4	16	4	4	4	4	2	37	2	2	2	2	2	2	43	43	6	6	6	6	93	93
2400	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	12	77	2	2	4	4	2	2	16	16	4	21	77	77	2	2	3	16	37	77	15	37	15	15	2	12	2	15	2	15	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	15	15	6	6	6	6	56	56
2420	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	2	77	2	2	4	4	15	2	4	16	21	21	21	77	2	2	4	21	4	21	15	15	2	15	2	2	2	2	2	77	2	2	2	2	2	2	2	2	2	2	2	37	3	3	4	16	15	15	15	15	15	15	2	15	2	2	2	2	15	15	6	6	6	6	56	56
2440	6	6	6	6	6	6	3	4	3	3	3	3	4	4	12	37	4	4	2	37	2	2	2	2	2	2	19	19	2	2	2	2	4	77	37	12	77	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	46	77	2	46	2	15	77	77	46	77	2	37	2	2	2	19	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	12	37	2	12	2	2	46	46	46	46	6	6	6	6	96	96
2460	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	19	19	2	2	2	2	4	77	37	12	12	77	2	2	4	4	2	2	16	16	4	21	3	77	2	2	4	16	4	16	2	15	2	15	2	12	2	2	37	37	2	2	19	19	2	2	19	19	19	19	4	4	3	3	16	16	16	16	16	16	2	77	2	2	37	37	37	37	37	37	6	6	6	6	87	87
2480	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	46	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	46	77	2	2	4	4	2	46	2	2	2	15	2	2	2	2	2	46	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	2	2	6	6	6	6	24	24
2500	6	6	6	6	6	6	4	4	3	3	3	3	4	4	3	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	3	77	2	12	3	77	2	2	4	4	2	2	4	16	21	21	12	77	2	2	21	21	37	77	12	37	2	15	2	12	2	2	2	12	2	2	2	2	2	2	2	2	2	2	3	16	3	3	16	16	16	16	16	16	15	37	2	15	2	2	2	2	12	12	6	6	6	6	53	53
