Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1680.7	-1683	2.3017	0.0612801
10	-1595.59	-1596.99	1.39285	0.1256701
20	-1746	-1748.19	2.18801	0.04240537
30	-1654.4	-1656.62	2.22154	0.07264458
40	-1607.13	-1608.85	1.71279	0.1077822
50	-1613.22	-1612.53	-0.68793	0.2389764
60	-1661.82	-1664.07	2.25379	0.0691035
70	-1604.82	-1606.48	1.6623	0.1106854
80	-1624.61	-1626.6	1.98547	0.09105443
90	-1658.55	-1660.79	2.2406	0.07062679
100	-1745.5	-1747.69	2.19022	0.04251735
110	-1844.45	-1845.88	1.43094	0.02602012
120	-1679.76	-1682.06	2.30037	0.0616332
130	-1621.33	-1623.27	1.94497	0.09370092
140	-1645.66	-1647.84	2.17197	0.07724745
150	-1789.15	-1791.08	1.9319	0.03401611
160	-1682.57	-1684.87	2.30409	0.06058247
170	-1650.71	-1652.91	2.20223	0.07452679
180	-1667.63	-1669.9	2.27344	0.06653036
190	-1730.28	-1732.53	2.24849	0.04611786
200	-1618.1	-1620	1.90112	0.09648453
210	-1613.73	-1615.56	1.83436	0.1005935
220	-1592.87	-1594.14	1.27394	0.1321121
230	-1595.14	-1596.52	1.37518	0.1266319
240	-1600.91	-1602.47	1.56456	0.1162041
250	-1628.77	-1627.66	-1.10989	0.2635521
260	-1590.31	-1590.63	0.324471	0.1828367
270	-1587.99	-1588.65	0.654827	0.1651408
280	-1616.36	-1618.24	1.87566	0.09806769
290	-1640.19	-1642.33	2.13361	0.08041648
300	-1692	-1694.31	2.31029	0.05724251
310	-1653.87	-1656.09	2.21892	0.07290791
320	-1621.76	-1623.71	1.95048	0.09334532
330	-1609.98	-1609.39	-0.58671	0.2331953
340	-1602.58	-1604.19	1.60865	0.1137292
350	-1602.51	-1604.12	1.60683	0.1138322
360	-1602.13	-1601.82	-0.309286	0.2175598
370	-1596.26	-1597.68	1.41804	0.1242953
380	-1633.39	-1635.47	2.07679	0.08472824
390	-1606.76	-1608.46	1.70496	0.1082352
400	-1630.33	-1632.37	2.04744	0.08682702
410	-1590.36	-1591.49	1.12308	0.1402052
420	-1597.61	-1599.07	1.46495	0.1217242
430	-1588.3	-1589.2	0.898964	0.152147
440	-1589.27	-1590.3	1.02863	0.1452451
450	-1605.82	-1605.37	-0.446527	0.2252573
460	-1607.34	-1609.05	1.71696	0.107541
470	-1607.97	-1609.7	1.72997	0.1067848
480	-1644.11	-1646.27	2.16169	0.07812326
490	-1718.79	-1721.07	2.28044	0.04911102
500	-1666.45	-1668.72	2.26985	0.06703645
510	-1799.79	-1801.64	1.84993	0.03227205
520	-1747.37	-1749.55	2.18187	0.04210114
530	-1650.53	-1652.73	2.20121	0.07462229
540	-1637.22	-1639.33	2.11016	0.08224215
550	-1627.9	-1629.92	2.02233	0.08856982
560	-1783.76	-1785.73	1.97065	0.03494223
570	-1588.06	-1588.91	0.842681	0.1551407
580	-1655.47	-1657.7	2.22672	0.07211351
590	-1660.46	-1662.71	2.2485	0.06973014
600	-1596.04	-1597.45	1.40972	0.1247499
610	-1615.53	-1617.39	1.86294	0.09885134
620	-1717.61	-1719.89	2.28312	0.04943509
630	-1665.75	-1668.02	2.2676	0.06734435
640	-1588.43	-1589.35	0.921189	0.1509648
650	-1600.06	-1601.6	1.54068	0.1175361
660	-1669	-1671.28	2.27743	0.06594314
670	-1662.92	-1665.17	2.25787	0.06860406
680	-1588.14	-1589	0.862864	0.1540672
690	-1640.03	-1642.16	2.13236	0.08051581
700	-1766.59	-1768.67	2.08156	0.0381114
710	-1765.66	-1767.75	2.087	0.03829302
720	-1595.89	-1597.3	1.40427	0.1250474
730	-1640.21	-1642.34	2.13374	0.08040632
740	-1589.89	-1590.25	0.363243	0.180749
750	-1600.63	-1600.38	-0.24904	0.2142028
760	-1858.23	-1853.76	-4.47224	0.4934375
770	-1606.73	-1606.25	-0.478469	0.2270592
780	-1671.06	-1673.34	2.28293	0.06508185
790	-1655.35	-1657.57	2.22612	0.07217574
800	-1632.33	-1634.4	2.06696	0.08543932
810	-1623.5	-1625.47	1.97218	0.0919318
820	-1602.52	-1604.13	1.60704	0.1138199
830	-1647.26	-1649.44	2.18202	0.07636996
840	-1600.46	-1600.22	-0.242284	0.2138272
850	-1719.76	-1722.04	2.27816	0.04884795
860	-1669.83	-1672.11	2.27971	0.06559383
870	-1615.79	-1617.66	1.86707	0.09859743
880	-1595.41	-1595.4	-0.00914085	0.2009602
890	-1610.38	-1612.15	1.77612	0.1040773
900	-1587.93	-1588.71	0.785815	0.1581657
910	-1589.93	-1590.29	0.359424	0.1809546
920	-1590.17	-1591.28	1.10866	0.1409758
930	-1599.26	-1600.78	1.51721	0.1188395
940	-1601.12	-1600.85	-0.269409	0.2153363
950	-1641.91	-1644.05	2.14628	0.07939769
960	-1594.47	-1595.82	1.34739	0.1281411
970	-1590.67	-1590.97	0.292948	0.1845366
980	-1599.08	-1600.59	1.51159	0.1191505
990	-1660.61	-1662.86	2.24911	0.06965901
1000	-1738.35	-1740.57	2.21979	0.04416097
1010	-1711.89	-1714.18	2.29435	0.05104005
1020	-1678.22	-1680.51	2.29793	0.06222422
1030	-1719.61	-1721.89	2.27852	0.04888895
1040	-1659.66	-1661.91	2.24527	0.07010188
1050	-1635.75	-1637.85	2.09776	0.08317926
1060	-1772.41	-1774.46	2.04614	0.03699811
1070	-1728.31	-1730.56	2.25474	0.04661393
1080	-1652.18	-1654.39	2.21017	0.07376852
1090	-1590.72	-1591.87	1.14907	0.1388158
1100	-1635.42	-1637.51	2.09488	0.0833946
1110	-1623.02	-1624.99	1.96635	0.09231402
1120	-1594.14	-1595.48	1.33335	0.1289019
1130	-1657.86	-1660.1	2.23762	0.07095538
1140	-1643.35	-1645.51	2.15652	0.07855581
1150	-1711.92	-1714.21	2.2943	0.05103212
1160	-1642.98	-1645.14	2.15393	0.07877046
1170	-1679.41	-1681.71	2.29984	0.06176592
1180	-1724.22	-1726.48	2.26669	0.04766586
1190	-1878.64	-1879.67	1.03234	0.02217082
1200	-1786.64	-1788.59	1.95019	0.03444401
1210	-1730.46	-1732.7	2.24792	0.04607362
