Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1589.41	-1590.45	1.04255	0.1445034
10	-1608.28	-1610.01	1.73602	0.1064325
20	-1631.55	-1633.61	2.05947	0.08597549
30	-1649.37	-1651.57	2.19467	0.07522965
40	-1717.91	-1720.2	2.28243	0.04935085
50	-1759.05	-1761.18	2.12397	0.03961552
60	-1685.89	-1688.2	2.30736	0.05937333
70	-1655.54	-1657.77	2.22707	0.07207774
80	-1752.63	-1754.78	2.15703	0.04095894
90	-1593.62	-1594.93	1.31001	0.1301651
100	-1597.39	-1598.85	1.45757	0.1221297
110	-1587.91	-1588.69	0.773677	0.1588116
120	-1632.63	-1634.7	2.06978	0.08523622
130	-1680.35	-1682.65	2.30122	0.06141187
140	-1655.09	-1657.32	2.22491	0.07230104
150	-1600.14	-1601.68	1.54304	0.1174048
160	-1622.98	-1624.94	1.96581	0.09234917
170	-1677.55	-1679.85	2.29679	0.06248187
180	-1702.83	-1705.13	2.30623	0.05373919
190	-1592.4	-1593.65	1.24995	0.133404
200	-1626.63	-1628.64	2.00852	0.0895106
210	-1603.22	-1604.85	1.62455	0.112831
220	-1689.2	-1691.51	2.30943	0.05820567
230	-1761.85	-1763.96	2.1087	0.03904899
240	-1749.67	-1751.84	2.17126	0.04159709
250	-1682.26	-1684.57	2.30373	0.06069506
260	-1594.79	-1596.15	1.36088	0.1274091
270	-1587.99	-1588.65	0.656507	0.1650513
280	-1652.92	-1655.13	2.21405	0.07339074
290	-1843.09	-1844.53	1.44546	0.02618873
300	-1640.89	-1643.03	2.13885	0.07999876
310	-1717.24	-1719.52	2.28393	0.04953691
320	-1632.96	-1635.03	2.0728	0.08501748
330	-1613.16	-1614.99	1.82496	0.1011615
340	-1590.37	-1590.69	0.318495	0.1831588
350	-1623.95	-1625.93	1.97765	0.09157161
360	-1642.32	-1644.46	2.14922	0.07915827
370	-1587.9	-1588.62	0.721133	0.1616083
380	-1725.35	-1727.61	2.26351	0.04737062
390	-1715.05	-1717.34	2.28849	0.05014473
400	-1796.33	-1798.21	1.87734	0.03282648
410	-1593.37	-1594.67	1.29825	0.1308007
420	-1635.78	-1637.88	2.09803	0.08315897
430	-1653.07	-1655.29	2.21487	0.07331046
440	-1679.8	-1682.1	2.30043	0.06161786
450	-1593.71	-1595.03	1.31418	0.1299397
460	-1657.72	-1659.95	2.237	0.07102332
470	-1854.31	-1855.64	1.3227	0.02483668
480	-1897.28	-1898.07	0.787635	0.02034441
490	-1612.09	-1613.9	1.80674	0.1022559
500	-1645.21	-1647.38	2.16904	0.07749914
510	-1790.06	-1791.98	1.92516	0.03386227
520	-1899.31	-1900.07	0.75986	0.02015595
530	-1969.68	-1969.34	-0.339321	0.01466814
540	-1869.4	-1870.54	1.14654	0.02314358
550	-1759.8	-1761.92	2.11995	0.0394634
560	-1683.36	-1685.67	2.30498	0.06028942
570	-1606	-1607.69	1.68868	0.1091736
580	-1634.08	-1636.16	2.08306	0.08426938
590	-1608.72	-1610.47	1.74481	0.1059188
600	-1600.95	-1600.68	-0.262217	0.2149359
610	-1632.87	-1634.94	2.07202	0.08507422
620	-1642.59	-1644.74	2.15116	0.07899854
630	-1738.32	-1740.54	2.21992	0.04416874
640	-1632.65	-1634.72	2.06994	0.08522449
650	-1688.24	-1690.55	2.30895	0.0585393
660	-1635.37	-1637.46	2.09446	0.08342605
670	-1680.56	-1682.86	2.30152	0.06132982
680	-1719.95	-1722.23	2.27771	0.04879808
690	-1613.27	-1615.1	1.82681	0.1010496
700	-1590.8	-1591.95	1.15397	0.1385535
