Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1587.91	-1588.68	0.773299	0.1588317
10	-1587.91	-1588.61	0.699295	0.1627713
20	-1587.89	-1588.62	0.726429	0.1613264
30	-1588.28	-1589.18	0.894573	0.1523806
40	-1588.92	-1589.91	0.989807	0.1473129
50	-1588.15	-1588.75	0.606256	0.1677315
60	-1588.42	-1589.35	0.920806	0.1509851
70	-1588.13	-1588.99	0.860489	0.1541935
80	-1588.11	-1588.97	0.856092	0.1544274
90	-1588.98	-1589.44	0.463843	0.1753472
100	-1589.11	-1589.56	0.446344	0.1762854
110	-1592.95	-1593.08	0.131023	0.1933082
120	-1590.48	-1591.61	1.13187	0.1397356
130	-1588.83	-1589.8	0.978673	0.1479057
140	-1588.48	-1589.42	0.930692	0.1504592
150	-1587.97	-1588.78	0.808353	0.1569667
160	-1588.61	-1589.56	0.949168	0.1494761
170	-1587.89	-1588.64	0.745685	0.1603013
180	-1589.6	-1589.99	0.391857	0.1792104
190	-1589.35	-1589.77	0.419364	0.177733
200	-1587.97	-1588.78	0.80946	0.1569078
210	-1588.27	-1589.17	0.89305	0.1524616
220	-1588.02	-1588.85	0.827864	0.1559288
230	-1588.65	-1589.16	0.509616	0.1728958
240	-1588.78	-1589.27	0.489961	0.173948
250	-1590.29	-1590.61	0.326146	0.1827465
260	-1590.23	-1590.56	0.331431	0.1824617
270	-1588.36	-1588.92	0.558152	0.1703004
280	-1588.57	-1589.51	0.943207	0.1497933
290	-1587.89	-1588.63	0.735212	0.1608588
300	-1588.17	-1588.77	0.599733	0.1680796
310	-1587.89	-1588.64	0.748991	0.1601253
320	-1588.44	-1588.98	0.544022	0.1710556
330	-1588.86	-1589.34	0.478467	0.1745636
340	-1590.72	-1591.87	1.14881	0.1388295
350	-1592.72	-1593.98	1.26621	0.1325286
360	-1589.01	-1589.47	0.459005	0.1756065
370	-1589.49	-1590.54	1.0504	0.1440845
380	-1587.9	-1588.67	0.764652	0.1592918
390	-1589.32	-1589.74	0.422103	0.177586
400	-1587.92	-1588.7	0.780638	0.1584412
410	-1596.59	-1596.52	-0.068483	0.2042181
420	-1588.08	-1588.93	0.847512	0.1548837
430	-1588.55	-1589.07	0.525804	0.1720297
440	-1593.96	-1594.03	0.070137	0.196625
450	-1594.47	-1595.82	1.34754	0.1281329
460	-1588.27	-1589.16	0.891915	0.152522
470	-1589.55	-1590.61	1.05638	0.1437658
480	-1588.65	-1589.61	0.95576	0.1491253
490	-1587.93	-1588.72	0.789529	0.1579681
500	-1591.72	-1592.94	1.2122	0.1354325
510	-1590.96	-1592.12	1.1649	0.1379685
520	-1589.55	-1589.94	0.397506	0.1789069
530	-1590.61	-1591.76	1.1414	0.1392257
540	-1589.53	-1590.59	1.05461	0.1438601
550	-1591.86	-1593.08	1.21982	0.1350237
560	-1587.93	-1588.62	0.686189	0.1634695
570	-1588.97	-1589.43	0.464696	0.1753014
580	-1592.7	-1592.85	0.146587	0.192462
590	-1587.98	-1588.79	0.811988	0.1567733
600	-1591.59	-1592.79	1.20417	0.1358638
610	-1588.12	-1588.98	0.857876	0.1543325
620	-1589.71	-1590.09	0.381045	0.1797916
630	-1588.59	-1589.11	0.518502	0.1724203
640	-1587.89	-1588.62	0.724627	0.1614223
650	-1589.04	-1589.49	0.45613	0.1757606
660	-1588.56	-1589.5	0.941644	0.1498764
670	-1589.6	-1589.99	0.392399	0.1791813
680	-1593.14	-1593.26	0.119369	0.1939422
690	-1587.9	-1588.67	0.764923	0.1592774
700	-1587.91	-1588.61	0.706283	0.1623991
710	-1589.34	-1590.37	1.03564	0.1448716
720	-1591.04	-1591.3	0.263625	0.1861201
730	-1588.08	-1588.93	0.846999	0.154911
740	-1587.99	-1588.8	0.816025	0.1565586
750	-1593.68	-1595	1.31288	0.1300099
760	-1588.41	-1589.33	0.917905	0.1511394
770	-1587.9	-1588.66	0.761427	0.1594635
780	-1588.2	-1589.07	0.876879	0.1533217
790	-1591.5	-1591.73	0.228726	0.1880074
800	-1588.85	-1589.83	0.981312	0.1477652
