Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1589.01	-1589.47	0.458922	0.1756109
10	-1628.32	-1627.22	-1.09877	0.2628941
20	-1594.73	-1596.08	1.35818	0.1275556
30	-1591.9	-1593.13	1.22257	0.1348756
40	-1603.76	-1603.39	-0.371901	0.2210629
50	-1610.16	-1609.57	-0.592532	0.2335267
60	-1732.32	-1729.37	-2.95337	0.3813911
70	-1610.41	-1609.81	-0.600645	0.2339886
80	-1587.96	-1588.63	0.670507	0.1643051
90	-1598.15	-1599.63	1.48254	0.1207555
100	-1601.51	-1601.22	-0.284823	0.2161951
110	-1674.98	-1677.28	2.29193	0.06348992
120	-1685.63	-1687.94	2.30715	0.05946556
130	-1618.47	-1620.37	1.90633	0.09615725
140	-1589.7	-1590.77	1.06931	0.143076
150	-1645.57	-1647.74	2.17136	0.07730036
160	-1596.28	-1597.7	1.41855	0.1242676
170	-1589.99	-1591.08	1.09421	0.1417474
180	-1717.65	-1719.93	2.28303	0.04942397
190	-1704.29	-1706.59	2.30481	0.05328978
200	-1610.52	-1612.3	1.77881	0.1039185
210	-1646.95	-1649.13	2.18014	0.07653566
220	-1625.19	-1627.19	1.99225	0.0906036
230	-1596.23	-1597.65	1.4169	0.1243577
240	-1683.55	-1685.85	2.30518	0.06022092
250	-1727.97	-1730.23	2.25576	0.04669793
260	-1648.71	-1650.9	2.19078	0.07558468
270	-1667.85	-1670.12	2.2741	0.06643555
280	-1602.81	-1604.43	1.61442	0.1134039
290	-1589.12	-1589.57	0.445184	0.1763476
300	-1687.87	-1690.18	2.30874	0.05866932
310	-1755.62	-1757.76	2.14198	0.0403257
320	-1742.24	-1744.44	2.20418	0.04325699
330	-1704.65	-1706.96	2.30444	0.05317949
340	-1631.42	-1633.48	2.05824	0.08606339
350	-1680.52	-1682.82	2.30147	0.06134492
360	-1822.38	-1824.03	1.65282	0.02891236
370	-1727.01	-1729.27	2.25867	0.04694338
380	-1627.98	-1630	2.0232	0.08851014
390	-1649.11	-1651.3	2.19311	0.07537188
400	-1820.37	-1822.04	1.67164	0.02919456
410	-1772.57	-1774.61	2.04517	0.03696907
420	-1635.3	-1637.4	2.09388	0.08346923
430	-1662.7	-1664.95	2.25707	0.06870293
440	-1654.23	-1656.45	2.22068	0.07273127
450	-1705.56	-1707.86	2.30343	0.05290423
460	-1769.61	-1771.68	2.06346	0.03752827
470	-1794.18	-1796.08	1.89402	0.03317731
480	-1763.06	-1765.17	2.10189	0.03880604
490	-1599.25	-1600.77	1.51694	0.1188543
500	-1721.16	-1723.44	2.27473	0.04847246
510	-1642.79	-1644.94	2.15256	0.07888353
520	-1653.1	-1655.32	2.215	0.07329727
530	-1660.6	-1662.85	2.24908	0.06966227
540	-1623.78	-1625.75	1.97553	0.09171153
550	-1587.9	-1588.66	0.761334	0.1594684
560	-1698.23	-1700.54	2.30935	0.05518778
570	-1823.05	-1824.7	1.64651	0.0288194
580	-1617.56	-1619.46	1.89345	0.09696366
590	-1665.42	-1667.68	2.26652	0.06748892
600	-1654.29	-1656.51	2.22101	0.07269726
610	-1615.61	-1617.47	1.86417	0.09877537
620	-1640.41	-1642.55	2.13528	0.08028348
630	-1607.63	-1609.35	1.72295	0.1071931
640	-1640.32	-1642.45	2.13457	0.08034026
650	-1588.7	-1589.66	0.962395	0.1487722
660	-1616.9	-1616.1	-0.796308	0.2452139
670	-1598.69	-1600.19	1.49985	0.1197998
680	-1592.3	-1593.54	1.24431	0.1337076
690	-1622.18	-1624.14	1.95591	0.09299332
700	-1620.74	-1622.67	1.93725	0.09419629
710	-1751.53	-1753.69	2.16238	0.041194
720	-1654.13	-1656.35	2.2202	0.07277956
730	-1742.38	-1744.58	2.20361	0.04322552
740	-1728.22	-1730.48	2.255	0.04663515
750	-1674.92	-1677.22	2.2918	0.0635134
760	-1631.69	-1633.76	2.06087	0.08587538
770	-1609	-1610.75	1.75019	0.105604
780	-1613.87	-1615.71	1.83666	0.1004542
790	-1606.12	-1607.81	1.69121	0.1090283
800	-1691.32	-1693.63	2.31015	0.05747554
810	-1629.71	-1628.58	-1.13287	0.2649138
820	-1663.38	-1661.53	-1.84539	0.3084009
830	-1672.04	-1674.32	2.28534	0.0646803
840	-1733.09	-1735.32	2.23908	0.0454244
850	-1754.99	-1757.14	2.14521	0.04045819
860	-1889.03	-1889.93	0.898223	0.02113078
870	-1594.36	-1595.7	1.34264	0.1283988
880	-1707.64	-1709.94	2.30084	0.05228031
890	-1658.55	-1660.79	2.24062	0.07062549
900	-1595.07	-1596.44	1.37218	0.1267949
910	-1603.99	-1603.61	-0.380239	0.2215305
920	-1670.61	-1672.89	2.28176	0.06527097
930	-1779.37	-1781.37	2.00088	0.03572109
940	-1615.26	-1617.11	1.85875	0.09910833
950	-1680.42	-1682.72	2.30132	0.06138463
960	-1620.26	-1622.19	1.93089	0.09460251
970	-1590.52	-1591.66	1.13483	0.1395773
980	-1690.9	-1693.21	2.31005	0.05761742
990	-1588.54	-1589.48	0.938961	0.1500192
1000	-1624.18	-1626.16	1.98033	0.09139534
1010	-1588.12	-1588.97	0.857565	0.154349
1020	-1782.14	-1784.12	1.98195	0.03522725
1030	-1659.24	-1661.49	2.24354	0.07029777
1040	-1675.86	-1678.15	2.29367	0.06314464
1050	-1615.75	-1617.62	1.86638	0.09863986
1060	-1598.62	-1598.45	-0.163144	0.2094389
1070	-1588.22	-1588.81	0.588403	0.1686845
1080	-1688.4	-1690.7	2.30904	0.05848524
1090	-1635.77	-1637.87	2.09792	0.08316771
1100	-1632.79	-1634.86	2.07125	0.08512965
1110	-1654.29	-1656.51	2.22099	0.07270025
1120	-1609.26	-1611.01	1.75512	0.1053149
1130	-1697.97	-1700.28	2.30946	0.05527191
1140	-1709.37	-1711.67	2.29839	0.05177018
1150	-1738.63	-1740.85	2.21871	0.04409497
1160	-1615.58	-1617.44	1.86371	0.09880418
1170	-1632.82	-1634.9	2.07157	0.0851069
1180	-1608.21	-1607.68	-0.528704	0.2299012
1190	-1605.8	-1607.48	1.68424	0.1094291
1200	-1641.63	-1643.77	2.14428	0.07956062
1210	-1634.02	-1636.1	2.08254	0.08430793
1220	-1681.99	-1684.3	2.3034	0.06079478
1230	-1602.24	-1603.84	1.59984	0.1142257
1240	-1588.45	-1589.37	0.924361	0.150796
1250	-1596.55	-1597.97	1.42822	0.1237385
1260	-1689.9	-1692.21	2.30972	0.05796141
1270	-1686.49	-1688.8	2.30782	0.05915914
1280	-1693.4	-1695.71	2.31041	0.05676991
1290	-1699.63	-1701.94	2.30861	0.05474047
1300	-1852.55	-1853.89	1.34253	0.02504442
1310	-1793.35	-1795.25	1.9004	0.03331445
