Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1590.2	-1591.31	1.11092	0.1408553
10	-1608.94	-1610.68	1.74894	0.1056773
20	-1603.21	-1604.83	1.62424	0.1128488
30	-1589.06	-1590.07	1.00638	0.1464305
40	-1593.1	-1594.39	1.28539	0.1314945
50	-1631.09	-1633.15	2.05503	0.08629105
60	-1588.03	-1588.86	0.832492	0.1556826
70	-1589.38	-1590.42	1.04009	0.1446345
80	-1589.6	-1589.99	0.391947	0.1792056
90	-1591.68	-1591.9	0.215863	0.1887038
100	-1600.33	-1601.88	1.54851	0.1170997
110	-1602.53	-1604.14	1.60736	0.1138022
120	-1594.33	-1595.67	1.34148	0.1284615
130	-1624.3	-1626.28	1.9818	0.09129788
140	-1588.32	-1589.22	0.901655	0.1520039
150	-1593.13	-1593.25	0.119899	0.1939134
160	-1600.62	-1602.18	1.55666	0.1166457
170	-1588.14	-1588.75	0.606887	0.1676978
180	-1588.73	-1589.23	0.497529	0.1735428
190	-1587.95	-1588.76	0.801036	0.1573559
200	-1587.97	-1588.78	0.808082	0.1569811
210	-1594.24	-1594.29	0.0544008	0.197484
220	-1589.16	-1590.17	1.01707	0.1458607
230	-1598.65	-1600.14	1.49837	0.1198818
240	-1598.82	-1600.32	1.5038	0.1195817
250	-1598.8	-1600.3	1.50315	0.1196178
260	-1587.91	-1588.61	0.701913	0.1626319
270	-1590.27	-1591.39	1.11634	0.1405654
280	-1598.53	-1600.02	1.49472	0.1200834
290	-1598.04	-1599.52	1.47924	0.1209374
300	-1597.83	-1599.3	1.47234	0.1213173
310	-1602.41	-1604.01	1.60428	0.1139756
320	-1591.16	-1591.41	0.25457	0.1866094
330	-1588.18	-1589.05	0.872207	0.1535702
340	-1588	-1588.65	0.651448	0.165321
350	-1596.12	-1597.54	1.41285	0.1245786
360	-1590.42	-1590.73	0.314612	0.1833681
370	-1595.77	-1597.17	1.3997	0.1252966
380	-1588	-1588.65	0.654111	0.165179
390	-1587.98	-1588.79	0.811068	0.1568223
400	-1588.24	-1588.83	0.582808	0.1689832
410	-1587.9	-1588.61	0.712465	0.1620699
420	-1588.53	-1589.47	0.938552	0.150041
