Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1614.49	-1616.34	1.84673	0.09984208
10	-1645.65	-1647.82	2.17185	0.07725778
20	-1589.33	-1590.37	1.03531	0.1448888
30	-1603.62	-1605.25	1.63416	0.1122869
40	-1644.12	-1646.28	2.16173	0.07811998
50	-1625.55	-1627.55	1.99637	0.09032831
60	-1588.42	-1589.35	0.920859	0.1509823
70	-1602.65	-1604.26	1.61025	0.1136394
80	-1740.82	-1743.03	2.20999	0.04358302
90	-1654.82	-1657.04	2.22359	0.07243576
100	-1617.6	-1619.5	1.894	0.09692917
110	-1633.87	-1635.95	2.08121	0.08440543
120	-1594.81	-1596.17	1.36171	0.1273639
130	-1622.42	-1624.38	1.95886	0.09280183
140	-1680.75	-1683.05	2.30178	0.06125955
150	-1838.66	-1840.15	1.49192	0.02674537
160	-1778.93	-1780.94	2.0038	0.03579934
170	-1757.98	-1760.11	2.12971	0.03983666
180	-1778.55	-1780.55	2.00638	0.03586862
190	-1707.98	-1710.28	2.30039	0.05218096
200	-1620.76	-1622.7	1.93755	0.09417681
210	-1605.46	-1607.14	1.67682	0.1098546
220	-1693.54	-1695.85	2.31042	0.0567245
230	-1655.62	-1657.84	2.22741	0.07204214
240	-1622.15	-1624.1	1.95546	0.09302308
250	-1592.13	-1593.36	1.235	0.1342079
260	-1590.71	-1591.86	1.14818	0.1388634
270	-1598.8	-1600.31	1.50323	0.1196132
280	-1705.57	-1707.87	2.30342	0.05290073
290	-1708.99	-1711.29	2.29896	0.0518827
300	-1907.37	-1908.02	0.647311	0.01942606
310	-1619.02	-1620.94	1.91411	0.09566776
320	-1630.04	-1632.09	2.04462	0.08702497
330	-1615.47	-1617.33	1.8621	0.09890283
340	-1617.42	-1619.32	1.8914	0.09709145
350	-1680.28	-1682.58	2.30112	0.061436
360	-1602.04	-1603.63	1.59468	0.1145161
370	-1675.86	-1678.16	2.29368	0.06314175
380	-1632.92	-1634.99	2.07244	0.08504395
390	-1622.08	-1624.04	1.95464	0.09307616
400	-1614.39	-1616.23	1.84504	0.099945
410	-1653.76	-1655.97	2.21833	0.07296693
420	-1595.04	-1595.05	0.0105228	0.1998831
430	-1595.93	-1597.33	1.40557	0.1249762
440	-1587.92	-1588.7	0.780516	0.1584477
450	-1588.39	-1589.31	0.915534	0.1512656
460	-1684.86	-1687.17	2.30648	0.0597436
470	-1675.52	-1677.82	2.29301	0.06327612
480	-1776.25	-1778.27	2.02159	0.03628733
490	-1777.29	-1779.3	2.01475	0.03609725
500	-1781.35	-1783.34	1.98739	0.03536689
510	-1718.31	-1720.59	2.28154	0.04924217
520	-1764.48	-1766.57	2.09383	0.03852515
530	-1623.42	-1625.39	1.97123	0.09199443
540	-1640.49	-1642.63	2.13589	0.08023496
550	-1746.93	-1749.12	2.18385	0.04219825
560	-1678.11	-1680.41	2.29776	0.06226335
570	-1624.16	-1626.14	1.98007	0.09141218
580	-1660.07	-1662.31	2.24693	0.06991205
590	-1710.41	-1712.7	2.29679	0.05146795
600	-1643.75	-1645.91	2.15927	0.07832613
610	-1689.31	-1691.62	2.30948	0.05816549
620	-1643.82	-1645.98	2.15971	0.07828961
630	-1626.8	-1628.81	2.01039	0.08938383
640	-1670.82	-1673.11	2.28232	0.06518041
650	-1629.34	-1631.37	2.03741	0.08752859
660	-1595.89	-1597.3	1.40432	0.1250445
670	-1632.78	-1634.86	2.0712	0.08513349
680	-1658.14	-1660.37	2.23883	0.07082265
690	-1589.4	-1590.44	1.04181	0.1445427
700	-1709.79	-1712.09	2.29775	0.05164727
710	-1631.5	-1633.56	2.05901	0.08600808
720	-1823.96	-1825.6	1.63786	0.02869303
730	-1624.9	-1626.89	1.98883	0.09083153
740	-1629.63	-1631.67	2.04038	0.0873217
750	-1684	-1686.3	2.30565	0.06005649
760	-1794.15	-1796.04	1.89427	0.03318261
770	-1693.58	-1695.89	2.31042	0.05671151
780	-1590.58	-1591.72	1.13888	0.1393605
790	-1673.04	-1675.33	2.28771	0.06426993
800	-1680.89	-1683.19	2.30197	0.06120624
810	-1646.88	-1649.06	2.1797	0.07657416
820	-1605.08	-1606.75	1.66828	0.1103439
830	-1617.39	-1619.28	1.89091	0.0971217
840	-1621.25	-1623.2	1.94402	0.09376193
850	-1587.97	-1588.64	0.663114	0.1646991
860	-1600.36	-1601.91	1.54925	0.1170586
870	-1613.92	-1615.76	1.83752	0.100402
880	-1587.89	-1588.63	0.74212	0.160491
890	-1688.74	-1691.05	2.30922	0.05836406
900	-1665.75	-1668.01	2.26759	0.06734547
910	-1599.74	-1601.27	1.53147	0.1180483
920	-1593.04	-1594.32	1.2823	0.1316614
930	-1674.18	-1676.47	2.29025	0.06380925
940	-1631.2	-1633.25	2.05606	0.0862184
950	-1595.05	-1596.42	1.37133	0.1268411
960	-1590.93	-1592.09	1.16299	0.1380708
970	-1588.23	-1589.11	0.883078	0.152992
980	-1588.05	-1588.88	0.836934	0.1554464
990	-1606.23	-1607.93	1.69374	0.1088828
1000	-1606.18	-1607.87	1.69256	0.1089505
1010	-1644.2	-1646.36	2.16227	0.07807437
1020	-1710.09	-1707.46	-2.6287	0.3592839
1030	-1588.35	-1589.25	0.907268	0.1517053
1040	-1595.61	-1597.01	1.39367	0.1256255
1050	-1671.83	-1674.11	2.28484	0.06476561
1060	-1661.97	-1664.22	2.25435	0.06903501
1070	-1619.64	-1621.56	1.9226	0.0951305
1080	-1596.22	-1597.63	1.41634	0.124388
1090	-1683.62	-1685.93	2.30526	0.06019406
1100	-1791.73	-1793.64	1.91265	0.03358225
1110	-1889.11	-1890.01	0.897229	0.02112344
1120	-1818.88	-1820.56	1.68542	0.02940552
1130	-1657.22	-1659.46	2.2348	0.07126081
1140	-1591.69	-1592.9	1.21042	0.135528
1150	-1638.74	-1640.86	2.12234	0.08130279
1160	-1636.53	-1638.63	2.10437	0.08268176
1170	-1781.96	-1783.95	1.98318	0.03525874
1180	-1610.47	-1612.24	1.77781	0.1039776
1190	-1655.18	-1657.4	2.22531	0.07225939
1200	-1736.39	-1738.62	2.22722	0.04462541
1210	-1736.98	-1739.21	2.225	0.04448392
1220	-1632.86	-1634.93	2.07191	0.08508242
1230	-1631.04	-1633.1	2.05453	0.0863266
1240	-1594.73	-1596.08	1.3582	0.1275546
1250	-1597.16	-1598.6	1.44961	0.1225667
1260	-1625	-1626.99	1.99	0.09075338
1270	-1670.87	-1673.15	2.28243	0.06516308
1280	-1804.5	-1806.31	1.81143	0.03153536
1290	-1717.77	-1720.05	2.28275	0.04939037
1300	-1628.59	-1630.62	2.02962	0.08806849
1310	-1689.28	-1691.59	2.30947	0.05817728
1320	-1741.72	-1743.93	2.20631	0.04337504
1330	-1772.56	-1774.61	2.04521	0.03697021
1340	-1799.73	-1801.58	1.8504	0.03228144
1350	-1646.67	-1648.85	2.17835	0.07669272
1360	-1651.33	-1653.54	2.20565	0.07420319
1370	-1764.34	-1766.43	2.09464	0.03855317
1380	-1802.31	-1804.14	1.82946	0.03187465
1390	-1827.86	-1829.46	1.60041	0.02816114
1400	-1615.94	-1617.81	1.86928	0.0984611
1410	-1660.61	-1662.86	2.2491	0.06965938
1420	-1641.67	-1643.81	2.14455	0.07953818
1430	-1670.57	-1672.86	2.28168	0.06528379
1440	-1635.33	-1637.42	2.09413	0.08345065
1450	-1603.72	-1605.36	1.6367	0.1121427
1460	-1766.86	-1768.94	2.07994	0.03805779
1470	-1695.38	-1697.69	2.31026	0.05611361
1480	-1739.58	-1741.8	2.21497	0.04387172
1490	-1902.56	-1903.28	0.714841	0.01985767
1500	-1920.24	-1920.7	0.4604	0.01832044
1510	-1810.7	-1812.45	1.75864	0.03059545
1520	-1751.92	-1754.08	2.16047	0.0411097
1530	-1685.95	-1688.26	2.30741	0.05935049
1540	-1637.23	-1639.34	2.11024	0.08223574
1550	-1588.15	-1589.01	0.865202	0.1539428
1560	-1654.23	-1656.46	2.22072	0.07272665
1570	-1693.18	-1695.49	2.31041	0.05684615
1580	-1695.09	-1697.4	2.3103	0.05621071
1590	-1622.44	-1624.4	1.95912	0.09278542
1600	-1590.91	-1592.07	1.16132	0.1381602
1610	-1592.04	-1593.27	1.23004	0.1344743
1620	-1629.6	-1631.64	2.0401	0.08734126
1630	-1712.15	-1714.44	2.2939	0.05096674
1640	-1605.4	-1607.08	1.6756	0.1099246
1650	-1646.23	-1648.4	2.17558	0.07693444
