Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1593.29	-1594.58	1.2942	0.1310191
10	-1588.01	-1588.83	0.823588	0.1561562
20	-1601.55	-1603.13	1.5818	0.1152391
30	-1592.92	-1594.19	1.2762	0.1319901
40	-1610.78	-1610.17	-0.612453	0.2346615
50	-1593.72	-1595.03	1.31427	0.129935
60	-1589.65	-1590.72	1.06529	0.1432908
70	-1637.58	-1639.69	2.11304	0.0820217
80	-1604.49	-1606.15	1.65492	0.1111065
90	-1591.58	-1592.78	1.20352	0.1358985
100	-1588.38	-1588.94	0.554323	0.170505
110	-1632.77	-1634.84	2.07108	0.08514234
120	-1609.6	-1611.36	1.76162	0.104933
130	-1591.65	-1592.86	1.20815	0.1356501
140	-1592.31	-1593.55	1.24489	0.1336761
150	-1587.96	-1588.77	0.804335	0.1571804
160	-1587.9	-1588.62	0.721204	0.1616046
170	-1643.03	-1645.18	2.15426	0.07874334
180	-1603.61	-1605.24	1.63401	0.1122953
190	-1627.83	-1629.85	2.02157	0.08862225
200	-1588.16	-1589.03	0.869109	0.153735
210	-1591.54	-1591.77	0.225997	0.1881551
220	-1616.89	-1618.77	1.88355	0.09757948
230	-1671.14	-1673.42	2.28312	0.06505026
240	-1650.6	-1652.8	2.20162	0.0745836
250	-1615.68	-1617.54	1.8653	0.09870595
260	-1630.16	-1632.2	2.04575	0.08694583
270	-1630.87	-1632.92	2.05283	0.0864469
280	-1595.42	-1596.8	1.38606	0.12604
290	-1606.06	-1607.75	1.69	0.1090976
300	-1589.32	-1590.35	1.03379	0.1449699
310	-1595.21	-1596.59	1.37796	0.1264805
320	-1639.7	-1641.82	2.12982	0.08071668
330	-1587.96	-1588.63	0.671213	0.1642675
340	-1590.68	-1590.98	0.292257	0.1845739
350	-1603.32	-1604.95	1.62694	0.1126959
360	-1652.72	-1654.94	2.21305	0.07348914
370	-1653.61	-1655.83	2.2176	0.07303924
380	-1713.99	-1716.28	2.29055	0.05044178
390	-1609.7	-1611.46	1.76357	0.1048183
400	-1633.93	-1636.01	2.08169	0.08436991
410	-1613.94	-1615.78	1.83782	0.1003839
420	-1588.12	-1588.73	0.613132	0.1673646
430	-1593.15	-1594.44	1.28776	0.1313668
440	-1588.24	-1588.83	0.583275	0.1689583
450	-1588.59	-1589.54	0.947372	0.1495717
460	-1624.78	-1626.77	1.9875	0.0909199
470	-1616.49	-1618.36	1.87756	0.09795047
480	-1632	-1634.06	2.06376	0.08566922
490	-1589.27	-1590.29	1.02844	0.145255
500	-1595.57	-1596.96	1.39205	0.1257134
510	-1596.93	-1596.84	-0.0850944	0.2051321
520	-1634.67	-1633.42	-1.25048	0.2719199
530	-1595.18	-1595.19	0.0027656	0.2003079
540	-1595.26	-1596.64	1.3799	0.1263753
550	-1600.1	-1601.64	1.54187	0.11747
560	-1588.1	-1588.96	0.85345	0.1545679
570	-1619.65	-1621.57	1.92272	0.0951224
580	-1672.9	-1675.18	2.28738	0.06432884
590	-1656.33	-1658.56	2.23073	0.07169497
600	-1627.11	-1629.12	2.01379	0.08915334
610	-1692.3	-1694.61	2.31033	0.05714149
620	-1588.4	-1589.31	0.916236	0.1512283
630	-1592.7	-1593.97	1.26556	0.1325636
640	-1603.07	-1604.69	1.62078	0.1130443
650	-1588.73	-1589.23	0.49703	0.1735694
660	-1592.49	-1593.75	1.25459	0.1331543
670	-1595.12	-1596.49	1.37425	0.1266824
680	-1587.94	-1588.73	0.790968	0.1578915
