Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1591	-1592.17	1.1676	0.1378237
10	-1592.75	-1594.01	1.26765	0.1324511
20	-1591.59	-1592.8	1.20446	0.1358482
30	-1610.15	-1611.92	1.77199	0.1043214
40	-1587.91	-1588.69	0.774603	0.1587623
50	-1589.4	-1590.44	1.04196	0.1445344
60	-1598.78	-1600.28	1.50253	0.1196518
70	-1604.98	-1604.56	-0.416575	0.2235713
80	-1594.84	-1594.86	0.0211442	0.1993018
90	-1592.19	-1593.43	1.23848	0.134021
100	-1588.53	-1589.47	0.93768	0.1500874
110	-1591.15	-1592.32	1.17711	0.1373146
120	-1588.65	-1589.16	0.509098	0.1729235
130	-1608.84	-1610.58	1.74701	0.1057901
140	-1590.99	-1592.16	1.16682	0.1378657
150	-1591.14	-1592.31	1.17639	0.1373527
160	-1594.34	-1594.39	0.0488736	0.1977859
170	-1588.47	-1589.4	0.929095	0.1505442
180	-1602.38	-1603.99	1.60361	0.1140135
190	-1587.89	-1588.62	0.723921	0.1614599
200	-1605.33	-1607.01	1.67403	0.1100145
210	-1588.72	-1589.22	0.49824	0.1735047
220	-1593.19	-1593.31	0.11593	0.1941294
230	-1589.96	-1591.05	1.0915	0.1418923
240	-1588.17	-1589.04	0.871049	0.1536318
250	-1606.32	-1605.85	-0.464075	0.2262468
260	-1590.66	-1591.81	1.14474	0.1390472
270	-1587.9	-1588.65	0.752525	0.1599372
280	-1589.54	-1590.6	1.05549	0.1438132
290	-1591.33	-1591.57	0.241832	0.1872983
300	-1601.92	-1603.52	1.59174	0.1146815
310	-1590.61	-1590.91	0.298384	0.1842433
320	-1588.16	-1589.03	0.868101	0.1537886
330	-1588.12	-1588.98	0.85788	0.1543323
340	-1588.78	-1589.75	0.972387	0.1482403
350	-1617.87	-1619.77	1.89788	0.09668674
360	-1596.31	-1597.73	1.41955	0.1242128
370	-1590.59	-1591.73	1.13961	0.1393214
380	-1596.49	-1597.91	1.42617	0.123851
390	-1588.06	-1588.9	0.841039	0.155228
400	-1588.19	-1589.07	0.875577	0.153391
410	-1599.97	-1601.5	1.53798	0.1176863
420	-1589.24	-1590.27	1.02618	0.1453757
430	-1596.56	-1597.99	1.42885	0.1237041
440	-1602.18	-1603.78	1.5983	0.1143123
450	-1592.47	-1593.72	1.25322	0.1332279
460	-1600.73	-1602.29	1.55962	0.1164801
470	-1602.05	-1603.64	1.59496	0.1145004
480	-1588.27	-1589.16	0.892339	0.1524994
490	-1588.12	-1588.98	0.859494	0.1542464
500	-1587.91	-1588.68	0.769975	0.1590086
510	-1650.92	-1653.13	2.20341	0.07441503
520	-1587.91	-1588.68	0.768983	0.1590613
530	-1588.28	-1589.18	0.895089	0.1523531
540	-1591.3	-1592.49	1.1866	0.1368058
550	-1591.81	-1592.02	0.206407	0.189216
560	-1592.85	-1594.12	1.2727	0.132179
570	-1590.18	-1590.52	0.335567	0.1822389
580	-1588.34	-1589.25	0.906097	0.1517676
590	-1595.99	-1597.4	1.40805	0.1248412
600	-1588.19	-1588.78	0.596482	0.1682532
610	-1604.76	-1606.42	1.66109	0.1107547
620	-1594.28	-1594.33	0.0521658	0.1976061
630	-1593.57	-1594.88	1.30759	0.1302962
640	-1589.77	-1590.15	0.374133	0.1801633
650	-1589.76	-1590.13	0.375838	0.1800716
660	-1591.75	-1592.97	1.21387	0.1353431
670	-1591.24	-1591.49	0.248327	0.186947
680	-1607.21	-1608.92	1.71435	0.1076921
690	-1591.95	-1593.18	1.2254	0.1347236
700	-1595.1	-1595.1	0.00738184	0.2000551
710	-1590.61	-1591.75	1.14124	0.1392345
720	-1591.65	-1591.86	0.218234	0.1885754
730	-1588.22	-1589.1	0.8815	0.153076
740	-1624.4	-1626.38	1.98298	0.09121959
750	-1596.22	-1597.63	1.41635	0.1243877
760	-1587.89	-1588.62	0.72768	0.1612597
770	-1596.8	-1596.72	-0.0789437	0.2047936
780	-1593.15	-1594.43	1.28749	0.1313812
790	-1588.57	-1589.52	0.944184	0.1497413
800	-1588.98	-1589.44	0.463217	0.1753807
810	-1592.61	-1593.87	1.26085	0.1328171
820	-1598.47	-1599.96	1.4927	0.120195
830	-1600.21	-1599.98	-0.2319	0.2132502
840	-1595.69	-1595.67	-0.0235612	0.2017509
850	-1590.88	-1591.16	0.276034	0.1854498
860	-1604.54	-1604.14	-0.400544	0.2226703
870	-1590.24	-1591.35	1.11374	0.1407045
880	-1591.27	-1592.45	1.18481	0.1369019
