Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1615.2	-1617.06	1.85788	0.09916114
10	-1727.55	-1729.81	2.25704	0.04680511
20	-1752.11	-1754.27	2.15957	0.04107012
30	-1698.29	-1700.59	2.30932	0.05516955
40	-1608.79	-1610.54	1.74612	0.1058422
50	-1656.98	-1659.22	2.23374	0.07137546
60	-1682.82	-1685.13	2.30438	0.06048775
70	-1632.65	-1634.72	2.06995	0.08522354
80	-1587.91	-1588.67	0.767238	0.1591542
90	-1682.64	-1684.95	2.30418	0.06055389
100	-1797.34	-1799.21	1.86944	0.03266407
110	-1711.79	-1714.09	2.29451	0.05106806
120	-1596.72	-1598.16	1.43457	0.1233912
130	-1687.3	-1689.61	2.30839	0.05887136
140	-1612.24	-1614.05	1.80925	0.1021057
150	-1637.12	-1639.23	2.10931	0.08230652
160	-1660.77	-1663.02	2.24975	0.06958399
170	-1674.24	-1676.53	2.29036	0.06378836
180	-1711.46	-1713.75	2.29508	0.05116471
190	-1755.57	-1757.71	2.14224	0.04033605
200	-1678.52	-1680.82	2.29843	0.06210652
210	-1623.58	-1625.56	1.9732	0.09186465
220	-1631.26	-1633.32	2.0567	0.08617244
230	-1588.85	-1589.33	0.479843	0.1744898
240	-1617.65	-1619.55	1.8947	0.09688599
250	-1627.57	-1629.59	2.01879	0.08881227
260	-1610.76	-1612.54	1.78306	0.1036663
270	-1587.9	-1588.65	0.752301	0.1599491
280	-1592.09	-1592.28	0.186902	0.1902733
290	-1647.01	-1645.49	-1.52172	0.288333
300	-1587.89	-1588.64	0.744044	0.1603886
310	-1588.24	-1589.12	0.88541	0.152868
320	-1590.43	-1591.55	1.12778	0.1399539
330	-1680.83	-1683.13	2.30189	0.06122902
340	-1610.12	-1611.89	1.77134	0.1043597
350	-1661.42	-1663.67	2.25225	0.06928734
360	-1642.44	-1644.59	2.15012	0.07908387
370	-1643.87	-1646.03	2.16007	0.07825914
380	-1617.16	-1619.05	1.88758	0.097329
390	-1644.66	-1646.82	2.16537	0.07781201
400	-1662.7	-1664.95	2.25706	0.06870369
410	-1590.67	-1591.81	1.14505	0.1390307
420	-1756.86	-1758.99	2.1356	0.04006856
430	-1675.39	-1677.68	2.29275	0.06332845
440	-1623.98	-1625.95	1.97793	0.0915535
450	-1665.52	-1667.79	2.26687	0.06744233
460	-1658.05	-1660.29	2.23846	0.07086328
470	-1590.5	-1591.63	1.13294	0.1396782
480	-1614.05	-1615.89	1.83956	0.100278
490	-1610.14	-1611.92	1.77185	0.1043298
500	-1600.24	-1601.78	1.54577	0.1172527
510	-1657.92	-1660.16	2.23791	0.07092392
520	-1607	-1608.71	1.71009	0.1079387
530	-1628.93	-1627.82	-1.11377	0.2637818
540	-1595.21	-1596.59	1.37792	0.1264828
550	-1621.77	-1623.72	1.95065	0.09333417
560	-1604.81	-1606.47	1.66208	0.1106978
570	-1621.41	-1623.36	1.94604	0.09363195
580	-1753.37	-1755.52	2.15337	0.04080119
590	-1603.75	-1605.39	1.63749	0.1120981
600	-1596.93	-1598.37	1.44173	0.1229989
610	-1619.62	-1621.54	1.92227	0.09515087
620	-1589.39	-1589.8	0.414701	0.1779833
630	-1613.99	-1615.82	1.83854	0.1003403
640	-1662.06	-1664.32	2.25471	0.06899138
650	-1598.35	-1599.84	1.4891	0.1203936
660	-1612.73	-1614.55	1.8177	0.1015983
670	-1587.98	-1588.64	0.661321	0.1647947
680	-1620.43	-1622.37	1.93324	0.09445266
690	-1687.38	-1689.69	2.30844	0.05884089
700	-1588	-1588.65	0.653904	0.1651901
710	-1619.94	-1621.86	1.92663	0.0948744
720	-1623.51	-1625.48	1.97229	0.09192486
730	-1590.99	-1592.16	1.16701	0.1378555
740	-1587.9	-1588.61	0.707997	0.1623079
750	-1591.17	-1592.35	1.17849	0.1372402
760	-1633.75	-1635.83	2.08007	0.0844888
770	-1597.65	-1599.12	1.4664	0.121644
780	-1636.68	-1638.78	2.1056	0.08258873
790	-1625.1	-1627.09	1.99115	0.09067685
800	-1726.13	-1728.39	2.26127	0.04717026
810	-1589.75	-1590.83	1.07425	0.1428129
820	-1590.34	-1591.47	1.12181	0.1402733
830	-1587.93	-1588.72	0.789847	0.1579512
840	-1603.17	-1602.82	-0.3497	0.2198192
850	-1595.98	-1595.94	-0.0382728	0.2025582
860	-1601.12	-1602.69	1.57028	0.1158847
870	-1647.63	-1649.81	2.18428	0.07616875
880	-1593.33	-1594.63	1.29644	0.1308979
890	-1704.91	-1707.21	2.30416	0.05310116
900	-1733.77	-1736.01	2.23668	0.0452565
910	-1778.89	-1780.89	2.00412	0.03580773
920	-1832.8	-1834.35	1.55158	0.02750241
930	-1767.17	-1769.25	2.07812	0.03799813
940	-1760.74	-1762.86	2.1148	0.03927157
950	-1759.98	-1762.1	2.11895	0.0394259
960	-1641.24	-1643.38	2.1414	0.0797929
970	-1589.29	-1589.72	0.425329	0.1774128
980	-1641.4	-1643.54	2.1426	0.0796968
990	-1646.85	-1649.03	2.17948	0.07659407
1000	-1587.9	-1588.61	0.716582	0.1618507
1010	-1622.69	-1624.65	1.9622	0.09258433
1020	-1654.38	-1656.6	2.22143	0.07265483
1030	-1658.04	-1660.27	2.2384	0.07087002
1040	-1661.93	-1664.18	2.25421	0.06905227
1050	-1598.79	-1600.29	1.50274	0.1196403
1060	-1590.08	-1591.18	1.10136	0.1413658
1070	-1655.73	-1657.96	2.22794	0.07198781
1080	-1629.93	-1631.98	2.04349	0.08710412
1090	-1604.51	-1604.11	-0.39941	0.2226066
1100	-1772.19	-1768.7	-3.48347	0.4188417
1110	-1627.14	-1626.07	-1.06944	0.2611613
1120	-1835.39	-1831.17	-4.22609	0.4742703
1130	-1634.93	-1633.68	-1.25664	0.2722889
1140	-1593.75	-1593.84	0.0823892	0.1959567
1150	-1591.35	-1592.54	1.18974	0.1366377
1160	-1662.18	-1664.43	2.25515	0.06893772
1170	-1592.65	-1593.91	1.26253	0.1327267
1180	-1590.65	-1591.8	1.14403	0.1390854
1190	-1663.27	-1665.53	2.25913	0.06844558
1200	-1644.54	-1646.7	2.16456	0.07788062
1210	-1599.89	-1601.43	1.53578	0.1178085
1220	-1588.57	-1589.51	0.943918	0.1497554
1230	-1674.95	-1677.24	2.29185	0.06350422
1240	-1602.92	-1604.54	1.61718	0.1132479
1250	-1663.18	-1665.44	2.25881	0.06848607
1260	-1689.02	-1691.33	2.30935	0.0582679
1270	-1638.06	-1640.17	2.11693	0.08172213
1280	-1698.07	-1700.38	2.30942	0.05523759
1290	-1602.26	-1603.86	1.6004	0.1141944
1300	-1616.7	-1618.58	1.88078	0.09775137
1310	-1775.25	-1777.28	2.02807	0.03647048
1320	-1720.78	-1723.05	2.27569	0.04857514
1330	-1830.2	-1831.78	1.57747	0.02784696
1340	-1734.84	-1737.08	2.23288	0.04499709
1350	-1768.93	-1771	2.06759	0.03765859
1360	-1864.97	-1866.17	1.19955	0.02362633
1370	-1590.06	-1591.16	1.09958	0.1414609
1380	-1599.18	-1600.7	1.51482	0.118972
1390	-1624.64	-1626.63	1.98584	0.09103021
1400	-1587.9	-1588.66	0.761687	0.1594496
1410	-1596.91	-1598.35	1.44099	0.1230394
1420	-1602.47	-1602.15	-0.32286	0.218318
1430	-1591.79	-1593	1.21583	0.135238
1440	-1610.37	-1609.77	-0.599337	0.2339141
1450	-1587.91	-1588.67	0.768177	0.1591042
1460	-1589.8	-1590.88	1.07861	0.1425798
1470	-1588.04	-1588.68	0.63696	0.1660935
1480	-1621.84	-1620.9	-0.932492	0.2531238
1490	-1670.37	-1672.65	2.28115	0.06536826
1500	-1589.39	-1590.43	1.04111	0.1445799
1510	-1708.5	-1705.9	-2.6046	0.3576673
1520	-1625.72	-1627.72	1.99831	0.09019844
1530	-1630.16	-1632.2	2.04575	0.08694595
1540	-1655.75	-1657.98	2.22805	0.07197549
1550	-1636.34	-1638.45	2.1028	0.08280055
1560	-1632.43	-1634.5	2.06791	0.08537073
1570	-1645.69	-1647.86	2.17212	0.07723426
1580	-1705.48	-1707.78	2.30352	0.05292927
1590	-1666.09	-1668.36	2.2687	0.0671937
1600	-1621.95	-1623.91	1.95299	0.09318299
1610	-1654.68	-1656.9	2.22292	0.072504
1620	-1593.49	-1594.79	1.30383	0.1304992
1630	-1606.02	-1607.71	1.68912	0.1091482
1640	-1592.5	-1593.75	1.2549	0.1331373
1650	-1589.24	-1590.27	1.02608	0.1453807
1660	-1592.33	-1593.57	1.24578	0.1336284
1670	-1607.28	-1609	1.71582	0.1076069
1680	-1591.87	-1593.09	1.22055	0.1349843
1690	-1605.34	-1607.01	1.67404	0.1100138
1700	-1638.78	-1640.9	2.12268	0.08127658
1710	-1593.75	-1595.07	1.31603	0.1298398
1720	-1592.07	-1592.25	0.188837	0.1901684
1730	-1600.78	-1602.34	1.56097	0.1164048
1740	-1626.83	-1625.76	-1.06156	0.2606969
1750	-1591.95	-1592.15	0.196743	0.1897397
1760	-1592.35	-1593.6	1.24722	0.1335506
1770	-1589.53	-1589.92	0.399765	0.1787855
1780	-1599.42	-1599.22	-0.198199	0.21138
1790	-1605.47	-1607.14	1.67694	0.1098479
1800	-1727.87	-1730.13	2.25607	0.04672429
1810	-1859.02	-1860.29	1.26915	0.02429411
1820	-1695.95	-1698.26	2.31014	0.05592574
1830	-1693.53	-1695.84	2.31042	0.0567285
1840	-1611.39	-1613.19	1.79453	0.1029849
1850	-1707.55	-1709.85	2.30097	0.05230853
1860	-1630.17	-1632.22	2.04594	0.08693275
1870	-1649.98	-1652.17	2.19811	0.07491132
1880	-1701.95	-1704.26	2.30697	0.05400946
1890	-1645.22	-1647.39	2.16905	0.07749845
1900	-1653.58	-1655.8	2.21745	0.07305469
1910	-1678.72	-1681.02	2.29876	0.06203039
1920	-1707.15	-1709.45	2.30149	0.05242699
1930	-1623.72	-1625.7	1.9749	0.09175298
1940	-1605.2	-1604.77	-0.424305	0.2240061
1950	-1593.03	-1594.31	1.28173	0.1316917
1960	-1587.93	-1588.62	0.684792	0.1635439
1970	-1676.71	-1679.01	2.2953	0.06280718
1980	-1789.47	-1791.4	1.92952	0.03396147
1990	-1741.11	-1743.32	2.20881	0.04351591
2000	-1785.02	-1786.98	1.96177	0.03472322
2010	-1934.01	-1934.26	0.250586	0.01721302
2020	-1785.3	-1787.26	1.95981	0.03467547
2030	-1856.33	-1857.63	1.29994	0.02460287
2040	-1724.27	-1726.54	2.26653	0.04765055
2050	-1704.3	-1706.61	2.3048	0.05328552
2060	-1695.35	-1697.66	2.31026	0.05612377
2070	-1785.39	-1787.35	1.9591	0.03465831
2080	-1637.75	-1639.86	2.11443	0.08191502
2090	-1704.37	-1706.68	2.30473	0.05326446
2100	-1847.77	-1849.16	1.39517	0.02561513
2110	-1728.63	-1730.89	2.25373	0.04653158
2120	-1740.91	-1743.12	2.20963	0.04356228
2130	-1638.02	-1640.13	2.11662	0.08174607
2140	-1594.93	-1596.3	1.36658	0.1270994
2150	-1665.97	-1668.24	2.26832	0.06724634
2160	-1642.6	-1644.75	2.15123	0.07899265
2170	-1591.27	-1591.51	0.246068	0.1870692
2180	-1669.43	-1671.71	2.27861	0.06576446
2190	-1689	-1691.31	2.30934	0.05827237
2200	-1617.55	-1619.44	1.8932	0.09697917
2210	-1607.9	-1609.63	1.72849	0.1068711
2220	-1651.29	-1653.5	2.20542	0.07422512
2230	-1587.94	-1588.73	0.793299	0.1577676
2240	-1693.14	-1695.45	2.31041	0.05685978
2250	-1634.69	-1636.78	2.08854	0.08386544
2260	-1619.81	-1621.73	1.92486	0.09498692
2270	-1652.64	-1654.85	2.21262	0.07353083
2280	-1679.74	-1682.04	2.30033	0.06164117
2290	-1621.33	-1623.28	1.94503	0.09369679
2300	-1589.45	-1590.5	1.04678	0.1442775
2310	-1606.32	-1608.02	1.69566	0.1087717
2320	-1597.22	-1598.68	1.45195	0.122438
2330	-1697.02	-1699.33	2.30983	0.05557927
2340	-1709.59	-1711.89	2.29806	0.05170548
2350	-1798.12	-1799.98	1.86329	0.03253895
2360	-1746.75	-1748.93	2.18467	0.04223885
2370	-1678.86	-1681.16	2.29898	0.06197741
2380	-1621.75	-1623.7	1.95035	0.09335357
2390	-1590.39	-1590.71	0.317207	0.1832282
2400	-1654.25	-1652.58	-1.66926	0.2974139
2410	-1684.32	-1686.63	2.30597	0.05993869
2420	-1708.13	-1710.43	2.30018	0.05213651
2430	-1701.01	-1703.32	2.3077	0.05430481
2440	-1595.4	-1596.79	1.38545	0.1260732
2450	-1588.16	-1589.03	0.867687	0.1538107
2460	-1597.71	-1599.18	1.4683	0.1215399
2470	-1589	-1590	1.00012	0.1467635
2480	-1593.27	-1594.57	1.29368	0.1310469
2490	-1588.35	-1588.91	0.561856	0.1701024
2500	-1600.68	-1602.24	1.55834	0.1165518
2510	-1590.9	-1592.06	1.1612	0.1381666
2520	-1599.33	-1600.85	1.51921	0.1187284
2530	-1624.18	-1626.16	1.98034	0.09139413
2540	-1682.09	-1684.39	2.30352	0.06075981
2550	-1703.42	-1705.73	2.30567	0.05355475
2560	-1659.21	-1661.45	2.24341	0.07031264
2570	-1618.76	-1620.67	1.91045	0.09589805
2580	-1696.48	-1698.79	2.31	0.05575472
2590	-1717.18	-1719.47	2.28404	0.04955102
2600	-1775.32	-1777.34	2.02764	0.03645823
2610	-1847.47	-1848.87	1.39838	0.02565097
2620	-1735.29	-1737.52	2.23125	0.04488854
2630	-1706.74	-1709.04	2.30202	0.05255072
2640	-1720.66	-1722.94	2.27597	0.04860601
