Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1667.4	-1669.68	2.27278	0.06662495
10	-1761.77	-1763.88	2.10913	0.03906469
20	-1668.35	-1670.62	2.27556	0.06622181
30	-1714.27	-1716.56	2.29002	0.05036393
40	-1631.79	-1633.85	2.06181	0.08580864
50	-1754.17	-1756.32	2.14933	0.04062994
60	-1852.95	-1854.29	1.33802	0.0249968
70	-1745.47	-1747.66	2.19036	0.04252439
80	-1789.23	-1791.16	1.9313	0.03400229
90	-1901.2	-1901.94	0.73376	0.01998197
100	-1839.07	-1840.56	1.48761	0.02669265
110	-1658.58	-1660.82	2.24076	0.07061006
120	-1691.24	-1693.55	2.31014	0.05750237
130	-1630.78	-1632.83	2.05192	0.0865117
140	-1625.4	-1624.37	-1.02542	0.2585685
150	-1616.63	-1618.51	1.87968	0.09781907
160	-1685.02	-1687.33	2.30662	0.05968523
170	-1655.75	-1657.98	2.22806	0.07197455
180	-1834.84	-1836.37	1.53108	0.02723657
190	-1739.67	-1741.88	2.21463	0.04385182
200	-1783.88	-1785.85	1.96982	0.03492154
210	-1850.67	-1852.04	1.36331	0.02526626
220	-1647.16	-1649.35	2.18145	0.07642021
230	-1652.34	-1654.55	2.21104	0.07368466
240	-1652.24	-1654.45	2.21052	0.07373508
250	-1672.05	-1674.33	2.28538	0.06467494
260	-1639.89	-1642.02	2.13128	0.08060097
270	-1654.34	-1656.56	2.22126	0.07267271
280	-1696.12	-1698.43	2.3101	0.05587271
290	-1751.83	-1753.99	2.1609	0.04112864
300	-1840.38	-1841.85	1.47404	0.02652791
310	-1631.85	-1633.91	2.06238	0.08576758
320	-1680.56	-1682.86	2.30152	0.06133078
330	-1641.55	-1643.69	2.1437	0.0796073
340	-1689.82	-1692.13	2.30969	0.05799036
350	-1592.76	-1594.03	1.2684	0.1324108
360	-1590.56	-1590.86	0.302775	0.1840064
370	-1685.89	-1683.65	-2.24373	0.3338543
380	-1782.41	-1778.8	-3.61071	0.428089
390	-1605.06	-1604.64	-0.419407	0.2237306
400	-1620.79	-1622.73	1.93801	0.09414734
410	-1675.49	-1677.79	2.29296	0.06328724
420	-1670.85	-1673.13	2.28238	0.06517035
430	-1630.46	-1632.51	2.04878	0.08673279
440	-1729.3	-1731.55	2.25164	0.0463637
450	-1736.95	-1739.18	2.22512	0.04449197
460	-1590.82	-1591.97	1.15526	0.1384841
470	-1640.56	-1639.18	-1.3835	0.2799244
480	-1641.28	-1639.88	-1.39917	0.280873
490	-1589.37	-1589.79	0.41621	0.1779023
500	-1597.33	-1598.79	1.45573	0.1222307
510	-1591.12	-1592.29	1.17511	0.1374218
520	-1653.18	-1655.39	2.2154	0.07325791
530	-1594.84	-1594.86	0.0212799	0.1992944
540	-1593.39	-1594.69	1.29899	0.1307607
550	-1588.17	-1588.77	0.599835	0.1680742
560	-1663.07	-1661.23	-1.83958	0.3080358
570	-1607.13	-1608.85	1.71278	0.1077831
580	-1692.97	-1695.28	2.3104	0.05691654
590	-1659.71	-1661.96	2.24549	0.07007655
600	-1679.39	-1681.69	2.2998	0.06177608
610	-1740.59	-1742.8	2.21094	0.04363732
620	-1705.85	-1708.15	2.3031	0.05281778
630	-1686	-1688.31	2.30745	0.05933183
640	-1607.55	-1609.27	1.72132	0.1072877
650	-1588.3	-1589.2	0.898168	0.1521894
660	-1597.77	-1597.64	-0.124583	0.2073086
670	-1788.7	-1785.01	-3.68753	0.4337208
680	-1587.9	-1588.66	0.757808	0.1596561
690	-1663.34	-1665.6	2.2594	0.06841257
700	-1622.58	-1624.54	1.96083	0.09267358
710	-1649.7	-1651.9	2.19656	0.07505562
720	-1785.49	-1787.45	1.95843	0.03464199
730	-1621.08	-1623.03	1.94181	0.09390389
740	-1604.12	-1605.77	1.64616	0.1116051
750	-1636.01	-1638.11	2.1	0.08301147
760	-1782.58	-1784.56	1.97888	0.03514909
770	-1757.8	-1759.93	2.13065	0.03987308
780	-1696.37	-1698.68	2.31003	0.0557893
790	-1626.04	-1628.04	2.00195	0.0899539
800	-1617.07	-1618.96	1.88621	0.09741419
810	-1628.44	-1630.47	2.0281	0.08817358
820	-1596.98	-1598.43	1.44365	0.1228933
830	-1639.6	-1641.73	2.12907	0.08077581
840	-1681.45	-1683.76	2.30272	0.06099559
850	-1758.64	-1760.77	2.12619	0.03970041
860	-1602.64	-1604.25	1.61016	0.1136443
870	-1589.99	-1591.08	1.09383	0.1417678
880	-1675.34	-1677.64	2.29266	0.06334687
890	-1599.3	-1600.82	1.51831	0.1187781
900	-1588.25	-1588.83	0.581444	0.1690561
910	-1588	-1588.82	0.820239	0.1563344
920	-1594.8	-1594.82	0.0235983	0.1991676
930	-1611.93	-1613.74	1.80402	0.1024184
940	-1609.25	-1611	1.75494	0.1053255
950	-1588.2	-1589.08	0.878396	0.1532411
960	-1623.78	-1625.75	1.97555	0.0917103
970	-1602.97	-1604.59	1.61842	0.1131778
980	-1647.18	-1649.36	2.18155	0.07641077
990	-1590.08	-1591.18	1.10109	0.1413803
1000	-1625.28	-1627.28	1.9933	0.09053375
1010	-1654.63	-1656.85	2.22267	0.07252932
1020	-1696.08	-1698.39	2.31011	0.05588545
1030	-1634.73	-1636.81	2.08883	0.08384417
1040	-1695.34	-1697.65	2.31026	0.05612802
1050	-1752.45	-1754.6	2.15791	0.04099729
1060	-1647.88	-1650.07	2.18585	0.07602886
1070	-1718.41	-1720.69	2.28131	0.0492147
1080	-1687.87	-1690.17	2.30874	0.05867109
1090	-1721.26	-1723.54	2.27448	0.04844526
1100	-1709.93	-1712.23	2.29754	0.05160671
1110	-1653.75	-1655.97	2.21832	0.07296826
1120	-1611.81	-1613.61	1.80179	0.1025522
1130	-1707.5	-1709.8	2.30103	0.05232395
1140	-1621.4	-1623.34	1.94585	0.09364364
1150	-1626.91	-1628.92	2.01157	0.08930359
1160	-1599.8	-1601.33	1.53307	0.1179594
1170	-1593.68	-1595	1.31278	0.1300155
1180	-1613.91	-1615.75	1.83736	0.1004118
1190	-1588.65	-1589.6	0.954989	0.1491663
1200	-1590.48	-1591.61	1.13191	0.1397333
1210	-1599.63	-1601.16	1.52822	0.1182284
1220	-1667.51	-1669.79	2.27311	0.06657824
1230	-1588.25	-1588.83	0.581008	0.1690794
1240	-1590.78	-1591.93	1.15292	0.1386095
1250	-1596.73	-1598.17	1.43488	0.123374
1260	-1632.48	-1634.55	2.06832	0.08534145
1270	-1683.89	-1686.2	2.30554	0.06009485
1280	-1598.96	-1600.47	1.50816	0.1193403
1290	-1660.98	-1663.23	2.25055	0.06948992
1300	-1666.83	-1669.1	2.27101	0.06687442
1310	-1624.5	-1626.49	1.9842	0.09113914
1320	-1790.93	-1792.84	1.91871	0.03371694
1330	-1608.83	-1610.58	1.7469	0.1057966
1340	-1628.32	-1630.35	2.02682	0.08826183
1350	-1589.52	-1590.58	1.05357	0.1439155
1360	-1609.26	-1611.02	1.75523	0.1053083
1370	-1622.82	-1624.78	1.96386	0.09247655
1380	-1735.47	-1737.7	2.23061	0.04484649
1390	-1615.49	-1617.35	1.86238	0.09888567
1400	-1589.8	-1590.87	1.07788	0.1426192
1410	-1662.3	-1664.56	2.25561	0.06888174
1420	-1606.99	-1608.7	1.70989	0.1079502
1430	-1642.19	-1644.34	2.14832	0.0792314
1440	-1686.86	-1689.17	2.30809	0.05902588
1450	-1719.08	-1721.36	2.27977	0.04903296
1460	-1747.33	-1749.51	2.18204	0.04210959
1470	-1710.24	-1712.54	2.29706	0.05151695
1480	-1701.96	-1704.27	2.30697	0.05400824
1490	-1624.56	-1626.55	1.98489	0.09109341
1500	-1645.48	-1647.65	2.17076	0.07735162
1510	-1703.85	-1706.16	2.30526	0.05342395
1520	-1819.26	-1820.95	1.68185	0.02935048
1530	-1749.41	-1751.58	2.17246	0.04165282
1540	-1597.33	-1598.79	1.45566	0.1222345
1550	-1590.27	-1591.39	1.1164	0.1405621
1560	-1663.4	-1665.66	2.25961	0.06838564
1570	-1588.94	-1589.94	0.993135	0.1471357
1580	-1622.15	-1624.11	1.95552	0.09301914
1590	-1657.72	-1659.95	2.237	0.0710234
1600	-1646.5	-1648.68	2.1773	0.07678474
1610	-1699.67	-1701.98	2.30859	0.05472761
1620	-1668.52	-1670.79	2.27605	0.06614933
1630	-1628.23	-1630.25	2.02583	0.08832998
1640	-1673.21	-1675.49	2.28808	0.06420356
1650	-1747.14	-1749.32	2.18292	0.04215249
1660	-1744.58	-1746.77	2.19424	0.0427246
1670	-1731.5	-1733.74	2.24448	0.04581488
1680	-1751.43	-1753.59	2.16285	0.0412153
