Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
591	-1570.863	-1572.748	1.885828	0.3483782	0.2832094	0.06516875	0.2832094
592	-1570.459	-1572.832	2.373126	0.2817944	0.2166256	0.06516875	0.2166256
593	-1570.459	-1572.832	2.373126	0.2817944	0.2166256	0.06516875	0.2166256
594	-1570.459	-1572.832	2.373126	0.2817944	0.2166256	0.06516875	0.2166256
595	-1570.159	-1572.365	2.206785	0.3033258	0.238157	0.06516875	0.238157
596	-1570.159	-1572.365	2.206785	0.3033258	0.238157	0.06516875	0.238157
597	-1570.159	-1572.365	2.206785	0.3033258	0.238157	0.06516875	0.238157
598	-1570.159	-1572.365	2.206785	0.3033258	0.238157	0.06516875	0.238157
599	-1570.159	-1572.365	2.206785	0.3033258	0.238157	0.06516875	0.238157
600	-1570.159	-1572.365	2.206785	0.3033258	0.238157	0.06516875	0.238157
601	-1570.159	-1572.365	2.206785	0.3033258	0.238157	0.06516875	0.238157
602	-1573.409	-1575.577	2.168919	0.2839754	0.238157	0.04581837	0.238157
603	-1573.409	-1575.577	2.168919	0.2839754	0.238157	0.04581837	0.238157
604	-1573.409	-1575.577	2.168919	0.2839754	0.238157	0.04581837	0.238157
605	-1573.157	-1575.278	2.12042	0.2904814	0.244663	0.04581837	0.244663
606	-1574.026	-1576.289	2.262382	0.2717302	0.2259118	0.04581837	0.2259118
607	-1574.026	-1576.289	2.262382	0.2717302	0.2259118	0.04581837	0.2259118
608	-1574.026	-1576.289	2.262382	0.2717302	0.2259118	0.04581837	0.2259118
609	-1570.286	-1572.588	2.301283	0.2909117	0.2259118	0.06499988	0.2259118
610	-1569.707	-1571.85	2.142654	0.3070227	0.2259118	0.08111088	0.2259118
611	-1569.707	-1571.85	2.142654	0.3070227	0.2259118	0.08111088	0.2259118
612	-1569.707	-1571.85	2.142654	0.3070227	0.2259118	0.08111088	0.2259118
613	-1569.707	-1571.85	2.142654	0.3070227	0.2259118	0.08111088	0.2259118
614	-1569.707	-1571.85	2.142654	0.3070227	0.2259118	0.08111088	0.2259118
615	-1569.707	-1571.85	2.142654	0.3070227	0.2259118	0.08111088	0.2259118
616	-1569.707	-1571.85	2.142654	0.3070227	0.2259118	0.08111088	0.2259118
617	-1569.707	-1571.85	2.142654	0.3070227	0.2259118	0.08111088	0.2259118
618	-1569.707	-1571.85	2.142654	0.3070227	0.2259118	0.08111088	0.2259118
619	-1569.707	-1571.85	2.142654	0.3070227	0.2259118	0.08111088	0.2259118
620	-1569.903	-1572.171	2.267721	0.2954815	0.2259118	0.06956973	0.2259118
621	-1570.571	-1572.886	2.314491	0.2884283	0.2259118	0.06251651	0.2259118
622	-1570.571	-1572.886	2.314491	0.2884283	0.2259118	0.06251651	0.2259118
623	-1570.571	-1572.886	2.314491	0.2884283	0.2259118	0.06251651	0.2259118
624	-1570.583	-1572.578	1.995785	0.3317909	0.2692744	0.06251651	0.2692744
625	-1570.583	-1572.578	1.995785	0.3317909	0.2692744	0.06251651	0.2692744
626	-1572.101	-1574.704	2.603104	0.2529547	0.1904382	0.06251651	0.1904382
627	-1569.961	-1572.204	2.243738	0.2846331	0.1904382	0.09419489	0.1904382
628	-1572.92	-1574.545	1.625269	0.3650705	0.2708756	0.09419489	0.2708756
629	-1572.92	-1574.545	1.625269	0.3650705	0.2708756	0.09419489	0.2708756
630	-1570.408	-1572.437	2.029602	0.3106195	0.2164246	0.09419489	0.2164246
631	-1570.408	-1572.437	2.029602	0.3106195	0.2164246	0.09419489	0.2164246
632	-1570.408	-1572.437	2.029602	0.3106195	0.2164246	0.09419489	0.2164246
633	-1569.655	-1571.933	2.278657	0.2924106	0.2164246	0.07598596	0.2164246
634	-1569.695	-1572.021	2.325843	0.2865216	0.2105356	0.07598596	0.2105356
635	-1569.695	-1572.021	2.325843	0.2865216	0.2105356	0.07598596	0.2105356
636	-1569.695	-1572.021	2.325843	0.2865216	0.2105356	0.07598596	0.2105356
637	-1569.721	-1571.872	2.151229	0.3087885	0.2328025	0.07598596	0.2328025
638	-1569.684	-1571.864	2.179669	0.3050724	0.2290865	0.07598596	0.2290865
639	-1571.709	-1573.433	1.724052	0.3690161	0.2930301	0.07598596	0.2930301
640	-1571.709	-1573.433	1.724052	0.3690161	0.2930301	0.07598596	0.2930301
641	-1571.709	-1573.433	1.724052	0.3690161	0.2930301	0.07598596	0.2930301
642	-1571.709	-1573.433	1.724052	0.3690161	0.2930301	0.07598596	0.2930301
643	-1569.914	-1571.976	2.06266	0.3205894	0.2446035	0.07598596	0.2446035
644	-1569.914	-1571.976	2.06266	0.3205894	0.2446035	0.07598596	0.2446035
645	-1569.898	-1571.971	2.073574	0.3195956	0.2446035	0.07499213	0.2446035
646	-1569.898	-1571.971	2.073574	0.3195956	0.2446035	0.07499213	0.2446035
647	-1569.898	-1571.971	2.073574	0.3195956	0.2446035	0.07499213	0.2446035
648	-1569.898	-1571.971	2.073574	0.3195956	0.2446035	0.07499213	0.2446035
649	-1569.898	-1571.971	2.073574	0.3195956	0.2446035	0.07499213	0.2446035
650	-1569.898	-1571.971	2.073574	0.3195956	0.2446035	0.07499213	0.2446035
651	-1569.898	-1571.971	2.073574	0.3195956	0.2446035	0.07499213	0.2446035
652	-1569.898	-1571.971	2.073574	0.3195956	0.2446035	0.07499213	0.2446035
653	-1569.898	-1571.971	2.073574	0.3195956	0.2446035	0.07499213	0.2446035
654	-1570.055	-1572.202	2.14706	0.3115179	0.2446035	0.0669144	0.2446035
655	-1570.055	-1572.202	2.14706	0.3115179	0.2446035	0.0669144	0.2446035
656	-1570.055	-1572.202	2.14706	0.3115179	0.2446035	0.0669144	0.2446035
657	-1570.055	-1572.202	2.14706	0.3115179	0.2446035	0.0669144	0.2446035
658	-1570.065	-1572.324	2.258268	0.296756	0.2298416	0.0669144	0.2298416
659	-1570.065	-1572.324	2.258268	0.296756	0.2298416	0.0669144	0.2298416
660	-1569.764	-1571.879	2.114501	0.3107832	0.2298416	0.08094165	0.2298416
661	-1569.764	-1571.879	2.114501	0.3107832	0.2298416	0.08094165	0.2298416
662	-1569.764	-1571.879	2.114501	0.3107832	0.2298416	0.08094165	0.2298416
663	-1569.764	-1571.879	2.114501	0.3107832	0.2298416	0.08094165	0.2298416
664	-1569.764	-1571.879	2.114501	0.3107832	0.2298416	0.08094165	0.2298416
665	-1569.764	-1571.879	2.114501	0.3107832	0.2298416	0.08094165	0.2298416
666	-1569.764	-1571.879	2.114501	0.3107832	0.2298416	0.08094165	0.2298416
667	-1569.764	-1571.879	2.114501	0.3107832	0.2298416	0.08094165	0.2298416
668	-1570.112	-1572.143	2.0315	0.3169131	0.2298416	0.08707146	0.2298416
669	-1569.732	-1571.934	2.202653	0.3031277	0.2298416	0.07328611	0.2298416
670	-1569.732	-1571.934	2.202653	0.3031277	0.2298416	0.07328611	0.2298416
671	-1569.771	-1571.986	2.215202	0.3018578	0.2298416	0.07201622	0.2298416
672	-1569.771	-1571.986	2.215202	0.3018578	0.2298416	0.07201622	0.2298416
673	-1569.771	-1571.986	2.215202	0.3018578	0.2298416	0.07201622	0.2298416
674	-1569.773	-1572.022	2.249223	0.2974501	0.2254338	0.07201622	0.2254338
675	-1569.773	-1572.022	2.249223	0.2974501	0.2254338	0.07201622	0.2254338
676	-1569.773	-1572.022	2.249223	0.2974501	0.2254338	0.07201622	0.2254338
677	-1570.053	-1572.108	2.055127	0.3132296	0.2254338	0.08779579	0.2254338
678	-1570.773	-1573.097	2.323973	0.2865174	0.2254338	0.06108355	0.2254338
679	-1570.862	-1573.212	2.350317	0.2831386	0.2220551	0.06108355	0.2220551
680	-1569.628	-1571.839	2.211203	0.3000426	0.2220551	0.07798753	0.2220551
681	-1569.628	-1571.839	2.211203	0.3000426	0.2220551	0.07798753	0.2220551
682	-1569.628	-1571.839	2.211203	0.3000426	0.2220551	0.07798753	0.2220551
683	-1569.991	-1572.466	2.474349	0.2678896	0.1899021	0.07798753	0.1899021
684	-1570.923	-1572.761	1.837912	0.3507924	0.2728048	0.07798753	0.2728048
685	-1570.923	-1572.761	1.837912	0.3507924	0.2728048	0.07798753	0.2728048
686	-1570.923	-1572.761	1.837912	0.3507924	0.2728048	0.07798753	0.2728048
687	-1570.406	-1572.977	2.570681	0.2568198	0.1788323	0.07798753	0.1788323
688	-1570.406	-1572.977	2.570681	0.2568198	0.1788323	0.07798753	0.1788323
689	-1573.393	-1575.296	1.903044	0.2988639	0.1788323	0.1200316	0.1788323
690	-1573.393	-1575.296	1.903044	0.2988639	0.1788323	0.1200316	0.1788323
691	-1571.384	-1574.033	2.649441	0.2492971	0.1788323	0.07046479	0.1788323
692	-1571.384	-1574.033	2.649441	0.2492971	0.1788323	0.07046479	0.1788323
693	-1571.384	-1574.033	2.649441	0.2492971	0.1788323	0.07046479	0.1788323
694	-1570.149	-1572.564	2.415532	0.2768199	0.2063551	0.07046479	0.2063551
695	-1570.149	-1572.564	2.415532	0.2768199	0.2063551	0.07046479	0.2063551
696	-1570.149	-1572.564	2.415532	0.2768199	0.2063551	0.07046479	0.2063551
697	-1570.149	-1572.564	2.415532	0.2768199	0.2063551	0.07046479	0.2063551
698	-1570.149	-1572.564	2.415532	0.2768199	0.2063551	0.07046479	0.2063551
699	-1569.663	-1572	2.336605	0.2843567	0.2063551	0.07800159	0.2063551
700	-1569.663	-1572	2.336605	0.2843567	0.2063551	0.07800159	0.2063551
701	-1570.302	-1572.852	2.54973	0.2591915	0.1811899	0.07800159	0.1811899
702	-1569.7	-1572.062	2.36173	0.2812943	0.2032927	0.07800159	0.2032927
703	-1570.113	-1572.112	1.999416	0.3280559	0.2500543	0.07800159	0.2500543
704	-1570.113	-1572.112	1.999416	0.3280559	0.2500543	0.07800159	0.2500543
705	-1570.113	-1572.112	1.999416	0.3280559	0.2500543	0.07800159	0.2500543
706	-1570.113	-1572.112	1.999416	0.3280559	0.2500543	0.07800159	0.2500543
707	-1570.113	-1572.112	1.999416	0.3280559	0.2500543	0.07800159	0.2500543
708	-1570.113	-1572.112	1.999416	0.3280559	0.2500543	0.07800159	0.2500543
709	-1570.113	-1572.112	1.999416	0.3280559	0.2500543	0.07800159	0.2500543
710	-1570.113	-1572.112	1.999416	0.3280559	0.2500543	0.07800159	0.2500543
711	-1570.113	-1572.112	1.999416	0.3280559	0.2500543	0.07800159	0.2500543
712	-1570.205	-1572.734	2.528598	0.2616058	0.1836042	0.07800159	0.1836042
713	-1570.205	-1572.734	2.528598	0.2616058	0.1836042	0.07800159	0.1836042
714	-1569.838	-1572.187	2.34863	0.2748119	0.1836042	0.09120768	0.1836042
715	-1569.838	-1572.187	2.34863	0.2748119	0.1836042	0.09120768	0.1836042
716	-1569.838	-1572.187	2.34863	0.2748119	0.1836042	0.09120768	0.1836042
717	-1569.838	-1572.187	2.34863	0.2748119	0.1836042	0.09120768	0.1836042
718	-1569.838	-1572.187	2.34863	0.2748119	0.1836042	0.09120768	0.1836042
719	-1569.81	-1572.115	2.304766	0.2798794	0.1886718	0.09120768	0.1886718
720	-1569.81	-1572.111	2.301724	0.2802337	0.189026	0.09120768	0.189026
721	-1569.81	-1572.111	2.301724	0.2802337	0.189026	0.09120768	0.189026
722	-1569.81	-1572.111	2.301724	0.2802337	0.189026	0.09120768	0.189026
723	-1569.722	-1572.088	2.366501	0.2758181	0.189026	0.08679206	0.189026
724	-1569.829	-1572.27	2.440475	0.2703621	0.189026	0.08133607	0.189026
725	-1569.829	-1572.27	2.440475	0.2703621	0.189026	0.08133607	0.189026
726	-1569.829	-1572.27	2.440475	0.2703621	0.189026	0.08133607	0.189026
727	-1569.781	-1572.205	2.423523	0.2716631	0.189026	0.08263709	0.189026
728	-1569.781	-1572.205	2.423523	0.2716631	0.189026	0.08263709	0.189026
729	-1569.809	-1572.244	2.434705	0.2703627	0.1877256	0.08263709	0.1877256
730	-1570.088	-1572.608	2.520432	0.2605565	0.1779194	0.08263709	0.1779194
731	-1570.088	-1572.608	2.520432	0.2605565	0.1779194	0.08263709	0.1779194
732	-1570.088	-1572.608	2.520432	0.2605565	0.1779194	0.08263709	0.1779194
733	-1573.688	-1576.408	2.720682	0.2381304	0.1779194	0.06021098	0.1779194
734	-1573.632	-1576.352	2.720072	0.2383362	0.1779194	0.0604168	0.1779194
735	-1573.632	-1576.352	2.720072	0.2383362	0.1779194	0.0604168	0.1779194
736	-1572.254	-1574.945	2.691356	0.2440934	0.1779194	0.06617403	0.1779194
737	-1572.254	-1574.945	2.691356	0.2440934	0.1779194	0.06617403	0.1779194
738	-1570.59	-1572.801	2.211425	0.2808195	0.1779194	0.1029001	0.1779194
739	-1570.59	-1572.801	2.211425	0.2808195	0.1779194	0.1029001	0.1779194
740	-1570.59	-1572.801	2.211425	0.2808195	0.1779194	0.1029001	0.1779194
741	-1570.59	-1572.801	2.211425	0.2808195	0.1779194	0.1029001	0.1779194
742	-1570.699	-1573.137	2.437739	0.2562768	0.1533767	0.1029001	0.1533767
743	-1571.108	-1573.107	1.999172	0.3056327	0.2027326	0.1029001	0.2027326
744	-1571.444	-1573.365	1.921403	0.3151814	0.2122813	0.1029001	0.2122813
745	-1571.444	-1573.365	1.921403	0.3151814	0.2122813	0.1029001	0.2122813
746	-1570.599	-1573.008	2.408657	0.2773176	0.2122813	0.06503628	0.2122813
747	-1570.599	-1573.008	2.408657	0.2773176	0.2122813	0.06503628	0.2122813
748	-1570.599	-1573.008	2.408657	0.2773176	0.2122813	0.06503628	0.2122813
749	-1570.681	-1573.11	2.428811	0.2748189	0.2097826	0.06503628	0.2097826
750	-1571.676	-1574.13	2.453635	0.2688382	0.2097826	0.05905562	0.2097826
751	-1571.676	-1574.13	2.453635	0.2688382	0.2097826	0.05905562	0.2097826
752	-1570.814	-1572.815	2.000276	0.3293208	0.2702651	0.05905562	0.2702651
753	-1570.472	-1572.435	1.962391	0.3372603	0.2702651	0.06699512	0.2702651
754	-1570.472	-1572.435	1.962391	0.3372603	0.2702651	0.06699512	0.2702651
755	-1570.109	-1572.208	2.098264	0.3181701	0.251175	0.06699512	0.251175
756	-1570.415	-1572.351	1.936263	0.3335703	0.251175	0.08239529	0.251175
757	-1569.652	-1571.835	2.183651	0.3009425	0.2185472	0.08239529	0.2185472
758	-1569.602	-1571.898	2.295523	0.2870527	0.2046574	0.08239529	0.2046574
759	-1569.602	-1571.898	2.295523	0.2870527	0.2046574	0.08239529	0.2046574
760	-1569.602	-1571.898	2.295523	0.2870527	0.2046574	0.08239529	0.2046574
761	-1569.725	-1571.942	2.217025	0.2927241	0.2046574	0.08806668	0.2046574
762	-1569.725	-1571.942	2.217025	0.2927241	0.2046574	0.08806668	0.2046574
763	-1569.725	-1571.942	2.217025	0.2927241	0.2046574	0.08806668	0.2046574
764	-1569.746	-1572.108	2.361523	0.2755451	0.1874784	0.08806668	0.1874784
765	-1570.142	-1572.366	2.224094	0.2845187	0.1874784	0.09704034	0.1874784
766	-1570.142	-1572.366	2.224094	0.2845187	0.1874784	0.09704034	0.1874784
767	-1570.142	-1572.366	2.224094	0.2845187	0.1874784	0.09704034	0.1874784
768	-1570.142	-1572.366	2.224094	0.2845187	0.1874784	0.09704034	0.1874784
769	-1570.141	-1572.366	2.225334	0.2843749	0.1873346	0.09704034	0.1873346
770	-1570.141	-1572.366	2.225334	0.2843749	0.1873346	0.09704034	0.1873346
771	-1570.381	-1572.863	2.481785	0.2559115	0.1588712	0.09704034	0.1588712
772	-1570.381	-1572.863	2.481785	0.2559115	0.1588712	0.09704034	0.1588712
773	-1570.381	-1572.863	2.481785	0.2559115	0.1588712	0.09704034	0.1588712
774	-1570.381	-1572.863	2.481785	0.2559115	0.1588712	0.09704034	0.1588712
775	-1570.561	-1573.1	2.538263	0.2499734	0.152933	0.09704034	0.152933
776	-1570.561	-1573.1	2.538263	0.2499734	0.152933	0.09704034	0.152933
777	-1570.561	-1573.1	2.538263	0.2499734	0.152933	0.09704034	0.152933
778	-1572.933	-1575.79	2.85671	0.2266538	0.152933	0.07372072	0.152933
779	-1571.302	-1574.038	2.736352	0.2366678	0.152933	0.08373475	0.152933
780	-1571.302	-1574.038	2.736352	0.2366678	0.152933	0.08373475	0.152933
781	-1570.489	-1572.414	1.92557	0.3339294	0.2501946	0.08373475	0.2501946
782	-1570.489	-1572.414	1.92557	0.3339294	0.2501946	0.08373475	0.2501946
783	-1570.489	-1572.414	1.92557	0.3339294	0.2501946	0.08373475	0.2501946
784	-1570.027	-1572.116	2.088936	0.3193115	0.2501946	0.06911687	0.2501946
785	-1569.951	-1572.238	2.287488	0.2929757	0.2238588	0.06911687	0.2238588
786	-1570.109	-1572.162	2.052873	0.3242837	0.2551668	0.06911687	0.2551668
787	-1570.109	-1572.162	2.052873	0.3242837	0.2551668	0.06911687	0.2551668
788	-1570.109	-1572.162	2.052873	0.3242837	0.2551668	0.06911687	0.2551668
789	-1570.267	-1572.229	1.962053	0.3331917	0.2551668	0.07802487	0.2551668
790	-1569.626	-1571.839	2.212881	0.2998093	0.2217844	0.07802487	0.2217844
791	-1570.401	-1572.334	1.933071	0.3372308	0.2592059	0.07802487	0.2592059
792	-1569.916	-1572.368	2.452036	0.2704913	0.1924664	0.07802487	0.1924664
793	-1569.916	-1572.368	2.452036	0.2704913	0.1924664	0.07802487	0.1924664
794	-1569.916	-1572.368	2.452036	0.2704913	0.1924664	0.07802487	0.1924664
795	-1569.68	-1571.842	2.161942	0.3063648	0.2283399	0.07802487	0.2283399
796	-1569.68	-1571.842	2.161942	0.3063648	0.2283399	0.07802487	0.2283399
797	-1569.68	-1571.842	2.161942	0.3063648	0.2283399	0.07802487	0.2283399
798	-1569.68	-1571.842	2.161942	0.3063648	0.2283399	0.07802487	0.2283399
799	-1570.689	-1573.311	2.62199	0.2510592	0.1730343	0.07802487	0.1730343
800	-1569.679	-1571.842	2.162498	0.3062927	0.2282678	0.07802487	0.2282678
801	-1569.679	-1571.842	2.162498	0.3062927	0.2282678	0.07802487	0.2282678
802	-1569.679	-1571.842	2.162498	0.3062927	0.2282678	0.07802487	0.2282678
803	-1570.095	-1572.134	2.038926	0.3156662	0.2282678	0.08739837	0.2282678
804	-1570.831	-1572.709	1.877811	0.3371453	0.249747	0.08739837	0.249747
805	-1569.791	-1571.945	2.15401	0.3010159	0.2136176	0.08739837	0.2136176
806	-1570.023	-1572.084	2.060854	0.312831	0.2254326	0.08739837	0.2254326
807	-1570.047	-1572.334	2.286855	0.2930861	0.2254326	0.06765348	0.2254326
808	-1570.047	-1572.334	2.286855	0.2930861	0.2254326	0.06765348	0.2254326
809	-1570.047	-1572.334	2.286855	0.2930861	0.2254326	0.06765348	0.2254326
810	-1570.089	-1572.379	2.290545	0.2925895	0.2254326	0.06715688	0.2254326
811	-1570.089	-1572.379	2.290545	0.2925895	0.2254326	0.06715688	0.2254326
812	-1570.089	-1572.379	2.290545	0.2925895	0.2254326	0.06715688	0.2254326
813	-1569.664	-1571.832	2.168047	0.3048146	0.2254326	0.07938199	0.2254326
814	-1569.664	-1571.832	2.168047	0.3048146	0.2254326	0.07938199	0.2254326
815	-1569.664	-1571.832	2.168047	0.3048146	0.2254326	0.07938199	0.2254326
816	-1569.782	-1572.034	2.251254	0.2972377	0.2254326	0.07180512	0.2254326
817	-1569.782	-1572.034	2.251254	0.2972377	0.2254326	0.07180512	0.2254326
818	-1569.782	-1572.034	2.251254	0.2972377	0.2254326	0.07180512	0.2254326
819	-1569.782	-1572.034	2.251254	0.2972377	0.2254326	0.07180512	0.2254326
820	-1569.821	-1571.976	2.155051	0.3098321	0.238027	0.07180512	0.238027
821	-1569.79	-1572.056	2.266322	0.2953015	0.2234964	0.07180512	0.2234964
822	-1570.094	-1572.398	2.303999	0.2908726	0.2234964	0.06737624	0.2234964
823	-1570.094	-1572.398	2.303999	0.2908726	0.2234964	0.06737624	0.2234964
824	-1570.47	-1572.429	1.959379	0.3376737	0.2702975	0.06737624	0.2702975
825	-1570.012	-1572.184	2.171745	0.3082044	0.2408281	0.06737624	0.2408281
826	-1570.012	-1572.184	2.171745	0.3082044	0.2408281	0.06737624	0.2408281
827	-1570.012	-1572.184	2.171745	0.3082044	0.2408281	0.06737624	0.2408281
828	-1570.012	-1572.184	2.171745	0.3082044	0.2408281	0.06737624	0.2408281
829	-1569.977	-1572.015	2.038094	0.3212369	0.2408281	0.08040877	0.2408281
830	-1569.973	-1572.012	2.03894	0.3211696	0.2408281	0.08034148	0.2408281
831	-1569.709	-1571.849	2.140136	0.3078395	0.227498	0.08034148	0.227498
832	-1569.709	-1571.849	2.140136	0.3078395	0.227498	0.08034148	0.227498
833	-1570.475	-1572.775	2.299698	0.290551	0.227498	0.063053	0.227498
834	-1569.668	-1571.843	2.175191	0.3049485	0.227498	0.07745044	0.227498
835	-1569.668	-1571.843	2.175191	0.3049485	0.227498	0.07745044	0.227498
836	-1569.668	-1571.843	2.175191	0.3049485	0.227498	0.07745044	0.227498
837	-1569.668	-1571.843	2.175191	0.3049485	0.227498	0.07745044	0.227498
838	-1569.668	-1571.843	2.175191	0.3049485	0.227498	0.07745044	0.227498
839	-1569.668	-1571.843	2.175191	0.3049485	0.227498	0.07745044	0.227498
840	-1569.668	-1571.843	2.175191	0.3049485	0.227498	0.07745044	0.227498
841	-1569.668	-1571.843	2.175191	0.3049485	0.227498	0.07745044	0.227498
842	-1570.307	-1572.313	2.005982	0.317556	0.227498	0.09005793	0.227498
843	-1569.868	-1572.27	2.402158	0.2695268	0.1794689	0.09005793	0.1794689
844	-1569.868	-1572.27	2.402158	0.2695268	0.1794689	0.09005793	0.1794689
845	-1569.89	-1572.304	2.41385	0.2682053	0.1781474	0.09005793	0.1781474
846	-1569.79	-1572.01	2.219963	0.2908155	0.2007576	0.09005793	0.2007576
847	-1569.79	-1572.01	2.219963	0.2908155	0.2007576	0.09005793	0.2007576
848	-1569.79	-1572.01	2.219963	0.2908155	0.2007576	0.09005793	0.2007576
849	-1572.723	-1575.628	2.904562	0.2172767	0.1272188	0.09005793	0.1272188
850	-1572.723	-1575.628	2.904562	0.2172767	0.1272188	0.09005793	0.1272188
851	-1572.723	-1575.628	2.904562	0.2172767	0.1272188	0.09005793	0.1272188
852	-1571.929	-1574.712	2.782611	0.2251142	0.1272188	0.0978954	0.1272188
853	-1571.819	-1574.383	2.563973	0.2380463	0.1272188	0.1108275	0.1272188
854	-1571.819	-1574.383	2.563973	0.2380463	0.1272188	0.1108275	0.1272188
855	-1571.812	-1574.374	2.56205	0.2382294	0.127402	0.1108275	0.127402
856	-1571.812	-1574.374	2.56205	0.2382294	0.127402	0.1108275	0.127402
857	-1571.812	-1574.374	2.56205	0.2382294	0.127402	0.1108275	0.127402
858	-1571.812	-1574.374	2.56205	0.2382294	0.127402	0.1108275	0.127402
859	-1571.812	-1574.374	2.56205	0.2382294	0.127402	0.1108275	0.127402
860	-1571.812	-1574.374	2.56205	0.2382294	0.127402	0.1108275	0.127402
861	-1571.812	-1574.374	2.56205	0.2382294	0.127402	0.1108275	0.127402
862	-1571.759	-1574.344	2.58445	0.2369474	0.127402	0.1095454	0.127402
863	-1571.759	-1574.344	2.58445	0.2369474	0.127402	0.1095454	0.127402
864	-1571.977	-1574.489	2.511709	0.2410851	0.127402	0.1136831	0.127402
865	-1571.977	-1574.489	2.511709	0.2410851	0.127402	0.1136831	0.127402
866	-1571.977	-1574.489	2.511709	0.2410851	0.127402	0.1136831	0.127402
867	-1571.977	-1574.489	2.511709	0.2410851	0.127402	0.1136831	0.127402
868	-1571.687	-1573.918	2.230688	0.2692121	0.155529	0.1136831	0.155529
869	-1571.025	-1573.723	2.698574	0.2402156	0.155529	0.08468658	0.155529
870	-1569.826	-1572.264	2.437908	0.268855	0.1841685	0.08468658	0.1841685
871	-1569.826	-1572.264	2.437908	0.268855	0.1841685	0.08468658	0.1841685
872	-1569.826	-1572.264	2.437908	0.268855	0.1841685	0.08468658	0.1841685
873	-1569.826	-1572.264	2.437908	0.268855	0.1841685	0.08468658	0.1841685
874	-1569.826	-1572.264	2.437908	0.268855	0.1841685	0.08468658	0.1841685
875	-1569.826	-1572.264	2.437908	0.268855	0.1841685	0.08468658	0.1841685
876	-1569.826	-1572.264	2.437908	0.268855	0.1841685	0.08468658	0.1841685
877	-1570.961	-1573.077	2.11597	0.2894656	0.1841685	0.1052972	0.1841685
878	-1570.961	-1573.077	2.11597	0.2894656	0.1841685	0.1052972	0.1841685
879	-1569.831	-1572.176	2.345481	0.275259	0.1841685	0.09109056	0.1841685
880	-1569.796	-1572.212	2.41561	0.2704576	0.1841685	0.08628913	0.1841685
881	-1569.796	-1572.212	2.41561	0.2704576	0.1841685	0.08628913	0.1841685
882	-1569.657	-1571.906	2.249273	0.2901144	0.2038253	0.08628913	0.2038253
883	-1569.657	-1571.906	2.249273	0.2901144	0.2038253	0.08628913	0.2038253
884	-1569.613	-1571.893	2.27951	0.2879304	0.2038253	0.08410508	0.2038253
885	-1569.613	-1571.893	2.27951	0.2879304	0.2038253	0.08410508	0.2038253
886	-1569.752	-1572.159	2.407509	0.2727059	0.1886008	0.08410508	0.1886008
887	-1572.503	-1574.43	1.927703	0.3025083	0.1886008	0.1139075	0.1886008
888	-1572.503	-1574.43	1.927703	0.3025083	0.1886008	0.1139075	0.1886008
889	-1572.503	-1574.43	1.927703	0.3025083	0.1886008	0.1139075	0.1886008
890	-1572.376	-1574.994	2.617735	0.2310174	0.1171098	0.1139075	0.1171098
891	-1572.748	-1575.264	2.515813	0.2367044	0.1171098	0.1195946	0.1171098
892	-1572.748	-1575.264	2.515813	0.2367044	0.1171098	0.1195946	0.1171098
893	-1572.748	-1575.264	2.515813	0.2367044	0.1171098	0.1195946	0.1171098
894	-1573.315	-1575.222	1.907126	0.2988595	0.179265	0.1195946	0.179265
895	-1573.315	-1575.222	1.907126	0.2988595	0.179265	0.1195946	0.179265
896	-1572.751	-1574.814	2.06299	0.2816827	0.1620881	0.1195946	0.1620881
897	-1572.347	-1575.132	2.784566	0.2343646	0.1620881	0.07227656	0.1620881
898	-1570.676	-1573.319	2.64265	0.2463453	0.1620881	0.08425718	0.1620881
899	-1569.652	-1571.995	2.342771	0.2802293	0.1959721	0.08425718	0.1959721
900	-1569.652	-1571.995	2.342771	0.2802293	0.1959721	0.08425718	0.1959721
901	-1569.96	-1572.406	2.445986	0.2719478	0.1959721	0.07597563	0.1959721
902	-1569.96	-1572.406	2.445986	0.2719478	0.1959721	0.07597563	0.1959721
903	-1569.96	-1572.406	2.445986	0.2719478	0.1959721	0.07597563	0.1959721
904	-1570.625	-1573.136	2.510877	0.2653689	0.1959721	0.06939678	0.1959721
905	-1570.625	-1573.136	2.510877	0.2653689	0.1959721	0.06939678	0.1959721
906	-1570.625	-1573.136	2.510877	0.2653689	0.1959721	0.06939678	0.1959721
907	-1570.06	-1572.52	2.459996	0.2706655	0.1959721	0.07469334	0.1959721
908	-1569.856	-1572.284	2.427726	0.2735447	0.1959721	0.07757259	0.1959721
909	-1569.856	-1572.284	2.427726	0.2735447	0.1959721	0.07757259	0.1959721
910	-1569.856	-1572.284	2.427726	0.2735447	0.1959721	0.07757259	0.1959721
911	-1569.856	-1572.284	2.427726	0.2735447	0.1959721	0.07757259	0.1959721
912	-1569.856	-1572.284	2.427726	0.2735447	0.1959721	0.07757259	0.1959721
913	-1571.279	-1573.291	2.012461	0.3014161	0.1959721	0.105444	0.1959721
914	-1569.997	-1572.449	2.451452	0.271454	0.1959721	0.07548184	0.1959721
915	-1569.997	-1572.449	2.451452	0.271454	0.1959721	0.07548184	0.1959721
916	-1569.997	-1572.449	2.451452	0.271454	0.1959721	0.07548184	0.1959721
917	-1569.756	-1572.02	2.263311	0.2858035	0.1959721	0.0898314	0.1959721
