Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1592.79	-1594.06	1.26981	0.1323346
10	-1589.31	-1589.73	0.423626	0.1775042
20	-1588.55	-1589.49	0.940831	0.1499197
30	-1593.87	-1593.94	0.0758148	0.1963152
40	-1599.06	-1600.57	1.51103	0.1191815
50	-1589.16	-1590.17	1.01691	0.1458695
60	-1598.43	-1599.93	1.49172	0.120249
70	-1596.57	-1598	1.42922	0.1236837
80	-1587.93	-1588.62	0.68821	0.1633618
90	-1591.39	-1592.58	1.19199	0.136517
100	-1587.89	-1588.63	0.738477	0.160685
110	-1587.9	-1588.62	0.717948	0.1617779
120	-1587.9	-1588.62	0.722029	0.1615606
130	-1588.03	-1588.86	0.832436	0.1556856
140	-1587.9	-1588.65	0.752548	0.159936
150	-1588.13	-1588.74	0.610209	0.1675206
160	-1588.02	-1588.85	0.828253	0.1559081
170	-1591.34	-1592.53	1.18924	0.1366642
180	-1588.64	-1589.59	0.953713	0.1492342
190	-1598.62	-1600.12	1.49759	0.119925
200	-1587.89	-1588.64	0.748092	0.1601732
210	-1601.54	-1603.12	1.58169	0.1152456
220	-1593.38	-1593.48	0.104794	0.1947357
230	-1588.55	-1589.49	0.94072	0.1499256
240	-1590.94	-1591.21	0.271581	0.1856902
250	-1588.53	-1589.46	0.937066	0.15012
260	-1589.64	-1590.71	1.06444	0.1433362
270	-1588.8	-1589.78	0.976067	0.1480445
280	-1590.18	-1591.29	1.10942	0.1409351
290	-1587.95	-1588.75	0.799106	0.1574586
300	-1588.15	-1589.01	0.865333	0.1539359
310	-1588.58	-1589.53	0.94542	0.1496755
320	-1588.37	-1588.93	0.556642	0.170381
330	-1603.66	-1605.29	1.63515	0.1122306
340	-1588.01	-1588.83	0.822982	0.1561885
350	-1590.04	-1590.39	0.348323	0.181552
360	-1595.97	-1595.94	-0.0380964	0.2025485
370	-1591.99	-1592.18	0.194289	0.1898728
380	-1588.03	-1588.67	0.640633	0.1658976
390	-1589.94	-1590.3	0.358005	0.1810309
400	-1588.27	-1589.16	0.891642	0.1525365
410	-1588.12	-1588.97	0.857059	0.154376
420	-1616.11	-1617.99	1.87195	0.09829687
430	-1589.95	-1591.04	1.09052	0.1419446
440	-1587.95	-1588.62	0.677719	0.1639208
450	-1587.93	-1588.72	0.789804	0.1579535
460	-1592.39	-1593.64	1.24944	0.1334315
470	-1589.88	-1590.25	0.363539	0.1807331
480	-1587.91	-1588.68	0.768626	0.1590803
490	-1588	-1588.82	0.820689	0.1563105
500	-1590.28	-1590.61	0.326674	0.182718
510	-1589.24	-1590.27	1.02619	0.145375
520	-1587.99	-1588.8	0.816018	0.1565589
530	-1590.09	-1590.43	0.344391	0.1817637
540	-1587.91	-1588.61	0.705215	0.162456
550	-1588.19	-1589.06	0.874312	0.1534583
560	-1588.51	-1589.04	0.531818	0.1717081
570	-1588.18	-1588.78	0.597531	0.1681972
580	-1599.54	-1601.06	1.52547	0.1183812
590	-1589.17	-1589.61	0.439319	0.1766622
600	-1587.98	-1588.64	0.659542	0.1648895
610	-1598.4	-1599.89	1.49066	0.1203077
620	-1588.05	-1588.68	0.634731	0.1662124
630	-1590.08	-1590.42	0.345351	0.181712
640	-1589.75	-1590.82	1.07397	0.1428276
650	-1587.98	-1588.79	0.812447	0.1567489
660	-1589.24	-1590.27	1.02572	0.1454002
670	-1589.69	-1590.08	0.382281	0.1797251
680	-1590.66	-1591.8	1.14448	0.1390609
690	-1588.5	-1589.03	0.533578	0.171614
700	-1588.12	-1588.98	0.859495	0.1542464
710	-1593.28	-1594.57	1.29393	0.1310337
720	-1589.64	-1590.03	0.38752	0.1794435
730	-1588.05	-1588.68	0.635091	0.1661932
740	-1587.94	-1588.62	0.680518	0.1637716
750	-1599.03	-1600.54	1.51013	0.1192316
760	-1598.61	-1600.11	1.49733	0.1199393
770	-1588.11	-1588.97	0.856033	0.1544305
780	-1588.68	-1589.64	0.959886	0.1489057
790	-1588.72	-1589.22	0.499075	0.17346
800	-1588.79	-1589.28	0.488675	0.1740168
810	-1593.69	-1595	1.3131	0.1299978
820	-1587.96	-1588.63	0.669564	0.1643553
830	-1587.97	-1588.64	0.664465	0.1646271
840	-1614.78	-1616.63	1.85124	0.09956729
850	-1596	-1595.96	-0.0395777	0.2026298
860	-1588.54	-1589.48	0.93914	0.1500097
870	-1587.9	-1588.61	0.707744	0.1623213
880	-1597.15	-1597.06	-0.0957899	0.2057211
890	-1590.57	-1590.87	0.301396	0.1840808
900	-1590.15	-1591.26	1.10683	0.1410738
910	-1597.64	-1599.11	1.46596	0.1216684
920	-1605.94	-1607.62	1.68729	0.1092539
930	-1589.19	-1589.62	0.437786	0.1767444
940	-1588.41	-1588.96	0.550235	0.1707235
950	-1590.18	-1591.29	1.10907	0.1409539
960	-1596.93	-1598.38	1.44195	0.1229864
970	-1592.74	-1592.88	0.144313	0.1925856
980	-1588.11	-1588.97	0.855822	0.1544417
990	-1588.21	-1589.08	0.878751	0.1532222
1000	-1623.83	-1625.8	1.97616	0.09166983
1010	-1595.34	-1596.72	1.38302	0.1262051
1020	-1589.58	-1590.64	1.05924	0.1436134
1030	-1615.41	-1614.66	-0.753354	0.2427357
1040	-1590.7	-1591	0.290492	0.1846692
1050	-1588.85	-1589.83	0.981963	0.1477305
1060	-1591.62	-1592.83	1.20604	0.1357633
1070	-1587.94	-1588.62	0.679561	0.1638226
1080	-1601.84	-1603.43	1.58949	0.1148078
1090	-1589.42	-1589.83	0.410775	0.1781942
1100	-1590.12	-1590.46	0.341312	0.1819295
1110	-1597.22	-1598.67	1.45173	0.12245
1120	-1587.95	-1588.74	0.796463	0.1575992
1130	-1588.67	-1589.63	0.958648	0.1489716
1140	-1587.9	-1588.66	0.760002	0.1595393
1150	-1601.89	-1603.48	1.59073	0.1147381
1160	-1598.35	-1599.84	1.48907	0.1203953
1170	-1591.63	-1592.84	1.20694	0.135715
1180	-1587.9	-1588.61	0.71085	0.1621559
1190	-1595.98	-1597.39	1.40758	0.1248664
1200	-1594.86	-1596.22	1.36362	0.1272603
1210	-1594.01	-1595.34	1.32748	0.1292201
1220	-1590.03	-1591.13	1.09743	0.1415756
1230	-1592.95	-1594.23	1.27785	0.1319014
1240	-1587.91	-1588.61	0.703476	0.1625486
1250	-1588.83	-1589.8	0.978703	0.1479041
1260	-1592.2	-1593.44	1.23909	0.133988
1270	-1594.86	-1594.88	0.0201619	0.1993556
1280	-1592.62	-1593.88	1.2613	0.132793
1290	-1608.14	-1609.88	1.73339	0.106586
1300	-1589.2	-1590.22	1.0216	0.1456196
1310	-1592.95	-1594.22	1.27767	0.1319111
1320	-1587.96	-1588.77	0.80437	0.1571786
1330	-1589.93	-1591.02	1.08898	0.1420266
1340	-1588.74	-1589.71	0.968171	0.1484647
1350	-1588.25	-1589.14	0.887923	0.1527343
