Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1592.64	-1593.91	1.26245	0.1327309
10	-1611.98	-1613.78	1.80475	0.1023751
20	-1629.31	-1631.34	2.03713	0.08754863
30	-1651.61	-1653.81	2.20713	0.07406199
40	-1604.23	-1605.88	1.64869	0.1114611
50	-1588.7	-1589.66	0.961861	0.1488006
60	-1611.45	-1613.24	1.79548	0.1029285
70	-1604.01	-1605.65	1.64345	0.1117592
80	-1600.93	-1602.49	1.56509	0.1161749
90	-1592.67	-1593.93	1.26364	0.1326667
100	-1643.19	-1645.34	2.15535	0.07865259
110	-1596.12	-1597.53	1.41255	0.1245952
120	-1617.2	-1619.09	1.88816	0.09729342
130	-1628.26	-1630.29	2.02622	0.08830311
140	-1643.13	-1645.28	2.15494	0.07868633
150	-1590.03	-1591.13	1.09777	0.1415575
160	-1638.99	-1641.11	2.12432	0.08114841
170	-1595.01	-1596.38	1.36997	0.1269151
180	-1588.79	-1589.27	0.489516	0.1739718
190	-1589.31	-1589.73	0.423686	0.177501
200	-1587.94	-1588.62	0.678776	0.1638645
210	-1631.93	-1633.99	2.06312	0.08571508
220	-1596.31	-1597.73	1.41974	0.1242024
230	-1601.38	-1602.96	1.5773	0.1154914
240	-1590.24	-1591.35	1.11381	0.1407005
250	-1626.94	-1628.95	2.01195	0.08927793
260	-1588.08	-1588.92	0.8463	0.1549482
270	-1590.91	-1591.18	0.274122	0.185553
280	-1686.73	-1689.03	2.308	0.05907427
290	-1597.34	-1598.8	1.45591	0.122221
300	-1599.71	-1599.5	-0.210722	0.2120745
310	-1611.82	-1613.62	1.80195	0.1025423
320	-1639.99	-1642.12	2.13208	0.08053783
330	-1592.16	-1593.4	1.23673	0.1341152
340	-1588.83	-1589.81	0.97976	0.1478478
350	-1623.11	-1625.08	1.96749	0.0922394
360	-1588.16	-1588.76	0.604091	0.1678471
370	-1588.38	-1589.3	0.913849	0.1513552
380	-1600.45	-1602	1.55185	0.1169135
390	-1600.41	-1601.96	1.55057	0.1169854
400	-1609.72	-1611.49	1.764	0.1047927
410	-1597.09	-1598.54	1.44732	0.1226921
420	-1597.05	-1596.95	-0.0907501	0.2054435
430	-1604.24	-1605.89	1.64893	0.1114475
440	-1587.9	-1588.61	0.716383	0.1618613
450	-1591.06	-1591.32	0.262375	0.1861876
460	-1588.1	-1588.72	0.619163	0.1670428
470	-1590.18	-1591.29	1.10906	0.1409546
480	-1599.36	-1600.88	1.52022	0.1186725
490	-1590.06	-1591.16	1.09963	0.1414581
500	-1588.09	-1588.71	0.621795	0.1669024
510	-1625.82	-1627.82	1.99939	0.09012587
520	-1594.38	-1595.73	1.34382	0.1283347
530	-1595.98	-1595.95	-0.0386055	0.2025765
540	-1610.76	-1612.54	1.78309	0.1036649
550	-1631.05	-1633.11	2.05464	0.08631909
560	-1618.67	-1620.58	1.90923	0.09597494
570	-1624.36	-1626.35	1.98254	0.09124857
580	-1612.75	-1614.57	1.8181	0.1015744
590	-1603.83	-1605.47	1.63933	0.1119936
