Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1626.19	-1628.19	2.0036	0.08984264
10	-1602.1	-1603.69	1.5962	0.1144307
20	-1621.91	-1623.86	1.95246	0.09321694
30	-1623.39	-1625.37	1.97091	0.09201501
40	-1598.68	-1600.17	1.49928	0.1198315
50	-1595.85	-1597.26	1.40275	0.1251299
60	-1594.9	-1594.92	0.0178429	0.1994825
70	-1614.91	-1614.18	-0.738743	0.2418946
80	-1596.88	-1596.8	-0.0829659	0.205015
90	-1606.77	-1608.47	1.70516	0.1082238
100	-1601	-1602.57	1.56702	0.1160669
110	-1595.04	-1595.05	0.0104812	0.1998854
120	-1589.64	-1590.7	1.06403	0.143358
130	-1661.8	-1664.05	2.25372	0.06911115
140	-1620.09	-1622.01	1.92862	0.09474754
150	-1599.03	-1600.54	1.51033	0.1192203
160	-1592.7	-1593.96	1.26523	0.1325815
170	-1653.83	-1656.05	2.21872	0.07292815
180	-1620.73	-1622.67	1.93717	0.09420124
190	-1694.36	-1696.67	2.31039	0.05645115
200	-1619.66	-1621.59	1.92292	0.09510977
210	-1587.91	-1588.61	0.704272	0.1625062
220	-1590.71	-1591	0.290036	0.1846938
230	-1589.86	-1590.95	1.08358	0.1423147
240	-1657.72	-1659.96	2.23703	0.07101972
250	-1628.96	-1630.99	2.03353	0.08779832
260	-1594.16	-1595.5	1.33418	0.1288575
270	-1594.75	-1596.11	1.35916	0.1275023
280	-1593.53	-1593.63	0.0953622	0.1952495
290	-1588.1	-1588.72	0.618824	0.1670609
300	-1598.61	-1598.45	-0.162986	0.2094302
310	-1589.1	-1590.12	1.01135	0.1461656
320	-1604.46	-1604.06	-0.397488	0.2224987
330	-1590.46	-1590.77	0.310783	0.1835746
340	-1721.73	-1718.93	-2.80168	0.3709859
350	-1601.29	-1601.02	-0.27626	0.2157179
360	-1601.97	-1603.56	1.59297	0.114612
370	-1587.89	-1588.65	0.751097	0.1600132
380	-1594.56	-1595.91	1.35135	0.1279264
390	-1590.53	-1591.67	1.13569	0.1395312
400	-1638.22	-1640.34	2.11823	0.08162186
410	-1598.74	-1600.24	1.50128	0.1197211
420	-1629.76	-1631.8	2.04174	0.08722687
430	-1592.35	-1593.59	1.24684	0.1335713
440	-1615.71	-1617.58	1.86584	0.09867288
450	-1606.88	-1606.39	-0.483489	0.2273428
460	-1614.36	-1616.2	1.84451	0.09997759
470	-1612.05	-1613.85	1.806	0.1023001
480	-1590.55	-1591.68	1.13663	0.1394812
490	-1613.58	-1615.41	1.83183	0.1007462
500	-1593.43	-1594.73	1.30097	0.1306538
510	-1588.31	-1589.21	0.899681	0.1521089
520	-1640.19	-1642.32	2.1336	0.08041768
530	-1592.45	-1593.7	1.25232	0.1332764
540	-1595.55	-1596.94	1.39118	0.1257608
550	-1588.29	-1589.18	0.895651	0.1523232
560	-1619.33	-1621.25	1.91833	0.09540098
570	-1599.02	-1598.84	-0.180974	0.2104257
580	-1618.44	-1620.35	1.906	0.09617815
590	-1596.32	-1596.26	-0.0554158	0.2034998
600	-1588.91	-1589.9	0.988671	0.1473734
610	-1593.96	-1595.29	1.32529	0.1293387
620	-1602.86	-1604.47	1.6156	0.1133372
630	-1588.49	-1589.03	0.535143	0.1715303
640	-1612.81	-1614.63	1.8191	0.1015143
650	-1587.94	-1588.62	0.680989	0.1637466
660	-1592.95	-1594.23	1.27806	0.13189
670	-1603.41	-1605.04	1.62925	0.112565
680	-1593.84	-1595.16	1.32009	0.1296203
690	-1588.74	-1589.24	0.495356	0.1736591
700	-1593.99	-1595.31	1.32652	0.1292719
710	-1598.72	-1600.23	1.50081	0.1197469
720	-1670.27	-1672.55	2.28087	0.06541213
730	-1618.87	-1620.78	1.91195	0.09580393
740	-1599.95	-1601.48	1.53741	0.117718
750	-1591.1	-1591.36	0.259265	0.1863557
760	-1597.28	-1598.74	1.45404	0.1223236
770	-1615.85	-1617.71	1.86785	0.09854951
780	-1610.77	-1612.56	1.78341	0.1036457
790	-1613.75	-1615.59	1.83472	0.1005718
800	-1587.9	-1588.67	0.765586	0.1592421
810	-1600.6	-1602.16	1.55599	0.116683
820	-1597.93	-1599.41	1.47558	0.1211392
830	-1594.99	-1595	0.0131509	0.1997393
840	-1600.82	-1602.38	1.56213	0.1163399
850	-1604.04	-1605.69	1.6443	0.1117113
860	-1588.07	-1588.7	0.628833	0.166527
870	-1615.67	-1617.54	1.8652	0.09871224
880	-1591.48	-1592.67	1.19747	0.136223
890	-1597.36	-1598.82	1.45661	0.1221823
900	-1594.27	-1595.61	1.33904	0.128594
910	-1595.67	-1597.07	1.3958	0.1255092
920	-1626.81	-1628.82	2.0105	0.08937658
930	-1629.89	-1631.94	2.04309	0.08713216
940	-1667.33	-1669.61	2.27257	0.0666555
950	-1665.08	-1667.34	2.26539	0.06763921
960	-1757.21	-1759.35	2.13374	0.03999465
970	-1620.09	-1622.02	1.9287	0.0947425
980	-1613.44	-1615.27	1.82964	0.1008791
990	-1591.45	-1592.64	1.19561	0.1363227
1000	-1636.06	-1638.16	2.10044	0.08297865
