Iteration	Posterior	Likelihood	Prior	num_events
9978	-1571.708	-1566.402	-5.305776	1
9979	-1570.321	-1565.408	-4.913008	1
9980	-1570.286	-1566.483	-3.803249	1
9981	-1570.97	-1567.578	-3.391173	1
9982	-1574.221	-1570.165	-4.055261	1
9983	-1572.276	-1567.369	-4.907067	1
9984	-1569.961	-1565.212	-4.74952	1
9985	-1573.135	-1568.128	-5.007233	1
9986	-1570.49	-1565.315	-5.1751	1
9987	-1570.616	-1565.544	-5.0716	1
9988	-1572.91	-1566.466	-6.443819	1
9989	-1570.244	-1564.824	-5.419279	1
9990	-1570.49	-1566.769	-3.721195	1
9991	-1572.512	-1568.258	-4.254695	1
9992	-1571.905	-1566.452	-5.453914	1
9993	-1572.361	-1567.076	-5.28505	1
9994	-1573.426	-1567.12	-6.305727	1
9995	-1573.618	-1570.81	-2.808058	0
9996	-1573.877	-1571.118	-2.759046	0
9997	-1573.665	-1570.844	-2.820084	0
9998	-1573.665	-1570.844	-2.820084	0
9999	-1573.471	-1570.615	-2.855867	0
10000	-1573.471	-1570.615	-2.855867	0
10001	-1573.471	-1570.615	-2.855867	0
10002	-1573.471	-1570.615	-2.855867	0
10003	-1573.471	-1570.615	-2.855867	0
10004	-1573.471	-1570.615	-2.855867	0
10005	-1573.471	-1570.615	-2.855867	0
10006	-1574.439	-1571.427	-3.012645	0
10007	-1577.047	-1574.368	-2.678988	0
10008	-1568.665	-1568.452	-0.2133902	1
10009	-1565.918	-1567.059	1.141473	1
10010	-1563.91	-1564.851	0.9410155	1
10011	-1574.125	-1566.034	-8.090473	2
10012	-1566.354	-1565.937	-0.4172859	1
10013	-1563.866	-1565.942	2.075855	1
10014	-1564.479	-1565.904	1.425854	1
10015	-1563.943	-1564.693	0.749912	1
10016	-1563.545	-1565.527	1.982439	1
10017	-1566.061	-1567.01	0.9495809	1
10018	-1567.391	-1567.937	0.5460221	1
10019	-1565.087	-1565.504	0.4171948	1
10020	-1560.623	-1568.792	8.169024	2
10021	-1569.439	-1570.488	1.048407	1
10022	-1566.047	-1568.657	2.609899	2
10023	-1566.619	-1565.731	-0.8884225	1
10024	-1575.03	-1573.387	-1.643724	1
10025	-1566.675	-1565.943	-0.7314384	1
10026	-1563.59	-1564.494	0.9042858	1
10027	-1564.147	-1565.409	1.262619	1
10028	-1566.383	-1568.155	1.771551	1
10029	-1565.366	-1567.387	2.020944	1
10030	-1566.762	-1566.807	0.04559992	1
10031	-1568.084	-1567.324	-0.7599308	1
10032	-1566.922	-1566.922	-0.000525358	1
10033	-1567.383	-1566.912	-0.4713742	1
10034	-1568.245	-1568.911	0.6661997	1
10035	-1569.803	-1568.315	-1.48861	1
10036	-1566.853	-1568.383	1.530586	2
10037	-1566.919	-1565.495	-1.423597	1
10038	-1568.128	-1567.631	-0.4965077	1
10039	-1567.027	-1567.07	0.04225873	1
10040	-1569.954	-1569.555	-0.3992795	1
10041	-1566.445	-1566.581	0.1365655	1
10042	-1567.711	-1568.078	0.3664222	1
10043	-1564.528	-1566.454	1.926145	1
10044	-1565.637	-1566.236	0.5990536	1
10045	-1564.613	-1564.993	0.3796654	1
10046	-1566.515	-1567.027	0.5120766	1
10047	-1565.789	-1567.036	1.247093	1
10048	-1566.355	-1566.069	-0.2866441	1
10049	-1568.214	-1567.055	-1.158952	1
10050	-1569.697	-1568.067	-1.630195	1
10051	-1570.671	-1570.08	-0.5913529	1
10052	-1566.948	-1567.187	0.2392318	1
10053	-1569.749	-1570.842	1.092754	1
10054	-1567.402	-1567.848	0.4467466	1
10055	-1563.939	-1564.601	0.6620422	1
10056	-1564.603	-1565.731	1.12769	1
10057	-1565.847	-1564.914	-0.9330588	1
10058	-1569.751	-1570.23	0.4782476	1
10059	-1569.084	-1567.36	-1.72448	1
10060	-1570.072	-1567.588	-2.483761	1
10061	-1565.327	-1565.658	0.331148	2
10062	-1568.893	-1565.113	-3.780355	1
10063	-1569.967	-1564.717	-5.249659	1
10064	-1571.315	-1565.766	-5.548391	1
10065	-1574.37	-1567.961	-6.408983	1
10066	-1575.246	-1569.654	-5.592109	1
10067	-1575.036	-1567.942	-7.093961	1
10068	-1574.357	-1567.644	-6.712706	1
10069	-1574.543	-1568.523	-6.019469	1
10070	-1574.9	-1571.482	-3.417249	1
10071	-1568.866	-1568.219	-0.6467598	2
10072	-1569.05	-1568.846	-0.2046082	2
10073	-1568.519	-1568.569	0.05024309	2
10074	-1567.585	-1569.953	2.368279	2
10075	-1571.023	-1568.975	-2.047735	2
10076	-1565.896	-1566.697	0.801691	1
10077	-1563.305	-1562.797	-0.5082565	3
10078	-1566.858	-1568.492	1.633871	1
10079	-1564.776	-1564.913	0.1369897	1
10080	-1565.147	-1564.786	-0.3608116	1
10081	-1566.959	-1567.336	0.376626	1
10082	-1565.473	-1567.192	1.719048	1
10083	-1564.811	-1566.46	1.649375	1
10084	-1566.662	-1568.382	1.719657	1
10085	-1568.126	-1568.868	0.7418341	1
10086	-1567.871	-1569.788	1.91734	1
10087	-1568.681	-1568.758	0.07738478	1
10088	-1567.836	-1568.452	0.6157985	1
10089	-1571.332	-1569.447	-1.884577	1
10090	-1567.317	-1566.407	-0.909876	1
10091	-1568.303	-1568.35	0.04666514	1
10092	-1568.133	-1569.312	1.1793	1
10093	-1571.519	-1571.386	-0.1332643	1
10094	-1576.365	-1574.618	-1.747016	1
10095	-1577.202	-1570.267	-6.934893	3
10096	-1567.543	-1567.391	-0.152033	1
10097	-1564.563	-1566.373	1.810047	1
10098	-1565.848	-1566.941	1.092423	1
10099	-1566.235	-1567.779	1.543944	1
10100	-1566.977	-1568.415	1.437899	1
10101	-1565.54	-1566.995	1.455042	1
10102	-1565.368	-1568.63	3.262797	1
10103	-1564.512	-1569.004	4.491525	1
10104	-1561.224	-1566.668	5.444247	2
10105	-1565.461	-1569.167	3.706655	1
10106	-1562.081	-1566.977	4.895727	2
10107	-1564.416	-1566.257	1.841507	1
10108	-1567.524	-1567.857	0.3335413	1
10109	-1566.4	-1568.725	2.325015	1
10110	-1566.542	-1569.141	2.598989	1
10111	-1565.249	-1568.729	3.479974	1
10112	-1567.549	-1570.163	2.614109	1
10113	-1566.459	-1570.497	4.038366	1
10114	-1564.231	-1568.028	3.797336	1
10115	-1565.967	-1570.243	4.275717	2
10116	-1563.161	-1569.372	6.210376	1
10117	-1563.755	-1568.715	4.960861	1
10118	-1563.582	-1568.263	4.68175	3
10119	-1566.689	-1567.779	1.089867	1
10120	-1569.459	-1570.655	1.196063	1
10121	-1566.54	-1569.528	2.98852	1
10122	-1566.329	-1569.783	3.453724	1
10123	-1568.226	-1568.366	0.1404014	1
10124	-1569.123	-1568.831	-0.292043	1
10125	-1572.969	-1570.404	-2.5656	1
10126	-1570.26	-1567.474	-2.785793	1
10127	-1568.241	-1568.133	-0.1084674	1
10128	-1569.662	-1569.195	-0.4666828	1
10129	-1570.371	-1569.562	-0.8089947	1
10130	-1569.402	-1569.168	-0.2341107	1
10131	-1567.824	-1568.331	0.5074561	1
10132	-1568.697	-1567.816	-0.8805581	1
10133	-1569.194	-1568.829	-0.3649244	1
10134	-1567.498	-1567.412	-0.0852679	1
10135	-1567.844	-1569.32	1.476517	1
10136	-1567.893	-1569.613	1.719883	1
10137	-1565.474	-1567.801	2.327133	1
10138	-1565.161	-1567.343	2.182036	1
10139	-1569.026	-1570.215	1.188434	1
10140	-1565.67	-1566.388	0.7176876	1
10141	-1567.298	-1567.669	0.3705734	1
10142	-1565.765	-1565.753	-0.01158361	1
10143	-1566.251	-1565.646	-0.6046246	1
10144	-1570.028	-1570.849	0.8210152	1
10145	-1569.502	-1569.35	-0.1524414	1
10146	-1565.518	-1565.937	0.418604	1
10147	-1562.812	-1564.933	2.121041	1
10148	-1558.959	-1563.972	5.012936	2
10149	-1557.987	-1564.188	6.201297	2
10150	-1557.522	-1563.09	5.568727	2
10151	-1559.983	-1564.836	4.853078	2
10152	-1557.87	-1564.327	6.457406	2
10153	-1565.74	-1567.501	1.761474	1
10154	-1567.766	-1566.597	-1.169485	1
10155	-1565.257	-1565.192	-0.06549046	1
10156	-1565.79	-1566.161	0.3707698	1
10157	-1559.166	-1564.487	5.321544	2
10158	-1566.506	-1567.42	0.913792	1
10159	-1566.043	-1566.088	0.04586296	1
10160	-1565.145	-1564.756	-0.389716	1
10161	-1565.808	-1564.938	-0.8702856	1
10162	-1567.375	-1565.253	-2.121709	1
10163	-1568.597	-1565.448	-3.148402	1
10164	-1568.936	-1564.706	-4.230348	1
10165	-1571.533	-1566.489	-5.044104	1
10166	-1569.773	-1565.008	-4.764777	1
10167	-1570.084	-1566.427	-3.65693	1
10168	-1571.736	-1567.152	-4.583534	1
10169	-1572.078	-1566.122	-5.955961	1
10170	-1570.524	-1565.309	-5.215118	1
10171	-1574.488	-1571.439	-3.048963	2
10172	-1570.963	-1565.879	-5.084254	1
10173	-1570.23	-1565.591	-4.63889	1
10174	-1573.268	-1568.763	-4.504817	1
10175	-1571.504	-1567.827	-3.677095	1
10176	-1568.895	-1567	-1.8948	1
10177	-1565.989	-1565.22	-0.7686047	1
10178	-1565.603	-1568.238	2.634375	1
10179	-1564.865	-1567.261	2.395698	1
10180	-1561.454	-1566.535	5.080981	2
10181	-1566.19	-1565.357	-0.8329991	2
10182	-1562.232	-1567.67	5.437888	1
10183	-1563.441	-1565.589	2.1487	1
10184	-1566.136	-1565.743	-0.3929411	1
10185	-1571.69	-1573.138	1.44792	2
10186	-1565.698	-1567.143	1.44508	1
10187	-1568.963	-1571.018	2.055373	1
10188	-1565.148	-1565.615	0.4663008	1
10189	-1566.825	-1565.745	-1.079864	1
10190	-1567.148	-1565.671	-1.476563	1
10191	-1568.255	-1565.004	-3.251049	1
10192	-1568.347	-1564.379	-3.968431	1
10193	-1567.49	-1564.136	-3.353317	1
10194	-1567.314	-1563.991	-3.323323	1
10195	-1570.45	-1567.487	-2.963142	1
10196	-1569.285	-1565.514	-3.770093	1
10197	-1568.494	-1564.999	-3.494363	1
10198	-1568.377	-1566.586	-1.790577	1
10199	-1569.912	-1568.958	-0.9535115	1
10200	-1571.678	-1569.278	-2.399705	1
10201	-1570.243	-1566.931	-3.311511	1
10202	-1570.03	-1565.433	-4.597121	1
10203	-1571.113	-1567.473	-3.639712	1
10204	-1568.034	-1566.822	-1.211586	1
10205	-1569.998	-1565.706	-4.292063	1
10206	-1568.117	-1564.507	-3.609373	1
10207	-1568.432	-1565.009	-3.422938	1
10208	-1569.288	-1566.187	-3.101268	1
10209	-1568.542	-1566.071	-2.47095	1
10210	-1566.28	-1566.026	-0.2540413	1
10211	-1567.098	-1566.876	-0.2214893	1
10212	-1566.598	-1565.891	-0.70664	1
10213	-1564.95	-1566.4	1.449184	1
10214	-1568.221	-1569.014	0.7922369	1
10215	-1566.092	-1567.373	1.280763	2
10216	-1562.132	-1565.587	3.454078	2
10217	-1563.906	-1565.71	1.803686	2
10218	-1566.734	-1567.808	1.073984	1
10219	-1566.312	-1564.705	-1.606251	2
10220	-1568.436	-1566.61	-1.825731	1
10221	-1570.387	-1568.43	-1.956537	1
10222	-1569.598	-1566.379	-3.219051	1
10223	-1568.655	-1565.403	-3.25193	1
10224	-1568.175	-1565.052	-3.123164	1
10225	-1572.634	-1568.919	-3.71481	1
10226	-1568.031	-1564.46	-3.570778	1
10227	-1569.199	-1564.517	-4.682073	1
10228	-1569.964	-1565.062	-4.90276	1
10229	-1570.402	-1565.546	-4.856844	1
10230	-1572.15	-1568.109	-4.040543	1
10231	-1574.348	-1568.933	-5.415283	1
10232	-1569.746	-1566.398	-3.347562	2
10233	-1573.087	-1567.676	-5.411179	1
10234	-1571.888	-1565.948	-5.939979	1
10235	-1569.919	-1565.132	-4.78649	1
10236	-1574.525	-1570.122	-4.403351	1
10237	-1569.527	-1566.968	-2.558984	1
10238	-1572.298	-1568.352	-3.945585	1
10239	-1572.761	-1568.336	-4.424583	1
10240	-1572.171	-1567.015	-5.156512	1
10241	-1575.465	-1572.527	-2.937511	0
10242	-1565.308	-1566.194	0.8863059	2
10243	-1568.962	-1569.711	0.7485249	1
10244	-1565.104	-1566.639	1.534636	1
10245	-1565.48	-1566.464	0.9838807	1
10246	-1566.609	-1567.303	0.6939206	1
10247	-1564.276	-1566.17	1.893288	1
10248	-1570.682	-1570.899	0.2168893	1
10249	-1568.586	-1568.266	-0.3191832	1
10250	-1566.86	-1568.303	1.442767	1
10251	-1564.742	-1566.339	1.597138	1
10252	-1565.388	-1567.67	2.282024	1
10253	-1565.247	-1567.548	2.301091	1
10254	-1563.863	-1565.463	1.600321	1
10255	-1562.242	-1564.857	2.615552	1
10256	-1562.992	-1564.354	1.361595	1
10257	-1569.395	-1570.445	1.04914	1
10258	-1565.119	-1567.581	2.461576	2
10259	-1561.621	-1564.197	2.576644	2
10260	-1564.354	-1566.255	1.900975	1
10261	-1563.671	-1566.353	2.682286	1
10262	-1564.343	-1566.528	2.185446	1
10263	-1563.123	-1564.271	1.147702	1
10264	-1563.484	-1565.238	1.754507	1
10265	-1563.87	-1566.214	2.343264	1
10266	-1563.249	-1564.55	1.301097	1
10267	-1566.347	-1567.631	1.283875	1
10268	-1564.908	-1565.629	0.7209728	1
10269	-1566.574	-1565.608	-0.9659094	1
10270	-1566.155	-1566.106	-0.04894069	1
10271	-1569.313	-1567.835	-1.477686	1
10272	-1568.209	-1567.678	-0.5307815	2
10273	-1566.827	-1567.179	0.3521424	1
10274	-1566.661	-1568.935	2.27393	1
10275	-1563.549	-1566.452	2.902629	1
10276	-1566.383	-1567.29	0.907456	1
10277	-1563.067	-1564.237	1.16997	1
10278	-1564.036	-1566.393	2.356874	1
10279	-1571.922	-1567.518	-4.403787	1
10280	-1570.644	-1568.457	-2.186792	1
10281	-1572.287	-1571.92	-0.3667158	1
10282	-1570.531	-1570.075	-0.4560421	2
10283	-1568.565	-1566.963	-1.602286	1
10284	-1569.802	-1566.886	-2.916206	1
10285	-1570.149	-1564.919	-5.229943	1
10286	-1569.909	-1565.178	-4.730323	1
10287	-1571.072	-1566.817	-4.254915	1
10288	-1569.192	-1566.194	-2.998165	1
10289	-1570.621	-1567.699	-2.921827	1
10290	-1569.156	-1565.791	-3.364934	1
10291	-1570.761	-1566.79	-3.971094	1
10292	-1568.298	-1564.574	-3.724183	1
10293	-1570.417	-1566.527	-3.890004	1
10294	-1569.525	-1567.652	-1.872881	1
10295	-1569.672	-1567.584	-2.088004	1
10296	-1566.397	-1564.414	-1.983314	2
10297	-1569.856	-1568.778	-1.0785	1
10298	-1565.114	-1565.459	0.3447331	2
10299	-1566.094	-1566.12	0.0264263	2
10300	-1570.969	-1569.967	-1.002227	1
10301	-1568.998	-1568.642	-0.3566391	1
10302	-1568.009	-1567.854	-0.1549389	1
10303	-1562.042	-1566.249	4.206525	2
10304	-1566.693	-1567.731	1.03781	1
10305	-1567.306	-1567.332	0.02617358	1
10306	-1568.664	-1567.631	-1.033381	1
10307	-1568.533	-1567.903	-0.6301592	1
10308	-1570.582	-1569.946	-0.6364338	1
10309	-1571.107	-1568.675	-2.432055	1
10310	-1569.704	-1567.016	-2.688388	1
10311	-1567.105	-1566.094	-1.011439	1
10312	-1568.072	-1566.597	-1.474547	1
10313	-1568.048	-1568.112	0.06455055	1
10314	-1564.795	-1566.733	1.937953	1
10315	-1564.476	-1567.322	2.846194	1
10316	-1564.308	-1567.892	3.583267	1
10317	-1563.904	-1567.987	4.083684	1
10318	-1566.283	-1567.371	1.087827	2
10319	-1564.752	-1566.695	1.942644	2
10320	-1565.931	-1568.449	2.517922	1
10321	-1567.205	-1570.28	3.074832	1
10322	-1558.538	-1567.721	9.182533	2
10323	-1561.211	-1567.05	5.839021	1
10324	-1563.823	-1568.611	4.788068	1
10325	-1564.638	-1569.496	4.858088	1
10326	-1562.778	-1567.562	4.78398	1
10327	-1564.206	-1569.452	5.246585	1
10328	-1565.293	-1570.111	4.817173	2
10329	-1566.128	-1570.199	4.071696	1
10330	-1564.543	-1569.839	5.296947	1
10331	-1564.871	-1568.415	3.543682	1
10332	-1564.781	-1567.289	2.507472	1
10333	-1567.096	-1568.389	1.293131	1
10334	-1566.924	-1565.974	-0.9499303	1
10335	-1569.557	-1568.837	-0.7196342	1
10336	-1565.742	-1566.168	0.4260552	1
10337	-1565.769	-1565.381	-0.3873224	1
10338	-1567.133	-1566.26	-0.8724104	1
10339	-1564.803	-1565.47	0.6675878	1
10340	-1566.241	-1566.221	-0.02050557	1
10341	-1568.17	-1566.213	-1.956938	1
10342	-1568.515	-1565.535	-2.97972	1
10343	-1569.728	-1567.465	-2.263634	1
10344	-1569.749	-1566.921	-2.828	1
10345	-1568.787	-1566.659	-2.127649	1
10346	-1569.179	-1567.182	-1.996582	1
10347	-1567.783	-1564.199	-3.584631	1
10348	-1565.697	-1564.825	-0.8716484	1
10349	-1566.268	-1565.285	-0.9831842	1
10350	-1565.833	-1566.229	0.3964476	1
10351	-1568.881	-1567.253	-1.628206	1
10352	-1570.469	-1569.028	-1.440301	2
10353	-1572.464	-1571.888	-0.5760112	1
10354	-1567.825	-1566.472	-1.352265	1
10355	-1567.558	-1567.533	-0.02501598	1
10356	-1569.577	-1568.343	-1.234534	1
10357	-1571.36	-1570.471	-0.8892345	1
10358	-1566.112	-1565.829	-0.282752	1
10359	-1571.355	-1569.855	-1.499715	3
10360	-1568.836	-1568.647	-0.188777	1
10361	-1566.351	-1566.984	0.6329183	1
10362	-1565.303	-1566.176	0.8738644	1
10363	-1567.612	-1565.93	-1.681678	2
10364	-1564.19	-1564.94	0.7495374	1
10365	-1562.846	-1566.514	3.667567	2
10366	-1565.498	-1566.793	1.295227	1
10367	-1565.841	-1567.406	1.564676	1
10368	-1565.176	-1567.628	2.451381	1
10369	-1566.538	-1569.495	2.956989	1
10370	-1565.092	-1568.393	3.300694	1
10371	-1565.361	-1568.93	3.569129	1
10372	-1566.954	-1568.863	1.909164	1
10373	-1565.296	-1566.772	1.476331	1
10374	-1563.821	-1566.974	3.152909	1
10375	-1567.943	-1570.839	2.895364	2
10376	-1564.227	-1568.166	3.938891	1
10377	-1566.518	-1569.243	2.725032	1
10378	-1566.512	-1568.861	2.348587	2
10379	-1569.575	-1568.725	-0.8491938	2
10380	-1565.454	-1568.496	3.041987	1
10381	-1565.796	-1568.038	2.242115	1
10382	-1565.753	-1569.778	4.02567	1
10383	-1565.376	-1568.428	3.052644	1
10384	-1566.286	-1567.055	0.769069	1
10385	-1563.516	-1565.917	2.401171	1
10386	-1565.041	-1567.375	2.334712	1
10387	-1563.708	-1566.711	3.002852	2
10388	-1565.707	-1568.872	3.165625	1
10389	-1565.947	-1567.996	2.04864	1
10390	-1569.155	-1571.384	2.228738	1
10391	-1568.986	-1571.383	2.3975	1
10392	-1569.569	-1570.689	1.119594	1
10393	-1569.651	-1572.563	2.9113	1
10394	-1566.671	-1567.55	0.8782495	1
10395	-1566.692	-1567.032	0.3400709	1
10396	-1566.478	-1567.525	1.046519	1
10397	-1565.382	-1569.335	3.952524	1
10398	-1567.485	-1570.296	2.810735	1
10399	-1564.872	-1565.836	0.963936	1
10400	-1566.293	-1567.8	1.506561	1
10401	-1564.013	-1566.805	2.792417	1
10402	-1565.814	-1567.931	2.116672	1
10403	-1565.748	-1568.752	3.003753	1
10404	-1566.534	-1568.816	2.282228	1
10405	-1566.823	-1568.409	1.585545	1
10406	-1565.022	-1567.529	2.507885	1
10407	-1558.355	-1565.013	6.658633	2
10408	-1565.072	-1568.595	3.522979	1
10409	-1563.768	-1567.841	4.073151	1
10410	-1564.585	-1568.72	4.13536	1
10411	-1563.406	-1569.127	5.720323	1
10412	-1563.062	-1569.293	6.231049	1
10413	-1562.653	-1568.035	5.381758	2
10414	-1563.218	-1569.561	6.342603	1
10415	-1560.222	-1568.416	8.194251	1
10416	-1563.138	-1571.236	8.097892	1
10417	-1557.234	-1569.626	12.39251	2
10418	-1560.276	-1568.627	8.351674	1
10419	-1562.666	-1571.28	8.613712	1
10420	-1561.596	-1569.853	8.257105	1
10421	-1562.816	-1569.774	6.957726	1
10422	-1562.085	-1569.095	7.009344	1
10423	-1560.431	-1567.462	7.030885	1
10424	-1563.536	-1569.768	6.231739	1
10425	-1564.836	-1570.777	5.941139	1
10426	-1564.754	-1569.893	5.138265	1
10427	-1562.643	-1569.393	6.750104	1
10428	-1564.861	-1570.524	5.663112	1
10429	-1564.332	-1569.593	5.261524	1
10430	-1562.808	-1568.029	5.221879	1
10431	-1564.162	-1567.641	3.478289	2
10432	-1557.152	-1567.17	10.01869	2
10433	-1562.288	-1568.173	5.885281	2
10434	-1559.605	-1567.826	8.220404	2
10435	-1563.451	-1568.558	5.106746	1
10436	-1558.219	-1567.098	8.879236	2
10437	-1564.421	-1568.234	3.813554	1
10438	-1567.512	-1570.912	3.400205	1
10439	-1567.073	-1570.799	3.726137	1
10440	-1563.641	-1566.524	2.882922	1
10441	-1565.78	-1568.417	2.637019	1
10442	-1556.706	-1564.49	7.784421	2
10443	-1558.486	-1566.289	7.802497	2
10444	-1565.058	-1569.765	4.706993	1
10445	-1564.533	-1569.682	5.149061	1
10446	-1559.143	-1566.928	7.78543	2
10447	-1559.773	-1567.261	7.488113	2
10448	-1558.108	-1568.004	9.895837	2
10449	-1559.214	-1567.828	8.613662	2
10450	-1568.246	-1571.38	3.134223	1
10451	-1564.184	-1569.111	4.926557	1
10452	-1562.769	-1569.36	6.591367	1
10453	-1564.302	-1568.278	3.975269	2
10454	-1562.697	-1570.053	7.356207	1
10455	-1560.3	-1567.711	7.410812	1
10456	-1559.226	-1566.628	7.402332	1
10457	-1564.697	-1571.376	6.678905	1
10458	-1562.75	-1568.131	5.381006	1
10459	-1557.085	-1565.935	8.85018	3
10460	-1559.836	-1567.128	7.291903	2
10461	-1564.435	-1569.806	5.371519	1
10462	-1562.107	-1567.491	5.383969	1
10463	-1566.128	-1569.342	3.213147	1
10464	-1566.163	-1568.337	2.174723	1
10465	-1568.447	-1570.221	1.77418	1
10466	-1567.628	-1567.26	-0.3674507	1
10467	-1564.977	-1564.069	-0.9074394	1
10468	-1567.362	-1565.363	-1.999642	1
10469	-1566.854	-1565.674	-1.180187	1
10470	-1566.086	-1566.34	0.2534045	1
10471	-1566.506	-1566.345	-0.1606054	1
10472	-1565.95	-1564.803	-1.147348	1
10473	-1568.509	-1566.764	-1.744867	1
10474	-1566.315	-1565.544	-0.7716492	1
10475	-1565.151	-1565.349	0.1979668	1
10476	-1564.561	-1565.914	1.353086	1
10477	-1565.416	-1565.514	0.09829489	2
10478	-1568.86	-1568.871	0.0113682	1
10479	-1564.476	-1565.071	0.595217	1
10480	-1565.262	-1565.71	0.4474233	1
10481	-1564.593	-1564.019	-0.5735592	1
10482	-1564.956	-1565.245	0.2889688	1
10483	-1570.384	-1571.016	0.6319637	1
10484	-1565.042	-1564.652	-0.3899037	1
10485	-1564.639	-1564.942	0.3033017	1
10486	-1567.274	-1568.164	0.8895682	1
10487	-1564.973	-1565.682	0.7091755	1
10488	-1567.517	-1568.966	1.448763	1
10489	-1565.931	-1567.648	1.717432	1
10490	-1565.348	-1565.502	0.1537101	1
10491	-1567.425	-1567.616	0.1906295	1
10492	-1563.911	-1565.053	1.141907	1
10493	-1568.254	-1568.63	0.3758653	1
10494	-1567.302	-1567.525	0.2223287	1
10495	-1567.378	-1567.927	0.5487919	1
10496	-1568.58	-1568.598	0.01756812	1
10497	-1567.888	-1567.306	-0.5819659	1
10498	-1565.001	-1564.636	-0.3650438	1
10499	-1564.962	-1564.729	-0.2332401	1
10500	-1564.398	-1565.552	1.153841	1
10501	-1564.546	-1567.044	2.497297	1
10502	-1563.488	-1565.568	2.079634	1
10503	-1564.962	-1568.672	3.709703	2
10504	-1564.186	-1566.086	1.900362	1
10505	-1563.146	-1564.784	1.637941	1
10506	-1565.464	-1567.422	1.958509	1
10507	-1563.284	-1565.033	1.749188	1
10508	-1566.087	-1567.601	1.513497	1
10509	-1563.508	-1566.122	2.61438	1
10510	-1564.01	-1566.198	2.188466	1
10511	-1562.901	-1564.811	1.909817	1
10512	-1564.896	-1564.992	0.09641529	1
10513	-1566.373	-1565.696	-0.6777227	1
10514	-1564.836	-1565.477	0.6415453	1
10515	-1567.375	-1566.823	-0.5515636	1
10516	-1569.324	-1568.078	-1.245995	1
10517	-1566.458	-1565.876	-0.5816665	1
10518	-1566.768	-1565.542	-1.225912	1
10519	-1566.245	-1564.625	-1.620393	1
10520	-1566.201	-1564.489	-1.712147	1
10521	-1568.293	-1565.787	-2.506476	1
10522	-1569.843	-1565.686	-4.156947	1
10523	-1569.072	-1565.551	-3.521036	1
10524	-1570.211	-1567.094	-3.116958	2
10525	-1568.966	-1564.606	-4.359726	1
10526	-1571.106	-1567.652	-3.453283	1
10527	-1568.363	-1565.876	-2.486247	1
10528	-1567.415	-1564.877	-2.53794	1
10529	-1569.37	-1566.763	-2.607637	1
10530	-1568.386	-1566.634	-1.752109	1
10531	-1567.153	-1564.029	-3.12318	1
10532	-1568.669	-1566.524	-2.144988	1
10533	-1568.36	-1565.15	-3.210102	1
10534	-1567.919	-1565.205	-2.713594	1
10535	-1574.478	-1572.757	-1.720726	1
10536	-1572.929	-1568.219	-4.710514	1
10537	-1574.813	-1569.371	-5.44192	1
10538	-1572.374	-1568.297	-4.077526	2
10539	-1571.644	-1566.957	-4.687446	1
10540	-1570.148	-1564.892	-5.256477	1
10541	-1570.654	-1565.047	-5.606689	1
10542	-1570.733	-1565.163	-5.569435	1
10543	-1571.671	-1567.26	-4.411047	1
10544	-1572.679	-1567.677	-5.002278	1
10545	-1571.573	-1566.546	-5.026961	1
10546	-1571.221	-1565.572	-5.649208	1
10547	-1570.972	-1565.455	-5.516773	1
10548	-1573.826	-1568.029	-5.796766	1
10549	-1574.816	-1569.166	-5.650281	1
10550	-1571.802	-1567.874	-3.927968	1
10551	-1571.497	-1567.489	-4.00788	1
10552	-1569.522	-1564.86	-4.66105	1
10553	-1571.289	-1566.724	-4.565137	1
10554	-1570.479	-1566.12	-4.359037	1
10555	-1576.94	-1568.063	-8.877716	2
10556	-1572.818	-1566.32	-6.497938	1
10557	-1573.021	-1566.103	-6.918013	1
10558	-1573.005	-1566.913	-6.09181	1
10559	-1573.849	-1567.38	-6.468889	1
10560	-1572.765	-1566.877	-5.888447	1
10561	-1576.878	-1566.75	-10.12878	2
10562	-1572.798	-1566.731	-6.067499	1
10563	-1574.101	-1569.561	-4.539847	1
10564	-1569.899	-1565.589	-4.309804	1
10565	-1570.712	-1566.837	-3.875642	1
10566	-1569.8	-1566.473	-3.326951	1
10567	-1571.493	-1571.022	-0.4711272	1
10568	-1569.515	-1567.356	-2.159201	1
10569	-1570.317	-1567.509	-2.807553	1
10570	-1567.954	-1566.224	-1.730638	1
10571	-1571.535	-1568.77	-2.765888	1
10572	-1569.736	-1568.103	-1.633198	1
10573	-1570.568	-1569.32	-1.247329	1
10574	-1569.186	-1570.084	0.8972356	1
10575	-1569.774	-1570.928	1.154116	1
10576	-1570.722	-1571.873	1.150591	1
10577	-1571.599	-1571.881	0.2824999	1
10578	-1571.317	-1571.799	0.48273	1
10579	-1572.021	-1571.948	-0.07317441	1
10580	-1580.351	-1578.421	-1.93013	1
10581	-1582.661	-1580.206	-2.455403	0
10582	-1580.113	-1578.057	-2.055806	0
10583	-1574.543	-1573.805	-0.7382874	1
10584	-1579.205	-1574.341	-4.864233	1
10585	-1576.435	-1571.985	-4.449894	1
10586	-1575.086	-1572.329	-2.756867	1
10587	-1574.765	-1573.4	-1.365007	1
10588	-1574.479	-1573.847	-0.6317331	1
10589	-1574.704	-1571.954	-2.750216	1
10590	-1574.949	-1571.978	-2.970924	1
10591	-1576.86	-1573.921	-2.939362	0
10592	-1578.857	-1575.552	-3.30459	0
