Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1590.23	-1590.57	0.330818	0.1824947
10	-1588.67	-1589.63	0.958022	0.1490049
20	-1587.91	-1588.69	0.774405	0.1587728
30	-1588.12	-1588.97	0.857535	0.1543506
40	-1588.35	-1588.91	0.560168	0.1701926
50	-1588.27	-1589.16	0.892428	0.1524947
60	-1588.08	-1588.93	0.84794	0.154861
70	-1588.23	-1588.81	0.586567	0.1687825
80	-1588.63	-1589.14	0.513147	0.1727069
90	-1587.9	-1588.67	0.763299	0.1593638
100	-1587.93	-1588.62	0.684604	0.1635539
110	-1588.26	-1588.84	0.579409	0.1691648
120	-1588.46	-1589	0.540216	0.171259
130	-1587.93	-1588.72	0.786518	0.1581283
140	-1587.89	-1588.62	0.724192	0.1614455
150	-1591.61	-1591.83	0.22112	0.1884191
160	-1588.95	-1589.42	0.46712	0.1751716
170	-1588.03	-1588.67	0.640614	0.1658986
180	-1587.95	-1588.75	0.800603	0.1573789
190	-1588.56	-1589.08	0.52425	0.1721129
200	-1588.17	-1589.03	0.869567	0.1537107
210	-1588.09	-1588.95	0.851226	0.1546862
220	-1588.32	-1589.22	0.902455	0.1519613
230	-1587.97	-1588.63	0.666033	0.1645435
240	-1587.95	-1588.62	0.675827	0.1640216
250	-1587.89	-1588.62	0.722913	0.1615136
260	-1587.9	-1588.67	0.763344	0.1593614
270	-1588.71	-1589.21	0.499719	0.1734255
280	-1587.92	-1588.7	0.779508	0.1585013
290	-1590.56	-1590.86	0.302334	0.1840303
300	-1587.89	-1588.62	0.727074	0.161292
310	-1590.37	-1590.69	0.318673	0.1831492
320	-1588.12	-1588.73	0.614712	0.1672803
330	-1587.9	-1588.61	0.712355	0.1620757
340	-1589.08	-1589.53	0.450777	0.1760476
350	-1589.89	-1590.26	0.362611	0.180783
360	-1588.15	-1588.76	0.605527	0.1677704
370	-1588.65	-1589.16	0.509579	0.1728978
380	-1589.03	-1590.03	1.00291	0.1466152
390	-1592.66	-1593.93	1.26336	0.1326818
400	-1587.95	-1588.62	0.676915	0.1639636
410	-1588.62	-1589.13	0.514382	0.1726408
420	-1587.89	-1588.63	0.735549	0.1608408
430	-1588.41	-1589.33	0.917983	0.1511353
440	-1588.39	-1589.31	0.915751	0.151254
450	-1588.17	-1588.77	0.601108	0.1680063
460	-1588.01	-1588.66	0.649361	0.1654322
470	-1588.97	-1589.44	0.464347	0.1753202
480	-1588.07	-1588.91	0.843474	0.1550985
490	-1588	-1588.82	0.82161	0.1562615
500	-1591.01	-1591.28	0.265802	0.1860025
510	-1588.04	-1588.68	0.637897	0.1660435
520	-1589.81	-1590.18	0.370826	0.1803411
530	-1588.28	-1589.17	0.894396	0.15239
540	-1587.94	-1588.73	0.790662	0.1579078
550	-1588.14	-1588.75	0.606762	0.1677045
560	-1587.91	-1588.68	0.772918	0.1588519
570	-1587.96	-1588.77	0.805651	0.1571104
580	-1588.91	-1589.9	0.988911	0.1473607
590	-1587.97	-1588.63	0.667469	0.164467
600	-1588.53	-1589.47	0.938106	0.1500647
610	-1588.71	-1589.67	0.963253	0.1487265
620	-1588.35	-1588.91	0.560285	0.1701864
630	-1588.07	-1588.7	0.627033	0.166623
640	-1587.9	-1588.66	0.758216	0.1596343
650	-1588.21	-1589.08	0.878909	0.1532138
660	-1588.1	-1588.95	0.853295	0.1545761
670	-1587.94	-1588.62	0.683548	0.1636102
680	-1589.63	-1590.02	0.388602	0.1793854
690	-1588.15	-1588.75	0.605658	0.1677634
700	-1587.9	-1588.61	0.716348	0.1618631
710	-1588.01	-1588.66	0.646642	0.1655772
720	-1587.9	-1588.66	0.762361	0.1594137
730	-1587.93	-1588.72	0.786951	0.1581053
740	-1587.98	-1588.79	0.811221	0.1568141
750	-1587.9	-1588.61	0.713331	0.1620238
760	-1588.28	-1589.17	0.894513	0.1523838
770	-1588.48	-1589.02	0.536369	0.1714647
780	-1588.58	-1589.1	0.521095	0.1722816
790	-1587.9	-1588.61	0.707898	0.1623131
800	-1587.9	-1588.67	0.766104	0.1592146
810	-1588.61	-1589.56	0.949402	0.1494636
820	-1587.89	-1588.62	0.729287	0.1611742
830	-1588.2	-1589.08	0.877486	0.1532894
840	-1589.05	-1589.5	0.454361	0.1758555
850	-1591.08	-1591.34	0.260773	0.1862742
860	-1587.91	-1588.61	0.702367	0.1626077
870	-1587.93	-1588.72	0.788166	0.1580407
880	-1587.89	-1588.63	0.736836	0.1607723
890	-1588.28	-1588.85	0.575512	0.1693729
900	-1587.95	-1588.62	0.675317	0.1640487
910	-1588.34	-1589.25	0.906553	0.1517433
920	-1588.33	-1588.89	0.565198	0.1699239
930	-1588.71	-1589.21	0.499713	0.1734259
940	-1590.79	-1591.08	0.283354	0.1850545
950	-1588.85	-1589.84	0.982288	0.1477132
960	-1588.96	-1589.43	0.465858	0.1752392
970	-1588.69	-1589.66	0.961459	0.148822
980	-1587.89	-1588.64	0.743214	0.1604328
990	-1588.14	-1589.01	0.863895	0.1540123
1000	-1587.92	-1588.61	0.694466	0.1630285
1010	-1588.78	-1589.76	0.973309	0.1481912
1020	-1588.32	-1589.22	0.901637	0.1520048
1030	-1587.89	-1588.62	0.725305	0.1613862
1040	-1588.1	-1588.95	0.852841	0.1546003
1050	-1588.21	-1589.09	0.879717	0.1531708
1060	-1588.16	-1588.76	0.603343	0.167887
1070	-1588.15	-1589.01	0.865649	0.153919
1080	-1589.17	-1590.19	1.01848	0.1457859
1090	-1589.06	-1589.52	0.452692	0.175945
1100	-1587.91	-1588.61	0.701802	0.1626378
