Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1588.31	-1588.88	0.569131	0.1697137
10	-1595.19	-1595.19	0.00239132	0.2003284
20	-1588.02	-1588.84	0.826741	0.1559885
30	-1627.23	-1629.24	2.01508	0.0890651
40	-1588.75	-1589.72	0.968555	0.1484443
50	-1590.03	-1591.13	1.0976	0.1415665
60	-1596.47	-1597.9	1.42559	0.1238826
70	-1598.9	-1600.41	1.50634	0.1194415
80	-1654.96	-1657.19	2.22428	0.07236479
90	-1630.61	-1632.66	2.05027	0.08662783
100	-1598.59	-1600.08	1.49648	0.1199864
110	-1623.85	-1625.83	1.97643	0.09165234
120	-1695.23	-1697.54	2.31028	0.05616333
130	-1616.14	-1618.01	1.87231	0.09827483
140	-1691.43	-1693.74	2.31018	0.05743623
150	-1609.11	-1610.87	1.7524	0.1054742
160	-1591.62	-1592.82	1.20598	0.1357663
170	-1596.13	-1597.55	1.41318	0.1245606
180	-1596.75	-1596.67	-0.076561	0.2046625
190	-1605.27	-1606.94	1.67259	0.110097
200	-1607.71	-1609.43	1.72453	0.1071016
210	-1606.4	-1608.1	1.6973	0.1086774
220	-1647.76	-1649.94	2.18509	0.07609629
230	-1588.36	-1588.92	0.559473	0.1702297
240	-1603.38	-1605.01	1.6285	0.1126074
250	-1589.67	-1590.74	1.06737	0.1431798
260	-1589.48	-1590.53	1.04964	0.1441253
270	-1595.17	-1595.18	0.00344945	0.2002705
280	-1595.75	-1597.15	1.39871	0.1253504
290	-1631.93	-1634	2.06316	0.08571155
300	-1630.52	-1632.57	2.04942	0.0866881
310	-1696.74	-1699.05	2.30992	0.05566921
320	-1589.95	-1591.04	1.091	0.1419188
330	-1604.78	-1606.44	1.66152	0.11073
340	-1601.98	-1601.67	-0.303402	0.2172314
350	-1619.2	-1618.34	-0.861047	0.248964
360	-1625.13	-1624.12	-1.01866	0.2581713
370	-1603.32	-1604.95	1.62694	0.1126958
380	-1598.19	-1599.67	1.48385	0.1206833
390	-1588.66	-1589.62	0.956765	0.1490718
400	-1641.75	-1643.9	2.14519	0.07948695
410	-1609.71	-1611.47	1.76369	0.104811
420	-1603.5	-1603.13	-0.361853	0.2204998
430	-1590.86	-1592.02	1.15819	0.1383277
440	-1597.3	-1598.75	1.4544	0.1223036
450	-1611.1	-1612.89	1.78927	0.1032981
460	-1589.47	-1590.52	1.04834	0.1441944
470	-1587.95	-1588.62	0.676785	0.1639706
480	-1587.96	-1588.77	0.80502	0.157144
490	-1616.19	-1618.06	1.87302	0.098231
500	-1587.92	-1588.69	0.777278	0.15862
510	-1599.55	-1599.35	-0.204026	0.2117031
520	-1639.45	-1641.57	2.1279	0.08086811
530	-1681.91	-1684.21	2.30329	0.06082687
540	-1674.32	-1676.61	2.29054	0.06375347
550	-1678.06	-1680.36	2.29767	0.06228512
560	-1595.07	-1596.45	1.37239	0.1267834
570	-1605.22	-1606.89	1.67144	0.110163
580	-1642.03	-1644.17	2.14716	0.07932662
590	-1670.79	-1673.08	2.28224	0.06519307
600	-1597.84	-1599.32	1.4727	0.1212978
610	-1591.59	-1592.79	1.20413	0.1358659
620	-1588.12	-1588.73	0.614088	0.1673136
630	-1671.26	-1673.54	2.28343	0.06500016
640	-1624.97	-1626.96	1.98971	0.09077309
650	-1588.13	-1588.99	0.860191	0.1542094
660	-1641.36	-1643.5	2.14231	0.07972017
670	-1591.43	-1591.66	0.234026	0.1877205
680	-1607.92	-1609.65	1.72894	0.1068446
690	-1654.78	-1657	2.2234	0.07245561
700	-1629.29	-1631.33	2.03699	0.08755804
710	-1681.72	-1684.02	2.30305	0.06089759
720	-1631.39	-1633.45	2.05793	0.08608482
730	-1679.11	-1681.41	2.29937	0.06188282
740	-1630.62	-1632.67	2.05038	0.08662005
750	-1643.05	-1645.2	2.15437	0.07873397
760	-1663.75	-1666.01	2.26085	0.06822888
770	-1623.41	-1625.38	1.9711	0.09200258
780	-1602.85	-1602.51	-0.337323	0.2191266
790	-1703.17	-1705.48	2.30591	0.05363223
800	-1608.43	-1610.17	1.73911	0.106252
810	-1592.26	-1592.44	0.175612	0.1908858
820	-1626.03	-1624.99	-1.04157	0.2595187
830	-1615.2	-1617.06	1.85788	0.09916114
840	-1588.32	-1589.22	0.902614	0.1519529
850	-1606.9	-1608.61	1.70795	0.1080625
860	-1602.43	-1604.04	1.6049	0.1139408
870	-1595.81	-1597.21	1.40104	0.1252233
880	-1666.42	-1668.69	2.26974	0.06705098
890	-1608.44	-1610.18	1.73926	0.1062435
900	-1590.63	-1590.92	0.297055	0.184315
910	-1675.33	-1677.62	2.29262	0.06335392
920	-1690.95	-1693.26	2.31006	0.05759985
930	-1587.89	-1588.64	0.744035	0.1603891
940	-1588.22	-1589.1	0.881896	0.1530549
950	-1596.94	-1596.86	-0.0857188	0.2051665
960	-1700.09	-1702.4	2.30833	0.05459452
970	-1609.51	-1611.27	1.75999	0.1050287
980	-1587.89	-1588.64	0.748142	0.1601705
990	-1620.85	-1622.79	1.9388	0.09409722
1000	-1604.13	-1605.77	1.64631	0.1115965
1010	-1596.77	-1598.2	1.43604	0.1233105
1020	-1588.17	-1588.77	0.599251	0.1681054
1030	-1621.97	-1621.04	-0.936137	0.2533367
1040	-1617.56	-1619.46	1.89343	0.09696466
1050	-1590.44	-1590.76	0.312411	0.1834868
1060	-1614.57	-1613.84	-0.728478	0.2413042
1070	-1592.93	-1594.2	1.2767	0.131963
1080	-1623.1	-1625.07	1.9673	0.09225136
1090	-1610.37	-1612.15	1.77604	0.1040823
1100	-1588.01	-1588.84	0.825545	0.1560522
1110	-1650.48	-1652.68	2.20094	0.07464752
1120	-1653.35	-1655.57	2.21629	0.07316949
1130	-1632.06	-1634.13	2.0644	0.08562324
1140	-1657.89	-1660.13	2.23777	0.07093907
1150	-1588.43	-1589.35	0.920954	0.1509772
1160	-1592.62	-1593.88	1.26109	0.1328044
1170	-1614.64	-1616.49	1.84906	0.0997003
1180	-1686.65	-1688.96	2.30794	0.05910074
1190	-1677.97	-1680.27	2.29752	0.06231829
1200	-1829.84	-1831.42	1.58106	0.02789555
1210	-1628.46	-1630.49	2.0283	0.08816009
1220	-1595.43	-1596.82	1.3867	0.1260051
1230	-1645.43	-1647.6	2.17045	0.07737853
1240	-1600.66	-1602.22	1.55776	0.1165839
1250	-1612.45	-1614.27	1.81298	0.1018821
1260	-1665.14	-1667.41	2.2656	0.06761124
1270	-1588.37	-1588.93	0.556922	0.1703661
1280	-1587.89	-1588.62	0.725757	0.1613622
1290	-1588.25	-1589.13	0.88745	0.1527595
1300	-1587.98	-1588.64	0.661244	0.1647988
1310	-1587.89	-1588.64	0.749249	0.1601116
1320	-1663.05	-1665.31	2.25837	0.06854172
1330	-1589.83	-1590.91	1.08085	0.1424605
1340	-1620.87	-1622.8	1.93896	0.09408667
1350	-1599.37	-1600.89	1.52056	0.1186536
1360	-1632.67	-1634.74	2.07014	0.08520987
1370	-1588.04	-1588.88	0.836136	0.1554888
1380	-1590.46	-1591.59	1.13055	0.1398061
1390	-1589.49	-1589.9	0.403022	0.1786106
1400	-1590.3	-1591.42	1.1188	0.1404342
1410	-1588.14	-1589	0.862577	0.1540824
1420	-1591	-1592.17	1.16761	0.1378234
1430	-1589.95	-1590.3	0.357389	0.181064
1440	-1589.35	-1590.39	1.03711	0.1447931
1450	-1592.89	-1594.16	1.27478	0.1320666
1460	-1592.52	-1593.77	1.25584	0.1330868
1470	-1629.53	-1631.57	2.03938	0.0873918
1480	-1628.65	-1630.68	2.03034	0.08801885
1490	-1603.53	-1605.16	1.63212	0.1124025
1500	-1608.04	-1609.78	1.73137	0.1067036
1510	-1590.75	-1591.91	1.15112	0.1387061
1520	-1598.23	-1599.72	1.48525	0.120606
1530	-1617.63	-1619.52	1.89434	0.0969084
1540	-1592.81	-1594.08	1.27084	0.1322792
1550	-1588.5	-1589.43	0.933207	0.1503254
1560	-1601.66	-1603.24	1.58473	0.115075
1570	-1601.4	-1602.98	1.57786	0.1154602
1580	-1602.92	-1604.54	1.6171	0.1132527
1590	-1637.5	-1639.61	2.1124	0.08207061
1600	-1610.8	-1612.58	1.78385	0.1036195
1610	-1638.81	-1640.93	2.12294	0.08125649
1620	-1679.98	-1682.29	2.3007	0.06154848
1630	-1672.19	-1670.18	-2.00682	0.3186131
1640	-1598.98	-1598.8	-0.179135	0.2103238
1650	-1588.04	-1588.87	0.834663	0.1555672
1660	-1588.29	-1588.86	0.573212	0.1694958
1670	-1590.28	-1591.4	1.11692	0.1405348
1680	-1592.92	-1594.2	1.27664	0.1319665
1690	-1594.8	-1596.16	1.36122	0.1273908
1700	-1587.96	-1588.77	0.805382	0.1571247
1710	-1587.91	-1588.61	0.699114	0.162781
1720	-1596.14	-1597.55	1.41333	0.1245525
1730	-1645.94	-1648.11	2.17373	0.07709546
1740	-1700.93	-1703.24	2.30776	0.05433062
1750	-1610.49	-1612.27	1.7782	0.1039544
1760	-1593.32	-1594.61	1.29575	0.1309355
1770	-1588.74	-1589.7	0.967064	0.1485237
1780	-1610.53	-1612.31	1.77898	0.1039084
1790	-1715.08	-1717.37	2.28842	0.05013426
1800	-1634.86	-1636.95	2.09005	0.08375394
1810	-1596.62	-1598.05	1.43097	0.1235879
1820	-1588.45	-1589.37	0.924431	0.1507923
1830	-1614.85	-1614.11	-0.736803	0.241783
1840	-1588.1	-1588.95	0.852708	0.1546074
1850	-1651.77	-1653.98	2.20801	0.07397739
1860	-1746.04	-1748.23	2.18784	0.04239706
1870	-1600.55	-1602.1	1.55452	0.1167651
1880	-1609.3	-1608.73	-0.564637	0.2319402
1890	-1618.49	-1620.4	1.90673	0.09613215
1900	-1598.29	-1598.15	-0.14871	0.2086409
1910	-1621.31	-1623.26	1.94478	0.09371299
1920	-1699.56	-1701.87	2.30865	0.05476301
1930	-1672.24	-1674.53	2.28584	0.06459552
1940	-1643.83	-1645.99	2.15979	0.07828232
1950	-1592.55	-1593.8	1.25739	0.1330035
1960	-1590.21	-1591.32	1.11143	0.1408281
