Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1646.9	-1649.08	2.17981	0.07656465
10	-1598.42	-1599.91	1.49129	0.120273
20	-1619.56	-1621.48	1.92154	0.09519746
30	-1614.5	-1616.35	1.84689	0.09983257
40	-1631.15	-1633.2	2.05558	0.08625248
50	-1638.39	-1640.51	2.11958	0.08151735
60	-1588.21	-1589.09	0.880341	0.1531376
70	-1588.12	-1588.98	0.858104	0.1543204
80	-1588.86	-1589.84	0.982557	0.1476989
90	-1599.09	-1598.9	-0.183777	0.2105809
100	-1592.7	-1593.96	1.26527	0.1325789
110	-1643.56	-1645.71	2.15791	0.07843964
120	-1588	-1588.65	0.652122	0.165285
130	-1629.32	-1631.36	2.03723	0.08754128
140	-1636	-1638.1	2.09987	0.08302118
150	-1599.51	-1601.04	1.52475	0.1184212
160	-1601.39	-1602.96	1.57752	0.1154793
170	-1588.45	-1589.37	0.924394	0.1507942
180	-1592.08	-1592.27	0.187937	0.1902172
190	-1605.31	-1606.99	1.67352	0.1100437
200	-1597.51	-1597.4	-0.112752	0.206656
210	-1587.93	-1588.72	0.787844	0.1580578
220	-1602.94	-1604.56	1.61762	0.1132234
230	-1593.41	-1593.52	0.102523	0.1948594
240	-1601.38	-1602.96	1.5774	0.1154858
250	-1588.51	-1589.05	0.531206	0.1717408
260	-1612.39	-1611.73	-0.662682	0.2375304
270	-1593.53	-1593.63	0.0953156	0.1952521
280	-1647.23	-1649.41	2.18187	0.07638307
290	-1626.12	-1628.12	2.00281	0.089896
300	-1593	-1594.28	1.28013	0.1317782
310	-1588.13	-1588.74	0.611172	0.1674692
320	-1593.55	-1594.85	1.30647	0.1303565
330	-1605.14	-1606.81	1.66964	0.1102657
340	-1589.39	-1589.8	0.414418	0.1779985
350	-1587.98	-1588.8	0.814935	0.1566166
360	-1682.02	-1684.32	2.30343	0.06078659
370	-1613.43	-1615.26	1.82935	0.1008962
380	-1709.35	-1711.65	2.29841	0.0517751
390	-1629.35	-1631.38	2.03751	0.08752164
400	-1606.36	-1608.06	1.69649	0.108724
410	-1636.12	-1638.22	2.10092	0.08294228
420	-1658.61	-1660.85	2.24087	0.0705974
430	-1589.54	-1590.6	1.05554	0.1438104
440	-1617.19	-1619.08	1.88799	0.09730385
450	-1598.78	-1600.28	1.50258	0.119649
460	-1609.28	-1611.03	1.75556	0.1052891
470	-1622.25	-1624.21	1.95678	0.09293714
480	-1642.47	-1644.62	2.15031	0.07906839
490	-1587.89	-1588.64	0.7503	0.1600557
500	-1589.61	-1590.68	1.06189	0.1434719
510	-1593.52	-1593.61	0.0962867	0.1951991
520	-1603.67	-1605.3	1.6354	0.1122164
530	-1614.55	-1616.4	1.8476	0.0997895
540	-1595.09	-1595.1	0.00771466	0.2000369
550	-1591.61	-1592.82	1.20549	0.1357927
560	-1593.13	-1594.41	1.28653	0.1314333
570	-1587.94	-1588.62	0.678879	0.163859
580	-1606.14	-1607.83	1.69179	0.1089948
590	-1626.43	-1628.43	2.00625	0.08966418
600	-1588.89	-1589.88	0.986906	0.1474674
610	-1599.11	-1600.62	1.51251	0.1190996
620	-1645.94	-1648.12	2.17375	0.07709356
630	-1588.6	-1589.12	0.517568	0.1724703
640	-1601.37	-1602.94	1.57698	0.1155095
650	-1587.89	-1588.62	0.730844	0.1610913
660	-1670.79	-1673.07	2.28223	0.06519453
670	-1613.14	-1614.97	1.82462	0.1011818
680	-1785.13	-1787.09	1.96101	0.0347047
690	-1745.33	-1747.52	2.19096	0.04255501
700	-1627.94	-1629.97	2.02282	0.08853638
710	-1587.98	-1588.64	0.65865	0.1649371
720	-1588.54	-1589.06	0.527632	0.171932
730	-1620.18	-1619.3	-0.887953	0.2505279
740	-1642.4	-1644.55	2.14986	0.0791059
750	-1591.83	-1593.04	1.21813	0.1351141
760	-1587.94	-1588.62	0.682259	0.1636789
770	-1599.16	-1600.67	1.51413	0.1190098
780	-1639.34	-1641.46	2.12705	0.08093503
790	-1659.68	-1661.92	2.24533	0.07009471
800	-1590.36	-1590.68	0.319337	0.1831134
810	-1641.28	-1643.42	2.14171	0.07976804
820	-1753.62	-1755.77	2.15211	0.04074738
830	-1616.84	-1618.73	1.88287	0.09762162
840	-1596.37	-1597.79	1.42194	0.1240824
