Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1593.41	-1594.71	1.29994	0.130709
10	-1610.97	-1612.75	1.78691	0.1034382
20	-1588.55	-1589.49	0.940738	0.1499246
30	-1591.84	-1593.06	1.21907	0.1350637
40	-1590.07	-1591.17	1.10068	0.1414019
50	-1596.8	-1598.24	1.43723	0.1232451
60	-1588.63	-1589.14	0.512977	0.1727159
70	-1588.57	-1589.51	0.943129	0.1497974
80	-1599.73	-1599.51	-0.211351	0.2121094
90	-1592.05	-1592.24	0.189639	0.1901249
100	-1587.95	-1588.74	0.797229	0.1575585
110	-1591.22	-1592.4	1.18154	0.1370769
120	-1588.53	-1589.47	0.937916	0.1500748
130	-1592.08	-1592.27	0.187773	0.1902261
140	-1587.98	-1588.64	0.660643	0.1648308
150	-1593.1	-1593.22	0.121509	0.1938258
160	-1592.44	-1592.6	0.163819	0.191526
170	-1588.05	-1588.89	0.838049	0.1553871
180	-1587.93	-1588.62	0.684779	0.1635446
190	-1588.37	-1589.29	0.912136	0.1514463
200	-1589.8	-1590.88	1.07824	0.1425996
210	-1592.33	-1593.57	1.24576	0.1336294
220	-1593.22	-1594.51	1.29089	0.1311976
230	-1589.47	-1590.51	1.04813	0.1442058
240	-1598.38	-1598.23	-0.152718	0.2088624
250	-1593.87	-1593.94	0.0757934	0.1963164
260	-1587.9	-1588.67	0.764776	0.1592852
270	-1588.86	-1589.34	0.479698	0.1744976
280	-1595.92	-1597.33	1.40542	0.1249844
290	-1607.92	-1609.65	1.72892	0.106846
300	-1587.93	-1588.72	0.789913	0.1579477
310	-1588.17	-1589.04	0.871242	0.1536216
320	-1588.26	-1588.84	0.580413	0.1691112
330	-1587.96	-1588.77	0.804822	0.1571545
340	-1588.8	-1589.29	0.487635	0.1740725
350	-1600.36	-1601.91	1.54919	0.1170622
360	-1587.89	-1588.64	0.749328	0.1601074
370	-1589.49	-1589.89	0.403755	0.1785712
380	-1590.76	-1591.92	1.15175	0.1386721
390	-1589.15	-1589.59	0.442522	0.1764903
400	-1596.36	-1596.3	-0.0573684	0.2036071
410	-1588.18	-1589.05	0.87271	0.1535435
420	-1590.95	-1591.22	0.270375	0.1857554
430	-1595.38	-1596.76	1.38456	0.1261218
440	-1594.21	-1594.26	0.0561802	0.1973868
450	-1591.81	-1593.03	1.21732	0.1351579
460	-1587.93	-1588.62	0.689501	0.163293
470	-1593.39	-1594.69	1.29925	0.1307465
480	-1588.35	-1589.26	0.907796	0.1516772
490	-1590.24	-1591.36	1.11425	0.1406773
500	-1587.93	-1588.71	0.785086	0.1582045
510	-1588.97	-1589.44	0.464114	0.1753327
520	-1587.9	-1588.62	0.72217	0.1615531
530	-1593.58	-1593.67	0.092675	0.195396
540	-1606.93	-1608.64	1.70848	0.1080321
550	-1600.81	-1602.37	1.56173	0.1163627
560	-1607.31	-1609.02	1.71636	0.1075758
570	-1596.71	-1598.14	1.43408	0.1234177
580	-1588.42	-1588.97	0.547844	0.1708513
590	-1588.02	-1588.85	0.829348	0.1558499
600	-1588.1	-1588.72	0.620226	0.1669861
610	-1588.57	-1589.51	0.943116	0.1497981
620	-1593.4	-1593.5	0.103584	0.1948016
630	-1590.44	-1590.76	0.312452	0.1834846
640	-1631.28	-1633.34	2.05686	0.08616154
650	-1590.97	-1592.14	1.1657	0.1379254
660	-1588.55	-1589.49	0.940666	0.1499285
670	-1588.18	-1588.78	0.596873	0.1682323
680	-1594.11	-1595.44	1.33199	0.1289756
690	-1589	-1589.46	0.460464	0.1755283
700	-1597.79	-1599.26	1.47083	0.1214005
710	-1588.23	-1588.82	0.586315	0.168796
720	-1588.2	-1589.08	0.877864	0.1532694
730	-1594.71	-1596.06	1.35734	0.1276014
740	-1587.89	-1588.62	0.726617	0.1613163
750	-1589.18	-1589.62	0.438753	0.1766925
760	-1593.13	-1593.25	0.119702	0.1939241
770	-1590.68	-1590.97	0.292502	0.1845607
780	-1589.01	-1590.01	1.00098	0.1467179
790	-1590.2	-1591.31	1.11058	0.1408732
800	-1588.06	-1588.9	0.842137	0.1551696
810	-1587.89	-1588.63	0.734409	0.1609015
820	-1588.35	-1588.91	0.560975	0.1701495
830	-1588.49	-1589.42	0.93121	0.1504316
840	-1588.14	-1589	0.862892	0.1540657
