Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1608.01	-1609.74	1.73066	0.106745
10	-1619.73	-1621.65	1.92378	0.09505526
20	-1588.19	-1588.78	0.595665	0.1682968
30	-1590.83	-1591.11	0.280251	0.185222
40	-1628.61	-1630.64	2.02985	0.08805268
50	-1587.92	-1588.7	0.779261	0.1585145
60	-1588.23	-1589.12	0.884901	0.1528951
70	-1594.05	-1595.38	1.32918	0.1291278
80	-1627.8	-1629.82	2.0213	0.08864067
90	-1603.44	-1603.08	-0.359873	0.2203889
100	-1593.47	-1593.57	0.0992353	0.1950385
110	-1589.39	-1590.43	1.04034	0.1446212
120	-1610.83	-1610.22	-0.614051	0.2347527
130	-1620.76	-1622.7	1.93757	0.09417587
140	-1604.82	-1604.41	-0.410746	0.2232436
150	-1613.57	-1612.87	-0.69852	0.2395837
160	-1591.84	-1593.05	1.21863	0.1350872
170	-1616.28	-1618.15	1.8744	0.09814576
180	-1660.38	-1662.62	2.24817	0.06976753
190	-1747.85	-1750.03	2.17967	0.0419948
200	-1600.02	-1601.56	1.53962	0.1175952
210	-1594.62	-1595.97	1.35381	0.127793
220	-1589.2	-1589.64	0.435945	0.1768432
230	-1619.44	-1621.36	1.9199	0.09530149
240	-1588.06	-1588.69	0.630664	0.1664293
250	-1605.78	-1607.47	1.68397	0.1094445
260	-1655.88	-1658.11	2.22864	0.07191421
270	-1708.6	-1710.9	2.29952	0.05199701
280	-1627.61	-1629.63	2.01922	0.08878279
290	-1626.53	-1628.54	2.00742	0.08958478
300	-1677.53	-1679.83	2.29677	0.062488
310	-1603.1	-1602.75	-0.346977	0.2196668
320	-1588.23	-1589.12	0.885157	0.1528814
330	-1598.62	-1600.12	1.49761	0.1199241
340	-1612.01	-1613.82	1.80535	0.1023392
350	-1616.97	-1618.85	1.88469	0.09750849
360	-1588.13	-1588.74	0.610309	0.1675152
370	-1598.78	-1600.28	1.50254	0.1196512
380	-1737.23	-1739.46	2.22405	0.04442442
390	-1608.85	-1610.6	1.74735	0.1057702
400	-1596.64	-1598.07	1.43163	0.1235517
410	-1597.19	-1597.09	-0.0974746	0.2058139
420	-1588.45	-1588.99	0.542358	0.1711445
430	-1598.71	-1600.21	1.50028	0.1197766
440	-1602.08	-1603.67	1.59576	0.1144553
450	-1593.8	-1595.12	1.31827	0.1297184
460	-1640.09	-1642.23	2.13286	0.08047657
470	-1612.41	-1614.22	1.81225	0.1019257
480	-1613.54	-1615.37	1.83121	0.1007842
490	-1622.26	-1624.22	1.95688	0.09293059
500	-1660.3	-1662.55	2.24787	0.06980288
510	-1637.73	-1639.84	2.11429	0.08192525
520	-1591.9	-1593.12	1.22244	0.134883
530	-1598.26	-1598.11	-0.147031	0.2085481
540	-1588.89	-1589.88	0.986686	0.1474791
550	-1604.1	-1603.72	-0.384445	0.2217665
560	-1681.01	-1678.85	-2.16109	0.3285028
570	-1587.89	-1588.64	0.743953	0.1603935
580	-1608.37	-1607.83	-0.533946	0.2301983
590	-1602.23	-1603.83	1.59956	0.1142418
600	-1594.08	-1595.41	1.33041	0.1290612
610	-1709.68	-1711.98	2.29793	0.05168037
620	-1712.46	-1714.75	2.29335	0.05087693
630	-1659.35	-1661.6	2.24401	0.07024518
640	-1691.76	-1694.07	2.31025	0.05732491
650	-1588.01	-1588.66	0.647141	0.1655506
660	-1641.34	-1643.48	2.14218	0.0797306
670	-1727.43	-1729.69	2.25741	0.04683651
680	-1615.64	-1617.5	1.86469	0.09874394
690	-1645.67	-1647.84	2.17201	0.07724434
700	-1601.47	-1603.05	1.5797	0.1153567
710	-1648.62	-1650.81	2.19024	0.07563348
720	-1592.31	-1593.55	1.24474	0.133684
730	-1589.5	-1589.9	0.402237	0.1786527
740	-1600.95	-1600.69	-0.26244	0.2149484
750	-1613.05	-1612.37	-0.682894	0.2386877
760	-1604.62	-1606.27	1.65774	0.1109458
770	-1685.16	-1687.47	2.30675	0.05963356
780	-1758.92	-1761.04	2.12469	0.03964305
790	-1683.74	-1686.05	2.30539	0.06015014
800	-1750.32	-1752.49	2.16819	0.04145576
810	-1661.64	-1663.89	2.25311	0.06918435
820	-1689.18	-1691.49	2.30943	0.05821035
830	-1749.54	-1751.72	2.17184	0.04162395
840	-1800.23	-1802.08	1.84637	0.03220204
850	-1587.9	-1588.65	0.757198	0.1596885
860	-1697.71	-1700.02	2.30957	0.05535555
870	-1848.78	-1850.16	1.38415	0.02549325
880	-1834.45	-1835.99	1.535	0.02728693
890	-1642.25	-1644.4	2.14879	0.07919343
900	-1676.39	-1678.68	2.29469	0.06293504
910	-1590.71	-1591.86	1.14808	0.1388683
920	-1597.24	-1598.7	1.45264	0.1224002
930	-1625.8	-1627.8	1.99921	0.09013792
940	-1600.48	-1602.03	1.55255	0.1168749
950	-1663.06	-1665.32	2.25838	0.06853957
960	-1614.94	-1616.79	1.85374	0.09941458
970	-1600.14	-1601.69	1.54309	0.1174017
980	-1608.78	-1610.52	1.74584	0.1058586
990	-1589.13	-1590.15	1.01444	0.1460008
1000	-1782.15	-1778.54	-3.60753	0.4278561
1010	-1705.92	-1703.36	-2.56505	0.3550216
1020	-1755.66	-1752.39	-3.2707	0.4036041
1030	-1589.94	-1591.03	1.09007	0.1419683
1040	-1695.65	-1697.96	2.3102	0.05602621
1050	-1765.46	-1767.55	2.08816	0.03833211
1060	-1743.62	-1745.82	2.19836	0.04294161
1070	-1771.97	-1774.02	2.04892	0.03708144
1080	-1669.55	-1671.83	2.27895	0.06571209
1090	-1786.69	-1788.64	1.94982	0.03443511
1100	-1714.81	-1717.1	2.28896	0.0502113
1110	-1720.74	-1723.02	2.27578	0.04858493
1120	-1691.09	-1693.4	2.3101	0.05755197
1130	-1631.59	-1633.65	2.05988	0.0859459
1140	-1645.14	-1647.31	2.16855	0.07754147
1150	-1727.17	-1729.43	2.2582	0.04690334
1160	-1640.38	-1642.51	2.13499	0.0803066
1170	-1591.24	-1591.49	0.248462	0.1869397
1180	-1594.13	-1595.46	1.33281	0.1289316
1190	-1595.47	-1596.86	1.38802	0.1259333
1200	-1588.58	-1589.53	0.946006	0.1496444
1210	-1801.56	-1797.72	-3.84112	0.4450934
1220	-1588	-1588.83	0.82248	0.1562152
1230	-1661.37	-1663.62	2.25208	0.06930774
1240	-1630.37	-1632.42	2.04793	0.08679255
1250	-1588	-1588.82	0.821758	0.1562536
1260	-1588.5	-1589.43	0.932359	0.1503705
1270	-1637.04	-1639.15	2.10864	0.08235749
1280	-1652.21	-1654.43	2.21038	0.07374855
1290	-1630.62	-1632.67	2.05035	0.08662228
1300	-1660.42	-1662.67	2.24834	0.0697487
1310	-1739.47	-1741.69	2.21541	0.04389765
1320	-1818.53	-1820.22	1.68856	0.02945408
1330	-1692.23	-1694.54	2.31032	0.05716662
1340	-1776.71	-1778.72	2.01858	0.03620337
1350	-1855.41	-1856.72	1.3104	0.02470966
1360	-1734.19	-1736.42	2.23522	0.04515552
1370	-1640.22	-1642.35	2.13381	0.08040073
1380	-1729.07	-1731.32	2.25235	0.04642039
1390	-1625.32	-1627.31	1.99371	0.09050588
1400	-1596.74	-1598.17	1.43499	0.1233681
1410	-1611.73	-1613.53	1.80051	0.1026286
1420	-1627.15	-1629.17	2.01428	0.08911976
1430	-1662.89	-1665.15	2.25777	0.06861623
1440	-1754.55	-1756.7	2.14744	0.04055082
1450	-1812.58	-1814.32	1.74211	0.03031589
1460	-1765.68	-1767.76	2.0869	0.03828945
1470	-1794.91	-1796.8	1.88841	0.03305824
1480	-1698.31	-1700.61	2.30931	0.05516312
1490	-1621.85	-1623.8	1.95168	0.09326759
1500	-1589.94	-1590.3	0.3581	0.1810258
1510	-1665.26	-1667.53	2.26601	0.06755776
1520	-1692.84	-1695.15	2.31039	0.05695958
1530	-1683.11	-1685.42	2.30471	0.06038152
1540	-1609.61	-1611.37	1.76185	0.1049192
1550	-1596.13	-1597.55	1.41318	0.124561
1560	-1597.3	-1597.2	-0.10276	0.2061052
1570	-1588.81	-1589.3	0.486124	0.1741535
1580	-1593.56	-1594.87	1.30727	0.1303131
1590	-1599.06	-1598.88	-0.182737	0.2105233
1600	-1599.81	-1601.35	1.53353	0.1179336
1610	-1717.09	-1719.37	2.28425	0.04957787
1620	-1758.44	-1760.57	2.12724	0.03974072
1630	-1750.25	-1752.42	2.16849	0.04146968
1640	-1884.98	-1885.93	0.951293	0.02153023
1650	-1744.68	-1746.88	2.1938	0.04270166
1660	-1736.76	-1738.99	2.22583	0.04453656
1670	-1746.59	-1748.78	2.18537	0.04227361
1680	-1787.27	-1789.21	1.94564	0.034336
1690	-1631.89	-1633.95	2.06277	0.08573996
1700	-1678.15	-1680.45	2.29783	0.06224798
1710	-1614.27	-1616.11	1.84304	0.1000665
1720	-1587.97	-1588.78	0.809517	0.1569047
1730	-1625.49	-1627.48	1.99562	0.09037872
1740	-1690.65	-1692.96	2.30998	0.05770331
1750	-1617.02	-1618.9	1.88542	0.09746314
1760	-1666.13	-1668.4	2.26882	0.0671778
1770	-1630.9	-1632.95	2.05311	0.08642691
1780	-1722.08	-1724.35	2.2724	0.04822809
1790	-1808.7	-1810.48	1.77588	0.03089415
1800	-1771.27	-1773.32	2.05327	0.03721333
1810	-1667.51	-1669.78	2.2731	0.06657989
1820	-1690.18	-1692.49	2.30983	0.05786384
1830	-1690.22	-1692.53	2.30984	0.05785032
1840	-1592.72	-1593.99	1.26639	0.1325189
1850	-1594.28	-1595.62	1.33951	0.1285683
1860	-1590.95	-1592.11	1.16409	0.1380117
1870	-1609.75	-1611.52	1.76455	0.10476
1880	-1770.32	-1772.38	2.05915	0.03739396
1890	-1705.67	-1707.97	2.3033	0.05287036
1900	-1686.53	-1688.83	2.30785	0.05914526
1910	-1679.69	-1681.99	2.30026	0.06165897
1920	-1609.56	-1611.32	1.76083	0.1049792
1930	-1589.01	-1590.01	1.00028	0.1467553
1940	-1590.33	-1591.46	1.12105	0.140314
1950	-1701.77	-1704.08	2.30712	0.05406661
1960	-1876.24	-1877.3	1.06244	0.02241882
1970	-1867.48	-1868.65	1.16964	0.02335136
1980	-1892.77	-1893.62	0.84863	0.02077076
1990	-1979.86	-1979.34	-0.51999	0.01401793
2000	-1659.21	-1661.45	2.24341	0.07031305
2010	-1697.8	-1700.11	2.30953	0.05532466
2020	-1717.49	-1719.78	2.28336	0.04946609
2030	-1662.4	-1664.65	2.25596	0.0688395
2040	-1605.59	-1607.27	1.6797	0.1096896
2050	-1607.28	-1608.99	1.71576	0.1076103
2060	-1778.08	-1780.09	2.00953	0.03595406
2070	-1637.83	-1639.94	2.11509	0.0818643
2080	-1636.03	-1638.13	2.10014	0.08300076
2090	-1588.09	-1588.71	0.621959	0.1668936
2100	-1593.96	-1595.29	1.32543	0.1293313
2110	-1704.06	-1706.36	2.30505	0.05336027
2120	-1653.63	-1655.85	2.21768	0.07303133
2130	-1604.45	-1606.1	1.65385	0.1111677
2140	-1669.8	-1672.08	2.27963	0.06560726
2150	-1728.37	-1730.63	2.25453	0.04659686
2160	-1859.8	-1861.06	1.26007	0.0242047
2170	-1605.68	-1607.37	1.68177	0.1095705
2180	-1610.41	-1612.19	1.77675	0.1040403
2190	-1662.41	-1664.67	2.25603	0.06883084
2200	-1629.2	-1631.24	2.03605	0.08762372
2210	-1734.52	-1736.75	2.23404	0.04507549
2220	-1635.01	-1637.1	2.09131	0.08366083
2230	-1623.29	-1625.26	1.9696	0.09210095
2240	-1600.07	-1601.61	1.54093	0.1175221
2250	-1611.69	-1613.49	1.79983	0.1026688
2260	-1685.23	-1687.53	2.30681	0.05961093
2270	-1707.11	-1709.41	2.30154	0.05244013
2280	-1717.42	-1719.7	2.28353	0.04948624
2290	-1676.12	-1678.41	2.29418	0.06304037
2300	-1588.84	-1589.32	0.482341	0.174356
2310	-1642.12	-1644.27	2.14784	0.07927083
2320	-1596.67	-1598.1	1.43249	0.1235049
2330	-1598.19	-1599.67	1.48388	0.120682
2340	-1637.53	-1639.65	2.11268	0.08204875
2350	-1592.35	-1592.52	0.169355	0.1912254
2360	-1668.53	-1666.59	-1.9408	0.3144196
2370	-1621.65	-1620.72	-0.927579	0.252837
2380	-1587.91	-1588.61	0.704237	0.1625081
2390	-1611.79	-1613.59	1.80146	0.1025715
2400	-1675.15	-1677.44	2.29227	0.06342283
2410	-1633.21	-1635.29	2.07516	0.08484657
2420	-1625.19	-1627.18	1.99217	0.0906088
2430	-1598.06	-1597.92	-0.138131	0.2080565
2440	-1592.01	-1593.24	1.22875	0.1345438
2450	-1674.6	-1676.89	2.29112	0.0636439
2460	-1714.67	-1716.96	2.28923	0.05024926
2470	-1592.85	-1594.12	1.27267	0.1321804
2480	-1625.18	-1624.16	-1.01994	0.2582464
2490	-1615.92	-1617.79	1.86898	0.09847986
2500	-1760.02	-1762.14	2.11874	0.03941806
2510	-1812.13	-1813.88	1.74607	0.03038226
2520	-1687.61	-1689.92	2.30858	0.05876237
2530	-1632.41	-1634.48	2.06773	0.08538397
2540	-1587.9	-1588.65	0.753255	0.1598983
2550	-1605.02	-1606.68	1.6669	0.1104224
2560	-1587.95	-1588.74	0.797212	0.1575594
