Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1588.66	-1589.17	0.508308	0.1729658
10	-1589.86	-1590.95	1.08366	0.1423107
20	-1588.37	-1589.28	0.910548	0.1515308
30	-1588.04	-1588.68	0.636619	0.1661117
40	-1588.48	-1589.01	0.537687	0.1713942
50	-1593.21	-1594.5	1.29041	0.1312236
60	-1602.53	-1604.14	1.60731	0.1138047
70	-1588	-1588.65	0.652551	0.1652622
80	-1588.02	-1588.85	0.828517	0.1558941
90	-1592.03	-1593.26	1.22938	0.1345099
100	-1594.58	-1594.61	0.0355079	0.1985163
110	-1588.77	-1589.74	0.971144	0.1483065
120	-1588.78	-1589.27	0.490759	0.1739053
130	-1587.89	-1588.63	0.742107	0.1604917
140	-1588.08	-1588.7	0.625042	0.1667292
150	-1588.06	-1588.69	0.630406	0.166443
160	-1587.96	-1588.76	0.80362	0.1572184
170	-1587.92	-1588.69	0.777635	0.1586009
180	-1588.95	-1589.42	0.467262	0.175164
190	-1596.29	-1596.23	-0.0537052	0.2034058
200	-1588.68	-1589.64	0.960201	0.1488889
210	-1589.57	-1590.63	1.05794	0.1436828
220	-1588.62	-1589.13	0.514701	0.1726237
230	-1592.65	-1592.8	0.150047	0.192274
240	-1596.38	-1597.8	1.42234	0.1240603
250	-1588.16	-1589.03	0.868529	0.1537658
260	-1590.98	-1592.15	1.1662	0.1378987
270	-1589.96	-1590.32	0.35608	0.1811345
280	-1588.99	-1589.99	0.998334	0.1468589
290	-1589.85	-1590.22	0.366906	0.180552
300	-1598.89	-1600.4	1.50596	0.1194624
310	-1601.07	-1602.64	1.56906	0.1159525
320	-1591.73	-1592.94	1.21254	0.1354142
330	-1589.78	-1590.86	1.07662	0.1426863
340	-1607.31	-1609.03	1.71643	0.1075714
350	-1596.74	-1598.17	1.43504	0.1233655
360	-1588.38	-1588.93	0.555348	0.1704502
370	-1589.4	-1590.44	1.04157	0.1445553
380	-1603.07	-1604.69	1.62086	0.1130401
390	-1593.61	-1593.7	0.0906205	0.1955079
400	-1593.02	-1594.3	1.28111	0.1317255
410	-1588.65	-1589.16	0.509958	0.1728775
420	-1590.25	-1591.36	1.11443	0.1406677
430	-1596.01	-1597.42	1.40874	0.1248035
440	-1587.98	-1588.64	0.662393	0.1647376
450	-1609.77	-1611.53	1.76484	0.104743
460	-1587.93	-1588.62	0.688259	0.1633592
470	-1591.58	-1591.8	0.223043	0.188315
480	-1587.92	-1588.7	0.78077	0.1584342
490	-1594.2	-1595.54	1.33586	0.1287661
500	-1594.72	-1594.74	0.0279811	0.1989279
510	-1593.01	-1594.29	1.28081	0.1317415
520	-1592.75	-1594.02	1.2678	0.1324429
530	-1589.07	-1590.07	1.0072	0.1463865
540	-1587.95	-1588.75	0.800439	0.1573877
550	-1590.2	-1591.31	1.11083	0.1408599
560	-1588.54	-1589.07	0.526288	0.1720038
570	-1589.59	-1590.65	1.05959	0.1435947
580	-1588.11	-1588.97	0.856056	0.1544293
590	-1588.12	-1588.98	0.857991	0.1543264
600	-1588.74	-1589.71	0.967354	0.1485082
610	-1590.58	-1591.72	1.13926	0.1393406
620	-1594.92	-1596.29	1.36635	0.1271117
630	-1588.86	-1589.85	0.983358	0.1476563
640	-1587.94	-1588.62	0.679077	0.1638484
650	-1588.04	-1588.68	0.637487	0.1660654
660	-1588.26	-1589.15	0.890351	0.1526051
670	-1591.87	-1593.09	1.22073	0.1349747
680	-1593.04	-1594.32	1.28225	0.131664
690	-1592.51	-1593.76	1.25531	0.1331154
700	-1589.68	-1590.75	1.06782	0.1431559
710	-1588.07	-1588.7	0.629187	0.1665081
720	-1587.92	-1588.71	0.783554	0.158286
730	-1588.03	-1588.86	0.830004	0.155815
740	-1590	-1591.09	1.09491	0.1417102
750	-1595.47	-1596.85	1.38795	0.1259369
760	-1588.34	-1588.91	0.561981	0.1700957
770	-1590.36	-1590.68	0.319444	0.1831077
780	-1610.49	-1612.26	1.77816	0.1039569
790	-1588.52	-1589.46	0.936527	0.1501487
800	-1592.47	-1592.63	0.161751	0.1916383
810	-1588.07	-1588.91	0.843885	0.1550766
820	-1592.3	-1593.54	1.24422	0.1337124
830	-1587.89	-1588.62	0.726051	0.1613465
840	-1592.27	-1592.44	0.175234	0.1909063
850	-1593.17	-1594.46	1.28881	0.1313102
860	-1599.18	-1600.69	1.51461	0.1189831
870	-1602.09	-1601.78	-0.307921	0.2174836
880	-1595.46	-1596.84	1.38757	0.1259576
890	-1589.67	-1590.06	0.384177	0.1796233
900	-1589.19	-1589.62	0.437697	0.1767492
910	-1588.28	-1589.18	0.895002	0.1523578
920	-1591.79	-1593	1.21585	0.1352365
930	-1588.22	-1588.81	0.589374	0.1686326
940	-1589.81	-1590.89	1.07938	0.1425389
950	-1587.89	-1588.63	0.733555	0.160947
960	-1592.53	-1593.79	1.25653	0.13305
970	-1597.58	-1599.05	1.46407	0.1217721
980	-1587.9	-1588.66	0.758954	0.1595951
990	-1589.99	-1591.08	1.09391	0.1417636
1000	-1587.92	-1588.61	0.697321	0.1628765
1010	-1587.91	-1588.61	0.706679	0.1623781
1020	-1600.52	-1602.07	1.55378	0.1168061
1030	-1588.04	-1588.68	0.636569	0.1661143
1040	-1589.47	-1590.52	1.0489	0.1441645
1050	-1591.55	-1591.78	0.225201	0.1881982
1060	-1591.72	-1591.93	0.212907	0.1888639
1070	-1589.69	-1590.07	0.383084	0.179682
1080	-1588.03	-1588.67	0.641448	0.1658542
1090	-1595.11	-1596.48	1.37389	0.126702
1100	-1592.29	-1593.53	1.24361	0.1337451
1110	-1594.29	-1595.63	1.3396	0.1285637
1120	-1588.19	-1589.06	0.874474	0.1534496
1130	-1590.03	-1591.13	1.09747	0.1415732
