Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1589.11	-1589.56	0.446613	0.1762709
10	-1588.22	-1589.1	0.881124	0.153096
20	-1587.89	-1588.64	0.748616	0.1601453
30	-1587.99	-1588.65	0.655467	0.1651067
40	-1588.44	-1588.98	0.544049	0.1710541
50	-1589.73	-1590.8	1.0718	0.1429436
60	-1588.24	-1589.12	0.885955	0.152839
70	-1588.01	-1588.66	0.648145	0.1654971
80	-1588.03	-1588.67	0.640062	0.1659281
90	-1590.16	-1591.27	1.10791	0.1410157
100	-1589.62	-1590.01	0.389735	0.1793245
110	-1588.25	-1588.83	0.581782	0.169038
120	-1587.91	-1588.61	0.704559	0.162491
130	-1589.08	-1590.09	1.00903	0.1462893
140	-1588.12	-1588.98	0.857855	0.1543336
150	-1588.31	-1589.21	0.900209	0.1520808
160	-1588.08	-1588.7	0.626167	0.1666692
170	-1588.44	-1589.36	0.923218	0.1508568
180	-1588.45	-1588.99	0.542644	0.1711292
190	-1587.97	-1588.63	0.667258	0.1644782
200	-1587.94	-1588.62	0.681269	0.1637316
210	-1588.58	-1589.1	0.521225	0.1722746
220	-1588.24	-1588.83	0.583315	0.1689562
230	-1587.91	-1588.69	0.774872	0.158748
240	-1588.94	-1589.93	0.99252	0.1471685
250	-1587.9	-1588.62	0.722431	0.1615392
260	-1588.87	-1589.35	0.477967	0.1745904
270	-1587.98	-1588.8	0.813708	0.1566818
280	-1591.66	-1591.88	0.217423	0.1886193
290	-1588.57	-1589.52	0.944187	0.1497411
300	-1587.95	-1588.63	0.674374	0.164099
310	-1588.11	-1588.96	0.855068	0.1544819
320	-1588.47	-1589.4	0.928747	0.1505626
330	-1588.24	-1588.82	0.584764	0.1688788
340	-1590.12	-1591.22	1.10456	0.1411946
350	-1588.59	-1589.11	0.518923	0.1723978
360	-1590.77	-1591.92	1.15187	0.1386656
370	-1589.36	-1589.78	0.417866	0.1778134
380	-1588.01	-1588.83	0.823109	0.1561817
390	-1588.02	-1588.85	0.82742	0.1559524
400	-1589.19	-1589.62	0.43789	0.1767388
410	-1588.01	-1588.84	0.825054	0.1560783
420	-1587.89	-1588.62	0.730445	0.1611126
430	-1588.69	-1589.19	0.503741	0.1732102
440	-1588.15	-1589.02	0.866636	0.1538665
450	-1588.09	-1588.71	0.623065	0.1668346
460	-1588.52	-1589.05	0.530246	0.1717921
470	-1589.96	-1590.31	0.356395	0.1811175
480	-1588.35	-1588.91	0.561448	0.1701242
490	-1593.5	-1594.8	1.30412	0.1304834
500	-1588.24	-1589.13	0.886167	0.1528277
510	-1588.22	-1589.11	0.882836	0.1530049
520	-1590.41	-1591.54	1.12657	0.1400187
530	-1588.54	-1589.07	0.526359	0.172
540	-1588.09	-1588.71	0.621699	0.1669075
550	-1588.74	-1589.71	0.968236	0.1484613
560	-1589.01	-1590.01	1.0012	0.1467064
570	-1587.91	-1588.61	0.701279	0.1626656
580	-1587.99	-1588.65	0.656671	0.1650426
590	-1588.3	-1589.2	0.8983	0.1521824
600	-1589.94	-1590.29	0.358387	0.1810103
610	-1587.99	-1588.64	0.657927	0.1649756
620	-1587.9	-1588.62	0.717283	0.1618134
630	-1589.04	-1590.04	1.00371	0.1465726
640	-1590.31	-1590.64	0.323761	0.182875
650	-1587.97	-1588.63	0.665573	0.1645681
660	-1587.96	-1588.76	0.801904	0.1573097
670	-1587.89	-1588.63	0.734495	0.1608969
680	-1587.99	-1588.65	0.65501	0.1651311
690	-1588.41	-1589.33	0.919009	0.1510807
700	-1588.75	-1589.72	0.969024	0.1484193
710	-1588.57	-1589.51	0.94315	0.1497963
720	-1588.17	-1588.77	0.601173	0.1680028
730	-1589.72	-1590.1	0.379388	0.1798807
740	-1588.16	-1588.76	0.602847	0.1679135
