Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1587.91	-1588.67	0.768114	0.1591076
10	-1588.37	-1588.92	0.558051	0.1703058
20	-1588.21	-1588.8	0.591203	0.168535
30	-1587.93	-1588.72	0.788647	0.158015
40	-1588.74	-1589.23	0.496515	0.173597
50	-1588.18	-1588.78	0.598185	0.1681623
60	-1592.28	-1593.53	1.2435	0.1337511
70	-1592.85	-1592.99	0.136992	0.1929836
80	-1588.42	-1589.34	0.919995	0.1510283
90	-1588.06	-1588.9	0.841177	0.1552207
100	-1588.59	-1589.11	0.519143	0.1723861
110	-1590.79	-1591.94	1.15319	0.1385949
120	-1587.92	-1588.61	0.692255	0.1631463
130	-1587.91	-1588.68	0.773105	0.158842
140	-1587.89	-1588.64	0.747894	0.1601837
150	-1588.97	-1589.96	0.995891	0.146989
160	-1588.37	-1589.28	0.911874	0.1514603
170	-1588.36	-1589.27	0.909113	0.1516071
180	-1588.04	-1588.68	0.63801	0.1660375
190	-1588.69	-1589.19	0.503581	0.1732188
200	-1590.31	-1591.43	1.11922	0.1404115
210	-1588.24	-1588.82	0.58369	0.1689361
220	-1588.78	-1589.27	0.49062	0.1739127
230	-1588.57	-1589.52	0.944016	0.1497502
240	-1587.96	-1588.77	0.805335	0.1571272
250	-1592.14	-1593.38	1.23579	0.1341656
260	-1587.9	-1588.62	0.717215	0.161817
270	-1588.49	-1589.03	0.535408	0.1715161
280	-1588.37	-1589.28	0.911457	0.1514825
290	-1588.79	-1589.28	0.488412	0.1740309
300	-1587.89	-1588.62	0.725456	0.1613782
310	-1587.92	-1588.61	0.694861	0.1630075
320	-1587.9	-1588.66	0.759128	0.1595858
330	-1587.97	-1588.63	0.666651	0.1645106
340	-1589.12	-1589.56	0.446286	0.1762885
350	-1587.96	-1588.63	0.671593	0.1642472
360	-1588.39	-1589.31	0.915019	0.151293
370	-1587.89	-1588.63	0.73651	0.1607897
380	-1588.07	-1588.7	0.628308	0.166555
390	-1588.42	-1588.97	0.548333	0.1708251
400	-1589.11	-1589.56	0.446754	0.1762634
410	-1589.21	-1589.64	0.435295	0.176878
420	-1588.01	-1588.66	0.648405	0.1654832
430	-1588.29	-1588.86	0.57362	0.1694739
440	-1587.9	-1588.65	0.756775	0.159711
450	-1588.48	-1589.41	0.929337	0.1505312
460	-1588.39	-1589.31	0.915632	0.1512604
470	-1588.57	-1589.09	0.521771	0.1722455
480	-1591.32	-1591.57	0.241969	0.1872908
490	-1588.13	-1588.74	0.610865	0.1674856
500	-1588.21	-1588.8	0.589772	0.1686114
510	-1588.44	-1588.98	0.544853	0.1710111
520	-1587.96	-1588.63	0.668862	0.1643928
530	-1587.91	-1588.69	0.774757	0.1587541
540	-1587.98	-1588.64	0.658641	0.1649375
550	-1587.92	-1588.61	0.697447	0.1628698
560	-1588.72	-1589.68	0.964495	0.1486604
570	-1588.19	-1588.78	0.595774	0.168291
580	-1590.1	-1591.2	1.10281	0.1412883
590	-1594.05	-1595.38	1.3294	0.1291162
600	-1587.94	-1588.74	0.795989	0.1576244
610	-1588.54	-1589.48	0.939309	0.1500007
620	-1588.22	-1589.1	0.881636	0.1530687
630	-1589.15	-1590.17	1.01616	0.1459093
640	-1588.06	-1588.9	0.840464	0.1552586
650	-1588.27	-1589.16	0.891801	0.152528
660	-1588.47	-1589.01	0.538163	0.1713688
670	-1588.19	-1588.78	0.596471	0.1682538
