Iteration	Posterior	Likelihood	Prior	num_events
149	-1565.733	-1567.932	2.198719	1
150	-1566.331	-1568.02	1.688799	1
151	-1566.628	-1567.672	1.043521	1
152	-1566.258	-1567.667	1.408724	1
153	-1567.088	-1568.047	0.9589761	1
154	-1568.24	-1569.731	1.491186	1
155	-1565.943	-1567.944	2.001448	2
156	-1564.681	-1568.174	3.493582	2
157	-1568.855	-1568.797	-0.05766346	1
158	-1570.217	-1571.384	1.16716	1
159	-1567.481	-1568.137	0.6556187	1
160	-1566.801	-1569.217	2.415299	2
161	-1571.699	-1572.066	0.3674914	1
162	-1570.163	-1569.217	-0.9457561	1
163	-1565.72	-1567.75	2.030275	1
164	-1568.069	-1568.317	0.2478653	1
165	-1564.534	-1566.377	1.842913	1
166	-1565.31	-1566.99	1.680847	1
167	-1564.484	-1566.158	1.674181	1
168	-1565.648	-1567.141	1.49279	1
169	-1568.047	-1569.331	1.284371	1
170	-1567.227	-1567.59	0.3622028	1
171	-1567.008	-1567.993	0.9843257	1
172	-1565.901	-1567.31	1.4085	1
173	-1565.653	-1567.864	2.210893	1
174	-1568.9	-1571.529	2.628272	1
175	-1569.018	-1570.812	1.79432	1
176	-1570.207	-1571.289	1.081478	1
177	-1571.576	-1571.706	0.1303323	1
178	-1566.432	-1573.192	6.75993	3
179	-1568.57	-1567.147	-1.422604	1
180	-1569.844	-1567.571	-2.273031	1
181	-1574.694	-1572.853	-1.841215	1
182	-1572.589	-1570.133	-2.456549	1
183	-1568.693	-1566.684	-2.008098	1
184	-1573.116	-1570.821	-2.295076	1
185	-1566.31	-1566.871	0.5606334	2
186	-1567.409	-1570.687	3.278522	2
187	-1570.141	-1569.428	-0.7126663	1
188	-1569.473	-1566.199	-3.273796	1
189	-1572.247	-1569.442	-2.804566	1
190	-1570.34	-1567.445	-2.895248	1
191	-1574.111	-1567.905	-6.205664	2
192	-1573.605	-1570.156	-3.449274	1
193	-1570.09	-1568.595	-1.494951	1
194	-1572.386	-1569.841	-2.544787	1
195	-1570.362	-1568.056	-2.306833	1
196	-1569.774	-1567.467	-2.307034	1
197	-1571.416	-1569.88	-1.535929	1
198	-1572.174	-1571.855	-0.3191095	1
199	-1568.638	-1570.539	1.900537	1
200	-1566.489	-1569.096	2.607259	1
201	-1569.397	-1572.343	2.946361	1
202	-1564.687	-1568.082	3.395291	1
203	-1562.401	-1569.575	7.173566	2
204	-1564.06	-1569.071	5.011494	1
205	-1563.632	-1571.028	7.395713	2
206	-1563.529	-1571.376	7.846657	2
207	-1566.829	-1569.251	2.421937	1
208	-1563.923	-1568.729	4.805719	1
209	-1568.49	-1569.734	1.244183	1
210	-1564.703	-1566.401	1.698647	1
211	-1567.3	-1567.912	0.6113109	1
212	-1568.28	-1568.075	-0.2055402	1
213	-1568.005	-1568.457	0.4517506	1
214	-1566.813	-1567.278	0.4651192	1
215	-1567.805	-1568.15	0.3456901	1
216	-1569.584	-1568.648	-0.9356702	1
217	-1569.182	-1568.46	-0.7219577	1
218	-1569.525	-1568.132	-1.392247	1
219	-1566.995	-1567.257	0.2618754	1
220	-1568.929	-1568.893	-0.0361937	1
221	-1566.075	-1566.94	0.8642771	1
222	-1565.848	-1566.359	0.5105117	1
223	-1567.91	-1569.19	1.279626	1
224	-1566.948	-1567.675	0.727425	1
225	-1574.322	-1566.859	-7.463725	3
226	-1567.009	-1568.615	1.606379	1
227	-1564.039	-1566.121	2.081413	1
228	-1566.132	-1568.491	2.358867	1
229	-1566.008	-1567.304	1.296008	1
230	-1568.094	-1570.602	2.507346	1
231	-1565.433	-1567.425	1.992338	1
232	-1569.542	-1572.574	3.032219	1
233	-1563.673	-1566.371	2.698263	2
234	-1565.745	-1570.423	4.678221	1
235	-1561.857	-1566.985	5.128427	1
236	-1561.548	-1568.374	6.825959	2
237	-1564.294	-1567.979	3.684098	1
238	-1567.045	-1566.648	-0.3972668	2
239	-1573.787	-1573.748	-0.03866676	1
240	-1569.961	-1570.669	0.7077986	1
241	-1567.058	-1567.167	0.1092203	1
242	-1569.079	-1567.462	-1.617382	1
243	-1568.063	-1565.932	-2.131311	1
244	-1570.296	-1566.294	-4.002087	1
245	-1570.969	-1566.552	-4.417442	1
246	-1567.492	-1564.534	-2.958335	1
247	-1568.484	-1565.39	-3.093564	1
248	-1570.738	-1567.488	-3.249683	1
249	-1570.383	-1568.135	-2.247336	1
250	-1568.076	-1565.871	-2.204954	1
251	-1572.754	-1568.938	-3.815472	1
252	-1578.706	-1574.688	-4.018422	1
253	-1573.116	-1570.73	-2.385597	1
254	-1574.133	-1571.719	-2.414168	1
255	-1574.523	-1571.75	-2.773216	1
256	-1574.465	-1572.819	-1.645856	1
257	-1571.814	-1570.93	-0.8838261	1
258	-1573.927	-1571.272	-2.654959	1
259	-1571.254	-1569.421	-1.833107	2
260	-1575.664	-1571.909	-3.755395	1
261	-1575.321	-1570.657	-4.663848	1
262	-1574.589	-1569.884	-4.704441	1
263	-1575.349	-1571.45	-3.899308	1
264	-1577.527	-1571.731	-5.79663	1
265	-1576.004	-1568.841	-7.163038	2
266	-1571.198	-1567.322	-3.875731	1
267	-1568.22	-1568.982	0.7620667	2
268	-1570.267	-1567.012	-3.255437	1
269	-1572.672	-1566.708	-5.964251	1
270	-1574.168	-1568.182	-5.985974	1
271	-1574.124	-1569.529	-4.595406	1
272	-1573.149	-1567.662	-5.486187	1
273	-1574.959	-1566.766	-8.19257	2
274	-1572.874	-1567.184	-5.689924	1
275	-1570.519	-1565.178	-5.340967	1
276	-1570.786	-1566.606	-4.180422	1
277	-1570.683	-1567.465	-3.217676	1
278	-1574.594	-1569.78	-4.813766	1
279	-1572.803	-1568.032	-4.771234	1
280	-1571.372	-1567.646	-3.725941	1
281	-1570.209	-1566.776	-3.433644	1
282	-1571.195	-1567.132	-4.062351	1
283	-1570.333	-1564.708	-5.62479	1
284	-1568.514	-1563.722	-4.792041	1
285	-1569.357	-1564.333	-5.024175	1
286	-1569.522	-1566.272	-3.250469	1
287	-1569.953	-1565.098	-4.854964	1
288	-1572.974	-1567.285	-5.688908	1
289	-1570.928	-1566.216	-4.711859	1
290	-1569.877	-1565.368	-4.509025	1
291	-1572.446	-1564.45	-7.996027	2
292	-1570.054	-1565.298	-4.756002	1
293	-1570.774	-1565.866	-4.907493	1
294	-1571.946	-1566.621	-5.324873	1
295	-1572.271	-1567.58	-4.691101	1
296	-1572.97	-1568.015	-4.954177	1
297	-1568.816	-1565.224	-3.592281	1
298	-1568.208	-1565.896	-2.311842	1
299	-1567.015	-1564.291	-2.724356	1
300	-1569.306	-1566.887	-2.418903	1
301	-1566.236	-1565.665	-0.5706904	2
302	-1567.692	-1566.234	-1.458443	1
303	-1566.625	-1566.438	-0.1868674	1
304	-1564.874	-1565.739	0.8644022	2
305	-1568.395	-1566.252	-2.142405	1
306	-1567.383	-1565.622	-1.761121	2
307	-1569.393	-1567.753	-1.639978	2
308	-1568.124	-1567.119	-1.004159	1
309	-1571.853	-1570.574	-1.27888	1
310	-1566.927	-1567.429	0.5018978	1
311	-1568.028	-1567.412	-0.6164272	1
312	-1567.794	-1567.548	-0.2460124	1
313	-1569.08	-1566.169	-2.910955	1
314	-1568.876	-1566.25	-2.625932	1
315	-1565.47	-1568.387	2.917046	2
316	-1569.057	-1567.481	-1.575969	1
317	-1568.232	-1566.66	-1.572308	1
318	-1568.632	-1566.206	-2.426215	1
319	-1569.276	-1565.877	-3.39886	1
320	-1570.759	-1568.71	-2.049846	1
321	-1568.325	-1565.228	-3.09628	1
322	-1568.828	-1565.857	-2.970804	1
323	-1573.462	-1566.623	-6.839779	2
324	-1571.594	-1567.072	-4.522046	1
325	-1571.521	-1566.391	-5.129084	1
326	-1570.72	-1566.093	-4.627203	1
327	-1569.403	-1564.751	-4.652408	1
328	-1568.977	-1565.532	-3.445141	1
329	-1568.391	-1565.666	-2.725685	1
330	-1568.599	-1568.224	-0.3749003	1
331	-1566.266	-1564.857	-1.409045	1
332	-1566.316	-1566.201	-0.1146179	1
333	-1564.362	-1564.379	0.01671789	1
334	-1566.216	-1565.727	-0.4887137	1
335	-1563.47	-1563.965	0.4946784	1
336	-1568.843	-1571.844	3.000164	2
337	-1565.515	-1566.005	0.4904942	1
338	-1565.617	-1565.377	-0.2398699	1
339	-1564.126	-1565.121	0.99438	1
340	-1564.501	-1566.035	1.533638	2
341	-1561.728	-1565.167	3.439261	2
342	-1563.692	-1564.823	1.130359	1
343	-1564.334	-1565.604	1.270393	1
344	-1567.838	-1567.707	-0.1310551	1
345	-1563.713	-1565.022	1.309412	1
346	-1565.228	-1566.349	1.12098	1
347	-1564.763	-1565.33	0.5673948	1
348	-1565.731	-1565.627	-0.1036993	1
349	-1566.505	-1566.397	-0.107496	1
350	-1567.1	-1566.94	-0.1605522	1
351	-1565.159	-1565.958	0.799255	1
352	-1566.387	-1566.896	0.5086484	1
353	-1564.119	-1565.267	1.147262	1
354	-1563.73	-1564.594	0.8642804	1
355	-1565.776	-1565.921	0.1449555	1
356	-1571.663	-1570.691	-0.9724918	1
357	-1566.734	-1567.333	0.5990681	1
358	-1565.262	-1565.358	0.09657738	1
359	-1563.732	-1565.493	1.7614	1
360	-1564.967	-1566.014	1.046962	1
361	-1564.443	-1565.582	1.139089	1
362	-1564.428	-1565.627	1.199692	1
363	-1564.275	-1565.892	1.61652	1
364	-1563.075	-1564.18	1.105036	1
365	-1566.588	-1567.064	0.4763726	1
366	-1567.543	-1568.49	0.9479014	1
367	-1569.06	-1570.799	1.739007	1
368	-1566.034	-1568.801	2.767434	1
369	-1568.646	-1570.025	1.378695	1
370	-1558.869	-1567.935	9.066021	2
371	-1565.582	-1566.462	0.8797461	1
372	-1565.747	-1566.305	0.5587207	1
373	-1563.48	-1564.725	1.245091	1
374	-1563.493	-1565.653	2.159828	1
375	-1564.863	-1568.267	3.403678	1
376	-1563.463	-1566.901	3.438635	1
377	-1563.189	-1566.994	3.804705	1
378	-1564.201	-1564.937	0.7357379	1
379	-1564.675	-1566.06	1.384445	1
380	-1566.671	-1564.842	-1.828608	2
381	-1564.269	-1565.219	0.9502785	1
382	-1567.633	-1566.541	-1.092077	1
383	-1568.369	-1565.916	-2.452082	1
384	-1568.453	-1566.426	-2.026781	1
385	-1568.7	-1565.869	-2.830924	1
386	-1570.512	-1566.857	-3.654917	1
387	-1568.463	-1565.497	-2.966087	2
388	-1568.258	-1566.08	-2.17799	1
389	-1570.639	-1566.974	-3.665005	1
390	-1569.934	-1565.607	-4.326274	1
391	-1568.563	-1564.714	-3.849175	1
392	-1570.502	-1567.213	-3.288448	1
393	-1568.194	-1566.165	-2.028499	1
394	-1568.706	-1566.276	-2.430342	1
395	-1568.39	-1565.372	-3.017558	2
396	-1570.842	-1566.015	-4.827383	1
397	-1566.358	-1564.29	-2.068059	1
398	-1566.965	-1565.266	-1.698658	1
399	-1570.177	-1568.031	-2.146597	1
400	-1569.274	-1567.926	-1.348521	1
401	-1575.358	-1573.797	-1.561691	1
402	-1567.244	-1566.083	-1.160973	1
403	-1565.814	-1565.681	-0.1329431	1
404	-1566.179	-1566.511	0.3321498	1
405	-1566.559	-1565.943	-0.6165456	1
406	-1565.328	-1566.36	1.032172	1
407	-1562.284	-1563.91	1.625467	1
408	-1565.59	-1566.682	1.092226	1
409	-1566.096	-1567.503	1.406524	1
410	-1566.548	-1569.27	2.721934	1
411	-1565.123	-1567.292	2.169003	2
412	-1569.734	-1572.255	2.520517	1
413	-1563.906	-1565.838	1.93232	1
414	-1562.895	-1564.174	1.278863	1
415	-1564.925	-1566.109	1.183689	1
416	-1566.37	-1567.082	0.7117111	1
417	-1565.792	-1566.489	0.6968505	1
418	-1565.757	-1565.753	-0.003926551	1
419	-1571.497	-1570.325	-1.17202	1
420	-1565.948	-1566.044	0.09611388	1
421	-1563.869	-1565.649	1.779932	1
422	-1563.059	-1564.85	1.790644	1
423	-1565.393	-1567.271	1.877927	1
424	-1565.229	-1565.781	0.552382	1
425	-1563.739	-1564.359	0.6206398	1
426	-1563.487	-1565.568	2.080531	1
427	-1566.198	-1566.737	0.5387998	1
428	-1565.512	-1566.209	0.6970836	1
429	-1569.433	-1570.219	0.7860609	1
430	-1572.186	-1570.048	-2.138365	1
431	-1570.133	-1569.098	-1.035164	1
432	-1568.305	-1565.931	-2.374414	1
433	-1567.615	-1567.006	-0.6088902	2
434	-1566.553	-1564.061	-2.491862	1
435	-1566.475	-1564.029	-2.445257	1
436	-1566.906	-1566.105	-0.8010928	1
437	-1562.054	-1565.662	3.607675	2
438	-1566.702	-1565.968	-0.7337932	1
439	-1566.94	-1565.655	-1.284933	1
440	-1569.264	-1568.367	-0.8965625	1
441	-1566.551	-1565.483	-1.067888	1
442	-1565.499	-1565.131	-0.3683668	1
443	-1566.107	-1565.706	-0.4009711	1
444	-1566.858	-1565.952	-0.9067789	1
445	-1568.879	-1567.983	-0.896457	1
446	-1567.728	-1565.222	-2.506585	1
447	-1567.867	-1565.501	-2.366307	1
448	-1568.612	-1564.765	-3.846139	1
449	-1569.077	-1565.48	-3.597733	1
450	-1570.645	-1567.893	-2.751327	1
451	-1569.182	-1566.693	-2.489232	1
452	-1568.733	-1566.064	-2.669113	1
453	-1571.391	-1566.723	-4.667801	1
454	-1570.345	-1565.898	-4.446873	1
455	-1568.131	-1565.596	-2.534982	1
456	-1571.242	-1567.224	-4.018123	1
457	-1571.406	-1567.01	-4.395199	1
458	-1567.827	-1565.233	-2.593486	1
459	-1570.979	-1567.788	-3.190727	1
460	-1571.578	-1568.07	-3.508116	1
461	-1570.63	-1567.1	-3.530355	1
462	-1568.103	-1565.272	-2.830451	1
463	-1570.446	-1565.58	-4.865404	1
464	-1574.07	-1567.486	-6.583808	2
465	-1575.436	-1567.023	-8.4124	2
466	-1574.019	-1569.923	-4.095779	2
467	-1572.552	-1567.121	-5.431489	1
468	-1570.123	-1565.336	-4.787095	1
469	-1572.811	-1568.196	-4.615428	1
470	-1570.669	-1565.415	-5.254521	1
471	-1573.812	-1566.476	-7.336736	2
472	-1566.096	-1566.76	0.6640565	2
473	-1568.621	-1566.134	-2.486601	1
474	-1569.862	-1566.84	-3.021964	1
475	-1567.033	-1564.909	-2.123352	1
476	-1570.303	-1567.089	-3.213782	1
477	-1570.374	-1566.547	-3.826245	1
478	-1571.227	-1566.204	-5.022842	1
479	-1569.621	-1565.713	-3.9078	1
480	-1569.506	-1564.424	-5.081738	1
481	-1570.517	-1566.703	-3.813291	1
482	-1572.972	-1567.34	-5.632234	1
483	-1574.2	-1567.987	-6.213042	1
484	-1573.908	-1567.797	-6.111204	1
485	-1571.901	-1566.795	-5.106061	1
486	-1570.751	-1566.034	-4.716968	1
487	-1571.57	-1567.572	-3.998572	1
488	-1570.261	-1565.026	-5.235059	1
489	-1570.398	-1567.096	-3.301603	1
490	-1569.233	-1566.703	-2.529856	1
491	-1566.246	-1564.878	-1.368378	1
492	-1568.104	-1567.634	-0.4695451	1
493	-1568.94	-1566.495	-2.445482	1
494	-1572.015	-1570.066	-1.949324	1
495	-1567.707	-1564.281	-3.425712	1
496	-1569.653	-1565.412	-4.241309	1
497	-1572.267	-1568.874	-3.392944	1
498	-1571.364	-1565.384	-5.979835	2
499	-1570.912	-1566.655	-4.257547	1
500	-1568.641	-1565.968	-2.673054	1
501	-1569.11	-1566.21	-2.899259	1
502	-1569.497	-1566.26	-3.237385	1
503	-1569.31	-1566.285	-3.024576	1
504	-1568.691	-1565.892	-2.799314	1
505	-1569.005	-1566.78	-2.225017	1
506	-1568.052	-1564.719	-3.33274	1
507	-1570.323	-1566.98	-3.343122	1
508	-1569.737	-1567.344	-2.392348	1
509	-1567.78	-1566.812	-0.9680159	1
510	-1566.858	-1567.31	0.4524001	1
511	-1565.954	-1564.584	-1.369226	1
512	-1565.51	-1564.616	-0.8937366	1
513	-1567.874	-1567.001	-0.8729699	1
514	-1569.509	-1566.844	-2.665045	2
515	-1567.765	-1566.229	-1.536568	2
516	-1568.237	-1565.423	-2.814162	1
517	-1569.035	-1566.507	-2.5286	1
518	-1569.517	-1567.255	-2.261856	1
519	-1569.271	-1567.249	-2.022009	1
520	-1566.49	-1568.015	1.524774	2
521	-1569.826	-1568.109	-1.716339	2
522	-1569.891	-1565.586	-4.305275	1
523	-1570.679	-1566.557	-4.121991	1
524	-1571.573	-1567.238	-4.334505	1
525	-1567.392	-1564.226	-3.165992	1
526	-1568.856	-1567.033	-1.823045	1
527	-1567.599	-1567.302	-0.2965497	1
528	-1568.406	-1567.203	-1.203321	1
529	-1565.655	-1565.524	-0.1309135	1
530	-1567.613	-1566.595	-1.017604	1
531	-1568.653	-1566.35	-2.302768	1
532	-1566.941	-1565.135	-1.806006	1
533	-1568.535	-1565.536	-2.999171	1
534	-1571.64	-1567.351	-4.28884	1
535	-1571.064	-1565.696	-5.368673	1
536	-1569.426	-1566.004	-3.422566	1
537	-1570.744	-1567.092	-3.651857	1
538	-1569.609	-1566.774	-2.834668	1
539	-1573.753	-1569.697	-4.055652	1
540	-1568.333	-1563.815	-4.518657	2
541	-1568.906	-1565.444	-3.462598	1
542	-1570.941	-1566.206	-4.734482	1
543	-1571.575	-1566.98	-4.594903	1
544	-1570.092	-1566.878	-3.214015	1
545	-1568.958	-1567.259	-1.699073	1
546	-1563.297	-1567.619	4.322452	2
547	-1568.294	-1567.039	-1.255053	1
548	-1568.146	-1566.173	-1.972503	1
549	-1568.841	-1564.851	-3.99036	1
550	-1561.189	-1563.145	1.955982	2
551	-1564.034	-1566.187	2.152826	2
552	-1563.088	-1565.986	2.897911	3
553	-1567.248	-1564.229	-3.019667	2
554	-1570.324	-1565.158	-5.165592	3
555	-1571.332	-1567.45	-3.882017	1
556	-1568.376	-1564.702	-3.674203	1
557	-1567.063	-1564.552	-2.51185	1
558	-1568.86	-1566.805	-2.055129	2
559	-1569.803	-1565.146	-4.657244	1
560	-1570.852	-1567.122	-3.730652	1
561	-1572.91	-1570.041	-2.868931	1
562	-1570.27	-1567.657	-2.613186	1
563	-1569.077	-1564.924	-4.152971	1
564	-1569.451	-1567.291	-2.160438	2
565	-1570.05	-1565.975	-4.074905	1
566	-1569.961	-1565.396	-4.56474	1
567	-1570.285	-1565.879	-4.405694	1
568	-1570.634	-1566.279	-4.354819	1
569	-1570.83	-1566.097	-4.732945	1
570	-1569.97	-1564.35	-5.620015	1
571	-1570.83	-1565.605	-5.225472	1
572	-1571.742	-1566.206	-5.535683	2
573	-1568.442	-1565.45	-2.992598	1
574	-1570.673	-1568.254	-2.419518	2
575	-1569.026	-1569.308	0.282283	1
576	-1568.065	-1566.41	-1.654763	1
577	-1571.078	-1567.375	-3.703269	1
578	-1570.492	-1566.85	-3.641782	1
579	-1566.442	-1565.363	-1.078843	2
580	-1571.836	-1568.921	-2.914766	1
581	-1571.101	-1567.221	-3.879665	1
582	-1570.936	-1566.843	-4.092636	1
583	-1576.141	-1569.758	-6.383053	2
584	-1571.06	-1567.31	-3.749738	1
585	-1571.739	-1568.415	-3.32445	1
586	-1568.396	-1568.52	0.1244435	2
587	-1566.358	-1568.593	2.234636	1
588	-1566.25	-1568.721	2.471374	1
589	-1570.866	-1568.826	-2.039948	2
590	-1564.902	-1568.26	3.357911	1
591	-1565.836	-1567.882	2.046152	1
592	-1568.401	-1568.297	-0.1038797	1
593	-1568.767	-1569.58	0.8133447	1
594	-1568.884	-1568.644	-0.2397882	1
595	-1573.689	-1570.118	-3.571096	2
596	-1577.143	-1574.009	-3.133971	1
597	-1574.658	-1573.123	-1.535424	1
598	-1575.002	-1573.523	-1.479407	1
599	-1574.817	-1574.549	-0.2684829	1
600	-1574.299	-1574.549	0.2499843	1
601	-1572.859	-1573.991	1.132276	1
602	-1576.284	-1576.214	-0.07037496	1
603	-1575.127	-1574.209	-0.9177728	1
604	-1573.736	-1571.201	-2.53487	1
605	-1577.342	-1573.809	-3.533335	1
606	-1572.223	-1570.486	-1.736949	1
607	-1565.2	-1568.173	2.972776	2
608	-1570.194	-1571.19	0.9957642	1
609	-1569.246	-1570.262	1.016388	1
610	-1569.2	-1571.088	1.8878	1
611	-1570.509	-1571.795	1.286068	1
612	-1571.47	-1572.088	0.6182133	1
613	-1569.682	-1570.391	0.7093867	1
614	-1571.757	-1571.466	-0.2914874	1
615	-1570.267	-1571.058	0.7906478	1
616	-1570.921	-1572.222	1.301277	1
617	-1570.269	-1571.024	0.7550711	1
618	-1571.191	-1571.799	0.6072998	1
619	-1569.974	-1570.741	0.7675592	1
620	-1567.511	-1570.29	2.779709	2
621	-1571.403	-1571.18	-0.2228236	1
622	-1571.442	-1569.772	-1.670203	2
623	-1572.879	-1570.774	-2.10516	1
624	-1573.984	-1571.321	-2.662157	1
625	-1573.669	-1569.964	-3.705554	1
626	-1576.154	-1572.722	-3.432417	1
627	-1574.006	-1571.116	-2.890374	1
628	-1574	-1572.017	-1.983665	1
629	-1575.101	-1571.07	-4.031572	1
630	-1573.352	-1570.866	-2.486638	1
631	-1573.854	-1571.129	-2.725521	1
632	-1572.782	-1570.859	-1.923326	1
633	-1574.657	-1571.039	-3.618586	1
634	-1572.986	-1570.253	-2.733402	1
635	-1575.067	-1573.312	-1.755262	1
636	-1575.256	-1572.97	-2.286593	1
637	-1574.128	-1571.976	-2.15227	1
638	-1573.855	-1571.725	-2.130478	1
