Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1587.92	-1588.61	0.695513	0.1629728
10	-1587.94	-1588.73	0.792584	0.1578056
20	-1587.97	-1588.77	0.806869	0.1570456
30	-1588.57	-1589.51	0.94398	0.1497522
40	-1587.99	-1588.65	0.656654	0.1650435
50	-1587.89	-1588.63	0.740442	0.1605804
60	-1587.93	-1588.62	0.690204	0.1632556
70	-1588.8	-1589.29	0.487821	0.1740626
80	-1588.15	-1588.76	0.605387	0.1677779
90	-1587.91	-1588.67	0.768328	0.1590962
100	-1587.9	-1588.66	0.760748	0.1594996
110	-1598.84	-1600.34	1.50428	0.119555
120	-1588.46	-1589.39	0.926836	0.1506643
130	-1587.91	-1588.68	0.770761	0.1589667
140	-1589.38	-1590.42	1.03984	0.1446476
150	-1588.73	-1589.22	0.498002	0.1735174
160	-1588.05	-1588.69	0.633708	0.1662669
170	-1588.05	-1588.69	0.632926	0.1663086
180	-1588.59	-1589.11	0.519052	0.1723909
190	-1587.9	-1588.66	0.759876	0.159546
200	-1589.24	-1589.67	0.431601	0.1770762
210	-1587.93	-1588.72	0.78992	0.1579473
220	-1588.14	-1588.75	0.608996	0.1675853
230	-1587.9	-1588.62	0.722265	0.1615481
240	-1587.95	-1588.62	0.675557	0.164036
250	-1588.08	-1588.93	0.847096	0.1549059
260	-1587.99	-1588.65	0.656933	0.1650286
270	-1589.52	-1589.92	0.400635	0.1787388
280	-1588.64	-1589.15	0.510321	0.1728581
290	-1588	-1588.81	0.819132	0.1563933
300	-1588.86	-1589.34	0.479652	0.1745001
310	-1589.28	-1590.31	1.03005	0.1451692
320	-1589.14	-1589.58	0.443163	0.176456
330	-1591.62	-1591.84	0.220366	0.18846
340	-1588.09	-1588.94	0.849133	0.1547975
350	-1588.34	-1588.9	0.5625	0.170068
360	-1588.12	-1588.73	0.614292	0.1673027
370	-1587.89	-1588.62	0.729369	0.1611698
380	-1588.1	-1588.72	0.617748	0.1671183
390	-1587.98	-1588.79	0.81291	0.1567243
400	-1588.14	-1589	0.862867	0.154067
410	-1589.2	-1590.22	1.02123	0.1456394
420	-1592.96	-1594.24	1.27843	0.13187
430	-1588.32	-1588.89	0.567018	0.1698266
440	-1590.32	-1591.44	1.12013	0.1403629
450	-1587.93	-1588.62	0.686163	0.1634709
460	-1587.98	-1588.64	0.659604	0.1648862
470	-1587.91	-1588.61	0.704771	0.1624797
480	-1588.02	-1588.66	0.646115	0.1656053
490	-1588.54	-1589.06	0.527398	0.1719445
500	-1588.29	-1589.19	0.896697	0.1522676
510	-1589.17	-1590.19	1.01866	0.1457762
520	-1587.94	-1588.62	0.682772	0.1636515
530	-1588.24	-1589.12	0.885241	0.152877
540	-1589.52	-1590.58	1.05359	0.1439146
550	-1588.22	-1589.1	0.882058	0.1530463
560	-1588.96	-1589.43	0.465521	0.1752572
570	-1587.9	-1588.62	0.718413	0.1617532
580	-1590.57	-1591.71	1.13845	0.1393835
590	-1588.14	-1588.75	0.608058	0.1676353
600	-1588.07	-1588.91	0.843629	0.1550903
610	-1589.21	-1589.65	0.43459	0.1769159
620	-1587.99	-1588.65	0.654802	0.1651422
630	-1590.1	-1591.2	1.10276	0.141291
640	-1587.91	-1588.68	0.7733	0.1588316
650	-1590.05	-1590.4	0.347478	0.1815975
660	-1588.03	-1588.86	0.831371	0.1557423
670	-1589.63	-1590.02	0.388382	0.1793972
680	-1587.9	-1588.61	0.708988	0.1622551
690	-1589.55	-1589.95	0.397167	0.1789251
700	-1588.27	-1588.85	0.576704	0.1693093
710	-1590.59	-1591.73	1.13987	0.1393075
720	-1587.95	-1588.75	0.79796	0.1575196
730	-1594.49	-1595.83	1.34811	0.128102
740	-1588	-1588.82	0.82143	0.1562711
750	-1588.56	-1589.08	0.523431	0.1721566
760	-1587.98	-1588.64	0.660526	0.164837
770	-1590.03	-1590.38	0.349513	0.1814879
780	-1588.48	-1589.41	0.929273	0.1505347
