Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1635.72	-1637.82	2.09749	0.08319957
10	-1659.4	-1661.64	2.24419	0.07022419
20	-1708.13	-1710.43	2.30017	0.05213474
30	-1778.61	-1780.61	2.00598	0.03585794
40	-1872.68	-1873.79	1.1065	0.02279246
50	-1692.8	-1695.11	2.31039	0.05697298
60	-1622.3	-1624.26	1.95743	0.09289474
70	-1672.9	-1675.18	2.28738	0.06432901
80	-1653.68	-1655.89	2.21793	0.07300673
90	-1700.28	-1702.58	2.30821	0.05453591
100	-1664.24	-1666.51	2.26257	0.06800807
110	-1633.85	-1635.93	2.08097	0.0844224
120	-1625.09	-1624.07	-1.01755	0.2581058
130	-1606.65	-1608.36	1.70273	0.1083641
140	-1615.59	-1614.84	-0.758676	0.2430424
150	-1616.99	-1618.88	1.88511	0.09748274
160	-1714.44	-1716.73	2.28968	0.05031446
170	-1700.57	-1702.88	2.30801	0.05444215
180	-1720.91	-1723.19	2.27535	0.0485388
190	-1641.37	-1643.52	2.14242	0.07971113
200	-1592.73	-1593.99	1.26674	0.1324997
210	-1588.26	-1589.15	0.889791	0.152635
220	-1605.55	-1607.23	1.67888	0.1097365
230	-1624.74	-1626.73	1.98696	0.09095597
240	-1661.16	-1663.41	2.25126	0.06940498
250	-1796.81	-1798.68	1.87361	0.03274952
260	-1704.96	-1707.26	2.3041	0.05308618
270	-1696.28	-1698.59	2.31005	0.05581861
280	-1618.3	-1620.21	1.904	0.09630369
290	-1650.16	-1652.36	2.19913	0.07481646
300	-1650.4	-1652.6	2.20052	0.07468735
310	-1660.73	-1662.98	2.24956	0.06960543
320	-1805.05	-1806.86	1.80681	0.03144993
330	-1817.26	-1818.96	1.70017	0.02963558
340	-1873.16	-1874.26	1.10066	0.02274219
350	-1695.36	-1697.67	2.31026	0.05612176
360	-1590.93	-1591.2	0.272436	0.185644
370	-1587.89	-1588.62	0.729629	0.161156
380	-1601.67	-1601.38	-0.291291	0.2165557
390	-1616.36	-1615.58	-0.780746	0.2443151
400	-1597.91	-1599.38	1.47477	0.1211835
410	-1666.17	-1668.44	2.26897	0.06715775
420	-1805.13	-1806.94	1.80613	0.0314374
430	-1730.02	-1732.27	2.24933	0.04618279
440	-1799.39	-1801.24	1.85316	0.0323361
450	-1845.09	-1846.51	1.42411	0.02594168
460	-1760.61	-1762.73	2.11552	0.03929844
470	-1707.97	-1710.27	2.3004	0.05218385
480	-1588.06	-1588.9	0.839905	0.1552884
490	-1588.71	-1589.67	0.963042	0.1487378
500	-1616.68	-1618.56	1.88039	0.09777553
510	-1588.66	-1589.17	0.507621	0.1730026
520	-1749.73	-1751.9	2.17096	0.0415833
530	-1657.06	-1659.29	2.23408	0.07133907
540	-1635.75	-1637.85	2.09776	0.08317916
550	-1731.08	-1733.33	2.24587	0.0459185
560	-1596.76	-1598.19	1.43577	0.1233254
570	-1612.98	-1614.81	1.82198	0.101341
580	-1617.57	-1619.46	1.89352	0.09695945
590	-1623.99	-1625.97	1.97813	0.09154006
600	-1606.85	-1608.56	1.70693	0.1081212
610	-1743.21	-1745.41	2.20009	0.04303386
620	-1854.82	-1856.14	1.31696	0.02477727
630	-1673.95	-1676.24	2.28975	0.06390196
640	-1691.83	-1694.14	2.31026	0.0573018
650	-1822.94	-1824.58	1.64759	0.02883525
