Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1588.16	-1588.76	0.603537	0.1678766
10	-1633.56	-1635.64	2.07836	0.08461315
20	-1592.79	-1594.06	1.27001	0.1323238
30	-1596.4	-1597.82	1.42294	0.1240273
40	-1587.89	-1588.63	0.740561	0.160574
50	-1589.06	-1590.07	1.00674	0.1464111
60	-1607.66	-1609.38	1.72361	0.107155
70	-1590.4	-1591.52	1.12568	0.1400663
80	-1594.39	-1594.44	0.0457537	0.1979563
90	-1588.66	-1589.17	0.507933	0.1729858
100	-1590.89	-1591.16	0.275798	0.1854625
110	-1591.03	-1592.2	1.16944	0.1377251
120	-1592.26	-1592.44	0.175575	0.1908878
130	-1587.92	-1588.7	0.781144	0.1584143
140	-1609.96	-1609.37	-0.58606	0.2331583
150	-1591.49	-1591.72	0.229606	0.1879598
160	-1597.86	-1599.33	1.47322	0.1212692
170	-1592.02	-1593.25	1.22909	0.1345257
180	-1612.49	-1614.3	1.81354	0.1018482
190	-1589.78	-1590.86	1.07688	0.1426723
200	-1588.93	-1589.4	0.469341	0.1750525
210	-1602.3	-1603.91	1.60159	0.1141273
220	-1590.7	-1591.85	1.14761	0.1388935
230	-1598.07	-1599.55	1.47999	0.1208958
240	-1589.72	-1590.1	0.379563	0.1798713
250	-1589.04	-1589.5	0.455171	0.1758121
260	-1588.38	-1589.29	0.912756	0.1514134
270	-1588.28	-1589.17	0.893776	0.152423
280	-1613.4	-1615.23	1.82889	0.1009242
290	-1588.01	-1588.84	0.825539	0.1560525
300	-1589.25	-1589.68	0.430712	0.1771239
310	-1644.6	-1646.76	2.16498	0.07784548
320	-1591.13	-1592.31	1.17621	0.1373625
330	-1619.24	-1618.38	-0.862037	0.2490215
340	-1601.26	-1602.84	1.57422	0.1156639
350	-1601.07	-1602.63	1.56884	0.1159651
360	-1606.5	-1606.03	-0.470563	0.2266129
370	-1589.23	-1590.26	1.02509	0.1454337
380	-1665.22	-1667.48	2.26586	0.06757694
390	-1595.26	-1596.64	1.37966	0.1263884
400	-1593.98	-1594.05	0.0690377	0.196685
410	-1587.89	-1588.63	0.739688	0.1606205
420	-1588.13	-1588.99	0.861477	0.154141
430	-1590.76	-1591.91	1.15117	0.1387033
440	-1597.44	-1598.9	1.45937	0.1220308
450	-1595.45	-1596.84	1.38742	0.1259655
460	-1588.32	-1589.23	0.903064	0.1519289
470	-1596.91	-1598.35	1.441	0.1230387
480	-1596.5	-1597.93	1.42669	0.1238224
490	-1607.54	-1607.03	-0.506139	0.2286234
500	-1599.71	-1599.5	-0.210822	0.21208
510	-1589.78	-1590.85	1.07642	0.1426971
520	-1588.73	-1589.23	0.497579	0.1735401
530	-1599.96	-1601.5	1.53796	0.1176871
540	-1598.53	-1600.02	1.49467	0.1200863
550	-1587.91	-1588.61	0.701333	0.1626628
560	-1598.95	-1600.45	1.50763	0.1193699
570	-1588.02	-1588.85	0.827479	0.1559493
580	-1588.38	-1589.29	0.91287	0.1514073
590	-1587.94	-1588.62	0.680165	0.1637905
600	-1588.68	-1589.64	0.959953	0.1489021
610	-1587.95	-1588.75	0.798298	0.1575016
620	-1588.97	-1589.43	0.464763	0.1752979
630	-1588.73	-1589.23	0.497334	0.1735532
640	-1590.24	-1591.35	1.11389	0.1406963
650	-1589.05	-1590.05	1.00515	0.1464959
660	-1596.25	-1597.67	1.41749	0.1243255
670	-1608.83	-1610.58	1.74697	0.1057928
680	-1597.23	-1598.69	1.45233	0.1224175
690	-1587.91	-1588.69	0.773547	0.1588185
700	-1590.69	-1591.84	1.1466	0.1389479
710	-1604.01	-1605.65	1.64346	0.1117586
720	-1588.2	-1589.08	0.878392	0.1532413
730	-1587.89	-1588.63	0.737137	0.1607563
740	-1588.38	-1588.94	0.554292	0.1705066
750	-1589.52	-1589.92	0.399993	0.1787733
760	-1593.42	-1594.72	1.30045	0.1306819
770	-1588.68	-1589.64	0.959488	0.1489269
780	-1598.33	-1599.82	1.48838	0.1204336
790	-1598.69	-1600.19	1.49971	0.1198078
800	-1588.24	-1588.83	0.582803	0.1689835
810	-1589.43	-1590.47	1.04471	0.1443878
820	-1588.47	-1589.4	0.928728	0.1505637
830	-1590.76	-1591.91	1.15115	0.1387041
840	-1588.49	-1589.42	0.93189	0.1503954
850	-1592.48	-1593.73	1.25379	0.1331973
860	-1588.36	-1589.27	0.909036	0.1516113
870	-1588.75	-1589.72	0.968934	0.1484241
880	-1590.75	-1591.9	1.15086	0.1387199
890	-1590.09	-1591.2	1.10255	0.141302
900	-1588.44	-1588.98	0.54464	0.1710225
910	-1603.74	-1605.38	1.63715	0.1121169
920	-1590	-1590.36	0.351994	0.1813544
930	-1589.31	-1590.35	1.03312	0.1450055
940	-1593.51	-1593.6	0.0969645	0.1951622
950	-1588.52	-1589.46	0.936573	0.1501463
960	-1587.89	-1588.62	0.728959	0.1611916
970	-1593.32	-1594.62	1.29605	0.1309192
980	-1613.78	-1613.08	-0.705077	0.2399599
990	-1588.13	-1588.74	0.609812	0.1675417
1000	-1589.5	-1590.55	1.05122	0.144041
1010	-1588.38	-1589.3	0.913816	0.151357
1020	-1587.91	-1588.69	0.775641	0.158707
1030	-1588.9	-1589.37	0.474109	0.174797
1040	-1587.95	-1588.62	0.676555	0.1639828
1050	-1591.79	-1592	0.208049	0.1891271
1060	-1590.17	-1590.5	0.336967	0.1821635
1070	-1591.27	-1591.52	0.246014	0.1870721
1080	-1589.81	-1590.89	1.07925	0.1425461
1090	-1599.79	-1601.32	1.53283	0.1179722
1100	-1597.18	-1598.63	1.45059	0.1225128
1110	-1593.36	-1593.46	0.10593	0.1946738
1120	-1589.34	-1589.76	0.420171	0.1776897
1130	-1616.28	-1618.15	1.87439	0.09814606
1140	-1587.9	-1588.62	0.721501	0.1615887
1150	-1588.01	-1588.66	0.650134	0.165391
1160	-1597.5	-1598.96	1.46122	0.1219288
1170	-1595.55	-1595.53	-0.0162507	0.20135
1180	-1596.09	-1597.5	1.41146	0.1246549
1190	-1611.79	-1613.59	1.80148	0.1025703
1200	-1594.59	-1595.94	1.35243	0.1278679
1210	-1594.15	-1594.21	0.0593386	0.1972144
1220	-1591.74	-1592.95	1.21293	0.1353935
1230	-1589.25	-1590.28	1.02728	0.1453169
1240	-1590.86	-1592.02	1.15812	0.138331
1250	-1609.46	-1611.22	1.75904	0.1050843
1260	-1590.3	-1591.42	1.1185	0.14045
1270	-1591.19	-1592.37	1.17959	0.1371815
1280	-1604.56	-1606.22	1.65649	0.1110169
1290	-1592.77	-1594.04	1.26891	0.1323829
1300	-1590.91	-1592.07	1.16168	0.1381407
1310	-1588.24	-1589.12	0.8854	0.1528685
1320	-1589	-1589.46	0.460538	0.1755243
1330	-1588.72	-1589.69	0.965329	0.148616
1340	-1596.42	-1597.84	1.42372	0.1239846
1350	-1606.9	-1608.6	1.70784	0.1080689
1360	-1587.97	-1588.78	0.808401	0.1569641
1370	-1594.78	-1594.8	0.0247019	0.1991072
1380	-1592.75	-1594.02	1.26786	0.1324398
1390	-1589.67	-1590.73	1.06665	0.1432181
1400	-1588.02	-1588.85	0.82767	0.1559392
1410	-1591.82	-1593.04	1.21793	0.1351248
1420	-1592.9	-1593.03	0.134277	0.1931312
1430	-1590.3	-1590.63	0.324574	0.1828312
1440	-1587.9	-1588.65	0.752798	0.1599227
1450	-1595.9	-1597.31	1.40467	0.1250252
1460	-1588.04	-1588.68	0.63703	0.1660898
1470	-1609.88	-1611.64	1.76686	0.1046241
1480	-1588.93	-1589.4	0.470165	0.1750084
1490	-1588.49	-1589.02	0.535913	0.1714891
1500	-1593.9	-1595.22	1.32262	0.1294833
1510	-1588.13	-1588.99	0.861443	0.1541428
1520	-1588.16	-1588.76	0.60242	0.1679362
1530	-1589.44	-1589.85	0.409246	0.1782763
1540	-1597.23	-1598.68	1.45213	0.1224281
1550	-1609.66	-1611.42	1.76281	0.1048629
1560	-1588.44	-1589.36	0.922635	0.1508878
1570	-1592.95	-1593.09	0.130674	0.1933272
1580	-1588.43	-1588.98	0.545318	0.1709863
1590	-1591.45	-1591.68	0.232441	0.1878063
1600	-1588.34	-1589.25	0.905868	0.1517798
1610	-1587.98	-1588.64	0.659533	0.16489
1620	-1588.53	-1589.06	0.52896	0.1718609
1630	-1588.06	-1588.9	0.841896	0.1551824
1640	-1596.67	-1598.11	1.4328	0.1234881
1650	-1590.94	-1592.11	1.16391	0.1380214
1660	-1596.68	-1596.61	-0.0731276	0.2044736
1670	-1600.83	-1602.39	1.56241	0.1163242
1680	-1587.9	-1588.66	0.759889	0.1595453
1690	-1596.63	-1596.56	-0.0707144	0.2043409
1700	-1589.41	-1590.45	1.0428	0.1444897
1710	-1601.7	-1603.29	1.58593	0.1150073
1720	-1614.22	-1616.07	1.84239	0.1001063
1730	-1587.91	-1588.61	0.703932	0.1625243
1740	-1590.14	-1591.24	1.10603	0.1411162
1750	-1589.69	-1590.76	1.06887	0.1430998
1760	-1589.46	-1590.5	1.04725	0.1442528
1770	-1591.59	-1591.81	0.222409	0.1883493
1780	-1592.56	-1593.81	1.2579	0.1329758
1790	-1592.33	-1592.5	0.170803	0.1911468
1800	-1593.22	-1594.51	1.29104	0.1311896
1810	-1591.67	-1592.88	1.20895	0.1356068
1820	-1587.96	-1588.63	0.669713	0.1643474
1830	-1595.41	-1596.8	1.38585	0.126051
1840	-1603.79	-1603.42	-0.372977	0.2211232
1850	-1592.54	-1593.8	1.2573	0.1330082
1860	-1593.35	-1594.64	1.2971	0.1308628
1870	-1619.7	-1618.82	-0.874655	0.2497545
1880	-1593.88	-1595.2	1.32168	0.1295337
1890	-1596.1	-1597.51	1.41199	0.1246258
1900	-1588.5	-1589.03	0.534399	0.17157
1910	-1587.94	-1588.62	0.679723	0.163814
1920	-1620.63	-1622.56	1.93583	0.09428723
1930	-1592.26	-1593.5	1.24206	0.1338282
1940	-1594.37	-1594.42	0.0468464	0.1978966
1950	-1587.91	-1588.69	0.775351	0.1587225
1960	-1590.93	-1591.2	0.272522	0.1856394
1970	-1588.7	-1589.66	0.961715	0.1488084
1980	-1591.12	-1592.3	1.17534	0.1374094
1990	-1591.01	-1592.17	1.16791	0.1378074
2000	-1588.16	-1588.76	0.602442	0.1679351
2010	-1588.85	-1589.84	0.982268	0.1477143
2020	-1592.01	-1592.2	0.192717	0.1899581
2030	-1603.37	-1605	1.62827	0.1126207
2040	-1589.24	-1590.26	1.02543	0.1454154
2050	-1588.13	-1588.74	0.611847	0.1674332
2060	-1596.45	-1596.39	-0.0620421	0.203864
2070	-1600.43	-1601.98	1.55122	0.1169487
2080	-1589.18	-1590.2	1.01935	0.1457394
2090	-1608.29	-1610.03	1.73633	0.1064144
2100	-1588.39	-1589.31	0.915344	0.1512757
2110	-1603.87	-1605.51	1.64015	0.1119466
2120	-1604.75	-1606.41	1.66084	0.1107689
2130	-1599.41	-1600.93	1.52153	0.1185999
2140	-1589.62	-1590.69	1.06272	0.1434277
2150	-1588.46	-1589	0.540002	0.1712705
2160	-1588.59	-1589.54	0.94713	0.1495846
2170	-1597.02	-1596.93	-0.0892996	0.2053637
2180	-1591.95	-1593.18	1.22538	0.1347247
2190	-1588.02	-1588.66	0.644814	0.1656747
2200	-1604.7	-1606.35	1.65954	0.1108428
2210	-1592.8	-1594.07	1.27034	0.1323059
2220	-1595.15	-1596.53	1.37546	0.1266167
2230	-1590.32	-1590.65	0.323041	0.1829138
2240	-1593.94	-1595.27	1.32455	0.1293785
2250	-1594.12	-1595.45	1.33247	0.1289499
2260	-1588.01	-1588.66	0.646983	0.1655591
2270	-1597.51	-1597.4	-0.112785	0.2066578
2280	-1592.39	-1593.64	1.24907	0.1334513
2290	-1588.34	-1588.9	0.563065	0.1700378
2300	-1587.96	-1588.77	0.805833	0.1571007
2310	-1588.86	-1589.34	0.479484	0.1745091
2320	-1587.98	-1588.79	0.811991	0.1567731
2330	-1589.85	-1590.94	1.08291	0.1423506
2340	-1588.7	-1589.2	0.502103	0.1732979
2350	-1593.43	-1594.74	1.30129	0.1306364
2360	-1588.27	-1589.16	0.891953	0.1525199
