Iteration	Posterior	Likelihood	Prior	birth_rate
0	-1618.27	-1620.18	1.90361	0.09632807
10	-1589.18	-1590.19	1.01894	0.1457613
20	-1598.74	-1598.57	-0.168389	0.2097291
30	-1616.24	-1618.12	1.87391	0.09817612
40	-1691.59	-1693.9	2.31021	0.05738229
50	-1773.78	-1775.82	2.0375	0.03674274
60	-1803.29	-1805.11	1.82144	0.03172253
70	-1743.24	-1745.44	2.19996	0.04302733
80	-1678.37	-1680.66	2.29818	0.06216625
90	-1746.98	-1749.16	2.18363	0.04218753
100	-1705.02	-1707.32	2.30404	0.05306827
110	-1680.29	-1682.59	2.30114	0.06143174
120	-1652.67	-1654.88	2.21276	0.07351691
130	-1609.25	-1611	1.75498	0.1053232
140	-1599.38	-1599.19	-0.196679	0.2112958
150	-1588.44	-1588.98	0.544396	0.1710355
160	-1593.89	-1595.21	1.32199	0.1295172
170	-1677.8	-1680.1	2.29722	0.06238544
180	-1641.51	-1643.65	2.1434	0.0796318
190	-1672.94	-1675.22	2.28747	0.06431323
200	-1718.67	-1720.96	2.28071	0.04914311
210	-1672.27	-1674.55	2.2859	0.06458576
220	-1591.57	-1592.77	1.20287	0.1359334
230	-1591.94	-1593.17	1.22477	0.1347578
240	-1656.03	-1658.26	2.22938	0.07183722
250	-1594.63	-1595.98	1.35418	0.1277726
260	-1639.37	-1638.01	-1.35707	0.2783271
270	-1652.75	-1651.11	-1.63915	0.2955519
280	-1591.68	-1592.89	1.2099	0.1355562
290	-1742.33	-1744.54	2.20379	0.04323536
300	-1660.71	-1662.96	2.24951	0.06961163
310	-1628.32	-1630.35	2.02683	0.08826099
320	-1673.69	-1675.98	2.28917	0.0640072
330	-1775.96	-1777.98	2.02345	0.0363396
340	-1815.19	-1816.91	1.71893	0.02993506
350	-1767.39	-1769.47	2.0768	0.03795505
360	-1849.72	-1851.1	1.3738	0.02537997
370	-1741.98	-1744.18	2.20526	0.04331669
380	-1621.46	-1623.4	1.94662	0.09359427
390	-1669.96	-1672.24	2.28004	0.06554206
400	-1639.9	-1642.04	2.13143	0.08058969
410	-1625.29	-1627.29	1.99342	0.09052574
420	-1588.9	-1589.89	0.987549	0.1474331
430	-1651.34	-1653.55	2.2057	0.07419763
440	-1648.54	-1650.73	2.18978	0.07567493
450	-1632.29	-1634.35	2.06652	0.08547072
460	-1596.08	-1597.49	1.41134	0.1246611
470	-1603.93	-1605.58	1.64176	0.1118554
480	-1649.11	-1651.3	2.19312	0.07537134
490	-1777.32	-1779.33	2.01454	0.03609127
500	-1681.03	-1683.33	2.30216	0.06115337
510	-1718.87	-1721.15	2.28027	0.04909122
520	-1649.43	-1651.63	2.195	0.07519936
530	-1688.32	-1690.63	2.309	0.05851228
540	-1590.95	-1592.11	1.16427	0.138002
550	-1622.02	-1623.98	1.95388	0.09312491
560	-1625.37	-1627.36	1.99425	0.09047034
570	-1647.65	-1649.83	2.18442	0.07615668
580	-1623.11	-1625.08	1.96746	0.09224124
590	-1600.01	-1599.79	-0.223563	0.2127871
600	-1604.39	-1603.99	-0.395061	0.2223624
610	-1595.9	-1597.31	1.40457	0.1250309
620	-1694.5	-1696.81	2.31038	0.05640631
630	-1642.97	-1645.12	2.15384	0.07877751
640	-1625.82	-1627.82	1.99942	0.09012415
650	-1590.85	-1592.01	1.15773	0.1383524
660	-1587.9	-1588.61	0.707756	0.1623207
670	-1598.08	-1597.94	-0.139029	0.2081061
680	-1589.63	-1590.69	1.0634	0.1433916
690	-1633.36	-1632.14	-1.22009	0.2701036
700	-1791.16	-1787.45	-3.71728	0.4359122
710	-1601.52	-1603.1	1.58108	0.1152794
720	-1591.61	-1591.84	0.220545	0.1884502
730	-1590.65	-1590.94	0.295252	0.1844123
740	-1599.54	-1599.34	-0.203539	0.2116761
750	-1587.99	-1588.8	0.815792	0.156571
760	-1589.15	-1590.16	1.01599	0.1459183
770	-1614.5	-1613.78	-0.726609	0.2411967
780	-1617.34	-1619.23	1.89014	0.09717022
790	-1631.91	-1630.72	-1.18565	0.26805
800	-1599.85	-1601.39	1.53474	0.1178666
810	-1596.7	-1598.13	1.43371	0.1234383
820	-1588.04	-1588.68	0.638696	0.1660009
830	-1706.49	-1708.79	2.30232	0.05262376
840	-1748.55	-1750.73	2.17645	0.04184069
850	-1603.8	-1605.44	1.63864	0.1120323
860	-1746.54	-1748.72	2.18563	0.04228641
870	-1695.5	-1697.81	2.31023	0.05607313
880	-1635.39	-1637.48	2.09463	0.08341347
890	-1786.76	-1788.71	1.94931	0.03442302
900	-1714.12	-1716.41	2.29029	0.05040441
910	-1812.12	-1813.87	1.74615	0.03038363
920	-1719.54	-1721.82	2.27869	0.04890843
930	-1700.98	-1703.29	2.30772	0.05431373
940	-1775.49	-1777.52	2.02648	0.03642543
950	-1634.61	-1636.7	2.0878	0.08392068
960	-1601.96	-1603.55	1.59274	0.1146253
970	-1595.05	-1596.43	1.37163	0.1268247
980	-1590.72	-1591.87	1.14869	0.1388357
990	-1605.57	-1607.25	1.67928	0.1097137
1000	-1628.99	-1631.02	2.03383	0.08777739
1010	-1697.19	-1699.5	2.30977	0.05552316
1020	-1602.29	-1601.97	-0.31569	0.2179174
1030	-1598.27	-1598.12	-0.14748	0.2085729
1040	-1608.9	-1608.35	-0.551508	0.2311946
1050	-1601.36	-1602.93	1.57673	0.1155236
1060	-1604.15	-1603.77	-0.386318	0.2218716
1070	-1598.53	-1600.02	1.49474	0.1200827
1080	-1650.48	-1652.68	2.20096	0.07464548
1090	-1740.73	-1742.94	2.21036	0.04360412
1100	-1672.11	-1674.39	2.28552	0.06465059
1110	-1600.89	-1602.46	1.56415	0.1162271
1120	-1626.51	-1628.51	2.00716	0.08960286
1130	-1590.34	-1591.46	1.1214	0.140295
1140	-1590.4	-1590.72	0.316073	0.1832894
1150	-1588.02	-1588.84	0.826648	0.1559935
1160	-1622.7	-1624.66	1.96238	0.09257321
1170	-1650.7	-1652.9	2.20218	0.07453107
1180	-1699.78	-1702.09	2.30852	0.05469307
1190	-1682.49	-1684.8	2.304	0.06060979
1200	-1692.8	-1695.11	2.31039	0.05697288
1210	-1691.22	-1693.53	2.31013	0.05750704
1220	-1587.89	-1588.63	0.737816	0.1607201
1230	-1601.6	-1603.18	1.58311	0.1151659
1240	-1734.01	-1736.25	2.23583	0.04519785
1250	-1830.69	-1832.26	1.57261	0.02778148
1260	-1722.88	-1725.15	2.2703	0.04801574
1270	-1645.34	-1647.51	2.16985	0.07742946
1280	-1769.61	-1771.67	2.0635	0.0375296
1290	-1722.28	-1724.55	2.27188	0.04817529
1300	-1810.42	-1812.18	1.76101	0.03063606
1310	-1713.07	-1715.36	2.29227	0.05070404
1320	-1688.03	-1690.34	2.30883	0.05861342
1330	-1651.72	-1653.93	2.20773	0.07400376
1340	-1677.38	-1679.68	2.2965	0.06254632
1350	-1605.01	-1606.67	1.66665	0.1104371
1360	-1697.54	-1699.85	2.30964	0.05540947
1370	-1623.99	-1625.97	1.97816	0.09153855
1380	-1594.69	-1596.05	1.3569	0.1276252
1390	-1619.09	-1621	1.91498	0.0956127
1400	-1627.39	-1629.4	2.01682	0.08894702
1410	-1756.17	-1758.31	2.13918	0.04021201
1420	-1632.72	-1634.79	2.07055	0.08518026
1430	-1838.01	-1839.51	1.49865	0.02682835
1440	-1701.36	-1703.67	2.30744	0.05419576
1450	-1647.84	-1650.02	2.18557	0.07605346
1460	-1815.33	-1817.05	1.71765	0.02991438
1470	-1858.08	-1859.36	1.2799	0.02440101
1480	-1695.57	-1697.88	2.31022	0.05605266
1490	-1627.17	-1629.19	2.01447	0.08910676
1500	-1593.29	-1594.59	1.29447	0.1310047
1510	-1619.11	-1621.02	1.91526	0.09559484
1520	-1672.92	-1675.2	2.28742	0.06432128
1530	-1668.27	-1670.55	2.27535	0.06625326
1540	-1591.27	-1591.52	0.246038	0.1870708
1550	-1588.13	-1588.74	0.609713	0.167547
1560	-1591.17	-1592.35	1.17837	0.1372468
1570	-1597	-1598.44	1.44408	0.1228698
1580	-1624.35	-1626.33	1.98234	0.09126233
1590	-1616.71	-1618.59	1.88088	0.09774482
