Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-15825.33	-15838.41	13.07529	0.127212	0.101666	0.108081	0.0912451	0.149991	0.0744547	0.134809	0.0632313	0.102226	0.154472	0.0724154	0.0691595	0.0757207	0.0782906	0.147745	0.0817016	0.103924	0.153525	0.118536	0.0728724	0.0944633	0.0771034	0.166815	0.0254989	0.0366832	0.0352104	0.0279452	0.0376675	0.0221995	0.0382504	0.054295	0.0627158	0.0173016	0.0295391	0.054118	0.0303513	0.0715271	0.033863	0.0121829	0.0219696	0.0478921	0.0497373	0.0527709	3.181378
10	-15814.36	-15825.84	11.47894	0.130307	0.107795	0.0926237	0.0924434	0.105918	0.106645	0.109343	0.0855655	0.0917495	0.188512	0.0828268	0.112642	0.0909519	0.122349	0.116779	0.104776	0.136617	0.110439	0.152826	0.0728724	0.0840413	0.108393	0.162103	0.0276899	0.0407279	0.0403629	0.0457543	0.0596155	0.0282806	0.0270834	0.0497181	0.0507514	0.0367891	0.0320033	0.0424188	0.0250768	0.083334	0.0334647	0.0222503	0.0281257	0.031133	0.0325531	0.0353652	3.341014
20	-15818.25	-15833.27	15.02039	0.140039	0.0968068	0.0977901	0.100089	0.0733925	0.074259	0.122395	0.0611996	0.0977805	0.152888	0.0624063	0.0863537	0.0827691	0.0900856	0.0987097	0.109921	0.111771	0.0918459	0.101543	0.0776442	0.0784229	0.0860568	0.139695	0.015139	0.0164585	0.0283462	0.039562	0.0490993	0.0289397	0.0323929	0.0550676	0.0814316	0.0252429	0.0428781	0.0629235	0.0345816	0.0667475	0.0334647	0.0265049	0.0294339	0.0314824	0.0350163	0.0182921	2.986869
30	-15827.67	-15840.42	12.75496	0.123663	0.106738	0.0816432	0.0885146	0.122008	0.0710063	0.123662	0.0868391	0.0838243	0.13446	0.0544996	0.103924	0.117756	0.0854353	0.104404	0.121873	0.116328	0.0977307	0.126732	0.0742336	0.0905099	0.0835452	0.162792	0.0406266	0.0452335	0.0364271	0.0400864	0.0433488	0.0450775	0.0312215	0.0590661	0.0770869	0.0167137	0.0541783	0.0684436	0.0144382	0.103081	0.0417803	0.0186008	0.0084488	0.0218594	0.0525261	0.0330441	3.213412
40	-15805.54	-15817.57	12.02727	0.13288	0.100146	0.0968632	0.0874226	0.135113	0.0883154	0.127076	0.0860991	0.0822685	0.143304	0.0780675	0.107101	0.0986619	0.0887622	0.122186	0.118356	0.141826	0.107985	0.105574	0.0863795	0.0941716	0.0744065	0.182938	0.0468529	0.0244434	0.0366658	0.0252394	0.0571252	0.0429169	0.0411934	0.0543457	0.0660714	0.0206355	0.0418178	0.0509743	0.0233669	0.0843878	0.027888	0.0301078	0.0287062	0.031071	0.0426067	0.023861	3.286181
50	-15829.71	-15841.72	12.00493	0.132695	0.10039	0.0792311	0.0916637	0.121536	0.0966133	0.120413	0.0826173	0.0776524	0.19259	0.0929438	0.0606402	0.0973086	0.0790292	0.100391	0.136536	0.111484	0.145679	0.119768	0.0852115	0.0779353	0.104246	0.188347	0.0510334	0.0334063	0.0354381	0.0338118	0.0555866	0.0302242	0.0177802	0.0260206	0.0717516	0.0159488	0.0426203	0.0471183	0.0342814	0.11622	0.0343529	0.0285921	0.0114261	0.0336159	0.0628468	0.011419	3.288415
60	-15833.32	-15844.96	11.64551	0.139976	0.0966001	0.113603	0.0837804	0.118022	0.0948092	0.0943079	0.0911557	0.0899855	0.145772	0.0829801	0.0621993	0.100921	0.092095	0.148077	0.101629	0.142338	0.0925512	0.119697	0.0704881	0.111451	0.10007	0.169888	0.0402794	0.0137308	0.0375481	0.047667	0.0734902	0.0338839	0.0385808	0.0441425	0.0720751	0.011556	0.0570575	0.0485954	0.0484049	0.112299	0.0359136	0.0200151	0.00415113	0.0369775	0.0626371	0.0229551	3.324357
70	-15820.38	-15832.45	12.07575	0.126739	0.0859609	0.125096	0.09419	0.133396	0.0936444	0.117076	0.0666145	0.123853	0.159012	0.0854543	0.0668821	0.100921	0.0778674	0.125764	0.131541	0.124942	0.10447	0.106692	0.0855494	0.0850961	0.103369	0.196047	0.0250065	0.043464	0.0447822	0.037246	0.0558878	0.0254065	0.0337674	0.0428679	0.0399877	0.0259396	0.0263552	0.0461532	0.0385045	0.0753585	0.0452603	0.0212845	0.0141903	0.0354581	0.0423678	0.041867	3.281333
80	-15830.53	-15841.51	10.98455	0.148894	0.0803422	0.0882407	0.0993752	0.139005	0.0742523	0.148755	0.107223	0.0679473	0.155452	0.0848287	0.0916806	0.125882	0.106273	0.113345	0.118178	0.124031	0.119051	0.118719	0.071233	0.0864879	0.0824061	0.196362	0.0288804	0.0225336	0.0611025	0.0173364	0.0771625	0.0297595	0.046867	0.0464638	0.0978398	0.0149498	0.0409772	0.0552764	0.0216339	0.0865629	0.0357478	0.0187288	0.0214063	0.0384009	0.0608949	0.0199632	3.390453
90	-15819.95	-15831.87	11.92135	0.148894	0.092068	0.106716	0.0756721	0.111277	0.100471	0.131476	0.0864027	0.0998589	0.127864	0.0869862	0.0938757	0.1076	0.10494	0.106646	0.141232	0.132921	0.109714	0.12566	0.0679711	0.115481	0.0736992	0.162895	0.0183817	0.0172057	0.0478883	0.0317065	0.0386215	0.0262582	0.0432169	0.0460783	0.0374746	0.0256886	0.0485715	0.0552764	0.0224205	0.112026	0.0309497	0.0164667	0.0270943	0.0342652	0.078655	0.0282073	3.296773
100	-15817.25	-15829.56	12.30735	0.125252	0.073205	0.101473	0.0851532	0.12355	0.0934237	0.131164	0.0759874	0.105262	0.151773	0.0814117	0.0790303	0.0922128	0.0890925	0.129243	0.150156	0.123278	0.108165	0.142216	0.0679711	0.0813278	0.0913435	0.150175	0.0297154	0.0444752	0.0429772	0.029681	0.0550079	0.0299981	0.0301221	0.0371844	0.0528882	0.0474657	0.0432994	0.0616017	0.0284962	0.0873335	0.0299082	0.0206582	0.0367625	0.017832	0.0621161	0.0187826	3.258173
