state	power	likelihood
260	0.0656357	-16405.5
270	0.0656357	-16410.3
280	0.0656357	-16249.9
290	0.0656357	-16113.7
300	0.0656357	-16196
310	0.0656357	-16237.6
320	0.0656357	-16254.5
330	0.0656357	-16104.2
340	0.0656357	-16203.4
350	0.0656357	-16268.7
360	0.0656357	-16360.1
370	0.0656357	-16334
380	0.0656357	-16049.5
390	0.0656357	-16237.9
400	0.0656357	-16215.1
410	0.0656357	-16412.7
420	0.0656357	-16272.4
430	0.0656357	-16192.2
440	0.0656357	-16110.9
450	0.0656357	-16222.5
460	0.0656357	-16300.2
470	0.0656357	-16165.4
480	0.0656357	-16161.3
490	0.0656357	-16113.7
500	0.0656357	-16159
510	0.0656357	-16164.2
520	0.0656357	-16209
530	0.0656357	-16258.1
540	0.0656357	-16364.9
550	0.0656357	-16229.4
560	0.0656357	-16246.6
570	0.0656357	-16133.3
580	0.0656357	-16322.5
590	0.0656357	-16125.1
600	0.0656357	-16143.7
610	0.0656357	-16201
620	0.0656357	-16149
630	0.0656357	-16085.4
640	0.0656357	-16041
650	0.0656357	-16229.7
660	0.0656357	-16064.6
670	0.0656357	-16112.2
680	0.0656357	-16208.6
690	0.0656357	-16038.9
700	0.0656357	-16177.8
710	0.0656357	-16158.9
720	0.0656357	-16145.1
730	0.0656357	-16208.2
740	0.0656357	-16173.8
750	0.0656357	-16157.7
760	0.0656357	-16123.8
770	0.0656357	-16095.5
780	0.0656357	-16077.3
790	0.0656357	-16397.2
800	0.0656357	-16165.6
810	0.0656357	-16238.5
820	0.0656357	-16154.9
830	0.0656357	-16194.2
840	0.0656357	-16090.8
850	0.0656357	-16056.9
860	0.0656357	-16110.4
870	0.0656357	-16269.2
880	0.0656357	-16211.5
890	0.0656357	-16246.6
900	0.0656357	-16362.1
910	0.0656357	-16117.4
920	0.0656357	-16173.4
930	0.0656357	-16204.9
940	0.0656357	-16179.4
950	0.0656357	-16147
960	0.0656357	-16231.6
970	0.0656357	-16070.1
980	0.0656357	-16127.4
990	0.0656357	-16232.3
1000	0.0656357	-16109
