Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-20381.06	-20384.27	3.210905	0.0227356	0.0123921	0.0674022	0.0527718	0.00473902	0.259538	0.0400221	0.358308	0.081305	0.391065	0.00734861	0.0425235	0.0653999	0.0498531	0.00418083	0.441518	0.0950456	0.221381	0.0217378	0.0774257	0.23849	0.146946	0.0112407	0.00220076	0.103741	0.0991307	0.0728527	0.119546	0.179462	0.0915829	0.00930963	0.014739	0.00839982	0.0116621	0.0300816	0.00386451	0.0277193	0.0387854	0.00853198	0.30936	0.00520334	0.053772	0.264503	4.167817
10	-20656.83	-20664.6	7.768082	0.296562	0.141183	0.00236195	0.00350916	0.00457173	0.295056	0.0394854	0.0566838	0.0810554	0.159153	0.0248789	0.148734	0.0855216	0.0113142	0.137739	0.0615268	0.057288	0.140008	0.000657619	0.0163148	0.000834843	0.231725	0.00785894	0.0316633	0.103741	0.157058	0.0984394	0.119546	0.104719	0.100622	0.0473212	0.0611908	0.0248691	0.0266583	0.0452758	0.0233563	0.170917	0.0425362	0.207024	0.0444542	0.12292	0.141048	0.0347173	3.7121
20	-21078.6	-21074.57	-4.030739	0.123498	0.0514786	0.0346298	0.12854	0.0200792	0.0457436	0.22902	0.00385839	0.0833095	0.413035	0.0164059	0.00460714	0.00670159	0.222711	0.0130573	0.000856563	0.00542046	0.400811	0.00850549	0.00828159	0.0723094	0.399189	0.0621179	0.285133	0.0523012	0.0642539	0.13307	0.00556916	0.13944	0.0444105	0.19955	0.124496	0.0530555	0.391043	0.0169809	0.0790895	0.17644	0.0692858	0.0249693	0.395798	0.123028	0.0402919	0.11961	4.891982
30	-20552.4	-20554.41	2.016279	0.117452	0.0183602	0.0095733	0.216465	0.0665093	0.00612052	0.0510739	0.0177346	0.0446703	0.038812	0.0549778	0.0741439	0.157058	0.0787161	0.0605927	0.0333608	0.313064	0.102565	0.00963176	0.315007	0.0602873	0.0123217	0.0712659	0.0687684	0.108563	0.0174068	0.0184734	0.124008	0.229529	0.0307676	0.0372931	0.0477541	0.0319564	0.0288559	0.176272	0.150023	0.30043	0.0271145	0.277212	0.373234	0.00601508	0.0881214	0.215721	4.28728
40	-20072.02	-20082.26	10.23875	0.0397847	0.0183602	0.224039	0.0117905	0.102752	0.0286356	0.00839004	0.0559056	0.0974855	0.0665558	0.10825	0.0196358	0.0343801	0.0802787	0.0842661	0.0112174	0.184512	0.0223675	0.102904	0.315007	0.0413318	0.146873	0.263179	0.0431696	0.0881562	0.0223235	0.0317432	0.0419055	0.0229289	0.205813	0.0305263	0.0103824	0.074355	0.00904736	0.0107116	0.152399	0.245755	0.0359665	0.0287941	0.0025186	0.114561	0.223841	0.00223264	3.465033
50	-20171.57	-20174.47	2.899631	0.0397847	0.0492281	0.228487	0.0204047	0.164919	0.229996	0.0327599	0.0666691	0.0484092	0.190822	0.0844504	0.0910693	0.0503449	0.0176637	0.0457109	0.047426	0.00216799	0.105773	0.0113752	0.100029	0.01433	0.129408	0.185723	0.0735132	0.191584	0.0278736	0.209016	0.0422692	0.0638689	0.0103431	0.2443	0.0480381	0.0871411	0.0218258	0.0537769	0.0334974	0.0548886	0.371272	0.0323941	0.0893702	0.306153	0.223841	0.0570264	4.198945
60	-20193.76	-20191.89	-1.863602	0.0213467	0.339792	0.24397	0.421299	0.301059	0.084643	0.0649405	0.011879	0.0750295	0.0352912	0.0578538	0.071008	0.0685025	0.0368001	0.184002	0.00670912	0.287203	0.00820359	0.0166466	0.0272826	0.0333294	0.131996	0.0459646	0.00658899	0.0589355	0.0907861	0.0830576	0.35595	0.0366026	0.00565761	0.0243144	0.213702	0.0192314	0.130896	0.157144	0.260755	0.0674753	0.0200995	0.07925	0.201051	0.0126616	0.0454688	0.230889	4.675268
70	-21003.17	-21010.13	6.961126	0.0400049	0.0186183	0.101399	0.0847962	0.0792264	0.0293541	0.0291446	0.0089026	0.030373	0.0653612	0.014247	0.0118094	0.0525768	0.0833598	0.138801	0.00261183	0.0283219	0.0765316	0.00777111	0.040566	0.0503816	0.0158096	0.0230759	0.0399538	0.260759	0.30854	0.357066	0.117099	0.128965	0.0419145	0.152603	0.034213	0.123302	0.102623	0.00991096	0.0667686	0.215618	0.539513	0.125286	0.00753647	0.0246185	0.0204417	0.0830198	3.792795
80	-20485.08	-20485.06	-0.01675705	0.00537194	0.262351	0.540597	0.0621347	0.0401282	0.0449391	0.0253676	0.00672241	0.105363	0.0358201	0.0906855	0.0775068	0.128367	0.115139	0.11735	0.078565	0.0755502	0.0155006	0.190287	0.00232398	0.287009	0.10266	0.00624491	0.0222239	0.0409076	0.273668	0.00409086	0.0660062	0.00880231	0.0210077	0.0317208	0.147863	0.0171966	0.124815	0.00262382	0.158271	0.0568559	0.358833	0.0759993	0.24796	0.165969	0.15926	0.0905263	4.490584
90	-19834.17	-19835.26	1.085219	0.0959894	0.063296	0.056043	0.0267415	0.0375659	0.0256404	0.198234	0.00821284	0.0123825	0.0386201	0.0647149	0.223782	0.21521	0.190896	0.0972216	0.0424298	0.0767295	0.00874057	0.21615	0.253502	0.0172901	0.119284	0.0700708	0.0420265	0.0587008	0.0517457	0.192615	0.182187	0.053088	0.0312258	0.258243	0.180756	0.252025	0.083569	0.157451	0.0852079	0.245023	0.0635817	0.117397	0.00305698	0.0281836	0.129209	0.00634778	4.380386
