Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-16412.93	-16424.25	11.31883	0.230244	0.0147956	0.120274	0.0868706	0.111506	0.0563092	0.143778	0.101143	0.0503838	0.131987	0.0389634	0.0592931	0.093635	0.0500067	0.0645749	0.185682	0.074069	0.0985783	0.0662549	0.184604	0.0590303	0.0694654	0.225608	0.0210224	0.0970229	0.0716217	0.0533984	0.0211191	0.0765896	0.105746	0.0246752	0.0335935	0.0268034	0.0152299	0.0692284	0.00449813	0.0991474	0.0951559	0.0437732	0.0247395	0.0474167	0.025813	0.0833733	3.357025
10	-16276.68	-16287.64	10.95622	0.0969782	0.0677957	0.129007	0.103836	0.0701693	0.065429	0.0909213	0.0781461	0.0358956	0.24365	0.03246	0.134856	0.0685112	0.0586473	0.0962176	0.201173	0.14419	0.081071	0.0948378	0.15267	0.0856999	0.160475	0.19921	0.0386963	0.0636831	0.0321808	0.0195483	0.00880447	0.0882948	0.0439001	0.0633495	0.0898138	0.0495781	0.00793497	0.0656899	0.00369633	0.020564	0.0648316	0.0295295	0.00711381	0.11942	0.0152936	0.069514	3.393286
20	-16266.59	-16277.36	10.76505	0.139312	0.063119	0.0783103	0.0629249	0.155656	0.108702	0.0544413	0.111259	0.0943954	0.199684	0.0891618	0.0871319	0.0972199	0.270406	0.0224282	0.138936	0.082998	0.0657712	0.113116	0.0381564	0.104008	0.0787425	0.182859	0.0597619	0.0847521	0.0125433	0.00536885	0.0566303	0.0882948	0.0177431	0.0446591	0.126195	0.00589381	0.0604482	0.127215	0.0122085	0.0661463	0.0648316	0.0248154	0.0575671	0.0511615	0.00353161	0.003897	3.412403
30	-16262.85	-16275.81	12.96045	0.147727	0.170529	0.0159585	0.0739676	0.0748903	0.0762406	0.0928969	0.0352997	0.0966069	0.176323	0.0192659	0.0840835	0.0760482	0.122001	0.0845749	0.195611	0.0851741	0.0789053	0.262461	0.0524973	0.113864	0.120855	0.0727656	0.0742925	0.099443	0.0386875	0.0193078	0.0127515	0.0424613	0.0286274	0.0183425	0.0478745	0.0791686	0.0292263	0.0457324	0.0490766	0.0568655	0.0365277	0.0290942	0.0375106	0.0384406	0.0795059	0.00137963	3.192863
40	-16258.1	-16272.17	14.07191	0.0649686	0.114191	0.21919	0.0424347	0.0631037	0.0793258	0.124542	0.103606	0.0974643	0.123928	0.154825	0.0341532	0.123238	0.0527005	0.078282	0.063221	0.086079	0.161889	0.111883	0.108875	0.100348	0.103699	0.12482	0.022026	0.020592	0.08471	0.0221974	4.57047e-05	0.082669	0.0138491	0.0100419	0.0456103	0.0589197	0.0289949	0.0505871	0.0289901	0.0335678	0.176198	0.00404778	0.00433782	0.0384406	0.017707	0.00141846	3.081717
50	-16213.84	-16225.86	12.01531	0.122705	0.107266	0.0710574	0.0772045	0.085809	0.12888	0.1692	0.103606	0.100757	0.0688489	0.0972529	0.111495	0.197127	0.112979	0.136263	0.088528	0.103198	0.10182	0.0763498	0.0390754	0.130456	0.204588	0.297791	0.0531965	0.0316583	0.0412933	0.0243901	0.00603947	0.0399066	0.016828	0.0112879	0.0361158	0.0125348	0.0165212	0.00282508	0.0433128	0.0476712	0.0114206	0.0131121	0.0175364	0.0350933	0.0569813	0.0373944	3.287377
60	-16468.06	-16476.16	8.101285	0.0533416	0.162249	0.0578164	0.172674	0.165108	0.0910785	0.125193	0.104012	0.0759056	0.158696	0.0811954	0.158501	0.066672	0.090578	0.102425	0.16158	0.206707	0.143952	0.0187265	0.0784901	0.0695567	0.06609	0.173248	0.104002	0.043495	0.0242197	0.0356375	0.0564438	0.0548916	0.0320459	0.0173083	0.0752984	0.0972855	0.188554	0.213774	0.0246105	0.0174127	0.0301201	0.0179554	0.00849786	0.00757312	0.0338224	0.0120366	3.678779
70	-16368.38	-16376.42	8.040792	0.128095	0.0654833	0.122694	0.0681109	0.142684	0.107392	0.145653	0.179598	0.0472434	0.252033	0.0909549	0.10543	0.123108	0.131007	0.0695263	0.16158	0.247952	0.0675866	0.128434	0.0654704	0.0265322	0.0862095	0.173248	0.016093	0.0455656	0.172535	0.0116415	0.0275058	0.0548916	0.0185603	0.0658524	0.0538371	0.10187	0.0419803	0.0810726	0.0394106	0.0229293	0.065596	0.0326468	0.0148928	0.0115798	0.0559243	0.0144205	3.684829
80	-16265.33	-16276.01	10.67496	0.141525	0.0604274	0.180664	0.0513853	0.183208	0.103641	0.170792	0.0302906	0.0845574	0.183964	0.0998684	0.0476636	0.150039	0.0501709	0.108085	0.174163	0.0725235	0.176945	0.0475106	0.0562244	0.066747	0.0335034	0.204486	0.0641967	0.0334879	0.0550786	0.0269806	0.0326038	0.149129	0.0291647	0.00988064	0.0264536	0.0140355	0.0232291	0.0266205	0.0877134	0.15479	0.065596	0.0472023	0.038987	0.0240606	0.00722396	0.0265939	3.421412
90	-16269.65	-16279.57	9.919781	0.134028	0.0441319	0.116365	0.0558658	0.233251	0.121464	0.145672	0.0816318	0.0728119	0.0957181	0.0573606	0.111428	0.073916	0.0550145	0.118918	0.130389	0.136622	0.18271	0.104819	0.0629243	0.200014	0.0142378	0.204486	0.103384	0.0261188	0.0660677	0.0529176	0.00969144	0.113916	0.0756714	0.0278478	0.00565969	0.0652411	0.0232291	0.0265932	0.0325825	0.0524002	0.00462428	0.130675	0.0349195	0.0556583	0.00814645	0.0278077	3.49693
100	-16294.49	-16309.49	15.00494	0.159668	0.0644622	0.0839476	0.184633	0.150124	0.126063	0.0756165	0.0619182	0.140712	0.0681851	0.0894579	0.0497192	0.073916	0.141633	0.0699234	0.106549	0.0914367	0.0550328	0.197189	0.118128	0.168769	0.0673757	0.0877919	0.0119226	0.00384589	0.0722842	0.0580169	0.0478585	0.0070651	0.0160189	0.0392439	0.0899889	0.0108507	0.0244721	0.0191526	0.0661967	0.0226658	0.00742707	0.0108089	0.00576503	0.0185987	0.0118387	0.0121409	2.988414
110	-16452.05	-16459.03	6.979315	0.196303	0.0564265	0.0964923	0.0952112	0.183198	0.0868736	0.298725	0.0501921	0.0535371	0.160529	0.0265862	0.034671	0.11716	0.22545	0.113925	0.251508	0.0770377	0.219533	0.0718699	0.012	0.0300555	0.0774804	0.250865	0.0779993	0.0150099	0.133929	0.0152846	0.0478585	0.00675502	0.00702403	0.0282576	0.07828	0.00207133	0.00676057	0.0190183	0.0709852	0.208533	0.0543345	0.0562117	0.0445636	0.0517385	0.0269386	0.0537935	3.790976
120	-16229.76	-16243.24	13.47412	0.0887009	0.160013	0.0667184	0.107852	0.0983955	0.049581	0.0981808	0.081989	0.12892	0.167529	0.108243	0.0360933	0.0370448	0.122485	0.0616106	0.104381	0.0799705	0.182403	0.106995	0.080663	0.0465866	0.03601	0.250865	0.0399439	0.0690334	0.0515511	0.0397706	0.0416988	0.0245957	0.0158921	0.0108416	0.0202399	0.0592315	0.0330394	0.0339607	0.0324385	0.119009	0.00177181	0.132815	0.0105354	0.00676615	0.0525292	0.0446024	3.141496
130	-16376.33	-16381.22	4.891628	0.0668391	0.110507	0.090271	0.159395	0.228683	0.133013	0.0928292	0.111986	0.0686098	0.173779	0.0842969	0.0910171	0.0883764	0.135475	0.154444	0.140733	0.273886	0.0568334	0.200496	0.0752623	0.0804069	0.12693	0.238504	0.0834409	0.066467	0.0150507	0.0351703	0.0290284	0.0453943	0.032868	0.0426439	0.0328241	0.0217218	0.0860633	0.0185731	0.0289462	0.162576	0.127539	0.0580623	0.0610253	0.0222372	0.0125444	0.034997	3.999745
140	-16356.88	-16367.21	10.32539	0.0848026	0.182026	0.0723289	0.164832	0.0749903	0.0222401	0.188041	0.0755562	0.0606644	0.17367	0.0924018	0.101589	0.100679	0.089516	0.0861905	0.0438923	0.0998386	0.0889455	0.110759	0.139571	0.0638561	0.122945	0.110319	0.0291765	0.0577192	0.0477898	0.0011497	0.0233553	0.165862	0.0133173	0.00488931	0.0662153	0.0128646	0.0523679	0.0305318	0.0192521	0.198358	0.0637461	0.128798	0.0514404	0.0440422	0.0377125	0.0581246	3.456369
150	-16398.55	-16408.76	10.21633	0.0774779	0.187782	0.0657377	0.0347932	0.198169	0.0532199	0.200356	0.0787669	0.0777476	0.0792617	0.0578376	0.0930323	0.100399	0.0688041	0.126004	0.130684	0.111925	0.162453	0.319276	0.0563226	0.0851358	0.0965322	0.0901874	0.0722355	0.0440541	0.0499305	0.0304286	0.0869153	0.0414843	0.0214558	0.00823574	0.0542132	0.00223188	0.0181818	0.0634499	0.0331144	0.046723	0.0680538	0.0226734	0.0997863	0.0131248	0.1148	0.0242764	3.467275
160	-16312.37	-16325.91	13.53627	0.165559	0.0855784	0.0955801	0.0849054	0.1798	0.042741	0.117551	0.0909815	0.0583183	0.117795	0.0565824	0.0695837	0.0993067	0.0297326	0.0682397	0.150161	0.0637028	0.0650719	0.0752025	0.0842533	0.0718487	0.0303504	0.153319	0.139337	0.0247535	0.0255751	0.00269059	0.15375	0.0501172	0.00945762	0.0550791	0.0648277	0.00462162	0.00912673	0.0668249	0.125414	0.109337	0.0365158	0.0163051	0.115747	0.0484681	0.000192633	0.0209758	3.135281
170	-16341.02	-16352.08	11.06653	0.115928	0.156442	0.0504584	0.174757	0.122043	0.0827559	0.0935545	0.0717589	0.0645073	0.179348	0.0543437	0.108505	0.0801582	0.0507843	0.284866	0.0522013	0.0624012	0.0814873	0.0759722	0.0629814	0.0771697	0.126906	0.148565	0.0284861	0.0371152	0.051717	0.0293466	0.00404021	0.0594024	0.0891414	0.0365768	0.0799814	0.0721777	0.00969658	0.0161635	0.0192174	0.146929	0.0304882	0.0727962	0.0346377	0.136705	0.029846	0.0198963	3.382255
180	-16275.2	-16285.92	10.72676	0.112623	0.082144	0.015605	0.119796	0.122043	0.103266	0.0935545	0.158294	0.133368	0.113525	0.124675	0.0442477	0.0774428	0.0653183	0.167006	0.101695	0.160515	0.107697	0.0858147	0.0358123	0.0870758	0.0809435	0.254936	0.0870388	0.049578	0.0444556	0.00308283	0.0652503	0.0489906	0.0154458	0.101757	0.0799814	0.0231279	0.0673616	0.0394378	0.0327368	0.0757015	0.0536435	0.0201684	0.0403482	0.00794186	0.00611253	0.106674	3.416232
190	-16516.37	-16523.66	7.287735	0.185266	0.114474	0.120451	0.129568	0.146674	0.0946976	0.0935545	0.0271846	0.033185	0.07114	0.0160713	0.131982	0.048584	0.0627652	0.116365	0.196277	0.0636399	0.131348	0.0913359	0.140347	0.2611	0.12398	0.271962	0.0526236	0.0598762	0.00871765	0.0355298	0.0296181	0.0288727	0.00797719	0.120461	0.135649	0.112925	0.0806719	0.142034	0.0115603	0.039435	0.00915915	0.00560131	0.0403482	0.0130302	0.032057	0.122035	3.760134
200	-16244.42	-16255.83	11.41569	0.140826	0.0983511	0.112324	0.146385	0.103294	0.109179	0.239731	0.0962081	0.0546208	0.120056	0.029642	0.0769457	0.0820867	0.115383	0.0335674	0.152582	0.0830509	0.162921	0.046911	0.0616398	0.0532244	0.0541645	0.161864	0.0373417	0.108931	0.0208355	0.0628247	0.0693967	0.00106968	0.126701	0.00504012	0.088167	0.00438395	0.0153946	0.0423111	0.060476	0.127602	0.0913916	0.00359111	0.0060766	0.030693	0.019479	0.0906755	3.347339
210	-16253.55	-16262.71	9.161028	0.0966945	0.0749806	0.110105	0.091862	0.107671	0.0460395	0.123321	0.0336961	0.0780515	0.140251	0.0571617	0.110228	0.115132	0.137635	0.106426	0.242343	0.0845936	0.162605	0.0875412	0.09363	0.132906	0.140439	0.289057	0.00963434	0.0523216	0.0436623	0.0939711	0.0167919	0.04563	0.0540688	0.0227768	0.018871	0.0277284	0.0136463	0.0547825	0.00718139	0.0488273	0.0594451	0.0112386	0.0424243	0.112726	0.0545038	0.120202	3.572805
