Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-16456.3	-16462.05	5.742984	0.261393	0.0697632	0.157365	0.027431	0.117028	0.0478146	0.356941	0.138089	0.229172	0.121723	0.0948084	0.0792235	0.187543	0.0400343	0.175584	0.147276	0.111923	0.164984	0.0602537	0.0566813	0.100416	0.10052	0.131198	0.0543077	0.0134382	0.0247984	0.0584968	0.022678	0.0729161	0.0641003	0.0912964	0.0787077	0.0317199	0.0367979	0.00525756	0.0756794	0.05085	0.0593312	0.0411144	0.0538848	0.0322682	0.0344708	0.0353284	3.91461
10	-16415.83	-16423.93	8.104884	0.229061	0.0818865	0.0474507	0.182035	0.143992	0.0443206	0.081785	0.0416022	0.0249611	0.121723	0.0906756	0.138009	0.135066	0.104614	0.162678	0.0387491	0.0709047	0.118118	0.160746	0.154661	0.0864163	0.0681952	0.167916	0.0430132	0.0409925	0.0753243	0.0584968	0.049956	0.0736888	0.0243622	0.0459467	0.0280029	0.149777	0.0949035	0.0539189	0.0993934	0.0300626	0.0745408	0.0883667	0.102143	0.022007	0.00122077	0.0267357	3.67842
20	-16604.44	-16620.01	15.5714	0.0608512	0.0554293	0.0274245	0.109725	0.159518	0.0560012	0.063528	0.0697463	0.0645221	0.146174	0.0548772	0.0644241	0.149671	0.0225961	0.0992189	0.151175	0.107115	0.127202	0.0799501	0.00807354	0.0453059	0.1964	0.0837909	0.0163144	0.0806704	0.0246398	0.0263426	0.0320203	0.138247	0.0185928	0.00870629	0.0268061	0.031988	0.00670362	0.0194279	0.0428644	0.0845149	0.0211437	0.0153121	0.0473292	0.0826875	0.0439048	0.160834	2.931768
30	-16654.11	-16663.64	9.526285	0.294441	0.0949865	0.114531	0.149887	0.118352	0.315754	0.087241	0.0918552	0.0495315	0.30781	0.0848168	0.0514746	0.0702606	0.0852873	0.0858335	0.0795398	0.174699	0.0887191	0.0807493	0.0853664	0.0313948	0.0423069	0.12994	0.0364195	0.0199458	0.0161524	0.0522498	0.0716131	0.0230743	0.0156233	0.0064023	0.170326	0.058449	0.0210128	0.00598972	0.0533261	0.0731662	0.0258293	0.00198563	0.0352622	0.109941	0.00261937	0.0221146	3.536279
40	-16635	-16639.92	4.918389	0.157377	0.0824868	0.0711671	0.113687	0.221259	0.0478651	0.121835	0.123209	0.0887201	0.114221	0.0848168	0.0902212	0.15052	0.17223	0.0944185	0.0942039	0.096976	0.15519	0.0928924	0.0534977	0.0305885	0.0953005	0.190472	0.132978	0.00061896	0.118007	0.0169698	0.127532	0.0657423	0.00057974	0.0186014	0.14972	0.060168	0.031858	0.0379911	0.118572	0.0579537	0.208337	0.108035	0.14689	0.00449726	0.0174584	0.0314046	3.997069
50	-16584.98	-16585.97	0.9905561	0.0863842	0.164293	0.0743123	0.158241	0.121287	0.0868578	0.300776	0.0801753	0.132117	0.197935	0.0943359	0.0456894	0.181941	0.130993	0.0804186	0.134453	0.074118	0.0866511	0.0808069	0.0763652	0.160044	0.0276611	0.26579	0.101815	0.0490682	0.157576	0.0712874	0.0094417	0.0235058	0.0468351	0.0972	0.197243	0.0382443	0.0814535	0.00520407	0.0973312	0.0874896	0.0533258	0.052749	0.211972	0.0870232	0.00196398	0.0774774	4.389852
60	-16630.49	-16635.26	4.766989	0.1884	0.259386	0.148668	0.0294756	0.107013	0.120765	0.14056	0.0562078	0.181429	0.135921	0.0848658	0.070131	0.177773	0.0436822	0.145043	0.101831	0.0815608	0.144076	0.149824	0.054724	0.0145226	0.148773	0.126865	0.011153	0.100437	0.0244635	0.0191182	0.131493	0.0338631	0.0431431	0.00603212	0.0731764	0.0426035	0.0392314	0.0493924	0.056061	0.0787389	0.0214478	0.188672	0.138432	0.0200722	0.077492	0.145688	4.012209
70	-16446.47	-16453.11	6.636356	0.152667	0.0791302	0.24234	0.0879699	0.220451	0.0801781	0.200287	0.143807	0.0868054	0.160159	0.0498965	0.0877735	0.0678218	0.0665718	0.0901545	0.191221	0.140481	0.0272825	0.149824	0.0316225	0.159225	0.0788697	0.244537	0.00137841	0.0238396	0.164301	0.0565674	0.0345054	0.0282576	0.0014296	0.158739	0.0619328	0.121635	0.0132298	0.0487977	0.0031024	0.0117431	0.060152	0.0903841	0.0135515	0.0638217	0.0150108	0.0138181	3.825272
80	-16695.48	-16702.59	7.111589	0.172443	0.159564	0.0582833	0.0981915	0.143108	0.175636	0.183685	0.174036	0.0937842	0.0858692	0.123995	0.0445289	0.0548444	0.0445314	0.133679	0.0412446	0.152913	0.121404	0.13579	0.0922731	0.0747953	0.103294	0.0966669	0.0441159	0.0146249	0.0960334	0.0619963	0.00739086	0.102216	0.12712	0.0516911	0.0556078	0.0772073	0.0354335	0.0185172	0.00138862	0.00660905	0.00764796	0.142105	0.0845681	0.0423006	0.0494144	0.1872	3.777749
90	-16569.78	-16576.48	6.699031	0.0779689	0.144362	0.0590907	0.126287	0.199884	0.145487	0.121035	0.0805959	0.20295	0.193857	0.0453276	0.0308377	0.115922	0.0557833	0.145047	0.162836	0.0857755	0.0428416	0.0786257	0.0851101	0.0263784	0.183097	0.436602	0.021751	0.0216443	0.0984371	0.0335251	0.0518148	0.102216	0.0346708	0.070178	0.059827	0.079638	0.00615345	0.0143786	0.0292987	0.108496	0.0129998	0.0079157	0.01797	0.138741	0.0500598	0.0135878	3.819005
