Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-15828.85	-15840.57	11.723	0.114059	0.120373	0.0962999	0.114032	0.110432	0.0688037	0.155392	0.0842377	0.0921427	0.196961	0.0863274	0.0894322	0.093925	0.135944	0.112037	0.13162	0.0949072	0.0991054	0.124434	0.0650832	0.0603788	0.0727714	0.198194	0.0286903	0.0497275	0.0396884	0.016644	0.0449645	0.0332063	0.024091	0.0374481	0.0455125	0.00995235	0.0601602	0.053254	0.0188978	0.0803975	0.0465543	0.0356761	0.0379482	0.0399273	0.0707696	0.0262036	3.316608
10	-15818.21	-15830.55	12.33703	0.137729	0.112169	0.117461	0.123115	0.121264	0.0678962	0.112743	0.0847471	0.0943175	0.161084	0.0742896	0.0856093	0.127182	0.109975	0.135701	0.116014	0.136508	0.116115	0.0982783	0.07577	0.0586928	0.088941	0.187067	0.0291912	0.0483981	0.0355157	0.00434936	0.0336104	0.027005	0.0332196	0.0415422	0.0456355	0.014991	0.0425894	0.0523994	0.0194128	0.0731611	0.021194	0.0402893	0.022396	0.0357385	0.0602226	0.0316751	3.255205
20	-15820.24	-15833.65	13.41107	0.139639	0.0924952	0.0859183	0.0960407	0.136207	0.0982163	0.126434	0.0816522	0.0977134	0.175079	0.0715567	0.072619	0.0647696	0.0880085	0.109104	0.141321	0.135383	0.121752	0.124765	0.0639702	0.0625031	0.0764872	0.173907	0.027625	0.0263422	0.0482381	0.0115394	0.0428101	0.0248288	0.0332196	0.069909	0.0321609	0.0161189	0.0418891	0.0616183	0.0409176	0.0698886	0.0343569	0.0149818	0.0322998	0.0279226	0.0364319	0.0191606	3.147801
30	-15814.28	-15826.55	12.27847	0.155047	0.0792806	0.080927	0.12106	0.109163	0.080411	0.119809	0.0899198	0.0833149	0.15746	0.0714708	0.0807423	0.0846473	0.094217	0.115936	0.138385	0.123327	0.123111	0.124031	0.0836222	0.0833543	0.0945319	0.195555	0.0298984	0.0371927	0.0584131	0.0274987	0.0342456	0.0304744	0.0312824	0.0361061	0.04939	0.0277889	0.0321596	0.0614035	0.0397646	0.0671605	0.0342905	0.0620069	0.0258966	0.0249614	0.0479149	0.013891	3.261061
40	-15823.65	-15836.99	13.34147	0.125963	0.107936	0.0983116	0.0797325	0.0942246	0.0591805	0.101101	0.0736514	0.100064	0.15887	0.0716341	0.0979033	0.108299	0.1094	0.0776064	0.136901	0.128839	0.115865	0.138434	0.098603	0.0977548	0.0806509	0.143373	0.0295803	0.0395881	0.045805	0.0133677	0.0459303	0.0117908	0.0345035	0.0380102	0.0340855	0.0406772	0.0551592	0.0453791	0.0429132	0.0814651	0.0422158	0.0179248	0.0263566	0.0400589	0.040857	0.0247937	3.154761
50	-15805.56	-15818.69	13.12533	0.125963	0.107988	0.0915888	0.094733	0.107019	0.0712139	0.134673	0.0703282	0.0918438	0.182612	0.0854881	0.081069	0.0846759	0.100502	0.111123	0.16807	0.120806	0.118957	0.122187	0.0722271	0.0751545	0.0844242	0.155586	0.0388284	0.0428781	0.058549	0.0217987	0.042579	0.02903	0.0299072	0.0490255	0.0280136	0.0315728	0.025854	0.0505889	0.0252094	0.0627124	0.0299813	0.0250678	0.0199989	0.0414116	0.0403414	0.0247937	3.176375
60	-15806.19	-15819.45	13.25869	0.119676	0.112641	0.0915888	0.0828572	0.125081	0.088668	0.0959332	0.0635196	0.103996	0.158527	0.0832003	0.0812897	0.0988358	0.0891758	0.11602	0.126627	0.124976	0.115354	0.128484	0.0825467	0.101377	0.0834853	0.142097	0.0387669	0.0310136	0.0328115	0.0225551	0.0469883	0.0402377	0.0354364	0.0344626	0.0596962	0.0242308	0.0298499	0.0663466	0.0409044	0.0518951	0.0301502	0.0157704	0.03363	0.03024	0.0514374	0.0306586	3.163039
70	-15810.84	-15823.56	12.72792	0.101427	0.0908069	0.106927	0.106124	0.128569	0.0866235	0.121931	0.091388	0.0832698	0.203929	0.112052	0.0757571	0.0840548	0.101081	0.120152	0.119893	0.0976514	0.118953	0.115115	0.0700624	0.0801389	0.0817128	0.175596	0.0402113	0.0293411	0.0507935	0.0178856	0.0352588	0.0400181	0.0336821	0.0388112	0.0410874	0.0183591	0.0346553	0.0625773	0.0276824	0.0803979	0.0402463	0.0198283	0.0170335	0.0435902	0.0578624	0.0135797	3.216116
80	-15805.84	-15818.37	12.53247	0.135492	0.101561	0.0929733	0.112495	0.117975	0.0704655	0.127291	0.0945134	0.0951382	0.195004	0.084989	0.0853626	0.0941341	0.087563	0.10621	0.146528	0.134695	0.0828627	0.136994	0.0681874	0.0881117	0.0856229	0.174034	0.0450789	0.0201811	0.0414349	0.00860355	0.0546311	0.0130954	0.0290363	0.0288277	0.0654657	0.0249874	0.0399466	0.0618956	0.022859	0.0615193	0.0353465	0.0214973	0.0306153	0.0311672	0.0552099	0.0260608	3.235661
90	-15802.76	-15816.25	13.48804	0.115115	0.0967782	0.110514	0.112495	0.117884	0.0677034	0.13468	0.0770348	0.0860912	0.158591	0.0606663	0.0909411	0.0896716	0.0944239	0.106165	0.0965343	0.109688	0.102633	0.124067	0.0681874	0.0784017	0.0828206	0.179955	0.0228211	0.0279444	0.0454436	0.0274871	0.0452476	0.0376252	0.0221112	0.059585	0.0546558	0.0181088	0.0516711	0.0444257	0.0249706	0.0848141	0.0381958	0.0187358	0.0407921	0.0420812	0.0461381	0.0262093	3.140103
