Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-15829.39	-15841.97	12.58247	0.162168	0.113042	0.0956188	0.0956559	0.101504	0.0865273	0.152723	0.0914292	0.103287	0.162961	0.0696135	0.0902772	0.0853371	0.103857	0.104249	0.100051	0.128	0.0937061	0.104777	0.0672332	0.110201	0.0693288	0.176428	0.020817	0.0276853	0.0416979	0.0312789	0.0564247	0.0236583	0.0657676	0.0425975	0.0454865	0.0198457	0.0328734	0.0787684	0.0258279	0.0743764	0.0370406	0.00348732	0.0242453	0.0255276	0.0521224	0.033157	3.230661
10	-15881.59	-15893.13	11.53197	0.123791	0.121958	0.0776685	0.0739795	0.0819391	0.0932274	0.168414	0.117103	0.119754	0.159976	0.0427363	0.115928	0.0705552	0.116318	0.080307	0.118906	0.15902	0.123118	0.123705	0.0616908	0.0983821	0.0694151	0.15852	0.0219876	0.0288779	0.0415587	0.0425023	0.034304	0.0285738	0.0446015	0.0348953	0.0578375	0.0425282	0.058028	0.0463058	0.0331895	0.126039	0.034793	0.00476131	0.0253862	0.0268185	0.0694334	0.0568765	3.335711
20	-15826.5	-15838.69	12.19316	0.102147	0.122057	0.108742	0.0933258	0.10739	0.0818693	0.135388	0.0866755	0.0758729	0.165368	0.0732852	0.0828275	0.0744751	0.104886	0.142803	0.128984	0.146269	0.118945	0.124199	0.074469	0.113381	0.0698799	0.191204	0.0269115	0.0207859	0.0429575	0.0375975	0.0384823	0.0148687	0.0353352	0.0535579	0.0431761	0.0236682	0.0240996	0.0724625	0.0213878	0.114381	0.0344379	0.00214859	0.0436628	0.0278239	0.043007	0.0243963	3.269592
30	-15834.73	-15847	12.27372	0.121006	0.106987	0.0779944	0.0918401	0.121263	0.0792725	0.127615	0.139682	0.0775532	0.135313	0.0754872	0.0718777	0.111877	0.0702747	0.105049	0.0943732	0.151074	0.110285	0.115338	0.0906234	0.103054	0.0873652	0.200601	0.0243615	0.0259366	0.0383868	0.0421242	0.0654767	0.0361081	0.0402396	0.0578158	0.0652819	0.0175291	0.0289964	0.0724625	0.0269119	0.0810543	0.0175003	0.0196225	0.0189824	0.0388719	0.0529082	0.0251584	3.261536
40	-15846.07	-15858.68	12.60942	0.120009	0.105541	0.112653	0.0765582	0.143913	0.112141	0.152669	0.0964437	0.0980222	0.162094	0.0526764	0.0887686	0.0857064	0.0797654	0.0765978	0.129741	0.139674	0.0986462	0.10167	0.0699028	0.105312	0.10712	0.147127	0.043804	0.0134259	0.0481946	0.0280417	0.0499842	0.0236498	0.0386287	0.049201	0.0934198	0.0128343	0.0302009	0.0352442	0.012764	0.0894247	0.0364706	0.018354	0.0363249	0.0391817	0.0276753	0.03839	3.227966
50	-15847.11	-15858.59	11.48468	0.10803	0.0971845	0.113923	0.108321	0.0871391	0.107275	0.159417	0.057796	0.127147	0.166833	0.104484	0.0861887	0.0808423	0.11126	0.133143	0.114699	0.146861	0.135845	0.113301	0.0758336	0.0546751	0.117585	0.174009	0.0326406	0.0609109	0.0579188	0.0423391	0.0288225	0.00615269	0.0249313	0.0370829	0.046965	0.016251	0.0322346	0.040403	0.0161681	0.0848652	0.0468067	0.00964262	0.0464594	0.0486386	0.0570937	0.0223209	3.34044
60	-15826.66	-15838.71	12.0522	0.115043	0.0984272	0.100712	0.115538	0.123369	0.0863897	0.148582	0.0816459	0.0751317	0.162618	0.076841	0.113678	0.110358	0.1117	0.11578	0.141687	0.123391	0.1424	0.124396	0.0830154	0.0780464	0.10215	0.139979	0.0250919	0.014673	0.0265639	0.0525181	0.0520138	0.0356577	0.036464	0.0400746	0.0413629	0.0255666	0.0255394	0.0470563	0.0151401	0.0722122	0.0501626	0.00499631	0.033211	0.0355006	0.0348383	0.0441647	3.283688
70	-15850.01	-15861.9	11.88878	0.14637	0.0959293	0.0922975	0.0982316	0.108836	0.077071	0.131952	0.0822142	0.116568	0.13477	0.101235	0.0922919	0.0955975	0.09579	0.10463	0.141536	0.153906	0.113898	0.135312	0.0599983	0.0959857	0.090861	0.142446	0.0170491	0.0321869	0.0413308	0.043449	0.108904	0.0517152	0.036464	0.0417606	0.0360513	0.0628746	0.0291761	0.0365239	0.0122761	0.0546042	0.0390488	0.00499631	0.0366945	0.0346129	0.0537217	0.0188617	3.30003
80	-15835.08	-15848.49	13.40979	0.14678	0.0914841	0.101645	0.106269	0.138811	0.079602	0.136612	0.0668376	0.125697	0.160444	0.0872264	0.0586126	0.127459	0.134241	0.086692	0.112743	0.131049	0.0705471	0.135312	0.073341	0.0882641	0.0784771	0.149823	0.0357281	0.0229611	0.0324164	0.0228815	0.0682443	0.0176139	0.0283454	0.0341231	0.0376035	0.0301762	0.0319603	0.051515	0.0137796	0.0660145	0.0203331	0.0282309	0.0148763	0.0325899	0.0545478	0.0160193	3.147929
90	-15830.68	-15842.29	11.60303	0.136716	0.0880867	0.101645	0.111574	0.112515	0.0875822	0.0991296	0.0648158	0.0822567	0.187762	0.0807114	0.103957	0.127933	0.0808664	0.111189	0.156887	0.145311	0.134284	0.109096	0.0848736	0.109614	0.0610618	0.161702	0.029993	0.05988	0.0547715	0.0512622	0.0455695	0.0207692	0.0220974	0.0450835	0.05525	0.0292677	0.0523717	0.0429666	0.0360273	0.0557106	0.0278629	0.0125012	0.0375228	0.0290546	0.0601673	0.0209058	3.328605
