Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-16023.78	-16035.06	11.28014	0.119876	0.139308	0.126297	0.110069	0.162807	0.130149	0.0926489	0.0817073	0.123817	0.0775163	0.0791112	0.117481	0.107367	0.101484	0.0962218	0.0900785	0.118115	0.0991591	0.13625	0.0492866	0.0764035	0.0926713	0.227908	0.0460615	0.0254282	0.0039876	0.0206269	0.0272733	0.0508191	0.0221398	0.0382193	0.0624969	0.00204764	0.0110417	0.00503034	0.103398	0.0361253	0.115225	0.035566	0.0396736	0.0809884	0.0646093	0.0144028	3.360894
10	-16054	-16066.86	12.85637	0.0891672	0.0880371	0.101539	0.118661	0.159448	0.062271	0.125442	0.0791133	0.191117	0.127728	0.100843	0.0396967	0.0772932	0.0516624	0.0881224	0.181472	0.152112	0.0853123	0.068848	0.056473	0.0517013	0.135946	0.155754	0.0460615	0.031747	0.0586188	0.0206269	0.0297587	0.0308641	0.121145	0.0418181	0.0310281	0.0482065	0.00899693	0.0203866	0.0239968	0.0286608	0.0634047	0.0531828	0.046286	0.077629	0.0198382	0.0132568	3.203271
20	-16106.72	-16116.12	9.403694	0.134278	0.0662356	0.111079	0.0500452	0.141514	0.062271	0.201702	0.0492142	0.0764346	0.134821	0.0654057	0.0811351	0.0868886	0.0968337	0.151523	0.161388	0.149088	0.12063	0.108559	0.0955647	0.0739533	0.118019	0.168368	0.0409213	0.0790469	0.00678008	0.0460064	0.0889635	0.0994689	0.0955307	0.0256584	0.002718	0.0394985	0.0442519	0.0264794	0.0677596	0.0285973	0.0321346	0.0561177	0.0325607	0.131753	0.0215136	0.077828	3.548539
30	-15982.04	-15990.67	8.629707	0.0886135	0.145444	0.095969	0.132412	0.18132	0.0877971	0.0842409	0.0746441	0.071477	0.175212	0.0870935	0.0945154	0.124938	0.0743391	0.124867	0.162426	0.128583	0.160768	0.13448	0.131917	0.108709	0.119601	0.121411	0.0460626	0.112266	0.0488765	0.0299777	0.0598366	0.0173808	0.0514727	0.0484874	0.0681097	0.0716296	0.0161816	0.0186935	0.0352911	0.0271084	0.0331488	0.0806716	0.0417247	0.0552898	0.0213599	0.0315907	3.625937
40	-16041.08	-16050.48	9.404843	0.171246	0.0834708	0.0562719	0.149192	0.18132	0.127731	0.12554	0.15707	0.0794791	0.148151	0.0637136	0.132164	0.0641987	0.164335	0.171887	0.107815	0.163451	0.168488	0.10058	0.0451877	0.0963824	0.0754317	0.115575	0.0772478	0.0435587	0.0349702	0.0460275	0.041439	0.0129572	0.0195489	0.0550092	0.0289791	0.0201231	0.0134584	0.00465298	0.0522418	0.00845812	0.0370303	0.0534522	0.0109435	0.0723819	0.135672	0.0315907	3.548424
50	-16016.46	-16027.51	11.04848	0.183457	0.102884	0.0607228	0.124781	0.11884	0.0817935	0.141932	0.0644472	0.166458	0.11916	0.0671681	0.0589471	0.107566	0.0788089	0.138406	0.162988	0.145628	0.120033	0.0645427	0.0520501	0.0741879	0.0728444	0.17164	0.108904	0.187967	0.0274198	0.0258089	0.0354096	0.0113919	0.044243	0.0338342	0.0154607	0.0192962	0.00812669	0.0536586	0.0606265	0.0570146	0.0481339	0.0298236	0.0129353	0.0761791	0.0223281	0.0262129	3.38406
60	-15990.41	-16001.11	10.69359	0.106732	0.107551	0.124242	0.0787079	0.0814796	0.152484	0.0746607	0.125084	0.0751513	0.158652	0.0738365	0.121352	0.110697	0.126532	0.167347	0.105495	0.174946	0.0831541	0.104321	0.0639783	0.0698439	0.0725852	0.150193	0.0496802	0.0577043	0.0426102	0.00317917	0.0776316	0.0635824	0.0507175	0.0401461	0.0336326	0.0326628	0.0403698	0.0155841	0.0413069	0.0288553	0.0717983	0.0672162	0.0274251	0.0522034	0.0469085	0.0673101	3.419549
70	-16042.78	-16052.69	9.908045	0.137705	0.0828307	0.0702383	0.0983235	0.151388	0.0392237	0.126966	0.12226	0.067538	0.255939	0.0836022	0.142969	0.0627424	0.034446	0.13387	0.145672	0.125065	0.110337	0.146632	0.0485914	0.0791577	0.0409513	0.291692	0.0594023	0.0178462	0.0607712	0.0235561	0.029198	0.116933	0.0507175	0.0480162	0.0228974	0.0157935	0.0585265	0.0620636	0.0342501	0.0241813	0.0683721	0.0652025	0.0214357	0.10364	0.0128745	0.00428498	3.498103
80	-16022.57	-16032.01	9.439002	0.14287	0.16165	0.128869	0.170387	0.147323	0.113916	0.115921	0.0861192	0.0919243	0.18417	0.0409968	0.123743	0.103072	0.106833	0.0712728	0.0920236	0.104486	0.0740516	0.131837	0.0831892	0.0865707	0.0908237	0.115827	0.0386799	0.0512887	0.0552575	0.0114793	0.0161515	0.0449299	0.122414	0.0505179	0.0504109	0.0462103	0.0112373	0.0406064	0.111856	0.0126958	0.0300399	0.0548281	0.019472	0.177534	0.0225435	0.00897746	3.545008
90	-16029.69	-16040.66	10.96153	0.183568	0.119836	0.0713468	0.0863949	0.0850464	0.0540171	0.102932	0.0644678	0.130943	0.138071	0.0599384	0.0856212	0.110488	0.117557	0.110954	0.151623	0.154246	0.0633792	0.123446	0.118243	0.0665082	0.0699246	0.18138	0.164314	0.0413507	0.0500835	0.00991167	0.0377369	0.0172465	0.0556624	0.0461653	0.00289538	0.0331026	0.0112373	0.0265469	0.0454844	0.10244	0.0883478	0.0625576	0.0393059	0.04923	0.0293395	0.0298657	3.392755
100	-16075.67	-16087.13	11.46448	0.0919026	0.0480761	0.119738	0.0699364	0.132529	0.0869746	0.140983	0.116908	0.066381	0.171191	0.106282	0.104103	0.133344	0.0430468	0.196594	0.197421	0.0602112	0.0713378	0.242314	0.0904014	0.0517068	0.0709504	0.140075	0.0655652	0.0473723	0.023136	0.0354331	0.0269898	0.0161941	0.0287228	0.0512147	0.0312128	0.0331026	0.0306011	0.0160252	0.0454844	0.0229689	0.0727713	0.0108194	0.0569806	0.120255	0.0293395	0.0258642	3.34246
110	-16080.21	-16092.46	12.24376	0.071291	0.14651	0.0967363	0.0955278	0.199956	0.0616528	0.135037	0.101117	0.107789	0.153708	0.0345129	0.0876447	0.0691602	0.12365	0.0802475	0.0930613	0.12653	0.0608171	0.151818	0.0924862	0.0576215	0.0367915	0.146275	0.0621731	0.0557769	0.0536266	0.0277601	0.04047	0.0711234	0.0419878	0.0765109	0.0254337	0.0419747	0.0679582	0.0617668	0.0556864	0.0107871	0.05039	0.0941212	0.0250108	0.0675765	0.0037467	0.000711398	3.264532
120	-16100.49	-16110.99	10.49226	0.157874	0.117182	0.117461	0.146145	0.178061	0.0866683	0.147224	0.0392361	0.0733954	0.100288	0.156245	0.0429886	0.0960543	0.104213	0.191953	0.106963	0.164836	0.0325034	0.151818	0.112101	0.0655281	0.120603	0.108662	0.0863941	0.0494108	0.0267817	0.0218007	0.0280837	0.052515	0.0415395	0.0798549	0.0187804	0.060101	0.0188955	0.033686	0.0556864	0.0361786	0.01081	0.0254456	0.0361513	0.0712888	0.031825	0.0364507	3.439682
130	-16021.8	-16034.27	12.47244	0.11967	0.152391	0.0529718	0.116494	0.15736	0.113687	0.129826	0.0600406	0.0957339	0.197092	0.0632338	0.0638489	0.126046	0.10464	0.0729747	0.106963	0.121627	0.049501	0.116132	0.0813489	0.102027	0.127784	0.115647	0.0899362	0.0430736	0.080861	0.0155325	0.0302028	0.0089393	0.0109904	0.0751174	0.0392096	0.0498112	0.0203855	0.0421796	0.0556375	0.0119505	0.0619113	0.0288271	0.014136	0.0635852	0.0520368	0.000299695	3.241664
140	-16071.27	-16080.2	8.928827	0.197788	0.0928872	0.126111	0.124484	0.0678006	0.152212	0.119544	0.060767	0.177845	0.149773	0.0752332	0.12493	0.0953472	0.074283	0.101327	0.131243	0.11491	0.094169	0.147644	0.156111	0.0701635	0.0686252	0.177234	0.053256	0.108556	0.0848637	0.0682409	0.0108596	0.0528345	0.0549344	0.0794328	0.0349204	0.0269933	0.0289293	0.00729048	0.0468241	0.0332487	0.0155695	0.0363276	0.0618594	0.0563587	0.0274875	0.00680546	3.596025
150	-16002.3	-16014.26	11.96395	0.0670591	0.0962755	0.0816987	0.102794	0.085674	0.139843	0.119651	0.137852	0.103752	0.125322	0.0770534	0.0571312	0.127771	0.0736256	0.0748409	0.110267	0.114651	0.101506	0.185463	0.0515615	0.0638691	0.123054	0.143525	0.0425507	0.0499621	0.0346016	0.0580141	0.0284082	0.0530835	0.0272013	0.0175105	0.0478752	0.0532184	0.0083023	0.0862417	0.0869242	0.0919064	0.0564133	0.0375581	0.0460343	0.0425889	0.0274875	0.0323912	3.292513
160	-16036.22	-16046.32	10.10668	0.119523	0.0638909	0.0834451	0.0787275	0.134949	0.0601448	0.168142	0.0641463	0.136131	0.14106	0.0545211	0.0742232	0.068458	0.155335	0.167722	0.0745179	0.128638	0.129329	0.14263	0.117773	0.115237	0.124616	0.137623	0.0493305	0.0783987	0.0575469	0.0508637	0.0461252	0.0547194	0.0252382	0.0171204	0.0161627	0.0314484	0.025058	0.0923547	0.0815344	0.0862812	0.0564133	0.0144298	0.0272502	0.0605625	0.0342278	0.0323912	3.47824
170	-16083.02	-16094.72	11.70675	0.145807	0.100268	0.0743026	0.106114	0.0568855	0.109172	0.110621	0.057752	0.0937154	0.200458	0.0164971	0.17399	0.0737256	0.0739822	0.152459	0.055559	0.142026	0.0877107	0.12079	0.0408457	0.121486	0.111898	0.158071	0.0848463	0.0729449	0.0407023	0.0200224	0.00835024	0.0511902	0.0441621	0.108529	0.01057	0.0294665	0.0564746	0.0356344	0.0420606	0.0285599	0.038882	0.0639578	0.0140158	0.0608691	0.0979205	0.0249382	3.318233
180	-16080.8	-16091.61	10.80462	0.147421	0.0654883	0.158298	0.124277	0.0739779	0.0689161	0.13828	0.0554086	0.071226	0.18322	0.0171286	0.151309	0.19903	0.0970267	0.0802856	0.0540731	0.0570024	0.0969137	0.123189	0.104905	0.0931252	0.12099	0.158404	0.0537729	0.0654441	0.0318802	0.00233953	0.0258417	0.0885414	0.0669547	0.058642	0.00305887	0.0445224	0.0478413	0.0242399	0.0839829	0.0211728	0.0771611	0.0740403	0.00661346	0.0641511	0.103395	0.0249554	3.408446
190	-16033.67	-16043.29	9.624607	0.144105	0.116242	0.112988	0.0593995	0.159835	0.0556771	0.199467	0.057866	0.0751096	0.175827	0.0905862	0.0835085	0.0977237	0.10636	0.207783	0.157566	0.170046	0.0702397	0.0808848	0.10959	0.111999	0.094805	0.171912	0.0519383	0.0488074	0.0210676	0.0574305	0.0668749	0.0414621	0.00725393	0.0355154	0.00334252	0.0273916	0.0543335	0.0290726	0.0517198	0.0760244	0.0442545	0.0567003	0.0382905	0.0554967	0.0472898	0.00266064	3.526447
200	-16052.29	-16061.52	9.23352	0.254475	0.0515428	0.127405	0.0909418	0.0637833	0.0650201	0.163778	0.0540584	0.158611	0.164622	0.0904423	0.0810101	0.0507225	0.229617	0.175198	0.127457	0.115848	0.114821	0.135335	0.102977	0.0604428	0.114035	0.200994	0.0543035	0.0326957	0.047771	0.0347366	0.0192187	0.0570986	0.0122565	0.0583829	0.0167097	0.0440377	0.00430053	0.0279621	0.0526336	0.0537559	0.053512	0.0186423	0.0154276	0.116208	0.0333043	0.0194622	3.565556
210	-15993.88	-16005.66	11.77442	0.148224	0.103156	0.0887328	0.134978	0.0648088	0.0993329	0.125519	0.0689683	0.15952	0.164622	0.0495712	0.0613745	0.0765052	0.0705456	0.11849	0.142448	0.186029	0.171781	0.0981238	0.0836098	0.123085	0.0437109	0.14237	0.0526203	0.0277599	0.0495105	0.0414541	0.00898167	0.0168218	0.0133319	0.0353091	0.0223984	0.0345633	0.0580062	0.0629461	0.0279132	0.0375342	0.074935	0.0278201	0.0238638	0.124887	0.031727	0.0135771	3.311466
220	-16029.11	-16039.33	10.21469	0.150643	0.0894997	0.136943	0.0707981	0.108532	0.114417	0.12231	0.149553	0.146531	0.120468	0.0693105	0.109136	0.139037	0.0440827	0.0828245	0.119681	0.279696	0.134837	0.142184	0.0856789	0.0712417	0.0561501	0.157992	0.0526203	0.0448291	0.0464942	0.00881047	0.021553	0.0116153	0.0675802	0.0137517	0.0697631	0.025484	0.010119	0.0445544	0.0218019	0.00580507	0.0731345	0.0278201	0.0438568	0.106697	0.0170896	0.052513	3.467439
230	-16002.24	-16012.91	10.66963	0.102499	0.0959579	0.1643	0.101255	0.106292	0.0937645	0.206682	0.07161	0.0577536	0.232456	0.0460879	0.1011	0.0686647	0.123852	0.0909521	0.129986	0.0679007	0.132338	0.106339	0.065616	0.118881	0.114761	0.123569	0.109465	0.0344537	0.0323707	0.0106179	0.0271915	0.0397827	0.00710533	0.0607054	0.0218575	0.00400001	0.0264421	0.0511637	0.0623585	0.0508659	0.0741742	0.0171745	0.0394225	0.169933	0.0130953	0.0471478	3.421945
240	-16084.99	-16095.29	10.29192	0.110164	0.0655288	0.136308	0.0464065	0.163366	0.0590486	0.135473	0.0417582	0.166582	0.182511	0.0333922	0.124589	0.0657301	0.115438	0.217737	0.106064	0.0938241	0.210667	0.0954519	0.0778539	0.10289	0.0752186	0.201728	0.041783	0.0605145	0.0244691	0.0327505	0.00603437	0.0612942	0.0200693	0.0655851	0.0309777	0.0865145	0.00870344	0.0156805	0.0418473	0.0387217	0.0696725	0.0290998	0.0391147	0.0817719	0.0518588	0.0255246	3.459716
250	-16036.34	-16048.14	11.79625	0.131613	0.117623	0.102294	0.0587465	0.157708	0.0490107	0.105417	0.0814466	0.0430122	0.159892	0.0448753	0.113341	0.100124	0.0718037	0.0926876	0.176892	0.118454	0.0921977	0.107327	0.0778539	0.182614	0.0660418	0.131797	0.0583144	0.0341451	0.0317688	0.0225411	0.0524166	0.00952599	0.0171277	0.0852188	0.0685484	0.0256131	7.20465e-05	0.0446285	0.0434242	0.0531721	0.0948478	0.0359125	0.029479	0.0955966	0.101756	0.0224004	3.309283
260	-15983.91	-15996	12.08987	0.0904613	0.084775	0.0818886	0.0870146	0.157595	0.0930498	0.140368	0.0953903	0.0863281	0.133653	0.0588915	0.0594846	0.079872	0.119303	0.0450359	0.120524	0.149866	0.126698	0.107327	0.146983	0.117966	0.078423	0.105043	0.0558564	0.0359409	0.0433162	0.010185	0.021284	0.0339846	0.0331739	0.0976364	0.0289355	0.0431392	0.03578	0.0270987	0.0843529	0.0216322	0.0697717	0.0434434	0.054494	0.0766565	0.0584994	0.0387994	3.279921
270	-16026.52	-16038.76	12.23909	0.0768672	0.12173	0.142898	0.104779	0.112952	0.117987	0.0976143	0.116629	0.0537983	0.115735	0.0657229	0.148267	0.131157	0.0830534	0.147291	0.125168	0.114589	0.0881338	0.107327	0.0938839	0.05268	0.124507	0.172321	0.0711758	0.0383286	0.000509619	0.0115139	0.0388539	0.0149906	0.0552997	0.0388719	0.0150505	0.0961535	0.0194696	0.018966	0.0155351	0.00450849	0.074019	0.0248678	0.024456	0.101435	0.0758389	0.0100648	3.264999
280	-16025.42	-16035.97	10.54984	0.117909	0.116865	0.0949158	0.114752	0.0781011	0.0733757	0.156742	0.118204	0.0758199	0.121076	0.0995204	0.104383	0.113115	0.144906	0.108836	0.12667	0.126431	0.17077	0.0517625	0.0446298	0.136134	0.130701	0.124325	0.0257188	0.120075	0.00870473	0.0644672	0.0579059	0.0864831	0.0730016	0.0736181	0.0041263	0.0538475	0.00635888	0.00974331	0.0534378	0.00237042	0.0400477	0.0240791	0.0217784	0.0915517	0.0388408	0.0278233	3.433924
290	-16052.35	-16062.94	10.58827	0.0791582	0.10106	0.0457537	0.174812	0.073427	0.0733757	0.116815	0.0801823	0.0690029	0.128712	0.0434107	0.146168	0.120527	0.133293	0.12948	0.132435	0.216679	0.150661	0.101914	0.0641566	0.100633	0.118873	0.176935	0.0633791	0.0616655	0.0115634	0.0305323	0.0286247	0.105377	0.0505889	0.0404939	0.100096	0.0101698	0.00908409	0.0303446	0.0196303	0.0490904	0.045756	0.0204781	0.0508013	0.0459655	0.0323667	0.0466096	3.430081
300	-16029.59	-16044.75	15.15891	0.11426	0.109368	0.0739239	0.0636219	0.083195	0.0652514	0.0982796	0.077428	0.092599	0.0899077	0.0557681	0.137503	0.0723467	0.054516	0.102147	0.0824983	0.247347	0.0531346	0.0749231	0.0394474	0.111722	0.077398	0.129658	0.0414793	0.0714242	0.00483406	0.0101631	0.0137827	0.105377	0.0523484	0.0291476	0.0450136	0.0304202	0.0201861	0.0338905	0.05383	0.0289403	0.0372515	0.0204759	0.0509139	0.131354	0.0327225	0.0532164	2.973017
310	-15989.65	-15999.99	10.33761	0.243702	0.0822061	0.116094	0.0463543	0.182949	0.0752454	0.13325	0.119208	0.0817388	0.157947	0.0808289	0.0781704	0.113456	0.11034	0.0664028	0.125801	0.112136	0.0990732	0.0978762	0.0590656	0.106132	0.0754861	0.171988	0.0311047	0.125872	0.0152348	0.00846419	0.0512444	0.0510029	0.0658434	0.0289535	0.088344	0.0166487	0.0309011	0.0409901	0.0604337	0.0334005	0.0104061	0.0500187	0.0449679	0.106022	0.0285982	0.0312455	3.455147
320	-16048.03	-16062.49	14.45219	0.172546	0.127379	0.0925432	0.0536874	0.0604849	0.0816188	0.136911	0.0575994	0.116362	0.114662	0.098215	0.118272	0.0523683	0.065946	0.0682039	0.0954534	0.109123	0.0871748	0.0637832	0.100055	0.162837	0.0656402	0.191174	0.0201607	0.0646436	0.0230785	0.0351388	0.0307335	0.034087	0.0176375	0.0222358	0.0170786	0.0455314	0.00976538	0.0216894	0.0354658	0.00810369	0.07145	0.0500187	0.0174131	0.115808	0.0569076	0.0547009	3.043689
330	-16067.75	-16079.63	11.88223	0.0905423	0.119676	0.114036	0.070565	0.0831778	0.0700933	0.174086	0.105417	0.105914	0.124429	0.0770128	0.0924014	0.108404	0.130023	0.159372	0.121916	0.194456	0.123355	0.0500097	0.0715136	0.0861355	0.0560999	0.131506	0.0242204	0.101107	0.0146443	0.0195101	0.0182727	0.0282073	0.103576	0.0315759	0.0406674	0.0274011	0.0472971	0.00334368	0.040758	0.0290757	0.0538453	0.0313229	0.000774315	0.134811	0.0625414	0.0275909	3.300684
340	-16065.5	-16076.83	11.32843	0.0847387	0.0802164	0.0827765	0.205341	0.170738	0.0589642	0.125597	0.065733	0.0868104	0.148611	0.0687793	0.0464799	0.157168	0.0865811	0.14358	0.0995855	0.169915	0.0845359	0.10062	0.0663868	0.125186	0.13536	0.145139	0.0510359	0.0118986	0.0161785	0.0315357	0.0101817	0.0427601	0.034792	0.0956539	0.0470534	0.0539737	0.0675705	0.0386835	0.0671471	0.0214534	0.0573781	0.0122418	0.00173071	0.0684097	0.0795791	0.00796595	3.356065
350	-15980.55	-15992.49	11.94732	0.105847	0.0740188	0.1923	0.0487667	0.069251	0.084331	0.113327	0.074656	0.107343	0.222849	0.0477317	0.101335	0.0973501	0.0725914	0.106768	0.14366	0.118688	0.0830793	0.120476	0.064402	0.0769328	0.0730775	0.184013	0.0814356	0.126474	0.0497408	0.00502815	0.0361438	0.0661382	0.0236665	0.0505012	0.0313295	0.0363389	0.0227012	0.0459503	0.0671471	0.0398196	0.0403769	0.0250463	0.0146513	0.0838697	0.0308731	0.0341495	3.294176
360	-15994.94	-16006.44	11.50559	0.0908365	0.0631755	0.0928981	0.113328	0.11625	0.0623313	0.0992557	0.146673	0.0736489	0.17802	0.0902862	0.0814846	0.114724	0.0554906	0.139439	0.148343	0.129076	0.100749	0.116787	0.0971532	0.0769328	0.070117	0.182664	0.0848916	0.134935	0.0138886	0.0288155	0.0579411	0.0849314	0.00845326	0.065306	0.0183782	0.0223395	0.00155683	0.0522457	0.0249912	0.01494	0.0788107	0.0335665	0.033785	0.0838697	0.0254031	0.0296377	3.338349
370	-16036.42	-16046.25	9.829205	0.165374	0.113795	0.128543	0.0864805	0.146151	0.0712437	0.089829	0.258413	0.103071	0.236161	0.0379062	0.074163	0.104857	0.0476226	0.101333	0.101052	0.140865	0.090857	0.157	0.0424511	0.0632184	0.0707661	0.225509	0.0760167	0.0327342	0.0230655	0.0741337	0.0272222	0.0117514	0.0407022	0.0341932	0.0173558	0.0175207	0.0333367	0.0205754	0.0305941	0.0739179	0.0925861	0.0227227	0.0254556	0.128989	0.0107901	0.0556608	3.505987
380	-16083.84	-16095.78	11.93835	0.191508	0.0927679	0.1217	0.117326	0.14499	0.0799947	0.0655931	0.0778267	0.0623498	0.187377	0.050251	0.0594901	0.093901	0.0776782	0.104532	0.129672	0.0685422	0.0577352	0.0741184	0.0741263	0.0714456	0.110788	0.144365	0.125465	0.0317215	0.103232	0.0200264	0.0136389	0.0410102	0.0115107	0.122981	0.0320354	0.0154498	0.0164479	0.0955827	0.092224	0.00952941	0.0353631	0.0403036	0.0546455	0.128989	0.0385349	0.00830276	3.295073
390	-15952.04	-15961.11	9.068616	0.163539	0.0567295	0.134579	0.0920492	0.087441	0.0927807	0.119848	0.0709031	0.0946641	0.156572	0.103867	0.0756383	0.111634	0.104327	0.112903	0.136099	0.132057	0.0872152	0.127859	0.127123	0.121071	0.111756	0.169648	0.0890119	0.0586721	0.0992155	0.0126683	0.0600199	0.0379487	0.0583733	0.0456331	0.0382791	0.0576609	0.0120908	0.0877658	0.060136	0.037516	0.0505163	0.00733147	0.0215085	0.0863537	0.0370975	0.0339431	3.582046
400	-16029.25	-16039.89	10.63673	0.180949	0.0321857	0.130057	0.0729049	0.184995	0.108585	0.162446	0.0436748	0.14471	0.16284	0.0778058	0.178774	0.0745917	0.119399	0.112903	0.165588	0.127655	0.100351	0.110737	0.0612354	0.0462721	0.0792235	0.158903	0.0458638	0.0607816	0.0189446	0.0555134	0.0180321	0.0529229	0.0262887	0.0336886	0.0287755	0.0146172	0.020472	0.066947	0.060034	0.0794107	0.0530869	0.0113653	0.0215605	0.0491049	0.0370975	0.0339431	3.425234
410	-15973.74	-15985.81	12.06861	0.0823121	0.0941646	0.0616976	0.0950852	0.0896094	0.120982	0.191427	0.146308	0.0882392	0.171599	0.0962859	0.0593795	0.0484317	0.0612117	0.0914858	0.188549	0.105446	0.106116	0.119794	0.0593765	0.166691	0.13538	0.132746	0.0715899	0.0208597	0.0373876	0.0185328	0.00663463	0.0549797	0.0417256	0.0290837	0.00912025	0.0390735	0.00857468	0.0454501	0.0400657	0.0564201	0.0651742	0.0686306	0.0135594	0.0943916	0.0210093	0.0274675	3.282047
420	-16000.45	-16013.66	13.20828	0.102275	0.096871	0.0950723	0.198819	0.146308	0.0325662	0.0743122	0.0878632	0.132753	0.116804	0.116991	0.089036	0.133994	0.050133	0.119598	0.106164	0.104302	0.11014	0.100925	0.0445517	0.104192	0.110207	0.161482	0.0199668	0.0376422	0.0205866	0.022609	0.0166246	0.050209	0.0421026	0.0169001	0.0151223	0.00823746	0.0646945	0.046094	0.0307359	0.0192903	0.0672196	0.0795289	0.0335116	0.0571222	0.0648316	0.0196934	3.16808
