Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-20795.7	-20803.26	7.556764	0.259484	0.0609575	0.206683	0.00413107	0.0698524	0.118416	0.0145647	0.127767	0.0220406	0.240784	0.198997	0.0325057	0.00138875	0.0640535	0.0413976	0.000134727	0.0277178	0.0384892	0.065347	0.00458742	0.0720074	0.0481406	0.0238843	0.00210658	0.167036	0.218772	0.129627	0.0819179	0.034099	0.0280398	0.00377237	0.00343852	0.0347938	0.089131	0.0941099	0.137757	0.0975219	0.0718903	0.0494562	0.345977	0.297266	0.0531643	0.0500232	3.733232
10	-20542.9	-20543.17	0.2605231	0.183965	0.0765538	0.0177698	0.335536	0.0287394	0.105367	0.0779895	0.125658	0.0408578	0.0562913	0.0809549	0.0367331	0.013999	0.0300238	0.000906652	0.126911	0.164075	0.0808558	0.0419442	0.0165931	0.0695681	0.121686	0.137341	0.134181	0.0985982	0.0235649	0.0293576	0.0675361	0.121981	0.327396	0.0378321	0.0263366	0.274833	0.297202	0.0192804	0.137757	0.075671	0.0100665	0.216326	0.0297465	0.0319173	0.109178	0.423776	4.462856
20	-20329.88	-20332.86	2.974243	0.0644614	0.19059	0.0700519	0.335536	0.227024	0.0719846	0.165508	0.064386	0.0610557	0.0336799	0.00835077	0.0885432	0.0669797	0.0194569	0.0740606	0.00623244	0.0651047	0.00704695	0.0278738	0.0109817	0.138173	0.205807	0.239829	0.287781	0.0729497	0.0696643	0.281542	0.0595786	0.0575871	0.0737676	0.0700543	0.0665238	0.0179834	0.265735	0.000143105	0.0269767	0.0749778	0.106135	0.0654876	0.0846277	0.100066	0.157552	0.00963402	4.191484
30	-20195.66	-20192.91	-2.757113	0.142703	0.128816	0.0870195	0.00362073	0.0803463	0.0210732	0.16801	0.0754044	0.0844045	0.0990168	0.0199255	0.525633	0.103684	0.296914	0.264534	0.0428518	0.105705	0.0167778	0.0661496	0.0502893	0.0690539	0.049287	0.0710042	0.0936752	0.287975	0.147785	0.0971805	0.311701	0.198746	0.329174	0.0780657	0.00143204	0.014626	0.0223312	0.0163272	0.0101523	0.0113737	0.0745549	0.114241	0.226895	0.0511054	0.0846635	0.0203906	4.764619
40	-19271.95	-19264.2	-7.752625	0.190928	0.383321	0.142167	0.106694	0.0769071	0.206232	0.00776322	0.0160528	0.181431	0.511941	0.300442	0.0725224	0.0162988	0.0669924	0.0620332	0.108375	0.0934095	0.087628	0.139061	0.200919	0.134897	0.103453	0.101693	0.0936752	0.14644	0.116209	0.301576	0.0226999	0.0577156	0.0702091	0.0348682	0.0533684	0.202003	0.0235354	0.157026	0.0667166	0.0700488	0.124364	0.030722	0.0502854	0.0606881	0.101644	0.169217	5.26417
50	-19985.3	-19984.89	-0.4014514	0.285695	0.106015	0.0197631	0.0463144	0.0749437	0.0916069	0.00678643	0.0629826	0.218937	0.0832894	0.471928	0.0493378	0.0340007	0.00997771	0.114823	0.0246667	0.0644328	0.0579736	0.0192283	0.0101014	0.241115	0.103453	0.227488	0.0936752	0.281274	0.00778025	0.123129	0.0510667	0.276571	0.032992	0.0425682	0.0661774	0.0368521	0.0782066	0.157026	0.0294222	0.0278802	0.140683	0.113474	0.020509	0.0457806	0.448239	0.0308885	4.529053
60	-19755.3	-19757.5	2.200347	0.0911482	0.0581766	0.0953379	0.2529	0.329007	0.216208	0.161706	0.0357067	0.10479	0.00253634	0.0545058	0.0441589	0.0141844	0.12626	0.114823	0.0907269	0.0167768	0.0604478	0.0607634	0.0916333	0.145459	0.0641589	0.10863	0.0122657	0.0894041	0.0364025	0.0308959	0.32979	0.00805308	0.147257	0.0515203	0.044383	0.0865536	0.100499	0.167101	0.0824639	0.0860697	0.0240292	0.05898	0.330516	0.0298276	0.21267	0.000145918	4.268873
70	-19287.14	-19283.8	-3.340244	0.0171082	0.459748	0.122446	0.183077	0.176102	0.165681	0.159938	0.179865	0.14401	0.127646	0.0580635	0.163288	0.171193	0.0789135	0.0037715	0.0198639	0.344045	0.158554	0.100063	0.07953	0.080915	0.420052	0.0349024	0.074815	0.0698449	0.00400941	0.0162208	0.0560611	0.194866	0.101208	0.0152339	0.132478	0.0908225	0.0453458	0.00706096	0.0837239	0.000978994	0.0434301	0.114531	0.0349123	0.0471271	0.0532573	0.188231	4.822932
80	-20323.29	-20323.41	0.1173529	0.206497	0.113376	0.164751	0.00671757	0.157788	0.153332	0.0270854	0.525125	0.0141203	0.110818	0.00451821	0.0809299	0.00235393	0.0789135	0.0655609	0.201539	0.0424309	0.147386	0.123591	0.0304837	0.0386024	0.05807	0.0906297	0.0194641	0.0207487	0.0862309	0.213449	0.0738844	0.0280423	0.241295	0.183737	0.112329	0.115607	0.0655225	0.0209722	0.101758	0.334323	0.0172928	0.0794774	0.0194669	0.00346755	0.100394	0.195091	4.477173
90	-20277.48	-20285.14	7.663376	0.00762584	0.00165648	0.0802099	0.152927	0.17133	0.0204215	0.222549	0.1087	0.0067206	0.0854299	0.0561247	0.0628566	0.138971	0.036807	0.183338	0.00160822	0.244354	0.0117179	0.10187	0.0783965	0.114443	0.357319	0.0137876	0.0272208	0.0124387	0.0773478	0.0204173	0.081319	0.0999376	0.0126215	0.278618	0.117156	0.0169566	0.0593182	0.0209722	0.118861	0.347659	0.0933577	0.0225678	0.0182169	0.0089456	0.0105203	0.0189566	3.72257
