Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-20038.65	-20043.59	4.937068	0.114168	0.10277	0.105465	0.0465773	0.13259	0.0124559	0.0921979	0.0316211	0.280733	0.0425747	0.142599	0.000472793	0.0599463	0.0533474	0.165667	0.0418818	0.00160576	0.00523246	0.0754549	0.00452796	0.152832	0.0209807	0.0612509	0.0913782	0.285291	0.242838	0.13185	0.0201342	0.0282239	0.040135	0.0398013	0.0412329	0.0239674	0.498433	0.0928696	0.0172712	0.0568199	0.00102342	0.12399	0.0417983	0.0709655	0.38509	0.0151358	3.995201
10	-20163.02	-20167.27	4.250528	0.341592	0.187467	0.0340842	0.00644092	0.128034	0.0863933	0.0712182	0.00524875	0.278761	0.00511916	0.0286521	0.0174723	0.0729136	0.0144425	0.0703812	0.529155	0.167896	0.0920189	0.0198412	0.0462992	0.0965312	0.0424936	0.118051	0.102669	0.0251679	0.0125031	0.0590961	0.333448	0.0295234	0.105003	0.0601781	0.0360811	0.0200114	0.0130221	0.0922849	0.244111	0.0942973	0.0205753	0.167817	0.0359072	0.0725904	0.0111432	0.067921	4.063855
20	-20078.22	-20069.95	-8.265027	0.004094	0.240294	0.0795176	0.115305	0.0618215	0.232181	0.174228	0.0336373	0.0183113	0.278418	0.0558567	0.0244928	0.48443	0.109112	0.0928082	0.00665299	0.131537	0.06852	0.161489	0.452224	0.00960487	0.0493334	0.0198503	0.102669	0.00458169	0.228011	0.0220601	0.145919	0.00550428	0.264258	0.0962649	0.0306972	0.174258	0.0645382	0.107955	0.0839637	0.2376	0.258223	0.0545298	0.102166	0.231081	0.134237	0.0631736	5.315411
30	-20250.33	-20256.34	6.01321	0.222504	0.0828532	0.0195313	0.0708899	0.103508	0.0246365	0.00467592	0.0755181	0.060959	0.0950841	0.137433	0.0038269	0.0848333	0.0527596	0.176855	0.172588	0.0108971	0.0415374	0.0211284	0.194039	0.00664318	0.162107	0.00529268	0.102669	0.059927	0.150053	0.101717	0.0818696	0.0991031	0.0291242	0.143949	0.0535581	0.0949282	0.328965	0.220536	0.153113	0.0259332	0.0215201	0.12061	0.0567276	0.0688116	0.137171	0.00720065	3.887587
40	-20515.75	-20511.85	-3.8993	0.239729	0.153088	0.000122111	0.169409	0.0561166	0.202092	0.0442831	0.234644	0.369212	0.0479513	0.0282901	0.0496633	0.0381496	0.077644	0.11483	0.00672954	0.0782252	0.0471485	0.00452955	0.0513559	0.0308943	0.128098	0.0258739	0.114814	0.0235346	0.0384485	0.328979	0.0793735	0.216089	0.284465	0.143949	0.00638697	0.0170745	0.137988	0.133092	0.00736125	0.158016	0.00668231	0.328066	0.211013	0.0475536	0.0689097	0.328962	4.878838
50	-20538.22	-20537.95	-0.2739485	0.072078	0.00667081	0.213157	0.164432	0.0504976	0.0570644	0.0656042	0.136394	0.393091	0.227808	0.251951	0.00631801	0.0890269	0.0755458	0.000635556	0.0262052	0.132776	0.0358027	0.112776	0.0152925	0.0426387	0.00686784	0.00747543	0.063271	0.0730349	0.318138	0.0806244	0.0245443	0.296145	0.149204	0.083866	0.300223	0.0461519	0.152374	0.0291759	0.0416419	0.051857	0.10928	0.0516962	0.110002	0.0628399	0.223834	0.0582899	4.516303
60	-19788.71	-19790.33	1.612087	0.0179892	0.105295	0.0703179	0.155766	0.167697	0.0436323	0.185563	0.238257	0.0261019	0.0616415	0.00370437	0.00495327	0.00316126	0.0114798	0.168407	0.0517347	0.121612	0.0778282	0.0760252	0.210221	0.0219006	0.367939	0.011053	0.104137	0.0285955	0.123581	0.218484	0.00179365	0.0932525	0.155954	0.0526068	0.0346541	0.0289787	0.0940367	0.156718	0.382556	0.0110399	0.137341	0.0586064	0.100783	0.0881624	0.210703	0.0434385	4.327699
70	-20354.05	-20356.89	2.84102	0.0353175	0.0697202	0.00838872	0.0144031	0.00769348	0.0800961	0.0450925	0.108911	0.0261019	0.0874169	0.00638391	0.11783	0.181356	0.0764513	0.131427	0.242375	0.057531	0.0127013	0.0760252	0.0195011	0.149839	0.129733	0.000403771	0.104137	0.0149932	0.0981114	0.111324	0.318689	0.202957	0.0694909	0.254035	0.198837	0.137065	0.0171264	0.0744846	0.012487	0.0977173	0.0367513	0.0768232	0.159494	0.465157	0.0386192	0.0318077	4.204806
80	-20212.3	-20214.86	2.560716	0.0503597	0.0571451	0.158473	0.153502	0.0518955	0.0246487	0.146223	0.145784	0.132359	0.0874169	0.170522	0.00560342	0.0663098	0.0572564	0.0342283	0.0636182	0.00127172	0.0667359	0.204098	0.0184576	0.0879872	0.00557249	0.0729168	0.00309259	0.222471	0.103107	0.158988	0.452478	0.168391	0.126426	0.151373	0.00751728	0.03457	0.0530852	0.00727418	0.031623	0.0967115	0.0333046	0.00440749	0.170755	0.141123	0.242559	0.161194	4.232836
90	-18885.88	-18886.46	0.5782286	0.257014	0.338722	0.0808083	0.0141307	0.0603404	0.081021	0.207963	0.0784535	0.0848288	0.249103	0.191824	0.107837	0.00688714	0.0248168	0.0642633	0.15157	0.209809	0.0667359	0.0701097	0.0153964	0.318913	0.119092	0.0304136	0.0861215	0.0568129	0.0321257	0.0486282	0.0317231	0.0578425	0.0456442	0.039307	0.122803	0.134516	0.024548	0.079349	0.222216	0.00591023	0.123806	0.0359864	0.155953	0.208219	0.000546833	0.0889742	4.431085
100	-20441.99	-20443.36	1.372354	0.161798	0.0652173	0.122792	0.00172146	0.158506	0.117689	0.00580483	0.0630607	0.0990675	0.0192157	0.0564573	0.120265	0.11963	0.273735	0.0491624	0.00607783	0.00811692	0.0268995	0.0106602	0.0904148	0.0240458	0.101598	0.208152	0.0876323	0.0206183	0.180439	0.00909294	0.462866	0.0351639	0.0243734	0.0135346	0.0411751	0.0207688	0.145913	0.079349	0.283289	0.162885	0.280059	0.059813	0.133598	0.0551975	0.0140771	0.331741	4.351673
110	-20456.85	-20448.3	-8.54607	0.242109	0.0325786	0.0675849	0.0865622	0.0780333	0.0342356	0.137108	0.0629407	0.017863	0.469478	0.0166687	0.147302	0.11963	0.0217722	0.00252814	0.032583	0.02168	0.0432952	0.040647	0.04401	0.271173	0.0415551	0.130792	0.0186226	0.198485	0.0188831	0.263702	0.336184	0.0871815	0.119785	0.176699	0.357115	0.0963931	0.119637	0.0276918	0.0996172	0.0553831	0.11359	0.059813	0.0370814	0.659164	0.00461603	0.331741	5.343515
120	-20096.95	-20101.7	4.752784	0.0306128	0.0157811	0.0524882	0.0253555	0.1	0.0743201	0.138627	0.0745352	0.127603	0.00722934	0.0223767	0.0642441	0.00306875	0.0284012	0.0638922	0.023978	0.0318553	0.0497966	0.195425	0.227168	0.128975	0.0623086	0.0801117	0.0448705	0.120797	0.0828743	0.0604409	0.0960948	0.19919	0.119785	0.0186035	0.230113	0.024067	0.0644545	0.112272	0.049741	0.290449	0.0454119	0.057092	0.0191608	0.594602	0.0703506	0.0851057	4.01363
