state	power	likelihood
260	0.659082	-15832.3
270	0.659082	-15825.7
280	0.659082	-15831.7
290	0.659082	-15831.3
300	0.659082	-15834.8
310	0.659082	-15838.3
320	0.659082	-15837.3
330	0.659082	-15819.7
340	0.659082	-15825
350	0.659082	-15841.2
360	0.659082	-15820.1
370	0.659082	-15835.8
380	0.659082	-15818.5
390	0.659082	-15838.2
400	0.659082	-15824
410	0.659082	-15820
420	0.659082	-15836.6
430	0.659082	-15830
440	0.659082	-15828.3
450	0.659082	-15819.9
460	0.659082	-15826.2
470	0.659082	-15832.7
480	0.659082	-15829.4
490	0.659082	-15819.7
500	0.659082	-15828.7
510	0.659082	-15831.6
520	0.659082	-15833.7
530	0.659082	-15830.6
540	0.659082	-15825.2
550	0.659082	-15832.7
560	0.659082	-15832.2
570	0.659082	-15818.4
580	0.659082	-15836.6
590	0.659082	-15839.4
600	0.659082	-15830
610	0.659082	-15840.1
620	0.659082	-15830
630	0.659082	-15832.4
640	0.659082	-15831.4
650	0.659082	-15847.8
660	0.659082	-15833
670	0.659082	-15849.9
680	0.659082	-15858.2
690	0.659082	-15848.8
700	0.659082	-15829.7
710	0.659082	-15844.6
720	0.659082	-15835.2
730	0.659082	-15832
740	0.659082	-15827
750	0.659082	-15839.1
760	0.659082	-15828.4
770	0.659082	-15840.5
780	0.659082	-15826.3
790	0.659082	-15831.3
800	0.659082	-15849
810	0.659082	-15829.5
820	0.659082	-15818.2
830	0.659082	-15842.1
840	0.659082	-15834
850	0.659082	-15825.2
860	0.659082	-15845.3
870	0.659082	-15833.2
880	0.659082	-15819.7
890	0.659082	-15827.6
900	0.659082	-15833.6
910	0.659082	-15835.3
920	0.659082	-15855.6
930	0.659082	-15841.5
940	0.659082	-15825.9
950	0.659082	-15837.3
960	0.659082	-15841.4
970	0.659082	-15841
980	0.659082	-15833.5
990	0.659082	-15840.3
1000	0.659082	-15832.7
