Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-15890.97	-15904.73	13.75184	0.171089	0.0905603	0.113179	0.0782863	0.124522	0.0934001	0.104662	0.050512	0.0827308	0.14497	0.0640337	0.0505146	0.12112	0.0887967	0.0702501	0.131304	0.0976739	0.120514	0.107372	0.0902312	0.105539	0.113642	0.173453	0.0524328	0.0450112	0.0609908	0.0670224	0.0654594	0.0360963	0.0285103	0.015708	0.0396817	0.0109744	0.0297235	0.0278756	0.0366047	0.0592891	0.0266097	0.0033414	0.0457383	0.0320778	0.023123	0.0190981	3.113724
10	-15869.51	-15881.44	11.92944	0.136169	0.109444	0.0946243	0.125529	0.121007	0.0639435	0.103743	0.0801907	0.086814	0.187752	0.0786143	0.0895226	0.100675	0.131813	0.0944548	0.0788105	0.106854	0.094303	0.123224	0.0714525	0.0862521	0.0856939	0.175901	0.0750983	0.0576816	0.0423597	0.0601295	0.0471399	0.0507544	0.0257491	0.0233738	0.0446002	0.0162203	0.0371458	0.0501306	0.0198186	0.0923603	0.0112449	0.0173575	0.0691862	0.0520274	0.0156662	0.0611312	3.295964
20	-15846.63	-15858.92	12.29274	0.165546	0.0929851	0.0991424	0.074085	0.116788	0.0868234	0.103379	0.0606818	0.10891	0.159237	0.0977695	0.0963228	0.0806884	0.115082	0.114728	0.110566	0.0990524	0.0925176	0.133684	0.062658	0.0994872	0.0717783	0.178007	0.0409028	0.0435905	0.0361988	0.0180029	0.082591	0.0198611	0.0226643	0.0432145	0.0694886	0.0426653	0.0367955	0.0361695	0.0402438	0.074917	0.0682648	0.0193189	0.0511078	0.0397983	0.0279799	0.0259419	3.259634
30	-15876.41	-15888.41	12.00083	0.123649	0.059885	0.111631	0.135062	0.120231	0.0574237	0.170296	0.0802926	0.0985194	0.178977	0.0756994	0.0572174	0.0971971	0.10349	0.141819	0.117404	0.0908428	0.109709	0.132451	0.0722316	0.0751591	0.0619956	0.189248	0.040007	0.067439	0.0527645	0.0615281	0.0624707	0.0190333	0.0213893	0.0371196	0.0476654	0.0141637	0.055244	0.0525865	0.00925988	0.0826262	0.0179507	0.00570227	0.0671132	0.0534224	0.0215283	0.0393818	3.288825
40	-15855.95	-15869.65	13.70147	0.124785	0.0743706	0.111631	0.0969494	0.0913075	0.109539	0.103954	0.0483294	0.0794887	0.143757	0.0831143	0.0611054	0.107901	0.094149	0.0949972	0.117404	0.166218	0.077497	0.104152	0.0759197	0.0936333	0.0894614	0.147313	0.040007	0.0591807	0.0615469	0.0292742	0.0698055	0.0193081	0.0313657	0.0371196	0.0513202	0.00930954	0.0416557	0.0326102	0.0186615	0.0902334	0.0416659	0.0187504	0.0290601	0.0497778	0.0487948	0.0423361	3.118761
50	-15893.93	-15905.9	11.97029	0.134992	0.168664	0.0906003	0.0774175	0.143503	0.0725379	0.145007	0.0728684	0.0773254	0.178578	0.0831143	0.0752247	0.119441	0.091277	0.108261	0.118617	0.106471	0.118659	0.129599	0.0922685	0.0822824	0.0623014	0.199394	0.0437341	0.0540335	0.0369349	0.00459175	0.029534	0.00439821	0.0283114	0.0433759	0.0426486	0.0339615	0.0811412	0.0207437	0.0362439	0.111133	0.0355071	0.0117572	0.0504223	0.0166341	0.021007	0.0373609	3.291879
60	-15887.35	-15898.1	10.75043	0.184558	0.0909169	0.159728	0.0896811	0.128576	0.105943	0.184285	0.0921561	0.0959774	0.159597	0.0790756	0.0753854	0.0900212	0.0914076	0.153019	0.0835172	0.105374	0.0905826	0.170474	0.0574553	0.0969982	0.0689573	0.169665	0.0323804	0.0514899	0.0583434	0.011675	0.0588021	0.0046416	0.0379537	0.0451394	0.0564086	0.034779	0.0414394	0.0127331	0.0228695	0.06996	0.0281297	0.0663607	0.0618701	0.0182272	0.0514145	0.0258971	3.413865
70	-15885.89	-15897.06	11.17496	0.118273	0.0656121	0.119577	0.109942	0.096484	0.104121	0.114645	0.0586924	0.0836885	0.203844	0.111098	0.0469667	0.0789562	0.0696336	0.111454	0.126567	0.121122	0.132601	0.107333	0.0782486	0.0655104	0.075555	0.246067	0.0309584	0.0709729	0.0784322	0.0587611	0.0745841	0.0195793	0.0617195	0.0518932	0.0694061	0.0446542	0.041278	0.0273284	0.0586784	0.094292	0.0281297	0.0235766	0.0381231	0.0127308	0.0233142	0.0170074	3.371412
80	-15891.81	-15903.67	11.85626	0.132359	0.0932736	0.104936	0.0870612	0.120641	0.0701624	0.0818953	0.100491	0.129489	0.139204	0.0766127	0.0753294	0.0864704	0.179748	0.115441	0.118349	0.143852	0.109113	0.114869	0.050733	0.0650818	0.119616	0.175017	0.0127897	0.0679953	0.0365234	0.0336204	0.0821864	0.00678251	0.0226786	0.0341827	0.0679482	0.025577	0.0199582	0.032723	0.0211331	0.0822437	0.00745513	0.0135767	0.0774695	0.065233	0.0865264	0.0169375	3.303282
90	-15849.93	-15862.06	12.13283	0.0971502	0.0792578	0.104936	0.103024	0.120647	0.0785713	0.11003	0.0593535	0.121525	0.187389	0.0904047	0.0687679	0.094345	0.121245	0.0891614	0.141253	0.122002	0.1166	0.116795	0.0834234	0.0745679	0.0798925	0.186824	0.0508245	0.0776251	0.0435735	0.0477227	0.030655	0.0526342	0.05169	0.0179653	0.0503769	0.0152012	0.0261937	0.0282509	0.0207006	0.0858209	0.0113038	0.0159191	0.0745092	0.0567847	0.0451999	0.0255099	3.275625
