Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-15799.87	-15812.36	12.48946	0.122176	0.087329	0.105152	0.100587	0.125233	0.0775377	0.117337	0.0705661	0.113894	0.17937	0.0793316	0.075519	0.11009	0.0848888	0.129453	0.133141	0.123026	0.129844	0.118299	0.0663551	0.0915141	0.0976757	0.164746	0.0294454	0.023234	0.0314296	0.0239446	0.032377	0.0290713	0.0359831	0.0475827	0.0511751	0.0319222	0.041435	0.0440357	0.0329808	0.0755758	0.0456003	0.0270587	0.0196928	0.0361175	0.0500953	0.0281407	3.239962
10	-15805	-15818.22	13.2208	0.161193	0.0894495	0.0848817	0.110395	0.12627	0.0801958	0.136921	0.075252	0.0923806	0.180518	0.0718462	0.0746212	0.100719	0.0917088	0.107834	0.120384	0.126577	0.106729	0.118074	0.0838343	0.0915141	0.0783043	0.150909	0.012355	0.0476158	0.029669	0.0196012	0.0423729	0.0207644	0.0296177	0.0524548	0.0373215	0.0252624	0.0328492	0.0367961	0.022336	0.0935134	0.0484498	0.0241464	0.0299215	0.0357026	0.0432992	0.0222663	3.166828
20	-15800.81	-15813.81	12.99416	0.117084	0.0949361	0.0800157	0.105175	0.120846	0.0922609	0.130688	0.0798015	0.0883829	0.180263	0.0806932	0.0899125	0.092196	0.0819563	0.1035	0.13003	0.126864	0.117182	0.146569	0.0836767	0.0943693	0.0836343	0.154366	0.0221265	0.0365837	0.0481683	0.0241846	0.0475841	0.027964	0.0203614	0.0337139	0.0472249	0.0301	0.0311115	0.0539903	0.0191441	0.0713104	0.0427048	0.0239133	0.0105283	0.0423716	0.0403572	0.0416459	3.189492
30	-15801	-15813.47	12.46747	0.117964	0.110996	0.0858806	0.135384	0.114344	0.0833404	0.130164	0.093935	0.0911915	0.178949	0.0821952	0.0698631	0.126809	0.106243	0.106514	0.12399	0.117356	0.117097	0.133529	0.0672767	0.084315	0.0798488	0.170248	0.0160068	0.0317288	0.0324431	0.0214206	0.0420698	0.023704	0.0347897	0.0425858	0.045118	0.0237846	0.0482866	0.0596802	0.020926	0.0681744	0.0382389	0.0196125	0.0361023	0.0289294	0.0495912	0.0315354	3.242161
40	-15815.27	-15828.05	12.7739	0.113128	0.108691	0.108049	0.0942842	0.110574	0.0884208	0.130164	0.0794884	0.117767	0.140605	0.0884737	0.0566188	0.0976095	0.0857356	0.0859968	0.134103	0.125742	0.121319	0.110013	0.0821437	0.0998136	0.0975851	0.185474	0.0156875	0.0436301	0.0324431	0.0344896	0.0403174	0.0288514	0.0439593	0.0404417	0.0505801	0.0184274	0.0201068	0.0440427	0.0181064	0.084346	0.0330625	0.0131546	0.0325743	0.0483634	0.0613812	0.0457538	3.211518
50	-15805.48	-15818.28	12.80483	0.148798	0.0857591	0.10128	0.109773	0.10951	0.0754974	0.118173	0.0870202	0.116022	0.164968	0.0796678	0.08254	0.119746	0.0813234	0.103988	0.106521	0.123978	0.127392	0.130827	0.0933257	0.0950764	0.0856453	0.166657	0.0225836	0.0329419	0.0333088	0.0184605	0.0360262	0.0294752	0.037735	0.0383202	0.0495997	0.0247273	0.0330813	0.0609949	0.027786	0.0741815	0.0454348	0.0196674	0.00677692	0.0253667	0.0647321	0.0137364	3.208425
60	-15802.17	-15815.11	12.93372	0.153675	0.109541	0.0899632	0.101192	0.107494	0.0820055	0.129909	0.0736139	0.114524	0.162291	0.0745533	0.0776057	0.0920628	0.0963109	0.119367	0.114484	0.111924	0.116686	0.122574	0.0773375	0.0754835	0.0821106	0.164255	0.028605	0.0435194	0.0380375	0.0209775	0.0514301	0.0446784	0.0348528	0.0404929	0.0391552	0.0380302	0.034061	0.0496737	0.0187242	0.105954	0.0299675	0.0246986	0.0153538	0.0187977	0.0443347	0.0252283	3.195536
70	-15800.63	-15812.92	12.28421	0.136398	0.0870678	0.0926208	0.0965845	0.118035	0.0968009	0.132337	0.0855051	0.0894573	0.187682	0.07517	0.0816995	0.106226	0.0929721	0.130079	0.117207	0.152268	0.101688	0.115997	0.0766406	0.0893034	0.0762089	0.165022	0.0197426	0.0224625	0.0414815	0.00882834	0.0428546	0.0380962	0.0376858	0.0494765	0.0597413	0.0373339	0.0366269	0.0596826	0.0388365	0.0716351	0.0370546	0.0277508	0.0116818	0.0384354	0.0549506	0.0231598	3.260487
80	-15803.83	-15816.87	13.03918	0.117064	0.0932727	0.0895755	0.101597	0.0947569	0.0821955	0.122318	0.0885615	0.0849968	0.159596	0.076581	0.0901686	0.0939492	0.0949808	0.0994191	0.143216	0.126025	0.126434	0.121454	0.0710749	0.0828082	0.0838867	0.145777	0.0190119	0.0451126	0.046968	0.0314735	0.0518574	0.041413	0.0252371	0.0419931	0.0610984	0.0295916	0.0476351	0.0603807	0.0211376	0.0842765	0.03286	0.0182083	0.0243615	0.0435415	0.0469196	0.0222051	3.18499
90	-15805.85	-15818.55	12.69605	0.116061	0.116527	0.0829856	0.110204	0.10533	0.0882257	0.141135	0.0854615	0.08427	0.153627	0.0817525	0.0919542	0.098518	0.104811	0.116874	0.122125	0.111327	0.142765	0.113188	0.0805674	0.107713	0.0842232	0.164026	0.0301437	0.0273999	0.0290817	0.0187722	0.0621387	0.0215261	0.0387706	0.0569584	0.0490653	0.0208018	0.0331534	0.0479346	0.0203616	0.0745145	0.0205637	0.032588	0.023448	0.0411084	0.0491959	0.0181068	3.219303
