state	power	likelihood
260	0.00032	-20058.1
270	0.00032	-19290
280	0.00032	-19818.6
290	0.00032	-19309.1
300	0.00032	-20344.8
310	0.00032	-19924.2
320	0.00032	-19648.4
330	0.00032	-19695.9
340	0.00032	-19848.2
350	0.00032	-20984.9
360	0.00032	-20137
370	0.00032	-19681.2
380	0.00032	-20032.6
390	0.00032	-19985.8
400	0.00032	-20068.2
410	0.00032	-20230.4
420	0.00032	-18707.7
430	0.00032	-20040.1
440	0.00032	-19670
450	0.00032	-18853.5
460	0.00032	-19149.2
470	0.00032	-20160.8
480	0.00032	-20524.9
490	0.00032	-19060.1
500	0.00032	-20336.7
510	0.00032	-19429.5
520	0.00032	-19777.7
530	0.00032	-19521.4
540	0.00032	-20194.7
550	0.00032	-19215.1
560	0.00032	-19677
570	0.00032	-20184.2
580	0.00032	-18842.8
590	0.00032	-20178.4
600	0.00032	-20097.4
610	0.00032	-20333.5
620	0.00032	-19346.6
630	0.00032	-19408.3
640	0.00032	-20313.8
650	0.00032	-21173.5
660	0.00032	-20155.2
670	0.00032	-19458.1
680	0.00032	-19962
690	0.00032	-20450.3
700	0.00032	-19251.7
710	0.00032	-19119.2
720	0.00032	-20425
730	0.00032	-19656.2
740	0.00032	-20118.2
750	0.00032	-20021.6
760	0.00032	-19627.4
770	0.00032	-19728.8
780	0.00032	-19742.5
790	0.00032	-19448.1
800	0.00032	-20127.2
810	0.00032	-19398.2
820	0.00032	-20099.2
830	0.00032	-20241.2
840	0.00032	-19385.6
850	0.00032	-20168.7
860	0.00032	-20419.3
870	0.00032	-20108.4
880	0.00032	-19801.7
890	0.00032	-20043.6
900	0.00032	-19401.3
910	0.00032	-19771.5
920	0.00032	-20749.4
930	0.00032	-20115.1
940	0.00032	-20369.6
950	0.00032	-19881.6
960	0.00032	-21006.6
970	0.00032	-19829.8
980	0.00032	-19842.7
990	0.00032	-19525.3
1000	0.00032	-20150.9
