Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-15857.54	-15869.85	12.31115	0.126834	0.0974886	0.116833	0.0992134	0.120216	0.0944427	0.18709	0.0728121	0.117528	0.142069	0.0467224	0.0834731	0.107995	0.0453555	0.128402	0.106897	0.161709	0.110806	0.136664	0.0813045	0.063794	0.0674989	0.129666	0.0454563	0.0588421	0.0504776	0.0325685	0.0513896	0.0569775	0.0394682	0.0585545	0.0621367	0.0257665	0.0351598	0.038363	0.0431739	0.079612	0.018478	0.0183934	0.0132266	0.0256091	0.0299937	0.0293304	3.257792
10	-15897.4	-15911.08	13.67824	0.103504	0.0981109	0.0588359	0.0965822	0.144893	0.103429	0.0936238	0.0719317	0.0826843	0.172281	0.047915	0.102813	0.0739538	0.115685	0.10225	0.153153	0.119708	0.0737655	0.104895	0.0664634	0.078702	0.121636	0.159184	0.0432618	0.0275259	0.0497286	0.0166353	0.0826225	0.0392614	0.0312284	0.0236102	0.0723399	0.0100028	0.00470573	0.0189847	0.0278912	0.0828169	0.028718	0.0730336	0.0377415	0.0312283	0.0525242	0.0212238	3.121084
20	-15900.45	-15911.54	11.09589	0.131115	0.111627	0.113172	0.0603959	0.119212	0.125275	0.126398	0.126157	0.0879628	0.15617	0.0756478	0.139621	0.0827762	0.117815	0.0811077	0.0921449	0.119675	0.148127	0.0776088	0.121702	0.101642	0.141582	0.149225	0.0269742	0.0277616	0.0576892	0.0364957	0.0630488	0.036294	0.0219736	0.0324495	0.0702033	0.0166317	0.0376746	0.0344091	0.0232412	0.0933434	0.0106479	0.0150388	0.0457995	0.0262892	0.0398332	0.0573614	3.379319
30	-15907.25	-15918.97	11.71924	0.124735	0.090449	0.127463	0.0839715	0.0693262	0.107597	0.119484	0.0741341	0.123467	0.161113	0.0992018	0.064045	0.126672	0.121592	0.115006	0.136182	0.117156	0.14975	0.0931245	0.132286	0.117867	0.123586	0.125298	0.0283316	0.0625177	0.0378277	0.0544962	0.0756845	0.0307988	0.0135584	0.054712	0.0874948	0.00559465	0.0118549	0.0279534	0.0346629	0.0446828	0.0165009	0.0153761	0.0544331	0.0190376	0.0224413	0.0155199	3.316984
40	-15888.26	-15900.42	12.15968	0.0990264	0.0969581	0.130143	0.130251	0.0760182	0.0725305	0.160251	0.0974918	0.104518	0.137217	0.0801026	0.0557878	0.0786028	0.0985706	0.153779	0.146094	0.102021	0.117977	0.0974558	0.118397	0.105846	0.0705256	0.137094	0.025992	0.0476443	0.0585125	0.00375087	0.0634643	0.0401101	0.0717502	0.0570192	0.063557	0.00205209	0.0112015	0.0618836	0.0098568	0.106554	0.00961716	0.0345214	0.0418274	0.0415059	0.0333919	0.022067	3.27294
50	-15874.48	-15885.89	11.40987	0.152197	0.120597	0.136301	0.103442	0.0757389	0.0771826	0.132847	0.0771594	0.120242	0.171133	0.0556014	0.0777572	0.123198	0.0843291	0.113042	0.149281	0.121664	0.087638	0.153465	0.0758673	0.123184	0.101263	0.152767	0.0339173	0.0750629	0.0253667	0.00849112	0.0483908	0.0421212	0.0494876	0.0467029	0.0461539	0.0381685	0.0215227	0.028581	0.0211357	0.106549	0.0255364	0.0431987	0.00899487	0.0491015	0.0246614	0.0188811	3.347921
60	-15895.07	-15902.24	7.1674	0.111734	0.103944	0.117295	0.129738	0.144738	0.0870482	0.155889	0.0905639	0.113075	0.239227	0.0814291	0.0961281	0.087915	0.15911	0.137468	0.107859	0.189267	0.112185	0.123968	0.0717053	0.100442	0.0918032	0.185386	0.0636859	0.068541	0.048715	0.0300638	0.0522063	0.0596525	0.0491993	0.0883152	0.0265216	0.038215	0.0251826	0.0340762	0.0129313	0.128283	0.0156944	0.0487597	0.032424	0.0486153	0.0282852	0.0348803	3.772168
70	-15898.15	-15911.31	13.15623	0.142656	0.0825853	0.0688394	0.0896255	0.0826895	0.0851624	0.0985475	0.0630832	0.0940409	0.167664	0.10244	0.0703936	0.0861215	0.0926934	0.0737648	0.148709	0.0935321	0.110531	0.0932788	0.0936698	0.0939216	0.163845	0.167877	0.0390609	0.0479548	0.0468665	0.0140559	0.0422997	0.0955431	0.0402351	0.0562402	0.0288232	0.00469614	0.017595	0.0301259	0.0261374	0.128283	0.00523391	0.0245229	0.0546683	0.0532178	0.0271122	0.0249422	3.173285
80	-15899.75	-15910.94	11.19224	0.11545	0.115118	0.099328	0.113383	0.11025	0.0678234	0.124186	0.0980269	0.123797	0.140606	0.0608622	0.0557518	0.103913	0.117302	0.115563	0.123694	0.119726	0.123775	0.166328	0.147727	0.0812528	0.0752507	0.153476	0.0193962	0.0749388	0.0556827	0.0242053	0.116617	0.0559917	0.0187331	0.0368575	0.0648262	0.00883895	0.00645974	0.0230307	0.0197472	0.0812077	0.0165954	0.0472342	0.0466475	0.043075	0.0178843	0.0391242	3.369684
90	-15960.13	-15971.91	11.78747	0.0897238	0.0818041	0.149452	0.118614	0.0812555	0.0428341	0.11794	0.11215	0.134443	0.147195	0.0328779	0.099372	0.0954262	0.109223	0.102162	0.093241	0.0968473	0.123775	0.1156	0.108971	0.116094	0.118636	0.202053	0.0271448	0.0532532	0.0758944	0.0813056	0.0997616	0.0489382	0.00771208	0.0336292	0.0588506	0.000970817	0.0345478	0.00973502	0.00825589	0.108586	0.017771	0.0217377	0.0355448	0.017814	0.0447498	0.0342695	3.310161
100	-15912.97	-15925.59	12.61909	0.163651	0.0870681	0.0873404	0.0752185	0.115139	0.0774067	0.12564	0.0959864	0.0708101	0.147966	0.116635	0.0954218	0.0686312	0.105033	0.0907061	0.174472	0.131209	0.0983914	0.0792512	0.084881	0.101534	0.079454	0.120107	0.0572066	0.0875714	0.0257674	0.0549864	0.0981973	0.0721516	0.0230634	0.0301316	0.0460913	0.0230226	0.0137516	0.0453576	0.0113932	0.0779912	0.0176634	0.0242881	0.00599766	0.049083	0.0335181	0.0378129	3.226999
110	-15901.05	-15911.74	10.69432	0.102159	0.0775891	0.0630665	0.0947246	0.128138	0.0998608	0.162761	0.0692999	0.129642	0.171895	0.100648	0.0845982	0.0897513	0.060052	0.103669	0.126324	0.167386	0.130699	0.160412	0.063604	0.0788117	0.0654772	0.270971	0.0659056	0.0511249	0.0399167	0.024756	0.0162809	0.0201866	0.0127482	0.0634848	0.0544534	0.0272525	0.0137162	0.0369801	0.0431042	0.115049	0.0261734	0.0315155	0.0410556	0.0802819	0.0407712	0.0131799	3.419476
120	-15857.14	-15869.39	12.25149	0.119902	0.0910861	0.0901953	0.0772377	0.111188	0.0603227	0.133777	0.0671303	0.11478	0.198981	0.0663095	0.0457213	0.0872274	0.116369	0.0996379	0.140658	0.1452	0.100921	0.146652	0.0683167	0.113367	0.0708365	0.186531	0.0271736	0.0661621	0.0622714	0.0334981	0.0673162	0.0341988	0.0124128	0.0698717	0.0405119	0.0230529	0.014819	0.0242165	0.0133082	0.0590527	0.0414872	0.0497517	0.0124363	0.0678189	0.0529744	0.0390774	3.263759
130	-15881.1	-15894.87	13.77044	0.117758	0.0897773	0.0938627	0.162903	0.141074	0.0903958	0.096661	0.0551104	0.107811	0.183196	0.0708822	0.0643108	0.0902089	0.0831329	0.111083	0.135573	0.141897	0.126528	0.098246	0.0605383	0.0591149	0.114703	0.149685	0.0317765	0.0657415	0.00846796	0.016159	0.0293469	0.0191558	0.019646	0.0592615	0.0459794	0.0280277	0.0140696	0.0228706	0.0212018	0.0722723	0.031327	0.0365253	0.0481732	0.0428566	0.0259749	0.0285773	3.111864
140	-15873.73	-15885.34	11.60648	0.10723	0.132137	0.0798359	0.0897591	0.108215	0.105297	0.132676	0.117817	0.114463	0.151766	0.108884	0.0806924	0.0850976	0.11261	0.107931	0.135173	0.168039	0.131119	0.115508	0.0600402	0.0749169	0.0626025	0.148248	0.045583	0.0473391	0.0113655	0.0410267	0.0447482	0.0370617	0.033898	0.0498251	0.0394261	0.0250773	0.0190694	0.0609684	0.00885474	0.0719587	0.031327	0.0193806	0.0830145	0.0191127	0.063866	0.045299	3.32826
