Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-20032.29	-20023.2	-9.095815	0.287724	0.0624569	0.0344321	0.0756093	0.0208848	0.14877	0.0592298	0.0239068	0.0248204	0.189736	0.036053	0.0322121	0.035312	0.357485	0.23977	0.0783198	0.300269	0.172867	0.199939	0.00484994	0.177122	0.127868	0.00727573	0.0178123	0.109152	0.0328239	0.0863946	0.0612855	0.490089	0.12186	0.0969555	0.0076797	0.235708	0.340429	0.0627728	0.0839824	0.0861149	0.0494772	0.263986	0.00214277	0.0949222	0.358848	0.0991423	5.398489
10	-20377.59	-20361.93	-15.6584	0.070145	0.172281	0.0434038	0.0313704	0.0621311	0.744691	0.00384377	0.0212826	0.0831585	0.207849	0.295815	0.0400633	0.100474	0.107439	0.0364436	0.113034	0.0776829	0.172867	0.483126	0.121666	0.0459475	0.185978	0.0383569	0.255365	0.148929	0.178118	0.488083	0.272856	0.158167	0.0179724	0.0253805	0.173275	0.0597276	0.206355	0.140113	0.0513574	0.0982683	0.0796568	0.189185	0.164359	0.00984888	0.0201327	0.0585477	6.054748
20	-20409.91	-20406.98	-2.920621	0.14224	0.112321	0.00510421	0.0097262	0.0535304	0.21478	0.00946853	0.0187129	0.172174	0.207849	0.0399103	0.0577038	0.0334453	0.573925	0.0114287	0.100869	0.202451	0.0571069	0.0321966	0.104627	0.16522	0.0311788	0.229761	0.11348	0.0188475	0.036584	0.0811976	0.197447	0.0179481	0.509312	0.168338	0.114631	0.24588	0.00683573	0.0606876	0.0377289	0.151045	0.0392437	0.0829073	0.0287391	0.204878	0.00490442	0.0746033	4.78097
30	-19880.32	-19891.8	11.47653	0.0985682	0.0815423	0.0346524	0.111881	0.170828	0.0850442	0.0278074	0.132183	0.0142803	0.0100647	0.115045	0.0931081	0.122007	0.154029	0.0399456	0.100869	0.0666415	0.00412834	0.000955784	0.0266707	0.0178598	0.141022	0.0656544	0.0566717	0.0568273	0.00819243	0.145387	0.224284	0.00639669	0.0206565	0.289356	0.00377453	0.135816	0.126704	0.00390444	0.0377289	0.000585805	0.0322962	0.067392	0.0294802	0.084965	0.0131417	0.282906	3.341255
40	-18811.22	-18817.9	6.671035	0.185856	0.203922	0.157803	0.036008	0.0364321	0.172626	0.0539525	0.0151068	0.0172569	0.0156918	0.0411697	0.1896	0.21951	0.176748	0.171738	0.10251	0.00908496	0.100737	0.0802876	0.0295405	0.121658	0.0615177	0.141644	0.103464	0.0147595	0.115125	0.0497099	0.051498	0.0308965	0.090241	0.0605237	0.0104163	0.211223	0.212222	0.125855	0.131439	0.0230086	0.0055789	0.056851	0.00437827	0.0571115	0.0559455	0.0711591	3.821804
50	-19461.52	-19468.67	7.152732	0.104824	0.0221602	0.0549228	0.0600168	0.0109126	0.0172528	0.0235998	0.0231922	0.0410125	0.115079	0.117371	0.0161468	0.087117	0.0290424	0.102817	0.00770249	0.189183	0.0140751	0.0680355	0.23267	0.145617	0.172866	0.161212	0.0723499	0.100798	0.00227612	0.116723	0.253646	0.0576059	0.224126	0.0966202	0.115601	0.262216	0.0799626	0.032432	0.00108309	0.0184902	0.0185953	0.0891389	0.0480445	0.0435439	0.247477	0.0760767	3.773635
60	-18621.46	-18629.97	8.508297	0.169026	0.108365	0.108714	0.0305998	0.0330553	0.121707	0.0956114	0.21019	0.113101	0.00165708	0.00676063	0.0377466	0.0349449	0.250152	0.0452461	0.107579	0.0393051	0.0209125	0.103337	0.129406	0.0294835	0.143289	0.131053	0.0265167	0.0234485	0.147589	0.326163	0.0534376	0.0211132	0.00303062	0.0261592	0.14832	0.0728751	0.0407026	0.0614953	0.1044	0.0343988	0.0215605	0.0553371	0.0133952	0.137808	0.166989	0.0820976	3.638078
70	-18636.75	-18629.65	-7.101196	0.11789	0.0688197	0.0790055	0.17694	0.18102	0.0993291	0.0428515	0.199615	0.117579	0.130862	0.0781509	0.0921096	0.10038	0.174171	0.0554781	0.128694	0.0952142	0.170454	0.537784	0.133994	0.0796942	0.166715	0.0747526	0.236366	0.240099	0.048105	0.0365661	0.171854	0.10211	0.0563034	0.00664004	0.130437	0.0637572	0.219896	0.0614953	0.210703	0.0880422	0.0805566	0.0690395	0.00939476	0.00114537	0.236561	0.0284545	5.199028
80	-19454.8	-19455.56	0.7642688	0.170806	0.069055	0.0312255	0.0268517	0.0157065	0.249156	0.028324	0.0436624	0.0648278	0.271671	0.118446	0.1372	0.0285829	0.308895	0.177975	0.100647	0.0145638	0.231562	0.012081	0.165068	0.0318385	0.167303	0.0888247	0.0249594	0.0315122	0.265692	0.295213	0.0872021	0.034162	0.0392327	0.0014572	0.0691935	0.0817175	0.067568	0.0495218	0.0484793	0.00507424	0.0217007	0.195555	0.11239	0.195929	0.138264	0.0933838	4.412481
90	-20797.75	-20808	10.24989	0.201547	0.0147279	0.0293817	0.0144379	0.0807104	0.0342636	0.0452835	0.00139024	0.0498475	0.324514	0.0681384	0.0136322	0.0654848	0.0302728	0.0620604	0.0552757	0.225734	0.0154801	0.0127516	0.00838137	0.0895693	0.0271527	0.00210314	0.00107741	0.099168	0.0274771	0.238261	0.165814	0.100869	0.103028	0.0172929	0.0392643	0.138928	0.0767583	0.184741	0.122799	0.03677	0.0336991	0.245286	0.0297339	0.259675	0.0593524	0.0117835	3.463919
100	-19616.74	-19625.64	8.900415	0.00874777	0.0587177	0.275877	0.0478641	0.207047	0.116799	0.0139514	0.0755825	0.622051	0.162875	0.029196	0.118879	0.0398679	0.029486	0.0541148	0.360446	0.0571992	0.000693086	0.0516513	0.161366	0.0762948	0.0290739	0.00466265	0.0361216	0.0827421	0.0264398	0.00377347	0.0963872	0.0913877	0.0195673	0.0442593	0.0687688	0.012485	0.06966	0.07388	0.0643074	0.150896	0.0197542	0.0100796	0.0140127	0.0344544	0.0691375	0.00830886	3.598866
110	-20311.01	-20302.66	-8.347885	0.178942	0.258686	0.289197	0.0303763	0.121466	0.0424749	0.0454397	0.134967	0.0410075	0.051567	0.334821	0.00165641	0.335269	0.00256482	0.00455333	0.0353193	0.0571992	0.0201277	0.241863	0.0620375	0.0410764	0.0569851	0.0119249	0.40877	0.227597	0.0651713	0.0539078	0.0657679	0.0993093	0.120306	0.300658	0.0273603	0.14573	0.0182575	0.24184	0.516259	0.0981129	0.129611	0.00162504	0.0582198	0.00306956	0.209655	0.132947	5.323696
120	-19820.95	-19818.67	-2.283675	0.0166239	0.161282	0.0771163	0.0132554	0.104346	0.136694	0.0934013	0.0142465	0.0175445	0.248119	0.0574307	0.10542	0.0597001	0.0234751	0.0968732	0.212447	0.0330516	0.0281766	0.0890643	0.0244132	0.415803	0.078212	0.185835	0.072615	0.0735609	0.171555	0.129137	0.0369862	0.143405	0.042466	0.0255533	0.246676	0.177144	0.284404	0.0570363	0.00993843	0.0569667	0.0996712	0.168431	0.0516681	0.162674	0.318794	0.096066	4.717275
