Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-19730.09	-19734.81	4.71983	0.0987638	0.259021	0.100601	0.110438	0.204089	0.0904857	0.00222544	0.394701	0.0615965	0.0108555	0.0230785	0.211332	0.0300763	0.0221576	0.00666089	0.250787	0.483431	0.0195208	0.224927	0.0164685	0.0953059	0.0415423	0.0197873	0.0485038	0.0192032	0.0474167	0.247233	0.120502	0.0170683	0.0234527	0.0156753	0.0492171	0.0689927	0.030316	0.0188344	0.056908	0.0215032	0.205713	0.0719577	0.0103583	0.0201825	0.0903469	0.0556884	4.016925
10	-20516.84	-20503.05	-13.79197	0.17924	0.614609	0.84441	0.078418	0.252923	0.0378718	0.00359921	0.0918795	0.0023651	0.045062	0.135914	0.145461	0.00426872	0.170406	0.125387	0.0961421	0.186668	0.051766	0.133088	0.0146205	0.0510046	0.0356626	0.0377025	0.205929	0.0189036	0.0949112	0.191457	0.171057	0.0185937	0.0262608	0.048084	0.360055	0.306396	0.00858345	0.162225	0.0965036	0.0605026	0.0133758	0.0479213	0.000415669	0.133584	0.483745	0.0811323	5.868105
20	-19611.54	-19618.69	7.148094	0.149794	0.0134999	0.0274136	0.0101426	0.0393752	0.0620295	0.261009	0.314557	0.0841166	0.0504592	0.0990509	0.0178553	0.0551641	0.130289	0.06982	0.0961421	0.0148565	0.176835	0.319207	0.0844319	0.0485941	0.018896	0.0166098	0.0198813	0.0375361	0.0197652	0.113112	0.0810796	0.0716099	0.112558	0.0316659	0.194921	0.106969	0.0580446	0.0509234	0.130814	0.15958	0.174852	0.00549505	0.0191672	0.0588361	0.144142	0.0229981	3.774099
30	-20422.67	-20419.95	-2.726932	0.00758974	0.152806	0.0811221	0.00566397	0.343335	0.110606	0.323758	0.000739294	0.132354	0.0336699	0.0383976	0.0945043	0.121925	0.286449	0.203532	0.257246	0.0554055	0.0839508	0.0112334	0.0331847	0.627529	0.188121	0.114271	0.00363531	0.00729891	0.024666	0.0093774	0.0704521	0.0716099	0.158868	0.0289267	0.00178932	0.00563062	0.0548503	0.0144835	0.115666	0.128447	0.0487757	0.235267	0.0232281	0.140568	0.280823	0.0298474	4.761601
40	-20271.66	-20276.61	4.951379	0.146863	0.0065487	0.0270948	0.0135432	0.068255	0.0355223	0.0190728	0.252029	0.087816	0.0385312	0.0480371	0.0480278	0.231407	0.249616	0.20644	0.0107327	0.0242627	0.0839508	0.048075	0.0216444	0.13813	0.115494	0.186874	0.0961462	0.131302	0.163447	0.151037	0.16229	0.111903	0.0123307	0.00198542	0.01169	0.10405	0.0557672	0.0338975	0.0337228	0.249214	0.0304868	0.0360529	0.167615	0.00934428	0.0927044	0.230815	3.99377
50	-19845.25	-19846.88	1.622373	0.151176	0.00766737	0.0563617	0.179937	0.00368716	0.046877	0.0707762	0.0465379	0.0510723	0.262183	0.0738479	0.0328942	0.111915	0.0505871	0.0469324	0.114399	0.0357212	0.0725524	0.109361	0.238045	0.317596	0.397759	0.0722143	0.0937548	0.134213	0.139825	0.190564	0.0369595	0.0432091	0.0432363	0.0257178	0.129016	0.112011	0.218873	0.00216368	0.0793551	0.14923	0.0100691	0.00686962	0.171708	0.154378	0.000723753	0.0346932	4.326671
60	-20231.48	-20240.18	8.697239	0.108741	0.0293376	0.169885	0.0680251	0.004131	0.05518	0.0115826	0.0104322	0.100698	0.0974107	0.160281	0.102506	0.155304	0.204897	0.0823664	0.114399	0.167475	0.0509793	0.0250314	0.0137747	0.0267225	0.00759687	0.143265	0.0334015	0.00269148	0.118426	0.229018	0.00879055	0.0341551	0.165463	0.232563	0.13455	0.00352216	0.0338219	0.00185714	0.027349	0.000173894	0.0506906	0.240883	0.00867725	0.150979	0.110893	0.121257	3.619184
70	-20653.3	-20657.33	4.027576	0.060914	0.07171	0.000362484	0.571086	0.00458621	0.256979	0.0140025	0.0671552	0.00693225	0.168253	0.00370776	0.137189	0.179536	0.249315	0.210099	0.000537915	0.0026162	0.0953935	0.157861	0.0251073	0.127639	0.038678	0.270018	0.0591458	0.0385769	0.019502	0.125569	0.157759	0.02078	0.0838619	0.0998263	0.0105615	0.0362785	0.016717	0.00759996	0.0174949	0.00496849	0.0373931	0.0901769	0.14789	0.204356	0.0342033	0.15381	4.08615
80	-20042.14	-20045.77	3.632893	0.0362818	0.271488	0.281992	0.0270699	0.145084	0.0467201	0.0314205	0.00550765	0.0424231	0.119249	0.0311943	0.0496691	0.0586844	0.12244	0.0428327	0.0302914	0.080949	0.0734214	0.0110991	0.138429	0.0596799	0.0231168	0.0202785	0.0323614	0.0253687	0.11839	0.213697	0.177149	0.0941281	0.124487	0.0998263	0.178249	0.108747	0.0717936	0.233612	0.250494	0.0386334	0.0513821	0.160855	0.0440995	0.129258	0.0319727	0.191792	4.125619
90	-20190.56	-20187.55	-3.007809	0.0146241	0.0753549	0.0399354	0.0222684	0.0194497	0.132388	0.0743545	0.341585	0.271075	0.43811	0.322822	0.0865854	0.0134489	0.254703	0.119535	0.0234634	0.162683	0.0731063	0.0881432	0.013037	0.102146	0.0388673	0.208767	0.00785355	0.188736	0.046925	0.0524876	0.367351	0.0868403	0.039435	0.0525252	0.102321	0.0871536	0.00114398	0.189618	0.016151	0.0139883	0.0126309	0.132001	0.0464975	0.131872	0.0859127	0.191792	4.789689
100	-20062.15	-20057.91	-4.243335	0.13377	0.0384627	0.294414	0.0946198	0.495485	0.193057	0.0429037	0.213744	0.160479	0.105195	0.0238329	0.0283156	0.0241697	0.041437	0.0963432	0.00629496	0.00865649	0.0265888	0.0881432	0.0315239	0.169696	0.0285449	0.101258	0.267417	0.0154601	0.0472933	0.29401	0.0991323	0.097435	0.00399088	0.0815261	0.164696	0.224643	0.014595	0.149095	0.523855	0.11753	0.00131142	0.0902897	0.0213478	0.0132952	0.0342391	0.205144	4.913241
