Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-18687.29	-18692.82	5.525181	0.115652	0.0432909	0.0990361	0.0310388	0.0517673	0.407176	0.0506938	0.228686	0.32422	0.0194228	0.0510958	0.199734	0.0222855	0.112557	0.103188	0.0464678	0.0632216	0.0732548	0.0554019	0.103209	0.102098	0.0895668	0.0381961	0.00850028	0.109694	0.177537	0.00194978	0.0305739	0.0313156	0.066974	0.201924	0.0755188	0.00357976	0.0660916	0.161523	0.00182854	0.124085	0.143882	0.025013	0.0333314	0.0678644	0.0452619	0.128681	3.93639
10	-19027.2	-19037.7	10.5	0.0827397	0.318484	0.0175296	0.0192802	0.200683	0.0654609	0.111397	0.0709972	0.133979	0.0398499	0.0419936	0.479065	0.0144001	0.113771	0.0181433	0.00926583	0.027177	0.180216	0.0497438	0.00987293	0.00757642	0.0641971	0.0927821	0.0126455	0.0228245	0.242564	0.0168472	0.0691274	0.109602	0.186624	0.0380699	0.0025279	0.0413933	0.0769595	0.0800303	0.0039067	0.134509	0.0482147	0.00206622	0.0791572	0.0639618	0.0301381	0.00913512	3.438908
20	-19097.11	-19090.48	-6.630364	0.141362	0.0133738	0.558847	0.168717	0.120057	0.270365	0.0309558	0.107297	0.0568439	0.0374685	0.0448575	0.0127481	0.0749933	0.0587217	0.037298	0.144969	0.0622283	0.504353	0.0567137	0.0579032	0.070978	0.0510984	0.0532239	0.0294299	0.122704	0.108449	0.0755652	0.0645783	0.255959	0.053278	0.153739	0.00956073	0.121425	0.00158846	0.21775	0.00135333	0.128755	0.291384	0.0145974	0.152451	0.37471	0.110668	0.128626	5.151944
30	-18474.39	-18477.15	2.760529	0.132228	0.0499751	0.227847	0.0673721	0.107551	0.299142	0.130847	0.0728706	0.0179327	0.15235	0.0805153	0.0908443	0.135925	0.285438	0.0834958	0.0472991	0.141543	0.0734413	0.168338	0.193242	0.093688	0.0593106	0.173901	0.0045765	0.0329126	0.108449	0.044898	0.0241671	0.0184077	0.0673134	0.15651	0.149686	0.0288124	0.0805129	0.00432158	0.22695	0.128755	0.0782137	0.00979562	0.0873881	0.0282384	0.0137427	0.0341073	4.212855
40	-18811.15	-18809.82	-1.323657	0.156474	0.0218321	0.0500714	0.38518	0.0496028	0.176287	0.164858	0.0262853	0.0069936	0.0500114	0.0219033	0.0191282	0.0343156	0.0584724	0.0643646	0.215	0.0598913	0.0206002	0.246837	0.047335	0.0371086	0.0500982	0.182758	0.0257312	0.0255575	0.163955	0.261473	0.0150645	0.0305542	0.0991588	0.095489	0.0906368	0.378077	0.212219	0.000305469	0.0677982	0.201242	0.197415	0.24364	0.00307646	0.0395638	0.275649	0.0492601	4.621274
50	-18729.1	-18736.65	7.544378	0.0512941	0.0486592	0.00526062	0.0712764	0.162276	0.0938973	0.0243762	0.0516082	0.0348828	0.077136	0.06731	0.178592	0.0291668	0.0139685	0.0169754	0.0591435	0.127904	0.0715304	0.097713	0.130509	0.0137553	0.276806	0.171921	0.110037	0.0663788	0.249974	0.0485104	0.0874553	0.148566	0.165864	0.00766451	0.046786	0.0258051	0.0297171	0.0415672	0.194509	0.237197	0.0793708	0.0480257	0.0372349	0.123645	0.0504577	0.059743	3.73447
60	-18145.83	-18160.46	14.62878	0.200095	0.0158231	0.130477	0.151002	0.0905648	0.16007	0.134443	0.0646693	0.110077	0.0538658	0.106211	0.0634114	0.00667568	0.134252	0.117302	0.0963994	0.0931343	0.024366	0.0651512	0.00469872	0.0207158	0.0408162	0.104675	0.0801176	0.103192	0.0101994	0.0485104	0.0294186	0.0822767	0.0600208	0.0271131	0.0713562	0.0228718	0.0222388	0.0245355	0.00577532	0.0189362	0.0570444	0.259842	0.0431086	0.00848243	0.0419727	0.0201212	3.02603
70	-19228.58	-19234.56	5.980796	0.0452617	0.157374	0.257335	0.030356	0.00116892	0.183606	0.134443	0.0643101	0.0595282	0.10981	0.0862552	0.199458	0.0903273	0.0395654	0.0387203	0.169713	0.0961498	0.0258766	0.0457935	0.155743	0.0867619	0.127181	0.120509	0.0426244	0.0881528	0.0981328	0.0360669	0.0441544	0.0517297	0.140683	0.0101066	0.121837	0.0386772	0.132593	0.0420066	0.0483092	0.398675	0.0139361	0.00611095	0.093001	0.0283912	0.0386897	0.0917041	3.890828
80	-18344.13	-18340.3	-3.824933	0.0699895	0.183966	0.18299	0.211221	0.14271	0.225273	0.153759	0.155757	0.207305	0.118313	0.0878543	0.176693	0.0903273	0.0412784	0.11794	0.0321746	0.28663	0.0291126	0.32077	0.122252	0.313348	0.121634	0.0634486	0.250288	0.0328805	0.0463988	0.017343	0.0816972	0.0243943	0.0911121	0.0171739	0.0281167	0.0202817	0.0921806	0.0273002	0.0981684	0.109243	0.0277888	0.25628	0.0338662	0.0521343	0.0565437	0.0534631	4.871401
90	-18279.31	-18278.3	-1.015382	0.156116	0.215311	0.295561	0.0430894	0.0717903	0.0654772	0.0315581	0.011932	0.0520891	0.166701	0.0269782	0.141567	0.106839	0.225076	0.147263	0.235095	0.36224	0.157365	0.150028	0.232942	0.0402565	0.137746	0.0634486	0.00956245	0.0194874	0.0141791	0.0861894	0.00263877	0.0837779	0.119649	0.0699121	0.0524408	0.0124813	0.222335	0.0722809	0.018218	0.148366	0.162322	0.029676	0.118985	0.117161	0.0786357	0.0156798	4.590446
