Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-16218.73	-16231.03	12.29892	0.139981	0.036524	0.131345	0.0759485	0.112777	0.0377122	0.142368	0.0446363	0.111636	0.152449	0.035972	0.0500077	0.0723589	0.224903	0.0923816	0.154578	0.0646244	0.134937	0.111433	0.0663454	0.0477528	0.116267	0.112603	0.100969	0.0292258	0.0218094	0.0372773	0.065247	0.0417025	0.0080652	0.0340846	0.0501699	0.0476225	0.0967351	0.061233	0.0628735	0.0496806	0.0414283	0.0571086	0.0193548	0.0519573	0.0410873	0.0718426	3.259016
10	-16217.07	-16227.27	10.20247	0.109683	0.171021	0.0744864	0.131236	0.107745	0.0379919	0.0811426	0.0751066	0.109266	0.122332	0.1012	0.0928691	0.097527	0.257678	0.154782	0.0720663	0.120196	0.147189	0.168852	0.103083	0.10099	0.0978557	0.0791944	0.0115325	0.0269895	0.0140271	0.0213925	0.0984619	0.0615387	0.0169525	0.0295226	0.0126663	0.0303734	0.0967351	0.0267274	0.0496207	0.0517715	0.0841151	0.00341835	0.0233653	0.0233655	0.108352	0.0642427	3.468661
20	-16298.84	-16306.94	8.093427	0.139076	0.110606	0.10463	0.132762	0.138993	0.0335189	0.118815	0.0321203	0.261948	0.14661	0.029174	0.108959	0.148386	0.136561	0.0985799	0.210996	0.283749	0.077874	0.104949	0.148341	0.0725537	0.060777	0.126613	0.0325896	0.0129731	0.0223623	0.054035	0.128113	0.0226447	0.0282814	0.0103679	0.00450453	0.0149626	0.0967351	0.0501985	0.0660846	0.00140506	0.0036368	0.0546356	0.0508224	0.064639	0.108352	0.0256321	3.679565
30	-16119.12	-16132.19	13.07424	0.179078	0.0443656	0.116455	0.130303	0.107202	0.0498579	0.18079	0.0669989	0.102943	0.113401	0.0746485	0.0612466	0.0838509	0.0820304	0.0741042	0.156779	0.109993	0.0600601	0.129578	0.115092	0.0920273	0.0496955	0.164031	0.0104509	0.00657548	0.0202494	0.0342647	0.0681026	0.0259819	0.0465781	0.0761558	0.0191666	0.00532881	0.0603806	0.0598211	0.0405042	0.0042485	0.101486	0.0546356	0.0504766	0.0976592	0.0376224	0.0172641	3.181484
40	-16168.77	-16179.48	10.71258	0.240952	0.0932264	0.0625281	0.0669951	0.11719	0.124699	0.131881	0.0785876	0.0597671	0.0934998	0.0439285	0.106148	0.237247	0.0633529	0.167752	0.0695938	0.124147	0.14269	0.136294	0.0606836	0.089847	0.0930178	0.202431	0.0703354	0.0372483	0.0321534	0.0188365	0.0743717	0.0762147	0.0617348	0.0418973	0.0230435	0.0089101	0.0129917	0.0315686	0.0866351	0.00854674	0.0166214	0.0276655	0.0565041	0.0440239	0.0227448	0.0591429	3.417649
50	-16161.53	-16173.16	11.62906	0.0798878	0.160949	0.184288	0.0644275	0.155257	0.0274993	0.111673	0.0719838	0.0996192	0.113998	0.107372	0.0350522	0.0839888	0.0387705	0.174745	0.0903771	0.0745912	0.18735	0.103197	0.0513912	0.0776484	0.0520759	0.192322	0.0257669	0.0658492	0.0290802	0.0242782	0.0937962	0.0299576	0.045101	0.0336269	0.0831127	0.0853995	0.0782437	0.0404933	0.0331624	0.0431667	0.0461342	0.00402978	0.0650528	0.043835	0.0521752	0.0652779	3.326002
60	-16204.37	-16212.36	7.988512	0.158831	0.145559	0.0737644	0.153602	0.0852184	0.11222	0.093737	0.121299	0.0948096	0.176613	0.0298637	0.0822411	0.0666663	0.158237	0.101465	0.140828	0.14503	0.094095	0.139614	0.0738913	0.12783	0.103266	0.0867694	0.0292551	0.101572	0.0298849	0.0118592	0.0712966	0.0751757	0.163492	0.0172492	0.0985252	0.0887139	0.0423406	0.0383824	0.0487886	0.142875	0.0461342	0.067088	0.00540467	0.0206819	0.0181669	0.00771938	3.690057
70	-16092.69	-16102.81	10.12195	0.152809	0.120081	0.118031	0.0556509	0.100816	0.09865	0.0926826	0.0594902	0.11304	0.208928	0.0906507	0.112308	0.114209	0.0680976	0.157778	0.177533	0.0476068	0.144546	0.140871	0.0530881	0.0534452	0.143198	0.130243	0.0245402	0.00856207	0.0428765	0.0289507	0.0339412	0.0740916	0.076485	0.0422832	0.0100997	0.02768	0.0656231	0.0493587	0.181453	0.0709555	0.0170824	0.0537199	0.0123664	0.0012695	0.0632352	0.0383837	3.476713
80	-16213.25	-16225.28	12.02746	0.0541215	0.127628	0.126757	0.12715	0.049653	0.104124	0.100483	0.0374738	0.24091	0.205986	0.17925	0.0494861	0.0801974	0.0970899	0.158491	0.10624	0.0969397	0.076048	0.133864	0.1114	0.0644425	0.0375219	0.0934399	0.0518929	0.0263174	0.027107	0.0325257	0.0149949	0.0154971	0.0605742	0.0124935	0.0591368	0.0355546	0.0656231	0.0114002	0.0537056	0.0650729	0.112058	0.0330501	0.0162487	0.00562105	0.0785557	0.0500354	3.286162
90	-16149.08	-16162.53	13.44831	0.0279794	0.11657	0.0564712	0.105192	0.0622824	0.0762471	0.0863873	0.0864225	0.0631392	0.192491	0.14967	0.0595256	0.109227	0.0916	0.106644	0.119079	0.0845054	0.266871	0.135608	0.12524	0.0726648	0.0877837	0.12693	0.00199954	0.0250414	0.0374082	0.00705387	0.00384306	0.0739507	0.00723384	0.0473712	0.0367117	0.00737764	0.0337018	0.0187347	0.0553847	0.120788	0.020572	0.0497953	0.0447598	0.0755256	0.0575546	0.0107381	3.144077
100	-16205.58	-16216.35	10.76988	0.144101	0.165386	0.121733	0.0940567	0.122215	0.0909393	0.107729	0.0950615	0.029139	0.0897651	0.0355314	0.12392	0.147682	0.0937665	0.0849498	0.282633	0.190371	0.0733476	0.0749404	0.0824645	0.119769	0.0429377	0.199916	0.0371497	0.108114	0.0142174	0.0399279	0.0269436	0.0317957	0.0245958	0.0819232	0.0102007	0.0180541	0.0844863	0.0227803	0.0289837	0.0270047	0.0131253	0.0486061	0.0156174	0.125087	0.0301416	0.010812	3.41192
110	-16194.72	-16204.99	10.27733	0.166525	0.0161196	0.104085	0.0933108	0.122215	0.0816943	0.0889556	0.107162	0.0689297	0.163217	0.0660648	0.0296327	0.139559	0.0937665	0.171493	0.100528	0.105785	0.0548542	0.141673	0.0910606	0.065117	0.120484	0.199095	0.0618066	0.0804031	0.00930052	0.0210614	0.0559723	0.0962874	0.0906807	0.0377056	0.0168518	0.0913755	0.0517357	0.0316014	0.0750566	0.153348	0.0367383	0.00791823	0.0267583	0.0519429	0.0458787	0.0274261	3.461175
120	-16189.44	-16197.33	7.890335	0.175058	0.0528987	0.135264	0.0380976	0.154246	0.161439	0.179525	0.0568179	0.125131	0.184988	0.151684	0.0492454	0.193788	0.125366	0.162166	0.137315	0.201452	0.116753	0.113139	0.0363847	0.0767939	0.0481747	0.224197	0.0159098	0.0404908	0.00659708	0.0304912	0.0511819	0.033943	0.0392924	0.0452036	0.00998833	0.0376646	0.0616643	0.072859	0.0539465	0.0655926	0.0227922	0.0436816	0.119517	0.0244422	0.0209999	0.00369331	3.699874
130	-16411.49	-16420.83	9.339575	0.253887	0.206823	0.110466	0.0695704	0.158992	0.093118	0.0859185	0.161669	0.0320329	0.137714	0.118442	0.0583276	0.0983026	0.164386	0.205433	0.156778	0.201614	0.101352	0.138558	0.0273766	0.0735991	0.00456905	0.15256	0.0495544	0.062281	0.00892833	0.046107	0.0140964	0.0495838	0.084042	0.042633	0.0324896	0.0522417	0.0616643	0.0419001	0.000916771	0.029447	0.0156475	0.0428302	0.00302379	0.0629712	0.0429609	0.00014381	3.55495
140	-16299.26	-16309.26	10.00884	0.0861697	0.0591476	0.0891367	0.0623307	0.096836	0.121969	0.145676	0.0620785	0.0808755	0.142334	0.123632	0.0893341	0.104006	0.171602	0.0402826	0.0516812	0.135351	0.0732222	0.175877	0.092835	0.0734785	0.144416	0.200849	0.0278155	0.0244989	0.00107294	0.136008	0.0445636	0.033549	0.0801968	0.0557015	0.0967368	0.0513558	0.00528676	0.0162337	0.0419511	0.0688843	0.0906054	0.0924828	0.00154046	0.054824	0.0185399	0.123055	3.488024
