Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-18685.26	-18686.69	1.424274	0.424499	0.355329	0.0630974	0.0780651	0.214364	0.189848	0.0621936	0.0997237	0.109078	0.158925	0.0717032	0.0663779	0.183567	0.0245526	0.0250036	0.0892816	0.0476827	0.123613	0.0492415	0.0389075	0.0829267	0.0973891	0.107586	0.0709146	0.197137	0.0358585	0.0424472	0.00159065	0.0657839	0.00268366	0.0111212	0.0710747	0.284031	0.131362	0.162457	0.0284573	0.0683369	0.0604175	0.0953123	0.0575256	0.0270763	0.162413	0.00752606	4.34648
10	-18899.29	-18886.56	-12.73525	0.0661367	0.231086	0.0137757	0.168214	0.0470042	0.409845	0.169522	0.210077	0.360617	0.119327	0.328065	0.0556998	0.416245	0.396426	0.434162	0.03725	0.109448	0.0370749	0.079832	0.188111	0.184225	0.207261	0.084676	0.104565	0.0503123	0.0360961	0.182933	0.0642812	0.0170614	0.00139369	0.0272062	0.267983	0.00514533	0.00913193	0.0188704	0.142388	0.0258085	0.0643954	0.0570164	0.0829294	0.0128518	0.178236	0.0597472	5.762433
20	-18096.02	-18097.11	1.09669	0.166547	0.0311504	0.105649	0.0972172	0.208091	0.0714097	0.0779142	0.0670416	0.0998335	0.178929	0.0622598	0.0520281	0.128186	0.0556019	0.0631035	0.0433465	0.0245803	0.179342	0.079832	0.311266	0.0720962	0.171479	0.169821	0.0384542	0.17354	0.0661615	0.0502096	0.0642812	0.0711784	0.0390172	0.0489229	0.0546091	0.252847	0.51041	0.0206407	0.0777782	0.0849513	0.0495855	0.0349156	0.0623028	0.0543415	0.0954056	0.0129629	4.379239
30	-18456.96	-18458.31	1.348714	0.147877	0.0325997	0.112076	0.0610378	0.15103	0.0238538	0.222446	0.0224196	0.202322	0.0224288	0.235436	0.113629	0.0191211	0.207106	0.179843	0.188469	0.0538484	0.0854236	0.15112	0.362682	0.140095	0.0858818	0.192864	0.110842	0.0357035	0.0770601	0.0108477	0.137134	0.0323897	0.039008	0.0574348	0.0897321	0.00780661	0.127699	0.0141592	0.235571	0.0382603	0.0357411	0.0142613	0.0474752	0.130393	0.0985636	0.000344856	4.354037
40	-18641.47	-18651.43	9.962303	0.0910244	0.081135	0.123359	0.0195768	0.0223966	0.0162789	0.0520998	0.191079	0.0337264	0.0563176	0.170798	0.039735	0.0176721	0.018168	0.0680693	0.177048	0.0426239	0.188527	0.0289748	0.0390173	0.0171567	0.00955799	0.152277	0.0264213	0.220655	0.0770601	0.1134	0.0944047	0.215103	0.0634035	0.061006	0.0183907	0.0929351	0.391199	0.0116622	0.136068	0.114309	0.0606471	0.0377154	0.021809	0.0219982	0.0554537	0.00241671	3.492678
50	-18816.4	-18805.25	-11.15125	0.11877	0.135305	0.277092	0.10925	0.0358691	0.0550839	0.0621075	0.0182886	0.139421	0.129006	0.118984	0.0788519	0.180267	0.0396271	0.346186	0.294264	0.162433	0.0181381	0.120834	0.0882268	0.00411821	0.0343384	0.0969107	0.242618	0.0471997	0.30038	0.51418	0.127868	0.110173	0.0561704	0.0214249	0.0820046	0.0496137	0.0591349	0.0833879	0.129258	0.0149523	0.162128	0.272972	0.07418	0.0525864	0.169625	0.370803	5.604032
60	-18432.13	-18432.62	0.4909279	0.133643	0.281121	0.135605	0.199101	0.0505697	0.182504	0.200839	0.0217	0.13329	0.0114282	0.129783	0.00968975	0.288684	0.0806517	0.187872	0.103123	0.0376476	0.106639	0.0107134	0.0598658	0.0310443	0.0615135	0.0744974	0.117032	0.0999111	0.146686	0.0168148	0.278207	0.00819574	0.0169773	0.0583824	0.0144315	0.0326585	0.2434	0.190879	0.0907702	0.00794926	0.223256	0.102461	0.0085531	0.0430377	0.0127551	0.195932	4.439815
70	-17938.88	-17941.56	2.673453	0.188013	0.33879	0.00494569	0.0891008	0.11469	0.167281	0.218458	0.0476365	0.0242616	0.0604694	0.0700254	0.0868311	0.0364224	0.263579	0.211096	0.066459	0.0471007	0.126527	0.0251962	0.0773722	0.102139	0.0378094	0.233113	0.0135244	0.0579119	0.0222176	0.0414437	0.0647981	0.0911056	0.0980507	0.142453	0.0727976	0.0529961	0.00260272	0.179913	0.014802	0.0019258	0.188709	0.13068	0.127656	0.101247	0.153157	0.0262518	4.221563
80	-18176.34	-18178.03	1.686041	0.25974	0.0119429	0.0521985	0.0813652	0.181656	0.0438451	0.159981	0.0968242	0.146573	0.15101	0.342394	0.0538347	0.0655167	0.057617	0.140049	0.193801	0.0740427	0.0305496	0.101262	0.267123	0.232057	0.0337871	0.158649	0.00131555	0.0510085	0.0672011	0.0596343	0.0497655	0.14725	0.020521	0.0286468	0.0744383	0.046873	0.192476	0.00198027	0.0741827	0.253648	0.0195115	0.0226811	0.117019	0.0509385	0.0258199	0.0795746	4.320304
90	-17849.61	-17853.62	4.012195	0.0965773	0.00108407	0.0744464	0.272987	0.047594	0.133264	0.0579985	0.207031	0.130218	0.0622701	0.150456	0.0744816	0.00833766	0.0894349	0.0371732	0.205637	0.223244	0.0755952	0.0366988	0.0724449	0.0312617	0.0678739	0.284594	0.00449012	0.0429313	0.148298	0.0446069	0.0667147	0.0232217	0.0729637	0.081612	0.0744383	0.107278	0.0191469	0.172416	0.0189259	0.0917857	0.050101	0.00978632	0.112831	0.215725	0.00874918	0.280964	4.087688
