Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-15963.36	-15975.21	11.8541	0.125267	0.141381	0.118779	0.084126	0.065417	0.179767	0.0670941	0.0700786	0.124673	0.183257	0.071509	0.0699945	0.0731441	0.134222	0.126955	0.093397	0.148389	0.0813216	0.120274	0.0839432	0.0662062	0.162753	0.147402	0.00923239	0.0331532	0.042688	6.44731e-05	0.0285927	0.0397073	0.0433141	0.0715998	0.0720996	0.0224218	0.033235	0.0210996	0.0399713	0.103094	0.0288898	0.0424978	0.0427846	0.0303488	0.0154327	0.0439206	3.303498
10	-15923.12	-15936.07	12.9464	0.18388	0.107412	0.0571425	0.122197	0.0717824	0.0904942	0.134379	0.0490243	0.0946032	0.135904	0.0988697	0.083194	0.0907585	0.0960714	0.115658	0.166776	0.132486	0.113097	0.101213	0.0568341	0.0778541	0.0677529	0.107055	0.0229158	0.00948509	0.0417389	0.000933994	0.0266654	0.0509598	0.0326904	0.0715806	0.105836	0.00906216	0.00405182	0.0671878	0.0367357	0.0727774	0.0395122	0.0146782	0.0624497	0.0303488	0.0662167	0.0740045	3.194268
20	-15949.64	-15960.47	10.8258	0.10164	0.0702623	0.107733	0.0727207	0.0920096	0.0927981	0.154774	0.0719095	0.0980074	0.196488	0.0980399	0.102542	0.115894	0.115252	0.0871343	0.182741	0.140299	0.0779602	0.0923014	0.0509009	0.0876916	0.0748218	0.193783	0.0336363	0.061641	0.067107	0.000254894	0.0321475	0.122641	0.0558722	0.0443998	0.094851	0.0477855	0.0388466	0.0533609	0.042884	0.0449823	0.0258366	0.0366876	0.0326081	0.0122492	0.0408394	0.0399919	3.406328
30	-15990.97	-16001.48	10.50343	0.100764	0.110463	0.135299	0.17047	0.109135	0.0530302	0.117807	0.064246	0.0689024	0.258116	0.0456575	0.0826027	0.170516	0.109056	0.132346	0.106821	0.156502	0.144568	0.107916	0.0541528	0.113905	0.097715	0.182129	0.0520275	0.03978	0.0390376	0.00450594	0.0254319	0.0757505	0.00285257	0.0682994	0.0448719	0.018805	0.0148614	0.0520718	0.0261218	0.0452738	0.00643948	0.0496363	0.0527004	0.0753893	0.038098	0.0144904	3.438565
40	-15910.89	-15922.11	11.22035	0.179252	0.108905	0.114156	0.124629	0.107023	0.0875133	0.1337	0.068687	0.0825408	0.16088	0.0724368	0.0936615	0.0644456	0.115847	0.08608	0.103635	0.141105	0.0975172	0.096299	0.066264	0.0677894	0.142712	0.185286	0.040386	0.0775683	0.0450046	0.0248726	0.0254319	0.0552993	0.0314117	0.0711068	0.0578326	0.0157677	0.0426648	0.0320376	0.0646596	0.0925891	0.0189708	0.00306933	0.0527004	0.0587617	0.0361697	0.0202046	3.366873
50	-15949.63	-15963.07	13.4402	0.0918844	0.122433	0.182589	0.092269	0.0778317	0.104756	0.0889567	0.0689702	0.0476251	0.186404	0.0739822	0.107564	0.0632773	0.0926554	0.0741737	0.0759858	0.112321	0.0975172	0.148373	0.0500088	0.10215	0.0783373	0.154682	0.016853	0.0450088	0.0267766	0.0235112	0.0639815	0.0815858	0.0329566	0.055113	0.0530874	0.0512009	0.0208327	0.0395945	0.0785613	0.101492	0.040502	0.0209619	0.0298592	0.018589	0.0459493	0.00372363	3.144888
60	-15957.82	-15971.73	13.90572	0.114918	0.0910824	0.0998605	0.0731178	0.124187	0.0987024	0.121409	0.0546043	0.0450152	0.203792	0.111813	0.0893118	0.0624009	0.100538	0.0951916	0.106	0.112591	0.108057	0.0714853	0.0467721	0.091302	0.0723134	0.116663	0.0234516	0.0500642	0.025194	0.0135229	0.0797842	0.0683889	0.0519316	0.0300338	0.0609461	0.0342027	0.0210785	0.0543663	0.0459829	0.0834014	0.0252812	0.0390396	0.0362848	0.0299065	0.0695289	0.0448186	3.098336
70	-15989.86	-16001.12	11.26613	0.213145	0.0921262	0.154205	0.114693	0.0809901	0.139258	0.151413	0.079774	0.11606	0.128253	0.0697328	0.0890218	0.068345	0.0801038	0.105234	0.11172	0.121966	0.106328	0.106936	0.0544543	0.0762946	0.0540786	0.14002	0.0200584	0.0601695	0.0326855	0.032207	0.0500929	0.0612386	0.088488	0.037361	0.0449292	0.0531052	0.00866131	0.114591	0.0771536	0.0706098	0.025324	0.0342595	0.0288997	0.00734561	0.0246053	0.0363574	3.362295
80	-15961.5	-15970.69	9.189425	0.161684	0.0564846	0.0960696	0.0847116	0.114368	0.0879428	0.169531	0.062263	0.0849654	0.186822	0.0923949	0.0504233	0.059954	0.107321	0.110319	0.135795	0.194328	0.168462	0.17367	0.0541101	0.0744397	0.0943581	0.193938	0.0825571	0.0163804	0.0627468	0.0136691	0.0225909	0.077299	0.0379395	0.0797467	0.0699318	0.0575986	0.0442258	0.0297641	0.0720645	0.0802595	0.0127091	0.0303904	0.0315416	0.0284691	0.0684148	0.0373114	3.569965
90	-15982.03	-15993.97	11.93237	0.103012	0.101923	0.0939315	0.0654073	0.114496	0.0514301	0.101209	0.0347809	0.189195	0.140249	0.11851	0.034764	0.0668302	0.109777	0.0956759	0.1368	0.123129	0.107206	0.182732	0.0962746	0.0828141	0.101996	0.201999	0.0172782	0.0406338	0.0930017	0.00608323	0.0215559	0.0852848	0.0529983	0.0450516	0.0235193	0.0361194	0.0219927	0.0379913	0.040906	0.164099	0.022971	0.04107	0.0165516	0.0250809	0.04915	0.000190966	3.295671
