Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-20583.03	-20579.43	-3.593875	0.0527288	0.19408	0.0677547	0.160357	0.00597786	0.00251388	0.162889	0.0203364	0.132423	0.234204	0.147163	0.405922	0.0211445	0.0436105	0.0481373	0.077116	0.132112	0.0590865	0.0816072	0.0376709	0.143945	0.100866	0.00119553	0.0625386	0.00778855	0.349044	0.213999	0.048492	0.0217349	0.0963003	0.349993	0.0900011	0.00187515	0.0783639	0.132653	0.0355616	0.061027	0.108808	0.0192399	0.165851	0.130537	0.131546	0.410102	4.848295
10	-20698.61	-20700.53	1.915996	0.133594	0.0313066	0.0364737	0.00711275	0.0192758	0.0645925	0.123219	0.0241285	0.0548638	0.0264797	0.0760311	0.0749001	0.130718	0.0402338	0.64094	0.0240133	0.03121	0.253769	0.00873099	0.04133	0.0134289	0.206544	0.0841551	0.201607	0.0527994	0.283887	0.0529886	0.0983194	0.210838	0.106652	0.0233407	0.404735	0.0677184	0.165135	0.00374725	0.0449313	0.035295	0.00779541	0.114348	0.0095575	0.130537	0.0988528	0.0371727	4.297308
20	-19867.81	-19855.99	-11.81927	0.682767	0.714987	0.129253	0.112654	0.0436521	0.111478	0.0804414	0.0269962	0.0415166	0.101325	0.276398	0.152396	0.130718	0.094545	0.290958	0.0668639	0.131795	0.00251776	0.164735	0.0483121	0.282793	0.0687835	0.0209125	0.0554772	0.126139	0.00855183	0.0203936	0.0304698	0.052675	0.134579	0.158058	0.0213552	0.0181191	0.547172	0.0124732	0.0231268	0.191854	0.105083	0.118019	0.170555	0.00570874	0.0419429	0.0522883	5.670835
30	-19662.69	-19653.61	-9.08772	0.0346638	0.0171635	0.138387	0.3142	0.0295454	0.0904104	0.607324	0.0471463	0.415052	0.142532	0.00992471	0.0652853	0.162164	0.203715	0.0158505	0.182212	0.00587303	0.275338	0.164735	0.00455828	0.0902637	0.134315	0.0360682	0.0220128	0.0741729	0.0299361	0.0133592	0.0182233	0.0442674	0.134579	0.114187	0.0276071	0.00544446	0.0148025	0.370645	0.284533	0.123708	0.338795	0.0834045	0.0450598	0.249113	0.150754	0.0663482	5.39768
40	-19757.53	-19750.8	-6.731635	0.16559	0.0708587	0.0623568	0.0988885	0.0452584	0.17813	0.100428	0.0189301	0.519987	0.285184	0.286816	0.00722997	0.194779	0.296227	0.112469	0.029238	0.0717809	0.060622	0.172205	0.0199303	0.0125386	0.0836928	0.192386	0.00620738	0.0906915	0.264696	0.127688	0.0630867	0.106136	0.150969	0.0670307	0.26882	0.071095	0.138647	0.241039	0.0553738	0.0418861	0.00689168	0.144986	0.0612296	0.0825841	0.00799124	0.0794954	5.162071
50	-20336.95	-20335.28	-1.670046	0.0134079	0.153469	0.0915649	0.124222	0.0109211	0.267227	0.0463844	0.0245869	0.0155952	0.0551804	0.0776383	0.303235	0.104828	0.102334	0.038817	0.145634	0.145775	0.0550027	0.020893	0.0819819	0.0921475	0.0244635	0.091378	0.22163	0.0429688	0.124637	0.0307069	0.161815	0.122039	0.141379	0.201575	0.0126828	0.152933	0.128803	0.0634133	0.3946	0.0778665	0.0158832	0.0128187	0.130398	0.26815	0.129836	0.135091	4.655913
60	-20012.96	-20019.86	6.899525	0.0293004	0.168868	0.0131808	0.234784	0.115997	0.013422	0.196289	0.0283969	0.0263309	0.143567	0.01158	0.0967385	0.0321447	0.11604	0.017456	0.0206953	0.180081	0.0195961	0.00805087	0.0819819	0.114821	0.15273	0.263109	0.0672344	0.101586	0.00356109	0.0486036	0.0334722	0.101926	0.119538	0.029089	0.0176657	0.0227325	0.0785297	0.127154	0.0452113	0.20782	0.16425	0.0311238	0.291996	0.0758562	0.0109302	0.135515	3.798955
70	-19882.13	-19875.14	-6.990853	0.0377813	0.221733	0.00688161	0.017817	0.115997	0.00389183	0.314454	0.184522	0.0453127	0.0536696	0.069551	0.0230707	0.163564	0.203275	0.0675046	0.211298	0.0329155	0.147136	0.0387871	0.0819819	0.0793183	0.165744	0.545062	0.00284122	0.270985	0.0279361	0.0781876	0.00299764	0.150918	0.366279	0.0661985	0.065029	0.0883788	0.0464872	0.199774	0.0779201	0.017918	0.0508429	0.206478	0.26357	0.119181	0.171131	0.0836735	5.187993
80	-20238.44	-20242.31	3.868808	0.023359	0.0869663	0.482297	0.130431	0.191747	0.0247784	0.0564018	0.0057948	0.0595115	0.00312974	0.0308888	0.192161	0.12653	0.0552651	0.00949873	0.0108992	0.0730718	0.0147839	0.0125974	0.0599252	0.00813334	0.159412	0.0972117	0.0323783	0.461604	0.0474685	0.248374	0.309606	0.0217348	0.0616011	0.11267	0.00621437	0.0373747	0.0350181	0.0947995	0.0207848	0.0655694	0.112832	0.114792	0.117612	0.0600443	0.171131	0.0556235	4.102027
90	-20168.32	-20169.88	1.554091	0.115731	0.0885574	0.196019	0.198978	0.0148291	0.0937482	0.056252	0.028866	0.00296596	0.321757	0.0714219	0.0108777	0.16702	0.181054	0.130274	0.0601483	0.0107354	0.158779	0.104906	0.0781938	0.0508075	0.00621245	0.0581542	0.116687	0.138573	0.069971	0.0183955	0.233479	0.12345	0.0315388	0.302449	0.0461783	0.147067	0.0104352	0.138418	0.228969	0.065187	0.00659365	0.150677	0.0529206	0.00788396	0.138473	0.0998646	4.333499
