Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-17960.86	-17966.6	5.738055	0.109215	0.0586734	0.0538666	0.0606944	0.0832703	0.137931	0.0892997	0.0556762	0.242803	0.0664061	0.123221	0.135684	0.286588	0.147174	0.0414683	0.0610651	0.0253879	0.173628	0.111165	0.0593131	0.243125	0.0469212	0.295465	0.0385079	0.0124838	0.0764451	0.0489222	0.0807381	0.0667613	0.0272615	0.00247024	0.109345	0.00215942	0.0645039	0.0989391	0.0632778	0.119841	0.106437	0.012814	0.0442101	0.0705149	0.0363297	0.125098	3.915102
10	-17742.1	-17741.76	-0.3419866	0.163959	0.232692	0.178362	0.0253551	0.0779755	0.111622	0.166846	0.160308	0.0342424	0.0593222	0.211558	0.0870603	0.0363341	0.172843	0.263908	0.156462	0.215768	0.088948	0.0412935	0.0112511	0.128936	0.205545	0.125809	0.141537	0.0287013	0.0771546	0.0358993	0.131147	0.0525612	0.0949046	0.0310766	0.110239	0.0889263	0.0712606	0.125763	0.0568567	0.0662494	0.082487	0.0593295	0.0331721	0.172076	0.0262461	0.0811211	4.523107
20	-17478.26	-17482.32	4.061765	0.0648667	0.0602523	0.0260764	0.179625	0.0891502	0.104786	0.0862697	0.143853	0.0418144	0.174805	0.104613	0.0457568	0.0272186	0.174364	0.192234	0.260796	0.109363	0.088948	0.0398126	0.039553	0.174199	0.176602	0.0754487	0.00330828	0.146278	0.0187	0.0237747	0.0118381	0.00553403	0.231318	0.232657	0.0767166	0.0361115	0.0181055	0.138772	0.183031	0.0121781	0.058201	0.0154732	0.061412	0.161449	0.0249891	0.142475	4.082731
30	-17552.87	-17556.06	3.190099	0.0454519	0.0240505	0.0794826	0.0464827	0.0891502	0.035634	0.0495767	0.478373	0.103585	0.0749282	0.0203917	0.330059	0.0272186	0.107042	0.0496605	0.292309	0.155899	0.141211	0.0879282	0.135619	0.0231724	0.173369	0.0834866	0.0921609	0.0943561	0.165545	0.0578344	0.0107862	0.0601394	0.00905235	0.153681	0.0470237	0.0179034	0.0312806	0.0793935	0.114591	0.0105759	0.0804421	0.107264	0.0139895	0.223922	0.131743	0.0141339	4.169898
40	-17336.74	-17342.63	5.887877	0.21247	0.0495122	0.0767123	0.0439215	0.100176	0.102366	0.14019	0.101715	0.118198	0.151264	0.051455	0.0472685	0.0779948	0.0912748	0.0619258	0.156301	0.0586916	0.229681	0.125438	0.0640257	0.0897123	0.0518976	0.0538625	0.0170999	0.0531496	0.111075	0.0460802	0.0354074	0.0883369	0.0156672	0.142693	0.0485505	0.118985	0.0758115	0.0316775	0.0908593	0.09457	0.140938	0.242559	0.107242	0.016299	0.163164	0.00390116	3.90012
50	-17305.27	-17312.74	7.466987	0.0486428	0.0577795	0.12978	0.115222	0.0857168	0.0120795	0.0846749	0.101715	0.180551	0.0914243	0.154108	0.154851	0.321673	0.110098	0.0146378	0.0560028	0.172346	0.168035	0.0961258	0.0532004	0.110807	0.16357	0.110609	0.052802	0.083258	0.131598	0.0475654	0.0542032	0.011799	0.0869533	0.0251134	0.00382952	0.110553	0.0631546	0.029579	0.0184424	0.110056	0.0451285	0.0929957	0.101655	0.0305664	0.00138964	0.0479181	3.742209
60	-17736.55	-17742.12	5.571848	0.0117081	0.100189	0.116536	0.043996	0.171319	0.0492284	0.160758	0.058179	0.0989952	0.0977382	0.0601355	0.112709	0.112549	0.0618766	0.220945	0.0479441	0.0252452	0.18721	0.344044	0.0368116	0.161822	0.142597	0.132441	0.0459038	0.0385462	0.00831114	0.101124	0.0560447	0.00813786	0.107558	0.113868	0.0905335	0.0813793	0.0941127	0.00583705	0.0953053	0.102282	0.0160371	0.0189133	0.232161	0.012366	0.129149	0.0191769	3.931723
70	-17895.21	-17907.94	12.72845	0.13059	0.0997861	0.0452267	0.112707	0.0658906	0.093253	0.0359742	0.113902	0.10146	0.10153	0.081982	0.0376956	0.105586	0.0793912	0.127533	0.0274942	0.0822444	0.0551365	0.211457	0.120377	0.115296	0.0727312	0.121972	0.127607	0.0551487	0.00070528	0.0464582	0.0332512	0.0283871	0.0676286	0.0264483	0.0809657	0.0885841	0.0642174	0.122002	0.0249816	0.0663295	0.0337321	0.086344	0.011775	0.00704216	0.0621415	0.0430964	3.216063
80	-17947.33	-17947.16	-0.1693579	0.292545	0.07556	0.131433	0.109714	0.0681926	0.107418	0.0252572	0.144533	0.219642	0.104787	0.0651057	0.206304	0.0677172	0.131294	0.156196	0.161453	0.230164	0.102407	0.128272	0.0555732	0.212453	0.164489	0.0557633	0.0899546	0.015943	0.0187942	0.0410393	0.0490611	0.0898953	0.104454	0.0839583	0.0414095	0.0953431	0.163191	0.0459496	0.0882121	0.022561	0.227683	0.204025	0.00327464	0.0206308	0.0830422	0.0011478	4.505844
90	-18074.39	-18079.47	5.078096	0.334293	0.184868	0.131433	0.0676962	0.0710818	0.0497254	0.0215394	0.290884	0.0829958	0.149619	0.0233653	0.0899535	0.131844	0.0448044	0.049642	0.0647354	0.0719585	0.203571	0.098223	0.075674	0.158103	0.100419	0.10939	0.1035	0.00282225	0.0309833	0.0994061	0.0792535	0.0323792	0.01833	0.10229	0.0706725	0.00729882	0.0703196	0.109801	0.0865542	0.0910198	0.227683	0.0849434	0.0552628	0.0197365	0.0626412	0.0203807	3.981098
