Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-19216.74	-19220.46	3.728168	0.569245	0.0346116	0.134992	0.0595523	0.0174266	0.0096605	0.0607909	0.351557	0.243297	0.067627	0.0556748	0.257663	0.0617941	0.0394475	0.181061	0.0257067	0.281392	0.102845	0.0640793	0.0171143	0.137202	0.0557162	0.0648045	0.0307559	0.02728	0.243368	0.104531	0.0386367	0.147682	0.154259	0.0474754	0.00897645	0.0743312	0.0268561	0.0155596	0.0435281	0.00820815	0.152562	0.0100432	0.0428007	0.000455674	0.0168085	0.028712	4.116091
10	-19223.23	-19226.55	3.321069	0.0718638	0.113782	0.175878	0.0936931	0.0528761	0.0367767	0.015074	0.142689	0.107165	0.0365355	0.0627973	0.188458	0.0107457	0.142282	0.0413419	0.0567879	0.175365	0.0178953	0.0641486	0.501189	0.064065	0.259215	0.24736	0.0132865	0.0375077	0.167612	0.0888509	0.0242799	0.0893916	0.120301	0.10066	0.00317654	0.207673	0.00607943	0.0335876	0.0406404	0.0198871	0.0952918	0.0867671	0.0223959	0.0704731	0.0931664	0.157792	4.156801
20	-19027.01	-19024.71	-2.306436	0.0394741	0.0479736	0.160549	0.0379776	0.312571	0.0618331	0.209428	0.166415	0.0175111	0.418763	0.15368	0.0792523	0.0749367	0.0984564	0.120292	0.0467595	0.209582	0.0621372	0.152708	0.108484	0.201271	0.15785	0.0230868	0.0261716	0.100008	0.208229	0.0379922	0.0355872	0.108611	0.0963482	0.00686428	0.0657007	0.008662	0.038639	0.0278031	0.168561	0.166001	0.119104	0.0285574	0.0141048	0.368037	0.121049	0.0125297	4.719552
30	-18609.91	-18618.24	8.330489	0.0432225	0.0325759	0.0671893	0.00122237	0.182331	0.16371	0.096537	0.166415	0.0150733	0.068363	0.0822124	0.0662952	0.0227518	0.142779	0.0853666	0.0296067	0.0608581	0.212923	0.0958883	0.108484	0.168485	0.0750091	0.105242	0.0239148	0.0419949	0.0966404	0.127928	0.0215635	0.0727389	0.0956947	0.0490003	0.0389695	0.0842919	0.0869094	0.137277	0.0450254	0.0255774	0.156	0.0283044	0.251361	0.0409773	0.0682466	0.0709018	3.655859
40	-18699.58	-18707.03	7.444773	0.0315846	0.123149	0.0337158	0.0398805	0.0711778	0.0937368	0.0663912	0.0359585	0.082624	0.0142602	0.0290693	0.0373741	0.125802	0.201385	0.148501	0.099053	0.0962943	0.131679	0.180241	0.171714	0.0395913	0.128901	0.227164	0.0576765	0.00619337	0.00341971	0.103672	0.0780099	0.246053	0.0370579	0.0350521	0.0167945	0.218044	0.0889064	0.0931831	0.00518162	0.125153	0.0512682	0.0241643	0.0106996	0.145422	0.0615671	0.127663	3.744431
50	-18898.3	-18890.77	-7.526625	0.276183	0.151593	0.0356694	0.154272	0.340033	0.00562573	0.176627	0.0157018	0.194619	0.217045	0.130674	0.0195474	0.158385	0.0543172	0.148501	0.0472131	0.150552	0.0199175	0.176272	0.177478	0.0534623	0.0982645	0.138546	0.0140207	0.153574	0.0166649	0.270873	0.120685	0.125832	0.166528	0.0273698	0.101902	0.0675164	0.0565351	0.0568991	0.170915	0.072409	0.102343	0.164593	0.284607	0.048303	0.0839016	0.195604	5.24157
60	-18446	-18439.95	-6.053904	0.129171	0.0831647	0.352725	0.208957	0.0311672	0.11093	0.406008	0.0496576	0.275768	0.121837	0.156701	0.145179	0.196732	0.122622	0.122282	0.0215038	0.136251	0.0138429	0.554335	0.0733681	0.0688693	0.0175875	0.277048	0.0329685	0.153574	0.10787	0.0146486	0.0741831	0.0320193	0.0734222	0.0721534	0.0532873	0.165961	0.0787557	0.0564591	0.0178126	0.0201017	0.010393	0.190205	0.00850518	0.0411882	0.211618	0.00346482	5.094298
70	-18871.05	-18878.38	7.336367	0.0778878	0.0651576	0.128225	0.0226817	0.184125	0.11093	0.0276562	0.0517818	0.117545	0.0505426	0.0794545	0.116244	0.13354	0.159656	0.0413792	0.0585383	0.136251	0.147781	0.123744	0.0737929	0.0400311	0.132826	0.0474807	0.232415	0.00543032	0.00249156	0.357611	0.042278	0.123682	0.0817847	0.0490325	0.0707729	0.0967702	0.0633264	0.0669134	0.00418368	0.187825	0.0189744	0.121887	0.0170233	0.00561898	0.0442996	0.0357	3.755271
80	-19072.09	-19064.23	-7.860449	0.29951	0.169002	0.0478921	0.192476	0.06065	0.653929	0.136484	0.213013	0.062611	0.039564	0.182762	0.19442	0.114351	0.39669	0.0982642	0.068661	0.176262	0.0454764	0.219154	0.309579	0.249337	0.0167329	0.100824	0.0274625	0.0459018	0.0133697	0.0426685	0.0664362	0.0520459	0.0431774	0.0794736	0.0987041	0.112191	0.015334	0.0909286	0.0759688	0.041216	0.0144825	0.0870605	0.169602	0.0084959	0.073853	0.0689367	5.274953
90	-18389.37	-18394.37	4.998799	0.037081	0.0552348	0.0856221	0.306913	0.207617	0.0334677	0.183817	0.164301	0.254126	0.118816	0.132024	0.089251	0.0813772	0.0889989	0.0108803	0.100602	0.13743	0.0996143	0.183248	0.245905	0.0689396	0.117755	0.144034	0.0314503	0.136965	0.123161	0.0472189	0.072342	0.027968	0.0733655	0.013787	0.077975	0.0358591	0.0450734	0.00736053	0.0175332	0.0640532	0.0205365	0.0870605	0.0669705	0.00124685	0.0477803	0.0442656	3.989028
