Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-19972.26	-19967.15	-5.107194	0.0206289	0.20075	0.0175917	0.472048	0.148532	0.0115351	0.33481	0.128105	0.122201	0.170442	0.0839588	0.0477298	0.123595	0.218771	0.01076	0.0122268	0.0291894	0.275734	0.019533	0.0082107	0.0406513	0.179592	0.185329	0.0327901	0.25971	0.0190549	0.328619	0.148889	0.00296388	0.0636048	0.163375	0.00419276	0.293836	0.0139044	0.196706	0.0286118	0.021073	0.0815334	0.0820678	0.0157964	0.000652172	0.0999794	0.280346	4.999627
10	-19801.72	-19808.01	6.282353	0.0812561	0.311454	0.0144817	0.155023	0.13	0.00503487	0.0814515	0.123436	0.135343	0.0184044	0.168194	0.195712	0.166294	0.0748218	0.0844814	0.0111612	0.125187	0.0736896	0.00159457	0.0238713	0.0270616	0.0291511	0.0429839	0.0648863	0.137741	0.253602	0.0228629	0.0999554	0.00850293	0.149635	0.00290816	0.126999	0.0496021	0.0633329	0.0429215	0.0345283	0.0644059	0.00680527	0.0372836	0.116741	0.0709747	0.361978	0.064919	3.860673
20	-19259.68	-19257.52	-2.153288	0.0141204	0.144774	0.0663673	0.13158	0.00221419	0.00975862	0.0814515	0.150937	0.196993	0.165991	0.110877	0.184652	0.302858	0.0562046	0.195378	0.188597	0.264258	0.129952	0.0121416	0.0228434	0.025049	0.0585086	0.062092	0.00882156	0.107676	0.0234565	0.0206398	0.208303	0.0236924	0.0145924	0.20832	0.00141262	0.144969	0.136781	0.0377904	0.016201	0.183666	0.00254447	0.512614	0.284951	0.0520958	0.0399142	0.098196	4.704237
30	-19759.94	-19755.89	-4.052142	0.0330676	0.171914	0.117945	0.0300103	0.0058478	0.0938362	0.353443	0.101261	0.16392	0.0186132	0.158981	0.38923	0.0743272	0.147046	0.551138	0.0464453	0.0163167	0.0464613	0.105267	0.0737723	0.010107	0.0668447	0.0193492	0.0124621	0.171818	0.105323	0.0342959	0.00523607	0.0216673	0.101231	0.0797188	0.151322	0.0170464	0.235572	0.0632164	0.137447	0.0574969	0.0597046	0.246409	0.0629673	0.14186	0.11258	0.281605	4.894122
40	-19306.61	-19306.99	0.3888223	0.416799	0.253171	0.095015	0.0828873	0.0601965	0.0272904	0.0452655	0.0551096	0.143317	0.0249638	0.114332	0.0221152	0.31392	0.153005	0.0263456	0.161281	0.0387531	0.146091	0.101967	0.0689794	0.12515	0.255249	0.292311	0.100149	0.0488581	0.0580669	0.0298592	0.0055199	0.0861764	0.0372295	0.0104213	0.0591184	0.243267	0.0151296	0.118866	0.0798553	0.0320267	0.0118853	0.0645065	0.0732882	0.11305	0.00623944	0.232999	4.450026
50	-19482.8	-19486.24	3.438256	0.0644694	0.0221069	0.034148	0.0873189	0.0812278	0.0634033	0.270292	0.101594	0.55556	0.111796	0.0875129	0.211922	0.0307492	0.0617969	0.249959	0.00561087	0.018176	0.153047	0.0357365	0.229333	0.0271865	0.147797	0.0569601	0.100149	0.0832632	0.0113412	0.0358976	0.00434882	0.0861764	0.0512307	0.103089	0.072023	0.105734	0.0452638	0.0844512	0.170955	0.000273791	0.0713408	0.00223261	0.142854	0.0977601	0.0799943	0.0889994	4.145082
60	-19570.91	-19580.88	9.970117	0.0338614	0.0160377	0.0712282	0.00410655	0.253125	0.122717	0.153395	0.0789907	0.0373897	0.109374	0.0834175	0.0578746	0.0246556	0.038807	0.114466	0.145958	0.137072	0.176741	0.0360458	0.173589	0.095217	0.0414218	0.0619834	0.125505	0.0802003	0.00843556	0.0609221	0.0658123	0.176488	0.0029613	0.144547	0.117209	0.0717426	0.0526979	0.0628146	0.206022	9.07603e-05	0.126759	0.00184978	0.0210179	0.000891613	0.0906126	0.00784258	3.491896
70	-20055.5	-20049.79	-5.713295	0.0202976	0.0854587	0.0816658	0.00637194	0.113484	0.132522	0.536306	0.00104329	0.0587485	0.108344	0.0602691	0.293586	0.103404	0.143647	0.509065	0.350915	0.11557	0.202745	0.337527	0.0104428	0.0257629	0.0832342	0.0840191	0.0486976	0.0177333	0.0635222	0.0232648	0.0164586	0.101531	0.0238506	0.251854	0.0115636	0.0292353	0.0439189	0.0345943	0.0410909	0.0724587	0.0773869	0.0115398	0.0138004	0.302716	0.00991955	0.400671	5.060237
80	-20349.4	-20355.39	5.991826	0.108604	0.0216937	0.010635	0.0157456	0.027708	0.0039171	0.0453363	0.0254101	0.222339	0.126147	0.0158704	0.330037	0.0282725	0.00739756	0.0697467	0.0301395	0.131825	0.0504979	0.0473164	0.0877065	0.106657	0.0599743	0.0527038	0.0438172	0.00798502	0.0619231	0.0373653	0.0522234	0.0649475	0.522536	0.0204148	0.0453642	0.19871	0.376853	0.0074189	0.0260637	0.00313799	0.218937	0.111534	0.0541321	0.102707	0.0178393	0.290135	3.889725
90	-19871.11	-19859.91	-11.20133	0.108604	0.0141555	0.148784	0.196638	0.0205442	0.0888866	0.244279	0.295895	0.248017	0.0941858	0.0896992	0.101985	0.0803491	0.011332	0.0218531	0.223388	0.076952	0.0439318	0.0610761	0.0265839	0.0236909	0.0536054	0.559714	0.174354	0.00524017	0.020953	0.254569	0.281021	0.681169	0.0147261	0.0174459	0.0724703	0.19871	0.0114767	0.0654593	0.018604	0.205588	0.174112	0.0445491	0.080279	0.0083765	0.394287	0.0515002	5.609041
