Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-19706.28	-19710.24	3.960626	0.0161563	0.0207303	0.220766	0.158682	0.0373956	0.0755203	0.0862704	0.402151	0.0182726	0.0145632	0.045074	0.048097	0.0469913	0.0577971	0.458378	0.122402	0.0433447	0.155328	0.0254088	0.0406633	0.28794	0.0665401	0.0116442	0.131041	0.072808	0.00640003	0.0880253	0.134312	0.0147345	0.165977	0.0408692	0.188281	0.0601561	0.0385909	0.00263204	0.0423085	0.019743	0.0550837	0.1299	0.125184	0.0201299	0.19537	0.101183	4.092845
10	-18859.07	-18870.95	11.88272	0.133812	0.111103	0.0251563	0.116258	0.195446	0.0613285	0.0862459	0.0105283	0.126762	0.109479	0.0342868	0.0153033	0.126873	0.0454802	0.0132363	0.0474938	0.00498793	0.13225	0.0359826	0.016776	0.227345	0.0177426	0.230587	0.145412	0.127175	0.0909264	0.0863682	0.0173374	0.0052907	0.0152933	0.204569	0.0346844	0.0361155	0.131065	0.00966597	0.000594217	0.0624593	0.0550837	0.173177	0.0440625	0.0732017	0.00933918	0.0543532	3.300636
20	-19017.65	-19018.49	0.8311083	0.127264	0.0269443	0.138563	0.051756	0.0164559	0.0446011	0.0379804	0.37399	0.148273	0.00212747	0.260559	0.145664	0.0961087	0.250214	0.076704	0.224503	0.0494597	0.0923373	0.106434	0.140428	0.101123	0.00354493	0.0691145	0.242599	0.116033	0.125597	0.172447	0.0142679	0.0605731	0.0103442	0.114521	0.0185917	0.0536481	0.155142	0.041648	0.06706	0.226394	0.0210861	0.0203192	0.0321333	0.0814842	0.0197751	0.227985	4.405797
30	-19173.76	-19172.09	-1.671478	0.0836461	0.0211454	0.167263	0.0663325	0.103205	0.0926741	0.173282	0.0442136	0.108213	0.165776	0.172106	0.228672	0.159511	0.107832	0.362935	0.0532023	0.0938829	0.274212	0.110468	0.0228072	0.025872	0.112116	0.0413173	0.00528885	0.174061	0.18979	0.14212	0.0973683	0.218953	0.212262	0.0117076	0.00278507	0.0506549	0.104466	0.0199439	0.00155401	0.219719	0.149077	0.00298457	0.00342986	0.0749637	0.0103605	0.173881	4.656056
40	-18777.31	-18780.39	3.077849	0.0247438	0.216355	0.112193	0.106458	0.198552	0.193583	0.0885713	0.0948122	0.020944	0.0817291	0.369126	0.284594	0.0988125	0.252754	0.0324884	0.10721	0.321018	0.16357	0.110468	0.0178611	0.0740027	0.083616	0.0537932	0.0365265	0.0434413	0.140535	0.0307465	0.0463123	0.0127101	0.0136459	0.165329	0.00238246	0.109726	0.0610679	0.107205	0.0228984	0.0549123	0.0798655	0.00837656	0.00535714	0.029808	0.0880125	0.0150103	4.181123
50	-19995.11	-19988.33	-6.784605	0.0765929	0.329675	0.132405	0.211018	0.0256046	0.130801	0.00738878	0.121686	0.10113	0.0735452	0.0631354	0.0063991	0.209472	0.209437	0.140445	0.0933384	0.117148	0.00822523	0.0766732	0.157916	0.390454	0.0993667	0.00906638	0.146536	0.0674778	0.109232	0.116991	0.0495196	0.0816491	0.0146756	0.363954	0.0214499	0.110274	0.0842519	0.0970392	0.128222	0.137463	0.188439	0.329158	0.0852905	0.0314104	0.0624464	0.150966	5.167368
60	-19594.64	-19591.32	-3.314084	0.162824	0.193358	0.121407	0.207682	0.118826	0.00441469	0.00476768	0.121432	0.273301	0.0388906	0.057387	0.269003	0.301273	0.216662	0.0414843	0.0615731	0.00344909	0.0563741	0.00262073	0.0828905	0.0181923	0.0841855	0.215761	0.202312	0.0629033	0.164277	0.143687	0.189215	0.0577509	0.0674973	0.0359299	0.0359108	0.144007	0.083493	0.0791972	0.225486	0.351921	0.0582659	0.0348854	0.129606	0.000971506	0.0160636	0.0791759	4.820316
70	-18844.48	-18838.51	-5.969696	0.109199	0.0311205	0.0388371	0.18831	0.278818	0.193766	0.158481	0.115639	0.0887968	0.0665408	0.13588	0.290004	0.0414149	0.0170292	0.0690953	0.0751421	0.146331	0.309798	0.123909	0.191653	0.0622139	0.0056201	0.102772	0.00921252	0.224268	0.0175244	0.0843269	0.147311	0.045796	0.0689093	0.17263	0.114134	0.168107	0.083493	0.0976585	0.0668674	0.135918	0.0609232	0.255731	0.0998062	0.182821	0.0978487	0.11222	5.085878
80	-18817.52	-18812.48	-5.043494	0.151048	0.108143	0.084198	0.139416	0.118759	0.161085	0.158481	0.0287221	0.378068	0.0665408	0.0564905	0.180519	0.0635641	0.0848301	0.246967	0.146575	0.0782646	0.317903	0.0295334	0.0435661	0.0500518	0.189869	0.0702627	0.0588759	0.0481613	0.170643	0.27231	0.0256429	0.00527547	0.0921045	0.0901246	0.357203	0.0723909	0.0294973	0.0393618	0.16557	0.00181869	0.0619137	0.168844	0.0780848	0.0456353	0.159543	0.0974005	4.993257
90	-19630.7	-19633	2.290431	0.0622766	0.0147952	0.0380223	0.286533	0.0145999	0.0506126	0.0595214	0.0221679	0.185469	0.0594348	0.0519398	0.10817	0.135277	0.081099	0.0122078	0.231146	0.00730865	0.110063	0.0741499	0.00225037	0.0330761	0.0517959	0.137932	0.119298	0.402847	0.0837402	0.0448912	0.0312502	0.00591563	0.0399785	0.205514	0.157686	0.205031	0.0330851	0.127897	0.222408	0.0673498	0.269251	0.198949	0.0404665	0.0966997	0.0273462	0.0504137	4.259865
100	-19962.9	-19957.72	-5.187938	0.035479	0.0502761	0.110181	0.0897185	0.352148	0.0766262	0.221873	0.0660721	0.08462	0.112302	0.188672	0.294721	0.203516	0.0344382	0.0348349	0.104013	0.104426	0.0295081	0.00274421	0.0580771	0.100167	0.143107	0.215545	0.0934049	0.00119519	0.0832708	0.439993	0.0453786	0.0310889	0.0226273	0.0400311	0.234664	0.0125687	0.0613405	0.0588189	0.0500912	0.155797	0.167535	0.310595	0.159331	0.0240224	0.288008	0.0148768	5.007702
