Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-16305.36	-16311.7	6.335117	0.133928	0.116272	0.13444	0.0996762	0.119983	0.0457313	0.122294	0.0269499	0.15154	0.168868	0.0556209	0.184226	0.0573686	0.17142	0.162614	0.0493192	0.100655	0.0457003	0.106349	0.137257	0.0699455	0.0917955	0.256022	0.0464183	0.0333342	0.157068	0.0311838	0.102716	0.0442964	0.0417896	0.0770406	0.018844	0.0587543	0.061767	0.0920571	0.0238432	0.0540395	0.0847368	0.0236762	0.0451047	0.102916	0.0801198	0.0677144	3.855396
10	-16186.68	-16195.54	8.867114	0.27981	0.117273	0.109898	0.0540113	0.15706	0.0514923	0.170168	0.0723127	0.0480645	0.227449	0.0682242	0.128767	0.107475	0.060512	0.145201	0.0527564	0.122589	0.0746447	0.0880238	0.0929766	0.037265	0.176489	0.239743	0.0284543	0.0383002	0.0537645	0.0390612	0.0662898	0.0301103	0.0388904	0.0317615	0.0148551	0.0134233	0.141604	0.00846527	0.0618466	0.12433	0.0369448	0.0283084	0.0202511	0.102916	0.0212664	0.0191482	3.602197
20	-16255.08	-16265.96	10.88555	0.103086	0.197948	0.124934	0.0974456	0.125021	0.0669566	0.0444871	0.0781933	0.0847246	0.238145	0.0521749	0.0551948	0.118125	0.104248	0.0919568	0.0804153	0.125949	0.124735	0.176137	0.0639447	0.0829106	0.125056	0.151105	0.000606205	0.0674185	0.0899277	0.02696	0.025197	0.0638226	0.0880813	0.0238798	0.0379528	0.011269	0.0372475	0.0498337	0.0839501	0.0482537	0.029845	0.00641166	0.0542015	0.102022	0.019651	0.0209287	3.400353
30	-16283.35	-16293.71	10.36236	0.14816	0.175088	0.0815502	0.0949148	0.0489109	0.0708599	0.139558	0.0848948	0.105052	0.346451	0.0909334	0.100053	0.0759847	0.104248	0.162382	0.13324	0.143565	0.0671581	0.126695	0.0615751	0.0944748	0.0469198	0.0843663	0.00765833	0.00891836	0.0395268	0.0658503	0.0791943	0.0930512	0.0432544	0.0381134	0.0948399	0.0445027	0.0350393	0.0433652	0.0194775	0.0567579	0.00131648	0.038305	0.0359191	0.0735882	0.0307472	0.0162118	3.452672
40	-16083.36	-16094.73	11.36647	0.200323	0.0995037	0.130061	0.079713	0.122438	0.0706942	0.155229	0.10883	0.152749	0.145729	0.0936709	0.050758	0.0658232	0.050417	0.0625647	0.089458	0.0992265	0.142647	0.11808	0.137345	0.0693924	0.0762864	0.160677	0.0106855	0.128806	0.0496778	0.0435979	0.0360689	0.0704305	0.0301954	0.0381134	0.00832546	0.0319704	0.0120975	0.0400046	0.0756719	0.0852356	0.00374447	0.00563357	0.0432796	0.125068	0.0276389	0.00439683	3.352261
50	-16211.15	-16222.29	11.13475	0.0774694	0.14318	0.0655548	0.0833272	0.0809499	0.0757029	0.0883827	0.0736269	0.1447	0.278945	0.0787565	0.0621707	0.022661	0.0743975	0.204383	0.135543	0.0782597	0.103652	0.138337	0.119832	0.0914175	0.0529578	0.28347	0.0398623	0.0150915	0.0823232	0.0419805	0.0647279	0.00484829	0.00362424	0.0529617	0.00413906	0.0147033	0.00991994	0.08799	0.0432756	0.0659318	0.0594157	0.0227172	0.0211659	0.141904	0.038439	0.00273553	3.375433
60	-16214.87	-16224.76	9.891315	0.170644	0.111009	0.0697808	0.10797	0.0787517	0.0548601	0.119579	0.0791601	0.151991	0.254283	0.088927	0.0671838	0.0700778	0.0981931	0.0645026	0.0692025	0.11272	0.14095	0.165359	0.0905409	0.0990503	0.0529433	0.16899	0.0493044	0.0580952	0.0561411	0.0427721	0.00607545	0.0460126	0.0249772	0.0475776	0.0468887	0.0500343	0.0577191	0.142276	0.00667544	0.108657	0.0417577	0.0101596	0.0240503	0.0559808	0.0734622	0.0644907	3.499776
70	-16262.6	-16271.95	9.34767	0.0711766	0.111009	0.107934	0.0813032	0.051894	0.0459213	0.142949	0.0392695	0.0791206	0.255951	0.0700797	0.0535026	0.0375891	0.115953	0.161815	0.23215	0.103615	0.196633	0.0579465	0.0723673	0.0518008	0.117792	0.253725	0.0286856	0.0528016	0.0625613	0.034861	0.0852795	0.0421495	0.0414361	0.0338402	0.0688428	0.03088	0.063769	0.109431	0.0105548	0.0444692	0.0630208	0.042967	0.0606163	0.0674683	0.0460278	0.0529821	3.554141
80	-16302.8	-16316.41	13.61138	0.150708	0.130829	0.0986654	0.0403703	0.104893	0.0608892	0.0919026	0.117278	0.0346349	0.0569695	0.0473211	0.0877083	0.0500559	0.125405	0.135865	0.110507	0.0946028	0.117311	0.219953	0.0676593	0.0276237	0.148662	0.171103	0.0349225	0.0333123	0.0863254	0.0722426	0.0015081	0.0139326	0.0414361	0.0853099	0.0348811	0.0290747	0.0479986	0.0168801	0.0553605	0.0254518	0.0227051	0.0641739	0.0464248	0.0984687	0.00968759	0.0167552	3.12777
90	-16281.88	-16295.67	13.7934	0.214915	0.0548526	0.0781298	0.0905537	0.07663	0.1173	0.11335	0.0818567	0.119377	0.208187	0.0550075	0.155454	0.0695465	0.0207173	0.0475693	0.0790008	0.0973735	0.112681	0.0598363	0.134822	0.105763	0.056081	0.135304	0.0223227	0.0169308	0.04892	0.0146283	0.00012581	0.013233	0.0587287	0.0230358	0.00528166	0.0308463	0.0708468	0.097178	0.0708835	0.00386672	0.0670909	0.0327897	0.0860559	0.086162	0.0605736	0.01576	3.109568
