Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
0	-17207.58	-17218.53	10.95301	0.0538304	0.0446894	0.0297162	0.134277	0.0539996	0.0440193	0.0330646	0.20835	0.218335	0.18344	0.0696579	0.0988823	0.115297	0.0892474	0.0851351	0.0863584	0.0994496	0.375857	0.115853	0.0318451	0.0497431	0.0814055	0.067633	0.0315842	0.0680237	0.0959196	0.0206035	0.0109693	0.0140044	0.00711183	0.0660558	0.0291136	0.00931174	0.0048599	0.0499116	0.0327051	0.00368393	0.0192811	0.230121	0.0818028	0.0781736	0.0655993	0.104685	3.393607
10	-17114.68	-17117.79	3.108437	0.172005	0.0534167	0.0970803	0.0585858	0.196222	0.0140146	0.182759	0.0838835	0.175808	0.151901	0.111834	0.0595407	0.155867	0.0818099	0.0838096	0.0753729	0.192502	0.0826378	0.0998307	0.195531	0.116223	0.0699853	0.231052	0.0517753	0.0102178	0.171713	0.196981	0.046921	0.0921363	0.0119824	0.052227	0.0291136	0.0889805	0.0921424	0.0119637	0.0793305	0.0705816	0.0696732	0.0979175	0.0280762	0.135256	0.0651861	0.0342177	4.178064
20	-17044.39	-17048.69	4.302958	0.114329	0.0180958	0.15217	0.110682	0.13422	0.0710445	0.102043	0.035419	0.0329341	0.0955895	0.101924	0.118047	0.184327	0.117148	0.119423	0.0324459	0.152527	0.190181	0.233749	0.2222	0.132537	0.105358	0.317963	0.0287925	0.0704715	0.169361	0.0603667	0.0345562	0.0349118	0.0297447	0.0519499	0.00952704	0.0932121	0.0378111	0.085371	0.0872702	0.0406955	0.103958	0.0979175	0.0280762	0.077685	0.0178593	0.00471883	4.058612
30	-16743.78	-16751.29	7.50319	0.246978	0.0135614	0.0532268	0.10413	0.0833146	0.184525	0.0892238	0.131843	0.130213	0.0801957	0.120056	0.0431636	0.0463777	0.149311	0.0582689	0.0729278	0.147813	0.165119	0.131166	0.0699328	0.188464	0.153077	0.111012	0.0711316	0.0979552	0.0363586	0.0155576	0.174504	0.0135616	0.0522137	0.0755268	0.0623814	0.0499527	0.0233058	0.165083	0.0410196	0.0142055	0.0410804	0.0475187	0.0214361	0.0460829	0.0802925	0.0355216	3.738589
40	-16835.83	-16844.94	9.106723	0.146065	0.0292367	0.0731241	0.055999	0.126151	0.0538889	0.0715141	0.0301652	0.216481	0.146284	0.120056	0.0436637	0.0876814	0.163984	0.0492643	0.175758	0.089236	0.191694	0.0585601	0.0699328	0.114184	0.216987	0.0903679	0.0928983	0.0625366	0.0128869	0.00192436	0.029998	0.0545977	0.188119	0.0561912	0.00235701	0.00776793	0.0414669	0.112188	0.0396375	0.0313714	0.0132571	0.00699864	0.0464849	0.0273718	0.279359	0.0505458	3.578236
50	-16871.38	-16882.92	11.54643	0.0868832	0.0738621	0.053239	0.306447	0.0301883	0.146873	0.0635255	0.0710408	0.0661311	0.0775417	0.0150966	0.064521	0.230589	0.0592898	0.20741	0.0627303	0.0925081	0.0366637	0.135851	0.165909	0.114184	0.124039	0.116448	0.0725341	0.0873127	0.0395539	0.106537	0.0616847	0.004779	0.0245289	0.00334828	0.032187	0.0618281	0.00624192	0.112188	0.0882533	0.0294662	0.0550951	0.035563	0.0094383	0.0460917	0.0528461	0.00381749	3.334265
60	-17056.16	-17060.53	4.371173	0.0421008	0.0929946	0.0681316	0.0935127	0.138553	0.145978	0.170325	0.0157744	0.126542	0.25175	0.157691	0.0923961	0.0711855	0.203707	0.316003	0.103973	0.034417	0.0537244	0.101379	0.137385	0.0779681	0.21508	0.103909	0.0335314	0.046504	0.0208212	0.0423615	0.0980118	0.000574407	0.0218704	0.052864	0.0572855	0.071829	0.0253646	0.0570511	0.0397352	0.151186	0.162049	0.101717	0.0740764	0.0158158	0.0506213	0.11404	4.051791
70	-17137.28	-17136.45	-0.8337924	0.191364	0.28327	0.0591633	0.216176	0.116702	0.0440331	0.129954	0.0409192	0.295231	0.0687122	0.179987	0.034006	0.0659453	0.0412506	0.101012	0.0620617	0.175609	0.390233	0.116274	0.0795133	0.298332	0.0370542	0.244371	0.0474857	0.101923	0.00993554	0.0214343	0.16445	0.0293046	0.0834816	0.079411	0.00878016	0.056603	0.110344	0.0570511	0.0270331	0.00130754	0.0144932	0.101717	0.050115	0.0884251	0.21649	0.0313281	4.572287
80	-16966.34	-16967.75	1.411979	0.188329	0.15732	0.267507	0.221914	0.0743684	0.0814618	0.233161	0.11635	0.058067	0.0700865	0.115292	0.155551	0.0802598	0.0569342	0.0718036	0.180972	0.175005	0.0975946	0.195981	0.0744737	0.0189702	0.24361	0.0695301	0.034152	0.153673	0.0876417	0.0645514	0.0583843	0.0358455	0.0756353	0.0218552	0.217377	0.00846545	0.0256748	0.0570511	0.112671	0.00972393	0.0713606	0.0464175	0.043427	0.0710513	0.0943721	0.0538391	4.34771
90	-17209.44	-17211.13	1.689272	0.113382	0.241987	0.057998	0.0301561	0.143352	0.0675442	0.124287	0.186589	0.038343	0.241864	0.169193	0.137364	0.0802598	0.247834	0.0650385	0.0623966	0.0369217	0.0310824	0.250894	0.0676694	0.125022	0.102047	0.108269	0.00150585	0.0700075	0.197784	0.103202	0.100435	0.104005	0.136791	0.0713196	0.135511	0.0260489	0.0665834	0.0813636	0.0985167	0.23571	0.0556979	0.0222213	0.03617	0.00995815	0.0248594	0.0127962	4.319981
100	-16666.93	-16673.3	6.364889	0.186883	0.087247	0.115974	0.0348801	0.153953	0.0867765	0.0688686	0.0198437	0.10469	0.107468	0.096872	0.0835343	0.137534	0.11885	0.148223	0.040819	0.192123	0.088736	0.245742	0.0903239	0.0958262	0.161727	0.180964	0.0660568	0.0700075	0.107159	0.0240954	0.0206325	0.0855151	0.0170547	0.0774345	0.0476135	0.0574404	0.143159	0.0874749	0.0664878	0.0293144	0.0610712	0.0168113	0.0598023	0.0589813	0.0392378	0.0692114	3.852419
110	-16724.23	-16734.62	10.38713	0.0667238	0.117935	0.210317	0.0381368	0.194259	0.0383595	0.110976	0.0252876	0.0766376	0.169984	0.096872	0.0927915	0.121025	0.163806	0.196456	0.0727158	0.0678914	0.0283638	0.0830492	0.0824528	0.167991	0.0248753	0.142591	0.0569889	0.0219354	0.0343133	0.0425146	0.0496476	0.0308593	0.00202071	0.0270764	0.0458954	0.0374111	0.0968091	0.0827464	0.00848957	0.0428038	0.0846407	0.0763094	0.00640795	0.0903055	0.105629	0.117893	3.450195
120	-16740.98	-16748.32	7.341861	0.196529	0.159802	0.0430686	0.122561	0.204889	0.115972	0.0474066	0.0325051	0.248921	0.23746	0.127625	0.0641123	0.0457798	0.0659705	0.112961	0.0788689	0.145304	0.134814	0.0970546	0.132883	0.110611	0.0742298	0.249379	0.0472666	0.0827034	0.0274336	0.0106228	0.043978	0.102373	0.025721	0.0411816	0.058682	0.00980474	0.0635794	0.0778125	0.0437062	0.0116004	0.0328546	0.0157484	0.0547017	0.0514261	0.0300442	0.0747742	3.754722
130	-16846.75	-16854.86	8.112784	0.0313818	0.0810978	0.0579385	0.0841242	0.0893935	0.0800906	0.0744785	0.0619904	0.0972361	0.17852	0.0740153	0.0565444	0.0738485	0.102463	0.196743	0.168569	0.0499462	0.197914	0.0996884	0.134517	0.118538	0.131289	0.168157	0.0101534	0.142352	0.0878992	0.0227685	0.0509786	0.148706	0.139735	0.0954113	0.0224693	0.0048311	0.0235934	0.0352073	0.0493514	0.0452358	0.0407514	0.0494096	0.13465	0.00822344	0.0308906	0.126527	3.67763
140	-17139.62	-17147.27	7.652033	0.135764	0.13511	0.103532	0.0692092	0.138072	0.338676	0.166927	0.0812646	0.110986	0.075537	0.110768	0.134665	0.0748847	0.0308674	0.0540871	0.0746961	0.107465	0.0407577	0.0851701	0.250736	0.0418523	0.0313926	0.273673	0.0538748	0.0153403	0.0654616	0.0812696	0.0159576	0.00914294	0.0667435	0.0280775	0.0282974	0.199609	0.066535	0.0849879	0.0169625	0.0340813	0.0338707	0.0511882	0.101096	0.00660802	0.0475154	0.0509927	3.723705
150	-16895.69	-16904.89	9.194794	0.0471244	0.0830816	0.0466965	0.112813	0.127715	0.0733143	0.107919	0.0634244	0.121307	0.246253	0.164951	0.0607572	0.0517832	0.0774823	0.153341	0.252775	0.14629	0.0626216	0.138203	0.17311	0.0523054	0.0134922	0.0644473	0.024965	0.0264415	0.0654616	0.0265237	0.00801539	0.000129502	0.0522051	0.0356796	0.0417878	0.0972861	0.100048	0.0180146	0.0343283	0.174695	0.0795552	0.072105	0.0845256	0.0257609	0.068919	0.0917733	3.569429
