Iteration	Posterior	Likelihood	Prior	mu	beta[1]	beta[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
72350	-956.5829	-954.0201	-2.562796	0.6595487	0.0616529	0.0616529	0.0134815	0.555156	0.2596236	0.171739	0.0134815	0	0.555156	0.259624	0	0.171739	0.0134815	0.555156	0.259624	0.171739
72400	-1057.435	-1051.567	-5.867332	0.9642583	0.319094	0.319094	0.01407346	0.6224373	0.2557454	0.1077439	0.0140735	0	0.622437	0.255745	0	0.107744	0.0140735	0.622437	0.255745	0.107744
72450	-1017.465	-1012.466	-4.999304	0.8226602	0.867046	0.867046	0.01494872	0.5945632	0.2661286	0.1243595	0.0149487	0	0.594563	0.266129	0	0.12436	0.0149487	0.594563	0.266129	0.12436
72500	-1030.659	-1026.784	-3.875081	0.701373	0.955696	0.955696	0.01603802	0.5868339	0.2147405	0.1823876	0.016038	0	0.586834	0.214741	0	0.182388	0.016038	0.586834	0.214741	0.182388
72550	-1030.083	-1025.899	-4.183901	0.7628436	0.64981	0.64981	0.01150803	0.6759677	0.1594436	0.1530807	0.011508	0	0.675968	0.159444	0	0.153081	0.011508	0.675968	0.159444	0.153081
72600	-976.5681	-973.0794	-3.488653	0.6289811	1.29319	1.29319	0.01140946	0.5834189	0.2046794	0.2004923	0.0114095	0	0.583419	0.204679	0	0.200492	0.0114095	0.583419	0.204679	0.200492
72650	-979.3396	-975.2125	-4.127042	0.7500848	0.720538	0.720538	0.009088827	0.5343158	0.2980397	0.1585557	0.00908883	0	0.534316	0.29804	0	0.158556	0.00908883	0.534316	0.29804	0.158556
72700	-937.5935	-934.8325	-2.76105	0.6779727	0.0756672	0.0756672	0.01013881	0.5045073	0.3084833	0.1768707	0.0101388	0	0.504507	0.308483	0	0.176871	0.0101388	0.504507	0.308483	0.176871
72750	-1152.169	-1144.91	-7.258818	1.068034	0.672827	0.672827	0.01599586	0.7173699	0.1633526	0.1032816	0.0159959	0	0.71737	0.163353	0	0.103282	0.0159959	0.71737	0.163353	0.103282
72800	-1123.463	-1112.662	-10.80049	1.414635	0.748481	0.748481	0.01340135	0.7729398	0.1366819	0.07697694	0.0134013	0	0.77294	0.136682	0	0.0769769	0.0134013	0.77294	0.136682	0.0769769
72850	-1187.305	-1177.756	-9.548854	1.315081	0.492389	0.492389	0.01436735	0.7082323	0.1925285	0.08487183	0.0143674	0	0.708232	0.192529	0	0.0848718	0.0143674	0.708232	0.192529	0.0848718
72900	-980.8757	-975.0181	-5.857661	0.9289394	0.662612	0.662612	0.01698056	0.6932595	0.1874298	0.1023301	0.0169806	0	0.69326	0.18743	0	0.10233	0.0169806	0.69326	0.18743	0.10233
72950	-1067.933	-1060.012	-7.921146	1.146699	0.548505	0.548505	0.01210084	0.548644	0.2937001	0.145555	0.0121008	0	0.548644	0.2937	0	0.145555	0.0121008	0.548644	0.2937	0.145555
73000	-928.5115	-921.2785	-7.232999	0.954062	1.78672	1.78672	0.01016796	0.6080005	0.2616772	0.1201544	0.010168	0	0.608001	0.261677	0	0.120154	0.010168	0.608001	0.261677	0.120154
73050	-1010.297	-1005.337	-4.959985	0.8481606	0.572723	0.572723	0.01319226	0.6424287	0.1938985	0.1504806	0.0131923	0	0.642429	0.193898	0	0.150481	0.0131923	0.642429	0.193898	0.150481
73100	-1018.219	-1010.745	-7.474066	1.074574	0.822671	0.822671	0.01201343	0.6752421	0.2143196	0.09842487	0.0120134	0	0.675242	0.21432	0	0.0984249	0.0120134	0.675242	0.21432	0.0984249
73150	-979.5972	-972.144	-7.45317	1.14018	0.14571	0.14571	0.009121343	0.5709885	0.3096191	0.110271	0.00912134	0	0.570989	0.309619	0	0.110271	0.00912134	0.570989	0.309619	0.110271
73200	-1043.971	-1036.325	-7.645552	1.071372	1.02618	1.02618	0.01397964	0.5887385	0.2847672	0.1125147	0.0139796	0	0.588739	0.284767	0	0.112515	0.0139796	0.588739	0.284767	0.112515
73250	-1041.189	-1035.531	-5.657443	0.9156766	0.595022	0.595022	0.01619841	0.6511281	0.2256098	0.1070637	0.0161984	0	0.651128	0.22561	0	0.107064	0.0161984	0.651128	0.22561	0.107064
73300	-956.4938	-949.836	-6.657765	0.8848313	1.9038	1.9038	0.01283096	0.6572423	0.1849748	0.1449519	0.012831	0	0.657242	0.184975	0	0.144952	0.012831	0.657242	0.184975	0.144952
73350	-1139.781	-1132.853	-6.927441	0.9875336	1.14645	1.14645	0.01137441	0.688487	0.1584941	0.1416446	0.0113744	0	0.688487	0.158494	0	0.141645	0.0113744	0.688487	0.158494	0.141645
73400	-928.6535	-924.5403	-4.113198	0.6765156	1.44239	1.44239	0.01678479	0.650845	0.2063607	0.1260096	0.0167848	0	0.650845	0.206361	0	0.12601	0.0167848	0.650845	0.206361	0.12601
73450	-1000.641	-996.1109	-4.5304	0.6999811	1.62493	1.62493	0.01623374	0.6770926	0.1475571	0.1591165	0.0162337	0	0.677093	0.147557	0	0.159117	0.0162337	0.677093	0.147557	0.159117
73500	-1120.366	-1114.398	-5.968083	0.9728957	0.333471	0.333471	0.01518748	0.6707828	0.1961191	0.1179106	0.0151875	0	0.670783	0.196119	0	0.117911	0.0151875	0.670783	0.196119	0.117911
73550	-1015.141	-1009.585	-5.555496	0.9511585	0.138256	0.138256	0.0134167	0.6831401	0.2015962	0.101847	0.0134167	0	0.68314	0.201596	0	0.101847	0.0134167	0.68314	0.201596	0.101847
73600	-961.7469	-956.5	-5.24698	0.8123294	1.21803	1.21803	0.007795523	0.5542449	0.2597084	0.1782512	0.00779552	0	0.554245	0.259708	0	0.178251	0.00779552	0.554245	0.259708	0.178251
73650	-1082.917	-1075.631	-7.285335	1.094506	0.434624	0.434624	0.009860035	0.574607	0.2761238	0.1394092	0.00986004	0	0.574607	0.276124	0	0.139409	0.00986004	0.574607	0.276124	0.139409
73700	-893.3106	-888.4857	-4.824853	0.8757973	0.161224	0.161224	0.009485545	0.4955586	0.3515653	0.1433905	0.00948555	0	0.495559	0.351565	0	0.143391	0.00948555	0.495559	0.351565	0.143391
73750	-851.0905	-849.3866	-1.70386	0.5589531	0.208674	0.208674	0.01025948	0.5508536	0.2839088	0.1549781	0.0102595	0	0.550854	0.283909	0	0.154978	0.0102595	0.550854	0.283909	0.154978
73800	-999.8902	-995.9614	-3.928831	0.777346	0.249716	0.249716	0.008378848	0.5219241	0.3036979	0.1659991	0.00837885	0	0.521924	0.303698	0	0.165999	0.00837885	0.521924	0.303698	0.165999
73850	-1145.921	-1140.245	-5.676375	0.7801001	1.96972	1.96972	0.01928963	0.6187409	0.1978969	0.1640725	0.0192896	0	0.618741	0.197897	0	0.164072	0.0192896	0.618741	0.197897	0.164072
73900	-1175.524	-1169.129	-6.394288	0.9005608	1.48302	1.48302	0.01598134	0.5874842	0.2478748	0.1486597	0.0159813	0	0.587484	0.247875	0	0.14866	0.0159813	0.587484	0.247875	0.14866
73950	-1199.171	-1192.876	-6.2952	1.028703	0.102511	0.102511	0.01070325	0.4977025	0.3376855	0.1539088	0.0107032	0	0.497702	0.337686	0	0.153909	0.0107032	0.497702	0.337686	0.153909
74000	-1096.88	-1092.859	-4.021504	0.7762059	0.35379	0.35379	0.01100513	0.5235053	0.2873318	0.1781578	0.0110051	0	0.523505	0.287332	0	0.178158	0.0110051	0.523505	0.287332	0.178158
74050	-1027.574	-1022.025	-5.549522	0.9421171	0.222696	0.222696	0.00954122	0.6163924	0.2333708	0.1406956	0.00954122	0	0.616392	0.233371	0	0.140696	0.00954122	0.616392	0.233371	0.140696
74100	-1097.913	-1093.714	-4.199126	0.8170309	0.123161	0.123161	0.01005874	0.5098292	0.3023392	0.1777728	0.0100587	0	0.509829	0.302339	0	0.177773	0.0100587	0.509829	0.302339	0.177773
74150	-1173.35	-1167.548	-5.801092	0.8328235	1.5672	1.5672	0.01446584	0.5494562	0.2795332	0.1565448	0.0144658	0	0.549456	0.279533	0	0.156545	0.0144658	0.549456	0.279533	0.156545
74200	-1037.954	-1034.035	-3.919504	0.6588565	1.42528	1.42528	0.01168592	0.6351784	0.1876984	0.1654374	0.0116859	0	0.635178	0.187698	0	0.165437	0.0116859	0.635178	0.187698	0.165437
74250	-1053.1	-1050.07	-3.03043	0.6295014	0.829761	0.829761	0.01670345	0.6447839	0.1716969	0.1668158	0.0167034	0	0.644784	0.171697	0	0.166816	0.0167034	0.644784	0.171697	0.166816
74300	-974.2598	-969.8592	-4.400616	0.7590932	0.904029	0.904029	0.01439858	0.5963685	0.2534413	0.1357917	0.0143986	0	0.596368	0.253441	0	0.135792	0.0143986	0.596368	0.253441	0.135792
74350	-879.5548	-874.5572	-4.997696	0.8649014	0.443026	0.443026	0.009126035	0.650526	0.241604	0.09874399	0.00912603	0	0.650526	0.241604	0	0.098744	0.00912603	0.650526	0.241604	0.098744
74400	-1080.908	-1077.052	-3.855436	0.7709587	0.240194	0.240194	0.01859263	0.6105685	0.2270713	0.1437676	0.0185926	0	0.610569	0.227071	0	0.143768	0.0185926	0.610569	0.227071	0.143768
74450	-866.8076	-864.3082	-2.499315	0.5964341	0.629319	0.629319	0.01399675	0.6425705	0.2095011	0.1339316	0.0139967	0	0.642571	0.209501	0	0.133932	0.0139967	0.642571	0.209501	0.133932
74500	-1107.463	-1102.305	-5.158168	0.9099098	0.153415	0.153415	0.01200705	0.5488618	0.2696685	0.1694626	0.0120071	0	0.548862	0.269669	0	0.169463	0.0120071	0.548862	0.269669	0.169463
74550	-997.1017	-992.5398	-4.561878	0.8352448	0.303775	0.303775	0.01568032	0.6023419	0.2233657	0.1586121	0.0156803	0	0.602342	0.223366	0	0.158612	0.0156803	0.602342	0.223366	0.158612
74600	-845.7667	-842.0622	-3.704461	0.7125863	0.672943	0.672943	0.009719187	0.6334358	0.2326181	0.1242269	0.00971919	0	0.633436	0.232618	0	0.124227	0.00971919	0.633436	0.232618	0.124227
74650	-923.5823	-918.3545	-5.227714	0.8599511	0.722548	0.722548	0.009127198	0.5298732	0.3228627	0.138137	0.0091272	0	0.529873	0.322863	0	0.138137	0.0091272	0.529873	0.322863	0.138137
74700	-1101.793	-1095.985	-5.808769	0.9828438	0.074675	0.074675	0.01224483	0.62598	0.2301696	0.1316056	0.0122448	0	0.62598	0.23017	0	0.131606	0.0122448	0.62598	0.23017	0.131606
74750	-1098.98	-1096.285	-2.69465	0.6330999	0.457996	0.457996	0.01983259	0.5069137	0.286834	0.1864198	0.0198326	0	0.506914	0.286834	0	0.18642	0.0198326	0.506914	0.286834	0.18642
74800	-1132.798	-1127.937	-4.860836	0.8389796	0.565384	0.565384	0.01572593	0.6323704	0.2106976	0.1412061	0.0157259	0	0.63237	0.210698	0	0.141206	0.0157259	0.63237	0.210698	0.141206
74850	-996.7781	-992.8449	-3.933153	0.7865277	0.162221	0.162221	0.01513187	0.720968	0.1536255	0.1102747	0.0151319	0	0.720968	0.153625	0	0.110275	0.0151319	0.720968	0.153625	0.110275
74900	-1023.351	-1016.241	-7.110011	1.106418	0.140173	0.140173	0.01227212	0.6281155	0.2683919	0.09122048	0.0122721	0	0.628115	0.268392	0	0.0912205	0.0122721	0.628115	0.268392	0.0912205
74950	-1164.047	-1156.932	-7.114538	1.10821	0.126787	0.126787	0.01483619	0.6207614	0.2625395	0.1018629	0.0148362	0	0.620761	0.262539	0	0.101863	0.0148362	0.620761	0.262539	0.101863
75000	-1153.373	-1147.576	-5.796302	0.974277	0.147876	0.147876	0.01405321	0.5722253	0.2779434	0.135778	0.0140532	0	0.572225	0.277943	0	0.135778	0.0140532	0.572225	0.277943	0.135778
75050	-991.0189	-985.2269	-5.792008	0.9613627	0.272726	0.272726	0.01279923	0.7448161	0.1511485	0.09123623	0.0127992	0	0.744816	0.151148	0	0.0912362	0.0127992	0.744816	0.151148	0.0912362
75100	-1053.667	-1049.208	-4.459456	0.8459008	0.0947928	0.0947928	0.0136279	0.6363452	0.2350121	0.1150148	0.0136279	0	0.636345	0.235012	0	0.115015	0.0136279	0.636345	0.235012	0.115015
75150	-1101.54	-1095.585	-5.955095	0.9939933	0.109507	0.109507	0.01174476	0.5876416	0.2777368	0.1228768	0.0117448	0	0.587642	0.277737	0	0.122877	0.0117448	0.587642	0.277737	0.122877
75200	-1141.397	-1133.731	-7.666564	1.116799	0.592923	0.592923	0.01208761	0.5553062	0.2999538	0.1326524	0.0120876	0	0.555306	0.299954	0	0.132652	0.0120876	0.555306	0.299954	0.132652
75250	-902.4878	-897.0946	-5.39322	0.7236503	2.25106	2.25106	0.01825707	0.7277411	0.1162118	0.1377901	0.0182571	0	0.727741	0.116212	0	0.13779	0.0182571	0.727741	0.116212	0.13779
75300	-919.7479	-916.3856	-3.362299	0.7109011	0.347633	0.347633	0.01142718	0.5420608	0.2915713	0.1549408	0.0114272	0	0.542061	0.291571	0	0.154941	0.0114272	0.542061	0.291571	0.154941
75350	-908.9588	-904.881	-4.077741	0.6696997	1.47509	1.47509	0.01466376	0.547302	0.3021485	0.1358857	0.0146638	0	0.547302	0.302149	0	0.135886	0.0146638	0.547302	0.302149	0.135886
75400	-954.0927	-952.0186	-2.07407	0.5563873	0.604542	0.604542	0.01713812	0.5241849	0.2467541	0.2119229	0.0171381	0	0.524185	0.246754	0	0.211923	0.0171381	0.524185	0.246754	0.211923
75450	-990.7451	-986.2686	-4.476471	0.7349156	1.22166	1.22166	0.0110715	0.5114648	0.2971705	0.1802932	0.0110715	0	0.511465	0.297171	0	0.180293	0.0110715	0.511465	0.297171	0.180293
75500	-1102.89	-1096.273	-6.616534	0.9448684	1.26219	1.26219	0.01699118	0.6520553	0.1932231	0.1377304	0.0169912	0	0.652055	0.193223	0	0.13773	0.0169912	0.652055	0.193223	0.13773
75550	-1125.304	-1119.165	-6.138735	1.017428	0.0587974	0.0587974	0.01608177	0.6314391	0.2600156	0.09246352	0.0160818	0	0.631439	0.260016	0	0.0924635	0.0160818	0.631439	0.260016	0.0924635
75600	-991.2507	-986.7102	-4.540504	0.8592335	0.0425136	0.0425136	0.01109577	0.5415982	0.3035386	0.1437674	0.0110958	0	0.541598	0.303539	0	0.143767	0.0110958	0.541598	0.303539	0.143767
75650	-1178.336	-1173.338	-4.997617	0.8865778	0.226184	0.226184	0.01691981	0.6150435	0.2528109	0.1152258	0.0169198	0	0.615043	0.252811	0	0.115226	0.0169198	0.615043	0.252811	0.115226
75700	-939.8993	-935.5582	-4.341105	0.810907	0.326379	0.326379	0.01190201	0.5187501	0.3442835	0.1250644	0.011902	0	0.51875	0.344284	0	0.125064	0.011902	0.51875	0.344284	0.125064
75750	-1008.109	-1004.646	-3.462896	0.7546068	0.0111724	0.0111724	0.01223774	0.5956166	0.2382941	0.1538516	0.0122377	0	0.595617	0.238294	0	0.153852	0.0122377	0.595617	0.238294	0.153852
75800	-1042.544	-1040.118	-2.426337	0.6482211	0.0384709	0.0384709	0.01921557	0.6071196	0.2305258	0.143139	0.0192156	0	0.60712	0.230526	0	0.143139	0.0192156	0.60712	0.230526	0.143139
75850	-917.1531	-912.5513	-4.601792	0.8613142	0.0829952	0.0829952	0.01059781	0.6073249	0.2681863	0.113891	0.0105978	0	0.607325	0.268186	0	0.113891	0.0105978	0.607325	0.268186	0.113891
75900	-991.7073	-989.2404	-2.466964	0.6506867	0.0544416	0.0544416	0.01353486	0.5525689	0.2867023	0.1471939	0.0135349	0	0.552569	0.286702	0	0.147194	0.0135349	0.552569	0.286702	0.147194
75950	-902.4851	-900.5859	-1.899176	0.5791126	0.202395	0.202395	0.01695536	0.53118	0.2725147	0.1793499	0.0169554	0	0.53118	0.272515	0	0.17935	0.0169554	0.53118	0.272515	0.17935
76000	-904.8379	-902.7774	-2.060509	0.6101879	0.0529741	0.0529741	0.01474502	0.5438654	0.3151521	0.1262375	0.014745	0	0.543865	0.315152	0	0.126238	0.014745	0.543865	0.315152	0.126238
76050	-1033.777	-1029.669	-4.107905	0.8053789	0.148461	0.148461	0.01662467	0.5181992	0.2978434	0.1673328	0.0166247	0	0.518199	0.297843	0	0.167333	0.0166247	0.518199	0.297843	0.167333
76100	-946.0065	-941.3225	-4.684014	0.8070451	0.707907	0.707907	0.01423566	0.5806612	0.2692739	0.1358293	0.0142357	0	0.580661	0.269274	0	0.135829	0.0142357	0.580661	0.269274	0.135829
76150	-919.7961	-917.2518	-2.544253	0.6261505	0.377093	0.377093	0.02022801	0.512085	0.3466589	0.1210281	0.020228	0	0.512085	0.346659	0	0.121028	0.020228	0.512085	0.346659	0.121028
76200	-1003.68	-998.6434	-5.036917	0.8420774	0.710488	0.710488	0.01133236	0.5317804	0.3182696	0.1386176	0.0113324	0	0.53178	0.31827	0	0.138618	0.0113324	0.53178	0.31827	0.138618
76250	-932.8756	-928.4494	-4.426225	0.8127872	0.392697	0.392697	0.008619067	0.5678614	0.2707482	0.1527713	0.00861907	0	0.567861	0.270748	0	0.152771	0.00861907	0.567861	0.270748	0.152771
76300	-1061.541	-1057.031	-4.509372	0.7379182	1.22454	1.22454	0.01920337	0.6050276	0.1941401	0.1816289	0.0192034	0	0.605028	0.19414	0	0.181629	0.0192034	0.605028	0.19414	0.181629
76350	-999.2946	-994.6542	-4.6404	0.7866253	0.868491	0.868491	0.01300333	0.5546352	0.2556635	0.176698	0.0130033	0	0.554635	0.255663	0	0.176698	0.0130033	0.554635	0.255663	0.176698
76400	-941.1373	-935.7355	-5.401788	0.8491647	1.00449	1.00449	0.010172	0.5649338	0.2931313	0.1317629	0.010172	0	0.564934	0.293131	0	0.131763	0.010172	0.564934	0.293131	0.131763
76450	-903.5734	-899.0536	-4.519804	0.7784216	0.829933	0.829933	0.01378277	0.5274773	0.3083932	0.1503467	0.0137828	0	0.527477	0.308393	0	0.150347	0.0137828	0.527477	0.308393	0.150347
76500	-1182.507	-1177.079	-5.427847	0.9031969	0.490222	0.490222	0.01973652	0.5724253	0.2573123	0.1505258	0.0197365	0	0.572425	0.257312	0	0.150526	0.0197365	0.572425	0.257312	0.150526
76550	-979.8014	-975.771	-4.030338	0.7709518	0.415164	0.415164	0.01766215	0.7119535	0.1418186	0.1285658	0.0176622	0	0.711953	0.141819	0	0.128566	0.0176622	0.711953	0.141819	0.128566
76600	-1050.727	-1047.396	-3.331615	0.7043297	0.382662	0.382662	0.0223326	0.635569	0.232145	0.1099534	0.0223326	0	0.635569	0.232145	0	0.109953	0.0223326	0.635569	0.232145	0.109953
76650	-997.6027	-993.4907	-4.111977	0.7616698	0.589624	0.589624	0.01452639	0.5889074	0.2378108	0.1587554	0.0145264	0	0.588907	0.237811	0	0.158755	0.0145264	0.588907	0.237811	0.158755
76700	-862.2689	-859.3432	-2.92572	0.621008	0.809985	0.809985	0.009760398	0.5354387	0.259076	0.1957249	0.0097604	0	0.535439	0.259076	0	0.195725	0.0097604	0.535439	0.259076	0.195725
76750	-925.5655	-920.8722	-4.693329	0.7684946	1.10273	1.10273	0.009447578	0.5862159	0.2478073	0.1565291	0.00944758	0	0.586216	0.247807	0	0.156529	0.00944758	0.586216	0.247807	0.156529
76800	-1037.77	-1034.263	-3.507213	0.7292536	0.309022	0.309022	0.0133493	0.5693134	0.2428206	0.1745166	0.0133493	0	0.569313	0.242821	0	0.174517	0.0133493	0.569313	0.242821	0.174517
76850	-1010.612	-1005.51	-5.101263	0.8247717	0.94789	0.94789	0.01105977	0.6101225	0.2360117	0.142806	0.0110598	0	0.610123	0.236012	0	0.142806	0.0110598	0.610123	0.236012	0.142806
76900	-1066.633	-1061.796	-4.837365	0.8442154	0.489555	0.489555	0.01196067	0.5583455	0.2518222	0.1778716	0.0119607	0	0.558346	0.251822	0	0.177872	0.0119607	0.558346	0.251822	0.177872
76950	-947.4264	-943.2568	-4.169655	0.8145006	0.118993	0.118993	0.01442009	0.5929012	0.242636	0.1500428	0.0144201	0	0.592901	0.242636	0	0.150043	0.0144201	0.592901	0.242636	0.150043
77000	-858.7085	-857.3878	-1.320721	0.5410069	0.004997	0.004997	0.01719014	0.4972384	0.2765334	0.2090381	0.0171901	0	0.497238	0.276533	0	0.209038	0.0171901	0.497238	0.276533	0.209038
77050	-987.9279	-985.1605	-2.767401	0.6758438	0.103307	0.103307	0.01184687	0.518249	0.2713761	0.198528	0.0118469	0	0.518249	0.271376	0	0.198528	0.0118469	0.518249	0.271376	0.198528
77100	-913.9546	-911.0331	-2.921537	0.6852667	0.163214	0.163214	0.009976744	0.5490822	0.258255	0.182686	0.00997674	0	0.549082	0.258255	0	0.182686	0.00997674	0.549082	0.258255	0.182686
77150	-874.1545	-870.826	-3.328536	0.7094074	0.328806	0.328806	0.01043981	0.5713206	0.2780955	0.140144	0.0104398	0	0.571321	0.278096	0	0.140144	0.0104398	0.571321	0.278096	0.140144
77200	-1004.99	-1001.788	-3.201857	0.7285826	0.0103757	0.0103757	0.01536991	0.5244277	0.3222286	0.1379738	0.0153699	0	0.524428	0.322229	0	0.137974	0.0153699	0.524428	0.322229	0.137974
77250	-992.0381	-988.0094	-4.028672	0.8121194	0.00182317	0.00182317	0.01294401	0.5900601	0.265136	0.1318599	0.012944	0	0.59006	0.265136	0	0.13186	0.012944	0.59006	0.265136	0.13186
77300	-784.8155	-780.8729	-3.942637	0.8026044	0.0109378	0.0109378	0.006427523	0.5923659	0.2926604	0.1085463	0.00642752	0	0.592366	0.29266	0	0.108546	0.00642752	0.592366	0.29266	0.108546
77350	-988.5701	-982.1493	-6.4208	1.05084	0.00674023	0.00674023	0.00890572	0.5787641	0.297123	0.1152071	0.00890572	0	0.578764	0.297123	0	0.115207	0.00890572	0.578764	0.297123	0.115207
77400	-1088.976	-1081.047	-7.928427	1.19304	0.0923683	0.0923683	0.009414992	0.5525935	0.3350253	0.1029662	0.00941499	0	0.552594	0.335025	0	0.102966	0.00941499	0.552594	0.335025	0.102966
77450	-941.0477	-934.6028	-6.444891	0.9765403	0.773832	0.773832	0.01154406	0.590031	0.2839582	0.1144667	0.0115441	0	0.590031	0.283958	0	0.114467	0.0115441	0.590031	0.283958	0.114467
77500	-1002.934	-997.9152	-5.018555	0.8800792	0.312107	0.312107	0.01291641	0.5882851	0.2696867	0.1291118	0.0129164	0	0.588285	0.269687	0	0.129112	0.0129164	0.588285	0.269687	0.129112
77550	-992.3191	-986.9819	-5.337283	0.8939411	0.492216	0.492216	0.01547676	0.5606089	0.3152861	0.1086282	0.0154768	0	0.560609	0.315286	0	0.108628	0.0154768	0.560609	0.315286	0.108628
77600	-1006.735	-1002.54	-4.194436	0.7286318	1.00246	1.00246	0.02255943	0.6714918	0.1931765	0.1127723	0.0225594	0	0.671492	0.193176	0	0.112772	0.0225594	0.671492	0.193176	0.112772
77650	-825.2887	-820.3768	-4.911859	0.7893518	1.11269	1.11269	0.01000517	0.6326596	0.2345222	0.122813	0.0100052	0	0.63266	0.234522	0	0.122813	0.0100052	0.63266	0.234522	0.122813
77700	-987.8606	-983.3974	-4.463232	0.7900733	0.656844	0.656844	0.01338748	0.5912682	0.2357209	0.1596234	0.0133875	0	0.591268	0.235721	0	0.159623	0.0133875	0.591268	0.235721	0.159623
77750	-986.8816	-980.2173	-6.66433	1.038744	0.371236	0.371236	0.009778721	0.6051576	0.2856205	0.09944324	0.00977872	0	0.605158	0.28562	0	0.0994432	0.00977872	0.605158	0.28562	0.0994432
77800	-876.7846	-873.9941	-2.790579	0.581406	1.07086	1.07086	0.01419726	0.5389847	0.3076439	0.1391741	0.0141973	0	0.538985	0.307644	0	0.139174	0.0141973	0.538985	0.307644	0.139174
77850	-1036.077	-1033.137	-2.939589	0.68766	0.157333	0.157333	0.01934381	0.6450964	0.2174777	0.1180821	0.0193438	0	0.645096	0.217478	0	0.118082	0.0193438	0.645096	0.217478	0.118082
77900	-994.5082	-990.4131	-4.095133	0.7399059	0.790419	0.790419	0.01588024	0.6497915	0.2189175	0.1154108	0.0158802	0	0.649792	0.218917	0	0.115411	0.0158802	0.649792	0.218917	0.115411
77950	-887.8231	-884.404	-3.419104	0.6705736	0.807713	0.807713	0.01052661	0.5436062	0.2859564	0.1599108	0.0105266	0	0.543606	0.285956	0	0.159911	0.0105266	0.543606	0.285956	0.159911
78000	-933.7737	-930.4613	-3.312425	0.7012072	0.394697	0.394697	0.01592587	0.5966269	0.259357	0.1280902	0.0159259	0	0.596627	0.259357	0	0.12809	0.0159259	0.596627	0.259357	0.12809
78050	-977.9742	-973.6044	-4.369786	0.8336653	0.127478	0.127478	0.01150016	0.5565318	0.2603357	0.1716323	0.0115002	0	0.556532	0.260336	0	0.171632	0.0115002	0.556532	0.260336	0.171632
78100	-980.3432	-976.0411	-4.302085	0.801217	0.384259	0.384259	0.01435785	0.6188419	0.2344364	0.1323638	0.0143579	0	0.618842	0.234436	0	0.132364	0.0143579	0.618842	0.234436	0.132364
78150	-1218.831	-1210.104	-8.726701	1.086499	1.95605	1.95605	0.02067502	0.7142863	0.1445418	0.1204969	0.020675	0	0.714286	0.144542	0	0.120497	0.020675	0.714286	0.144542	0.120497
78200	-1314.583	-1307.187	-7.396724	1.063818	0.852892	0.852892	0.0195319	0.6796607	0.1732219	0.1275855	0.0195319	0	0.679661	0.173222	0	0.127586	0.0195319	0.679661	0.173222	0.127586
78250	-1294.657	-1286.556	-8.100404	1.133974	0.855004	0.855004	0.0165348	0.6377809	0.2319135	0.1137708	0.0165348	0	0.637781	0.231913	0	0.113771	0.0165348	0.637781	0.231913	0.113771
78300	-1164.993	-1160.166	-4.82757	0.848507	0.436845	0.436845	0.01937152	0.6788775	0.1727154	0.1290356	0.0193715	0	0.678877	0.172715	0	0.129036	0.0193715	0.678877	0.172715	0.129036
78350	-1066.882	-1062.18	-4.702645	0.8656827	0.140162	0.140162	0.01187387	0.6179678	0.2291517	0.1410066	0.0118739	0	0.617968	0.229152	0	0.141007	0.0118739	0.617968	0.229152	0.141007
78400	-1047.567	-1042.229	-5.338003	0.8755126	0.677222	0.677222	0.009419046	0.599014	0.2364409	0.1551261	0.00941905	0	0.599014	0.236441	0	0.155126	0.00941905	0.599014	0.236441	0.155126
78450	-1083.835	-1077.399	-6.436456	0.9802899	0.727902	0.727902	0.00970481	0.5976889	0.2325418	0.1600645	0.00970481	0	0.597689	0.232542	0	0.160064	0.00970481	0.597689	0.232542	0.160064
78500	-974.9373	-966.9871	-7.950184	1.18386	0.205932	0.205932	0.007047741	0.5432026	0.3343412	0.1154085	0.00704774	0	0.543203	0.334341	0	0.115409	0.00704774	0.543203	0.334341	0.115409
78550	-1062.413	-1054.585	-7.82817	1.157289	0.34962	0.34962	0.007220105	0.4877312	0.3723567	0.132692	0.0072201	0	0.487731	0.372357	0	0.132692	0.0072201	0.487731	0.372357	0.132692
78600	-1071.148	-1064.357	-6.790981	1.012757	0.757758	0.757758	0.008050019	0.4910127	0.3443171	0.1566202	0.00805002	0	0.491013	0.344317	0	0.15662	0.00805002	0.491013	0.344317	0.15662
78650	-1049.945	-1043.291	-6.653185	0.9634701	1.11283	1.11283	0.009601167	0.5765023	0.2530293	0.1608673	0.00960117	0	0.576502	0.253029	0	0.160867	0.00960117	0.576502	0.253029	0.160867
78700	-1061.738	-1054.246	-7.492128	1.049105	1.09542	1.09542	0.00960573	0.5211621	0.3283009	0.1409313	0.00960573	0	0.521162	0.328301	0	0.140931	0.00960573	0.521162	0.328301	0.140931
78750	-1030.988	-1023.405	-7.583127	1.02467	1.43077	1.43077	0.007864269	0.4865096	0.2992397	0.2063864	0.00786427	0	0.48651	0.29924	0	0.206386	0.00786427	0.48651	0.29924	0.206386
