Restio_pumilus	1
Restio_purpurascens	1
Restio_pygmaeus	1
Restio_quadratus	1
Restio_quinquefarius	0
Restio_ramosissimus	1
Restio_rarus	1
Restio_rigidus	1
Restio_rigoratus	0
Restio_rivulus	1
Restio_rottboellioides	1
Restio_rudolfii2	1
Restio_sabulosus	0
Restio_saroclados	1
Restio_scaberulus	1
Restio_secundus	1
Restio_sejunctus	1
Restio_setiger	1
Restio_sieberi	1
Restio_similis	1
Restio_singularis	1
Restio_sporadicus	0
Restio_stokoei	1
Restio_strictus	1
Restio_strobilifer	1
Restio_subtilis	1
Restio_subverticellatus	1
Restio_tenuispicatus	0
Restio_tenuissimus	1
Restio_triflora	0
Restio_triticeus	0
Restio_tuberculatus	1
Restio_uniflorus	1
Restio_unispicatus	1
Restio_vallis_simius	1
Restio_verrucosus	1
Restio_versatilis	1
Restio_villosus	1
Restio_vimineus	1
Restio_virgeus	1
Restio_wallichii	1
Restio_wittebergensis	1
Restio_zwartbergensis	1
Rhodocoma_alpina	1
Rhodocoma_arida	1
Rhodocoma_capensis	1
Rhodocoma_foliosa	1
Rhodocoma_fruticosa	1
Rhodocoma_gigantea	1
Rhodocoma_gracilis	1
Rhodocoma_vleibergensis	1
Soroveta_ambigua	1
Staberoha_aemula	1
Staberoha_banksii	1
Staberoha_cernua	1
Staberoha_distachyos	0
Staberoha_multispicula	0
Staberoha_ornata	1
Staberoha_remota	1
Staberoha_stokoei	1
Staberoha_vaginata	1
Thamnochortus_acuminatus	1
Thamnochortus_arenarius	1
Thamnochortus_bachmannii	0
Thamnochortus_cinereus	1
Thamnochortus_dumosus	0
Thamnochortus_erectus	0
Thamnochortus_fraternus	0
Thamnochortus_fruticosus	0
Thamnochortus_glaber	1
Thamnochortus_gracilis	0
Thamnochortus_guthrieae	0
Thamnochortus_insignis	0
Thamnochortus_karooica	1
Thamnochortus_levynsiae	1
Thamnochortus_lucens	1
Thamnochortus_muirii	0
Thamnochortus_nutans	1
Thamnochortus_obtusus	0
Thamnochortus_paniculatus	0
