G,N,K,O,M,H,Z
0,6.21460809842219,6.90775527898214,nan,nan,nan,8.00636756765025
6.21460809842219,0,6.2803958389602,nan,nan,nan,8.00636756765025
6.90775527898214,6.2803958389602,0,nan,nan,nan,8.00636756765025
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
8.00636756765025,8.00636756765025,8.00636756765025,nan,nan,nan,0
