Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
5910	-3297.187	-3294.265	-2.921873	0.7171543	0.2153397	0.540562	0.224828	0.106247	0.206601	0.0586345	0.0314112	0.0822783	0.149237	0.0428936	0.158256	0.159942	0.072492	0.330438	0.252977	0.1616486	-0.2263006	0.014477	0.485008	0.00581751	0.00417921	0.485956	0.00456157	0.2962665	0.000868608	0.0430671	0.422496	3.53357	0.292952	0.291906	0.144577	0.270564	0.06996598	4.234437
5920	-3300.389	-3299.827	-0.56268	0.532199	0.2104135	0.353999	0.208734	0.136728	0.383017	0.0909018	0.0950606	0.213688	0.270774	0.113244	0.126117	0.0553472	0.133875	0.18487	0.0890608	0.1868817	-0.01040688	0.0148244	0.436177	0.00825895	0.00119607	0.516767	0.0227761	0.05655377	0.000747553	0.0399908	0.410285	3.54898	0.30096	0.300218	0.136686	0.262136	0.04614689	1.225516
5930	-3311.574	-3306.022	-5.552718	0.6666985	0.1880023	0.632311	0.217127	0.158863	0.287501	0.115067	0.258461	0.131237	0.164208	0.0271607	0.0761614	0.000299055	0.189741	0.585867	0.114799	0.2045116	0.2549075	0.0104338	0.419528	0.00244715	0.000906203	0.540945	0.0257397	0.03117808	0.00034187	0.0271534	0.351627	3.62088	0.320603	0.285749	0.146719	0.246929	0.2860856	0.1089817
5940	-3309.17	-3307.822	-1.347773	0.7747639	0.221403	0.551357	0.245594	0.186128	0.17005	0.0848344	0.114041	0.0802468	0.153108	0.109128	0.10384	0.118075	0.0437843	0.353874	0.166758	0.1380749	0.1118409	0.0120251	0.598981	0.00687204	0.00307979	0.356541	0.0225014	0.02636674	0.00103528	0.046963	0.437184	3.51482	0.295159	0.304959	0.135156	0.264725	0.1382076	0.1907763
5950	-3302.631	-3299.479	-3.151712	0.6827522	0.2192103	0.564344	0.220554	0.0893701	0.252581	0.133995	0.0391802	0.170371	0.226204	0.150339	0.115693	0.0986973	0.0865775	0.660318	0.124045	0.2602552	-0.005510571	0.00956543	0.476953	0.0119646	0.00347513	0.485399	0.0126427	0.007659919	0.000972695	0.0455407	0.431916	3.52157	0.304156	0.297022	0.141799	0.257022	0.002149348	3.563834
5960	-3309.604	-3303.491	-6.113637	0.5269541	0.185771	0.515467	0.259693	0.125707	0.306921	0.0459208	0.0619789	0.142235	0.161842	0.129438	0.204507	0.212359	0.368122	0.36401	0.161099	0.311842	-0.06081576	0.00740763	0.506714	0.00949655	0.010169	0.446735	0.0194777	0.1033826	0.00031299	0.0259911	0.345515	3.62818	0.310864	0.279865	0.139605	0.269666	0.04256684	2.428712
5970	-3304.243	-3301.027	-3.215332	0.6989632	0.2140938	0.613016	0.355528	0.0605676	0.261316	0.0458915	0.0327984	0.0922968	0.233087	0.117117	0.158436	0.0906237	0.150475	0.0773995	0.511959	0.1432451	0.1114366	0.0121532	0.439246	0.00444523	0.0203127	0.521751	0.0020918	0.01039616	0.000836801	0.0422812	0.419431	3.53745	0.285487	0.293914	0.14015	0.280449	0.1218328	0.08533143
5980	-3308.115	-3299.012	-9.103025	0.5236902	0.1942483	0.762192	0.358556	0.12258	0.442299	0.0703728	0.0176235	0.206389	0.255363	0.0216636	0.300043	0.152837	0.404661	0.208448	0.161418	0.376262	-0.04724055	0.00752094	0.53218	0.00524557	0.0162669	0.417832	0.0209541	0.1169676	0.000432971	0.0305246	0.36848	3.60056	0.29831	0.326375	0.115234	0.260081	0.069727	1.677507
5990	-3304.189	-3298.415	-5.774103	0.6532812	0.2045737	0.636668	0.123106	0.0895625	0.521253	0.146998	0.0412034	0.157807	0.337848	0.0354021	0.0767396	0.116771	0.0610496	0.393924	0.316613	0.1956198	0.110887	0.00838082	0.561459	0.00569809	0.0106251	0.39499	0.018847	0.09803189	0.000619861	0.036455	0.395489	3.56744	0.308978	0.287272	0.116323	0.287427	0.2089189	0.4692342
6000	-3306.636	-3298.715	-7.921383	0.6879838	0.1737223	0.889986	0.404019	0.208151	0.429539	0.173741	0.0962046	0.167204	0.276233	0.0272444	0.0542714	0.0679716	0.290958	0.211883	0.127302	0.3587218	-0.1185022	0.0158874	0.555966	0.00508513	0.0114516	0.397729	0.0138806	0.1196217	0.000186851	0.0201221	0.311712	3.66798	0.269799	0.32244	0.129758	0.278003	0.001119548	106.8483
6010	-3308.371	-3301.549	-6.821242	0.6430002	0.1943713	0.681112	0.272735	0.0978672	0.285343	0.161537	0.113212	0.119139	0.298391	0.196482	0.0445349	0.0550086	0.291699	0.330529	0.165083	0.1776818	0.2153982	0.00957573	0.487255	0.006714	0.000618669	0.476512	0.0193241	0.07445665	0.000434924	0.0305927	0.368808	3.60016	0.29024	0.31451	0.122646	0.272605	0.2898548	0.2568757
6020	-3304.698	-3298.285	-6.412813	0.7125717	0.2230661	0.485206	0.208769	0.0742042	0.263136	0.187165	0.0919038	0.125793	0.167194	0.0709588	0.11627	0.155676	0.589924	0.32875	0.0850169	0.1274536	0.1428864	0.0130133	0.520811	0.00650691	0.000707448	0.433199	0.0257615	0.06750244	0.00108453	0.0480516	0.441148	3.50972	0.276485	0.305535	0.124634	0.293346	0.2103889	0.320846
6030	-3300.125	-3297.957	-2.168086	0.6877862	0.2100467	0.522497	0.1608	0.0946875	0.590944	0.154997	0.0285255	0.137961	0.280927	0.062562	0.076872	0.0837899	0.0441309	0.286426	0.143904	0.172678	0.07526957	0.0225174	0.477582	0.00865126	0.00266088	0.479773	0.00881544	0.03850639	0.000739038	0.0397651	0.409366	3.55013	0.291935	0.292083	0.133007	0.282975	0.113776	0.3384405
6040	-3295.951	-3297.55	1.599087	0.5347476	0.2013131	0.315207	0.277221	0.0864879	0.199131	0.197911	0.0744808	0.113729	0.132705	0.132705	0.0613035	0.272385	0.14086	0.15921	0.0426152	0.1449097	-0.07008432	0.0231696	0.491415	0.00338489	0.00629443	0.471355	0.00438131	0.07282262	0.000555669	0.0345364	0.387076	3.57783	0.295287	0.294055	0.13532	0.275337	0.002738301	26.59409
6050	-3307.528	-3303.789	-3.7399	0.5165191	0.2001496	0.327167	0.198247	0.136841	0.256222	0.201219	0.133159	0.167723	0.103993	0.192231	0.136333	0.170865	0.057841	0.22781	0.66601	0.2232381	-0.01280053	0.0166462	0.566294	0.00241137	0.0120018	0.387487	0.0151594	0.06526923	0.000533948	0.0338618	0.384048	3.58156	0.285223	0.288508	0.148897	0.277372	0.0524687	1.243965
6060	-3303.437	-3296.775	-6.66202	0.4316528	0.2144356	0.588045	0.206916	0.120355	0.329227	0.0572887	0.02124	0.204088	0.211412	0.0169278	0.280201	0.296852	0.389184	0.119228	0.278991	0.182387	0.3224801	0.0191985	0.516981	0.00426016	0.00756362	0.446295	0.00570169	0.01929378	0.000845447	0.0424964	0.420274	3.53638	0.263962	0.312314	0.141647	0.282077	0.3417738	0.0564519
6070	-3305.637	-3299.964	-5.672942	0.7465627	0.1888059	0.452964	0.254426	0.0723795	0.400258	0.100528	0.0202509	0.0921255	0.129875	0.0820543	0.0590686	0.0964749	0.518015	0.356299	0.212955	0.2581386	-0.1203928	0.0130902	0.511575	0.0024651	0.00332633	0.456117	0.0134257	0.2040947	0.000352729	0.0275775	0.353817	3.61825	0.300485	0.300827	0.144032	0.254656	0.08370197	2.43835
6080	-3301.66	-3301.451	-0.2084696	0.8056027	0.1423692	0.595368	0.279998	0.095518	0.151125	0.0437086	0.0252084	0.0898057	0.186073	0.0290457	0.0721462	0.0818175	0.122087	0.0133393	0.485148	0.1535233	-0.174034	0.0135809	0.523887	0.00161038	0.00391137	0.445345	0.0116651	0.1844203	3.23808e-05	0.00841497	0.218706	3.77285	0.28783	0.300221	0.128535	0.283414	0.0103863	17.75612
6090	-3299.935	-3299.369	-0.5659945	0.9894706	0.1985518	0.79377	0.309739	0.135197	0.0992758	0.0844652	0.135124	0.0743552	0.0994439	0.00219485	0.121085	0.0371006	0.235932	0.00187021	0.270587	0.153584	0.02668175	0.0113296	0.525071	0.0042595	0.0128384	0.430496	0.0160053	0.06071836	0.000505108	0.0329442	0.379868	3.58668	0.30108	0.316886	0.123429	0.258605	0.08740011	0.6947172
6100	-3312.057	-3301.064	-10.99313	0.4064746	0.1875766	0.562766	0.210085	0.246947	0.715308	0.0494907	0.0714943	0.128728	0.397585	0.0271969	0.895964	0.105966	0.194745	0.0212735	0.563643	0.2306337	0.2016618	0.0125312	0.512625	0.00686735	0.00624497	0.43481	0.0269211	0.06119383	0.000336215	0.0269299	0.350464	3.62227	0.298098	0.301766	0.142243	0.257893	0.2628556	0.232804
6110	-3307.414	-3302.022	-5.391744	0.7811165	0.2338871	0.628108	0.229397	0.0484877	0.36708	0.224419	0.0526006	0.19312	0.265557	0.0170312	0.0981756	0.152135	0.218699	0.133767	0.188863	0.2034476	0.3018263	0.0115064	0.489374	0.00659439	0.0127201	0.456207	0.0235981	0.0429444	0.00144392	0.0553261	0.466252	3.47698	0.304142	0.274026	0.144452	0.27738	0.3447707	0.1245593
6120	-3308.663	-3301.087	-7.576431	0.5804575	0.1903633	0.743795	0.375153	0.0403414	0.395784	0.12372	0.105076	0.153404	0.286014	1.11188	0.054698	0.0498444	0.0349982	0.0313336	0.262117	0.2911684	-0.01022528	0.0138519	0.527259	0.00498208	0.00509571	0.447473	0.00133881	0.05523293	0.000374487	0.0284076	0.358043	3.61318	0.284137	0.299243	0.128147	0.288472	0.04500766	1.22719
6130	-3302.855	-3296.522	-6.333701	0.6377456	0.1952429	0.5629	0.24493	0.0809657	0.350041	0.183673	0.0781206	0.350885	0.142224	0.0593488	0.113804	0.00154539	0.48754	0.1438	0.274905	0.1214979	-0.03866418	0.0154497	0.523631	0.00512643	0.00315959	0.439049	0.0135842	0.0842987	0.000448941	0.0310769	0.371128	3.59735	0.2882	0.304434	0.138412	0.268954	0.04563452	1.847257
6140	-3306.179	-3299.132	-7.046571	0.3883162	0.1819518	0.74267	0.470706	0.242226	0.338258	0.0933206	0.0512349	0.182112	0.242116	0.063213	0.354445	0.436404	0.129088	0.0123657	0.120943	0.2492964	-0.1812096	0.012018	0.520539	0.00883244	0.00720499	0.442918	0.00848735	0.201334	0.000267754	0.0240551	0.334943	3.64073	0.303922	0.307138	0.122956	0.265984	0.02012437	10.00449
6150	-3298.396	-3297.462	-0.9336012	0.9034891	0.1538901	0.748058	0.201631	0.0625018	0.142685	0.178607	0.0352269	0.0856674	0.0907397	0.0144493	0.0503165	0.18029	0.070952	0.00989227	0.547983	0.1855735	-0.06614113	0.0144186	0.50799	0.00333513	0.0113006	0.452626	0.0103297	0.1049921	6.70081e-05	0.0120862	0.253526	3.73432	0.275632	0.303771	0.141896	0.278702	0.03885101	2.70243
6160	-3301.266	-3300.728	-0.5385156	0.9652321	0.1629846	0.859162	0.224282	0.0757476	0.144996	0.037456	0.0211424	0.102855	0.133043	0.00233207	0.122216	0.062081	0.0471168	0.22974	0.247285	0.1885608	-0.116288	0.00710112	0.54041	0.00780049	0.00925693	0.421242	0.0141891	0.1362247	0.000110624	0.0155087	0.280552	3.70383	0.308262	0.301732	0.125652	0.264354	0.01993669	6.832863
6170	-3300.935	-3299.512	-1.423615	0.8604946	0.1716094	0.619468	0.333158	0.0929577	0.152932	0.0347577	0.0182071	0.081845	0.157102	0.0213644	0.319336	0.218611	0.147198	0.0618066	0.408768	0.192215	-0.02339821	0.00874688	0.556419	0.0124311	0.00788179	0.406018	0.00850348	0.04311428	0.000169418	0.0191669	0.305653	3.67501	0.294233	0.311002	0.147529	0.247236	0.01971607	2.186759
6180	-3314.74	-3304.401	-10.33929	0.7474877	0.2005113	0.468561	0.249857	0.123872	0.303046	0.0615978	0.0337356	0.122406	0.150375	0.328488	0.0404086	0.269796	0.165096	0.335181	0.411492	0.2628296	-0.08275781	0.00798849	0.521158	0.00988064	0.00267942	0.445755	0.0125382	0.3618279	0.000540634	0.0340709	0.384991	3.5804	0.28982	0.29639	0.141228	0.272562	0.2790701	1.296548
6190	-3297.801	-3296.7	-1.101024	0.7755158	0.1740823	0.524891	0.337618	0.080814	0.139815	0.0526877	0.00918056	0.111406	0.105915	0.0171575	0.0980831	0.22384	0.120946	0.470685	0.0130012	0.2509482	-0.01267039	0.0146696	0.518283	0.00435462	0.00943925	0.446304	0.00694964	0.04019211	0.000189951	0.0202871	0.312741	3.66678	0.315176	0.283284	0.133937	0.267603	0.02752172	1.460378
6200	-3305.145	-3295.235	-9.910002	0.7779416	0.1809271	0.589898	0.201314	0.0641353	0.423204	0.0990486	0.0531319	0.0800423	0.175991	0.0882238	0.0722485	0.0807296	0.0820329	0.40945	0.0344797	0.1136823	0.1285862	0.018068	0.477356	0.0015597	0.0078532	0.489539	0.00562367	0.3891226	0.000256483	0.0235474	0.332084	3.64411	0.289856	0.317175	0.1319	0.261069	0.5177088	0.7516245
6210	-3301.449	-3300.67	-0.7793924	0.839473	0.1901531	0.419664	0.295794	0.0474698	0.164981	0.503428	0.172427	0.103736	0.0932306	0.0111523	0.0422758	0.106345	0.126272	0.143413	0.148135	0.1764932	0.1271037	0.0144768	0.570532	0.00503516	0.0195108	0.383935	0.00651035	0.02123477	0.000371495	0.0282949	0.357473	3.61386	0.283548	0.311986	0.123607	0.280859	0.1483385	0.1431508
6220	-3300.031	-3300.011	-0.01996994	0.8017968	0.187748	0.464123	0.288405	0.0586868	0.185317	0.218182	0.0727228	0.104615	0.096796	0.0396049	0.041433	0.0712529	0.34466	0.111583	0.29135	0.1764932	0.05697152	0.0121342	0.598671	0.00292896	0.0207841	0.362611	0.00287026	0.0164288	0.000338483	0.0270198	0.350933	3.62171	0.291802	0.295157	0.128798	0.284243	0.07340032	0.2238246
6230	-3298.361	-3296.292	-2.06874	0.8959149	0.1989525	0.515417	0.2452	0.0978245	0.399579	0.28545	0.0852819	0.189298	0.304832	0.00339054	0.0417618	0.0521636	0.0371721	0.0334814	0.555426	0.2040864	-0.02479579	0.017069	0.569106	0.00526003	0.0127308	0.394491	0.00134376	0.02703192	0.000512235	0.0331734	0.380919	3.5854	0.278222	0.306884	0.138126	0.276769	0.002236127	12.08872
6240	-3310.347	-3305.399	-4.948054	0.7225739	0.2104374	0.440106	0.305322	0.101456	0.545948	0.160021	0.100683	0.139522	0.267564	0.189339	0.0806911	0.181052	0.052693	0.188453	0.253833	0.1766077	-0.1530216	0.0155259	0.44683	0.000772586	0.0186042	0.516901	0.00136657	0.1961258	0.000748111	0.0400055	0.410345	3.5489	0.269545	0.323962	0.13379	0.272703	0.04310427	4.550033
6250	-3302.379	-3297.412	-4.967064	0.8207462	0.1820419	0.501302	0.311134	0.0968192	0.174383	0.231678	0.145047	0.0737515	0.182966	0.0983028	0.0734237	0.0469917	0.238827	0.48467	0.0739781	0.3188828	-0.03218357	0.0183237	0.4495	0.00437654	0.014716	0.511765	0.00131869	0.07039685	0.000268762	0.0241	0.335194	3.64044	0.298885	0.303396	0.125584	0.272135	0.03821328	1.842209
6260	-3301.701	-3296.542	-5.159175	0.7407476	0.1762936	0.589302	0.336681	0.203003	0.142398	0.134694	0.0586199	0.113323	0.120663	0.00187769	0.557308	0.127609	0.195015	0.115283	0.556682	0.165878	-0.08435364	0.0142528	0.565842	0.00534731	0.0156711	0.398245	0.000641571	0.09210155	0.000209838	0.0213151	0.319035	3.65944	0.292278	0.281633	0.141249	0.28484	0.007747906	11.88728
6270	-3299.739	-3295.674	-4.064715	0.7666759	0.230086	0.378746	0.194016	0.0887909	0.835246	0.0827333	0.0270462	0.150388	0.54032	0.00916302	0.147507	0.0562993	0.106954	0.220842	0.298357	0.165878	-0.02741143	0.0141376	0.517022	0.0127715	0.0132501	0.442186	0.000632908	0.04491199	0.00130983	0.0527345	0.457568	3.48839	0.293026	0.284596	0.132657	0.289722	0.01750056	2.566317
6280	-3305.601	-3304.278	-1.32359	0.7972668	0.2136506	0.334549	0.188077	0.0926549	0.56439	0.0882166	0.0274019	0.209799	0.275223	0.00393074	0.0444089	0.0239914	0.0461522	0.625608	0.0414062	0.1228267	0.004483531	0.0109945	0.471344	0.00699782	0.0128721	0.496691	0.00110055	0.02403491	0.000825683	0.042003	0.418337	3.53883	0.306723	0.273296	0.142092	0.277889	0.02851844	0.8427849
6290	-3303.168	-3304.76	1.591936	0.6483966	0.2306137	0.483749	0.251388	0.0610461	0.2635	0.188012	0.00961158	0.0849283	0.128568	0.0702765	0.0736437	0.0974826	0.142617	0.258198	0.0335506	0.1228267	-0.059295	0.0170943	0.582439	0.0134289	0.00510686	0.379838	0.00209212	0.08068861	0.00132793	0.0530921	0.458782	3.4868	0.278661	0.314157	0.137692	0.26949	0.02139361	3.771622
6300	-3302.114	-3295.41	-6.703838	0.5872832	0.175924	0.290757	0.373138	0.114667	0.478262	0.0443206	0.0268062	0.18332	0.527559	0.0316053	0.386698	0.0458683	0.10017	0.439884	0.573298	0.2693521	0.08824297	0.0204535	0.539577	0.00393147	0.00918315	0.425029	0.00182634	0.002420623	0.00020641	0.0211416	0.317986	3.66067	0.289809	0.301936	0.133056	0.275199	0.0906636	0.02669895
6310	-3304.818	-3301.176	-3.641683	0.8310289	0.2049355	0.885293	0.677757	0.0737408	0.201139	0.0982075	0.0484186	0.105779	0.160778	0.537313	0.0552438	0.0478574	0.0584784	0.0722676	0.128781	0.1988511	0.002591828	0.0228474	0.529217	0.007443	0.0153965	0.422463	0.00263282	0.01780454	0.000627291	0.0366704	0.396416	3.56629	0.285421	0.312213	0.131052	0.271315	0.02039636	0.8729269
6320	-3296.145	-3297.314	1.169481	0.8939346	0.2154712	0.489633	0.297034	0.0869534	0.152751	0.0264185	0.00788367	0.0837116	0.0921675	0.0344706	0.233187	0.184557	0.122844	0.0487267	0.31469	0.1601122	0.003520715	0.0118428	0.467486	0.00744586	0.00886964	0.503642	0.000713648	0.05320581	0.000872011	0.0431503	0.422818	3.53316	0.284454	0.319413	0.1374	0.258733	0.05672652	0.9379353
6330	-3306.014	-3303.724	-2.290283	0.9572809	0.2068152	0.450072	0.377526	0.0574385	0.25975	0.341564	0.0991457	0.194586	0.254107	0.0198552	0.0372013	0.170749	0.0220558	0.380401	0.101426	0.2107545	0.0002148152	0.0188126	0.42724	0.00988396	0.0128848	0.530612	0.000566884	0.04072297	0.000666904	0.0377974	0.40121	3.56033	0.316171	0.307236	0.123019	0.253575	0.04093779	0.9947526
6340	-3307.409	-3299.381	-8.027208	0.596983	0.1915308	0.533425	0.266497	0.149062	0.253906	0.177945	0.185834	0.107902	0.264664	0.203205	0.0617326	0.367238	0.119991	0.303961	0.398308	0.3161136	0.1642549	0.01418	0.48373	0.0119353	0.0102909	0.479506	0.000357988	0.03035234	0.000391422	0.0290369	0.361195	3.60938	0.297734	0.302685	0.135738	0.263843	0.1946073	0.1559671
6350	-3298.045	-3295.837	-2.208618	0.6997065	0.1851139	0.522892	0.249307	0.0677682	0.178775	0.18375	0.0460944	0.129478	0.147984	0.0370813	0.0870397	0.152344	0.0680136	0.272179	0.0906596	0.2209847	0.008234863	0.0181977	0.545089	0.00351007	0.0098044	0.418769	0.00463035	0.140471	0.000304836	0.0256532	0.343706	3.63034	0.298743	0.289364	0.129486	0.282407	0.1487059	0.9446232
6360	-3295.179	-3295.328	0.1489425	0.6491287	0.2055453	0.495578	0.213556	0.13466	0.287125	0.0323765	0.0347283	0.186884	0.154436	0.0461313	0.236611	0.142429	0.0448715	0.28627	0.187724	0.1620862	0.03147653	0.0151774	0.484807	0.00470193	0.0084819	0.484193	0.00263889	0.001894453	0.000639957	0.0370346	0.397975	3.56435	0.291961	0.292477	0.14093	0.274632	0.03337098	0.05676947
6370	-3302.326	-3300.894	-1.432299	0.6027873	0.1810246	0.417918	0.268601	0.141776	0.224446	0.125547	0.0872869	0.137482	0.135215	0.00649226	0.319459	0.0156885	0.0995069	0.548612	0.195389	0.150123	0.03144946	0.0151999	0.485526	0.0076723	0.00600946	0.484911	0.000681675	0.0005729363	0.00025754	0.0235955	0.332356	3.64379	0.288272	0.310719	0.12513	0.275879	0.03202239	0.01789174
6380	-3306.497	-3302.009	-4.487812	0.8623416	0.165757	0.530542	0.311298	0.170415	0.376692	0.355617	0.13032	0.124348	0.120672	0.00400371	0.120502	0.0865505	0.0616145	0.121054	0.0761979	0.1969716	-0.2863995	0.0142867	0.478121	0.0110229	0.0155503	0.477516	0.0035031	0.3491157	0.000127485	0.0166417	0.288682	3.69455	0.283129	0.324018	0.135133	0.257719	0.06271622	5.566593
6390	-3312.518	-3312.821	0.3031781	0.970719	0.233551	0.476972	0.158447	0.0953303	0.117054	0.0452168	0.0049002	0.0846968	0.117845	0.0116369	0.107815	0.163924	0.0707508	0.191391	0.373716	0.2074854	-0.06270044	0.010418	0.580326	0.0117541	0.0142413	0.374971	0.00828944	0.1140172	0.00143171	0.0550954	0.46549	3.47798	0.287625	0.311947	0.103195	0.297233	0.05131674	2.221832
6400	-3309.261	-3307.536	-1.725369	0.6921495	0.175946	0.506367	0.288961	0.0717755	0.383763	0.199417	0.119485	0.10578	0.184028	0.178214	0.0484237	0.0819695	0.0401811	0.1258	0.0549294	0.1022996	0.005998585	0.0141076	0.601827	0.0144116	0.0126589	0.346273	0.0107218	0.05994347	0.000206613	0.0211519	0.318048	3.66059	0.295668	0.304734	0.140202	0.259397	0.06594205	0.9090325
6410	-3310.379	-3303.19	-7.188526	0.6010567	0.1873398	0.485199	0.29908	0.0930319	0.339669	0.284976	0.422377	0.156381	0.184736	0.117578	0.0904751	0.492788	0.03375	0.177046	0.36624	0.2768267	-0.1225215	0.0165861	0.574948	0.00327477	0.0101722	0.383208	0.0118104	0.1440871	0.0003331	0.0268059	0.349817	3.62304	0.307311	0.304469	0.114991	0.273229	0.02156558	6.681347
6420	-3313.913	-3302.796	-11.11709	0.520952	0.187647	0.583881	0.386275	0.41675	0.494026	0.206308	0.112154	0.0835725	0.4968	0.0462947	0.336755	0.216827	0.397573	0.496759	0.0567988	0.1997094	-0.05023336	0.0126528	0.445296	0.00150901	0.00962288	0.519424	0.0114949	0.1312615	0.000337146	0.0269668	0.350657	3.62204	0.291003	0.316211	0.143566	0.24922	0.08102812	1.61995
6430	-3311.498	-3302.889	-8.608995	0.3689164	0.1687723	0.649591	0.261398	0.154996	0.451651	0.485115	0.157666	0.249657	0.220638	0.151146	0.174374	0.0236018	0.303902	0.26844	0.162047	0.1938818	0.05018623	0.0126625	0.452105	0.0161355	0.0031239	0.507338	0.0086346	0.10811	0.000147966	0.0179203	0.29746	3.68447	0.307275	0.297998	0.136488	0.25824	0.1582962	0.6829601
6440	-3313.008	-3301.127	-11.88096	0.3455572	0.2023679	0.835383	0.117927	0.147017	0.399368	0.248108	0.174652	0.20697	0.201438	0.19487	0.0701835	0.597321	0.555399	0.167199	0.393092	0.24465	-0.04762838	0.01029	0.463999	0.014467	0.00302826	0.496746	0.0114696	0.2156937	0.000575894	0.0351526	0.38981	3.57446	0.287307	0.316812	0.131457	0.264425	0.1680653	1.283392
6450	-3313.547	-3305.48	-8.067572	0.4054307	0.2009434	0.389275	0.0892404	0.222143	0.463027	0.386881	0.135012	0.141683	0.258169	0.0696833	0.104382	0.464942	0.107441	0.260734	0.528786	0.2504483	0.2468649	0.0139371	0.492306	0.0160013	0.00203021	0.469035	0.00669061	0.00903297	0.0005487	0.0343215	0.386116	3.57901	0.289962	0.317678	0.127871	0.264489	0.2558979	0.03529912
6460	-3309.283	-3302.432	-6.851228	0.4472381	0.2101914	0.3318	0.335575	0.1544	0.399522	0.367279	0.381694	0.187386	0.149233	0.0533055	0.15323	0.114703	0.184483	0.286816	0.105072	0.2003385	0.09763533	0.0126084	0.566552	0.0131155	0.00964548	0.393136	0.00494273	0.1312734	0.000742388	0.039854	0.409729	3.54967	0.308283	0.283788	0.143204	0.264725	0.2289087	0.5734748
6470	-3298.766	-3297.342	-1.423823	0.8000212	0.2046382	0.389394	0.208932	0.0455133	0.344126	0.0421609	0.0238836	0.135292	0.298803	0.207965	0.157735	0.102763	0.0754076	0.478795	0.117275	0.1716183	0.09938915	0.00881052	0.447409	0.0140481	0.0108344	0.50981	0.00908812	0.0002560166	0.000621181	0.0364934	0.395654	3.56723	0.296036	0.302613	0.145295	0.256055	0.09964517	0.002569282
6480	-3309.514	-3299.557	-9.957028	0.5781255	0.1874034	0.417613	0.337439	0.175597	0.614016	0.0798422	0.0950278	0.224986	0.425602	0.00390445	0.149117	0.270864	0.33283	0.51533	0.232834	0.2363464	-0.3040878	0.00901214	0.448574	0.0176389	0.00936375	0.513696	0.00171537	0.3316922	0.000333935	0.0268392	0.349991	3.62284	0.286035	0.306315	0.154887	0.252763	0.02760442	12.01591
6490	-3308.787	-3303.771	-5.015396	0.6049926	0.200558	0.498364	0.181944	0.126489	0.655857	0.0502689	0.0468825	0.417932	0.510471	0.0661881	0.108123	0.126188	0.055049	0.164994	0.193753	0.1581817	-0.09821713	0.0118037	0.584293	0.0112637	0.0204658	0.366224	0.00594977	0.1000959	0.000541502	0.034098	0.385113	3.58025	0.305464	0.279425	0.130124	0.284987	0.001878721	53.27871
6500	-3301.371	-3296.107	-5.263502	0.5284158	0.1949776	0.522776	0.248801	0.181397	0.44575	0.315552	0.0808553	0.209871	0.343104	0.0374076	0.124433	0.165438	0.0927062	0.243435	0.0999098	0.1977071	0.1005515	0.00909982	0.54919	0.00865135	0.0145077	0.407902	0.010649	0.06608741	0.000444641	0.0309292	0.370423	3.5982	0.293537	0.296872	0.131232	0.27836	0.1666389	0.3965905
6510	-3317.031	-3308.682	-8.348842	0.3755046	0.2019997	0.633613	0.417326	0.230052	0.340041	0.407675	0.182943	0.271865	0.326039	0.0379288	0.157855	0.311788	0.142793	0.026725	0.021279	0.2490781	0.1934922	0.0117708	0.49876	0.00363393	0.0199573	0.460506	0.00537128	0.07918025	0.000568776	0.034937	0.388857	3.57564	0.271758	0.331092	0.110738	0.286412	0.2726725	0.2903859
6520	-3315.939	-3309.859	-6.079671	0.424585	0.145054	0.52397	0.520646	0.240274	0.385385	0.173388	0.013296	0.152407	0.178727	0.151898	0.200237	0.104864	0.118755	0.113231	0.196205	0.1599542	-0.2585601	0.0119046	0.50443	0.00264496	0.00729917	0.465741	0.00798	0.2838941	3.87599e-05	0.00920336	0.226861	3.7639	0.304984	0.302494	0.117232	0.27529	0.025334	11.20605
6530	-3316.588	-3301.851	-14.73735	0.5631023	0.1609784	0.807317	0.294709	0.160363	0.438507	0.0274498	0.0379695	0.215346	0.315114	0.132151	0.272791	1.03294	0.170485	0.558506	0.0896529	0.2892257	-0.02773019	0.0126126	0.410126	0.00429343	0.012127	0.559568	0.001273	0.2848865	9.95269e-05	0.0147147	0.274635	3.71055	0.284177	0.310037	0.143201	0.262585	0.2571563	1.107834
6540	-3310.929	-3300.416	-10.51336	0.4012456	0.182532	0.612654	0.417341	0.325943	0.735687	0.211228	0.064593	0.334629	0.271291	0.0293708	0.0765497	0.36358	0.188891	0.228675	0.0850061	0.1937222	0.04258604	0.0113949	0.529405	0.00665957	0.0101604	0.439841	0.00253884	0.1476964	0.000274296	0.0243449	0.336558	3.63882	0.279129	0.33161	0.12751	0.261751	0.1902825	0.7761957
