Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
5810	-3315.51	-3296.42	-19.0872	0.1626233	0.1725852	0.427755	0.876639	0.549593	0.372483	1.35646	0.680671	0.827712	0.986731	0.315774	0.981937	0.45006	0.297447	1.05333	0.436513	0.03178513	-0.07488296	0.00594286	0.478905	0.00588039	0.0165246	0.489023	0.00372386	0.1698233	0.00017731	0.0196052	0.308456	3.67176	0.300972	0.3045	0.137265	0.257264	0.09494034	1.788737
5820	-3324.85	-3307.18	-17.6741	0.1990889	0.1439253	0.524016	0.426684	1.25065	0.250265	0.665675	1.38345	0.572624	0.639025	0.343596	1.01555	0.760315	0.671188	1.67298	0.715911	0.02835864	0.01183427	0.00806482	0.446046	0.00557256	0.0176088	0.521108	0.00160025	0.03142917	3.59672e-05	0.00886693	0.223434	3.76766	0.293586	0.308643	0.149655	0.248116	0.04326344	0.7264603
5830	-3320.45	-3292.42	-28.0347	0.144836	0.1575604	0.448083	0.713623	1.02457	0.316563	0.857461	2.33814	0.519658	0.612977	0.23629	0.496578	1.49485	0.648804	0.786413	0.0915643	0.09087313	-0.1699121	0.0102359	0.535604	0.00618034	0.00912875	0.435814	0.00303765	0.1736588	8.2609e-05	0.0134126	0.264494	3.72201	0.295833	0.307832	0.131961	0.264375	0.00374673	46.34942
5840	-3319.26	-3295.56	-23.7023	0.1540002	0.1759975	0.556401	0.94253	1.18523	0.559388	1.20795	1.67688	0.74183	0.705381	0.232747	0.459261	1.13343	4.90801	0.474671	0.37199	0.06665559	-0.01996535	0.0103017	0.546844	0.00531315	0.0104268	0.422875	0.00423883	0.04013443	0.000207089	0.021176	0.318195	3.66042	0.291764	0.301946	0.13814	0.268149	0.02016908	1.989899
5850	-3321.24	-3300.05	-21.1863	0.1395887	0.1660798	0.271905	0.72348	1.56267	0.559478	1.3806	0.971294	1.05005	0.999448	0.307798	0.764819	2.39424	0.781853	1.24949	0.816634	0.04357663	-0.09408986	0.00828154	0.463186	0.00215628	0.00398079	0.519166	0.00322967	0.1874419	0.000129567	0.0167762	0.289625	3.69347	0.315206	0.285654	0.143081	0.256059	0.09335207	2.007903
5860	-3318.97	-3297.11	-21.8603	0.1341509	0.1796335	0.142345	1.04504	0.544342	0.555998	1.64241	0.786243	0.715021	1.67735	0.226277	0.693304	0.802087	0.837338	0.723982	0.749617	0.02704613	0.2016867	0.0170603	0.513109	0.005772	0.00419571	0.45667	0.00319302	0.02213045	0.000242758	0.0229137	0.32846	3.64838	0.310486	0.293223	0.132187	0.264105	0.2238171	0.09887738
5870	-3321.67	-3300.17	-21.4971	0.1387412	0.1649995	0.466411	0.749163	0.795373	0.555998	1.12896	0.87367	0.641902	0.654238	0.373765	0.376256	1.49773	0.477865	4.05276	0.648723	0.05858592	0.1122905	0.0138178	0.514049	0.00710234	0.00422105	0.459043	0.00176735	0.05465519	0.000122696	0.016328	0.286466	3.69708	0.284268	0.306467	0.136201	0.273064	0.1669457	0.3273831
5880	-3315.92	-3299.27	-16.6546	0.1197676	0.1929723	0.471253	0.655264	0.527863	0.708584	1.01404	0.548569	0.869412	1.1664	0.284497	0.71557	1.04963	0.351242	1.53186	0.361637	0.01297115	-0.01794137	0.0137834	0.512768	0.00407116	0.00631615	0.457899	0.00516281	0.04382365	0.000413086	0.0298221	0.365068	3.6047	0.278418	0.307584	0.131289	0.28271	0.02588228	1.693191
5890	-3316.19	-3301.41	-14.7772	0.1169244	0.1718378	0.2907	0.599912	0.419186	0.644923	0.869343	0.844035	0.664723	1.09548	0.84145	0.761185	1.39725	0.88515	0.702576	0.464756	0.01141967	-0.01124293	0.0133979	0.545543	0.00433138	0.00458968	0.422681	0.00945715	0.03340705	0.00017124	0.019269	0.30631	3.67425	0.295105	0.295813	0.150836	0.258246	0.02216412	1.507258
5900	-3314.67	-3298.2	-16.4645	0.1277563	0.1893534	0.364502	0.742984	0.788873	0.62071	0.822783	0.639509	0.591148	1.23288	0.494546	1.45674	0.721426	0.517909	2.01078	0.495987	0.01991634	0.02593848	0.0117524	0.478544	0.00324998	0.0012695	0.497767	0.00741702	0.04537317	0.000360271	0.0278681	0.355305	3.61647	0.297452	0.300232	0.133602	0.268714	0.07131165	0.6362658
5910	-3322.26	-3298.91	-23.3478	0.1158906	0.2067982	0.183453	0.634941	0.225672	0.64868	1.30938	0.827496	0.594484	0.757322	0.41145	0.528014	2.68593	0.825782	0.808198	0.472169	0.01353662	-0.09206273	0.0162787	0.607778	0.00398815	0.0114019	0.359858	0.000695341	0.2546473	0.000666538	0.0377871	0.401166	3.56038	0.298754	0.300503	0.118768	0.281975	0.1625846	1.566245
5920	-3316.59	-3297.9	-18.6928	0.09710356	0.1737089	0.19674	1.09071	0.576915	0.700123	1.37169	1.19151	0.597239	0.94914	0.806575	0.693975	1.00492	1.35522	0.538937	0.597048	0.05102237	-0.07829109	0.0140887	0.526013	0.0030256	0.00986803	0.441841	0.00516351	0.1464489	0.000186737	0.020116	0.311674	3.66802	0.2815	0.310715	0.142053	0.265732	0.06815776	2.148675
5930	-3318.08	-3297.95	-20.1321	0.1040435	0.1711493	0.368781	1.25653	0.583171	1.03465	1.37724	0.629568	0.506563	0.898639	1.04566	0.579405	0.526049	0.339194	0.631495	0.62832	0.06659395	0.4798865	0.0155508	0.524656	0.00620865	0.00984257	0.440701	0.00304114	0.004867292	0.000165789	0.0189619	0.304329	3.67654	0.288413	0.293936	0.142768	0.274884	0.4847538	0.01004075
5940	-3320.49	-3301.28	-19.2093	0.1028737	0.1485557	0.561382	1.05539	1.16191	1.11286	1.3211	0.77928	0.486318	1.88347	0.849091	0.619002	1.05274	0.706606	1.64787	0.454728	0.008527618	-0.2955531	0.00772478	0.532622	0.00301256	0.00991625	0.444	0.00272477	0.3609835	4.85278e-05	0.0102931	0.237465	3.75219	0.30804	0.307024	0.132899	0.252037	0.06543038	5.517063
5950	-3320.29	-3302.67	-17.6278	0.09061291	0.1214423	0.345487	1.05539	0.666713	0.946696	1.44593	0.660442	1.3024	1.57607	0.571739	0.919014	0.737856	0.674103	1.28568	0.576366	0.07015423	0.03494205	0.00550091	0.533874	0.00477178	0.00807774	0.445044	0.00273118	0.06393307	6.06689e-06	0.00365161	0.155226	3.84112	0.287194	0.311046	0.132398	0.269362	0.09887512	0.6466042
5960	-3321.21	-3303.05	-18.1591	0.09061291	0.152946	0.480637	0.96636	1.51204	0.946696	1.25743	1.91256	1.06298	1.09132	0.913091	1.02898	1.51829	0.606824	1.252	0.898734	0.0394394	-0.1051634	0.00643324	0.460217	0.00365957	0.0060748	0.517442	0.00617394	0.1381238	6.33928e-05	0.0117572	0.250694	3.73749	0.309175	0.30319	0.123638	0.263997	0.03296033	4.190606
5970	-3333.24	-3313.38	-19.8589	0.06297413	0.1537953	0.423671	1.26998	1.13945	0.916108	2.68561	0.960485	1.06298	0.5332	1.13741	1.94474	1.2505	1.24315	0.505102	0.479571	0.05818247	0.04513944	0.00899004	0.342614	0.00752758	0.0101469	0.597796	0.0329262	0.01866881	6.66383e-05	0.012053	0.253242	3.73464	0.324166	0.298202	0.126513	0.251119	0.06380824	0.2925767
5980	-3320.04	-3298.9	-21.1381	0.06297413	0.162338	0.390909	1.13004	0.992572	1.19057	2.40466	0.598369	0.860059	0.711309	1.19425	0.848772	2.05767	0.535314	0.400547	0.723613	0.1508844	0.006653521	0.00692862	0.471792	0.00305302	0.00415952	0.503057	0.0110098	0.06037351	0.000106949	0.0152504	0.278648	3.70599	0.299457	0.307848	0.123577	0.269118	0.06702703	0.9007338
5990	-3321.04	-3299.06	-21.9732	0.06297413	0.1464167	0.668392	1.78905	0.30711	1.089	2.32645	1.20142	1.15944	1.12116	0.735881	0.482733	1.72593	1.44125	0.558047	0.672945	0.124229	-0.06434321	0.00808446	0.469113	0.00303569	0.000768227	0.500202	0.0187967	0.1162333	4.23569e-05	0.00961918	0.230992	3.75935	0.290586	0.304041	0.12832	0.277052	0.05189009	2.23999
6000	-3329.6	-3307.72	-21.8787	0.06297413	0.1447853	0.813519	1.56735	0.306079	1.76122	2.10956	1.09294	1.67596	0.422314	0.644498	0.636303	1.61206	1.12428	0.351833	0.961693	0.02909582	0.07207304	0.00807779	0.468726	0.000793256	0.00383257	0.499789	0.0187811	0.06335279	3.808e-05	0.00912261	0.226045	3.76479	0.293916	0.294673	0.115829	0.295583	0.1354258	0.4678043
6010	-3327.8	-3306.39	-21.4146	0.07315388	0.169184	0.23865	1.49345	0.502919	1.20624	1.2406	1.07853	0.97011	0.838262	1.14919	1.36808	2.62332	0.724233	0.37525	1.39251	0.00997271	-0.132876	0.00992785	0.566968	0.00185004	0.0057066	0.396591	0.0189564	0.1649797	0.000150944	0.0180986	0.298652	3.6831	0.289043	0.307926	0.148393	0.254638	0.03210375	5.138954
6020	-3316.68	-3297.65	-19.0264	0.08410081	0.1627065	0.623043	1.24445	0.607768	0.910945	1.63223	0.627805	0.918026	0.402206	0.675097	0.970092	2.06952	0.960838	0.257234	0.601109	0.01745977	-0.1001571	0.00988747	0.564662	0.00308365	0.00850963	0.394978	0.0188793	0.1706432	0.000109032	0.0153973	0.279733	3.70476	0.271253	0.315036	0.128042	0.285669	0.07048607	2.420949
6030	-3317.72	-3296.76	-20.9544	0.1006247	0.1570722	0.305745	1.55209	0.587227	0.615958	1.72983	2.63444	0.906719	0.683754	0.505015	1.28568	1.69765	0.960838	0.439877	0.764997	0.03400047	-0.02731063	0.00957701	0.585044	0.00097425	0.00354211	0.382576	0.0182865	0.1011226	8.03863e-05	0.0132319	0.263039	3.72365	0.290045	0.312405	0.125381	0.272168	0.07381201	1.370003
6040	-3317.17	-3300.86	-16.304	0.0892606	0.1360132	0.592566	0.796322	0.760356	0.568894	1.06255	2.26125	0.791221	0.601651	0.638096	1.04094	1.00173	0.653508	0.326783	0.828794	0.02222036	0.08372597	0.0083267	0.512091	0.00316927	0.00803893	0.454864	0.0135101	0.02823622	2.05631e-05	0.00671127	0.199354	3.79391	0.314822	0.308373	0.12577	0.251035	0.1119622	0.2521942
6050	-3323.04	-3300.53	-22.5064	0.08652662	0.174756	0.504545	1.68818	0.30948	1.01876	2.0507	2.26125	1.19843	0.373686	0.451121	0.83105	0.985246	0.770752	0.326783	0.503113	0.06694919	0.1374524	0.00741676	0.562215	0.00638136	0.00679654	0.405157	0.0120337	0.02234615	0.000195853	0.0205977	0.314663	3.66454	0.263435	0.311309	0.12478	0.300475	0.1597985	0.1398395
6060	-3318.48	-3294.61	-23.8711	0.07862542	0.1548513	0.269693	1.19426	1.50005	0.888221	2.16604	2.60272	1.08297	1.08722	0.540662	1.36651	0.876958	0.567467	0.731923	0.503113	0.0536136	0.08966016	0.00748536	0.567415	0.00399701	0.00361547	0.40687	0.0106166	0.1875299	7.08519e-05	0.0124264	0.256406	3.7311	0.287316	0.307345	0.140347	0.264992	0.2771901	0.6765391
6070	-3318.67	-3298.53	-20.1361	0.08400906	0.172572	0.372083	1.6216	0.979888	0.950504	2.08845	1.4439	0.803431	0.776645	0.788954	0.694108	1.01243	1.34423	0.630722	0.471944	0.02859603	-0.1239973	0.0149189	0.529834	0.00373228	0.0104474	0.434715	0.00635294	0.2730798	0.000177201	0.0195992	0.308418	3.67181	0.307047	0.301224	0.118577	0.273152	0.1490825	1.831736
6080	-3328.52	-3304.87	-23.6519	0.08400906	0.1459875	0.467383	1.55363	1.35717	0.818701	2.61405	2.33917	0.837688	1.27568	0.523001	2.21693	1.41203	0.460961	0.656521	0.628565	0.03989064	0.2114285	0.00513835	0.537706	0.00148916	0.00804543	0.441174	0.00644733	0.04875116	4.11968e-05	0.00948708	0.229692	3.76078	0.327732	0.305352	0.108779	0.258136	0.2601797	0.187375
6090	-3325.46	-3306.16	-19.3023	0.07908031	0.123766	0.989768	1.04778	0.602887	0.956677	1.96153	1.11323	0.997991	0.789459	0.733221	3.54833	0.686629	1.53097	0.930372	0.69225	0.03685991	0.04677767	0.00416413	0.586194	0.00270736	0.00877093	0.395729	0.00243435	0.01877102	7.5143e-06	0.00406287	0.162202	3.83373	0.295784	0.302216	0.127512	0.274489	0.06554869	0.2863676
6100	-3321.39	-3301.1	-20.2885	0.07908031	0.1224206	0.350237	1.21651	0.830219	0.850148	1.41573	1.67833	0.787786	0.84553	0.664085	1.48687	1.79447	1.50632	1.23856	0.659923	0.03685991	0.1537498	0.0085449	0.437491	0.00304404	0.0118933	0.536606	0.00242084	0.08125362	6.64535e-06	0.00382132	0.158158	3.83801	0.294193	0.307857	0.130062	0.267888	0.2350034	0.3457551
6110	-3319.47	-3299.28	-20.1896	0.09053509	0.155356	0.656291	0.939581	0.356054	0.892018	1.36668	1.51116	0.811705	0.949518	0.642769	0.534953	1.26862	3.54837	0.575939	0.387227	0.02582946	0.1472753	0.00992474	0.46831	0.00465342	0.0085741	0.505336	0.0032015	0.006501918	7.29371e-05	0.012607	0.257916	3.7294	0.293364	0.303488	0.125743	0.277405	0.1537772	0.04228141
6120	-3317.21	-3297.54	-19.6731	0.09053509	0.1771199	0.350397	0.903044	1.1333	0.846606	1.76626	1.45975	1.0865	0.755691	0.690779	1.43528	1.76501	0.236389	0.579502	0.416601	0.04273327	0.0148507	0.0118065	0.557105	0.00623891	0.00529618	0.417367	0.00218665	0.01141255	0.000217653	0.0217055	0.321376	3.6567	0.299705	0.29933	0.142829	0.258136	0.02626325	0.4345446
6130	-3326.48	-3305.11	-21.368	0.08136626	0.1494216	0.457568	1.68258	0.674454	0.677993	1.73249	1.05814	0.885895	1.36378	1.22344	0.496803	1.30084	0.848688	1.53216	1.14702	0.06773112	-0.02796839	0.00656058	0.455902	0.00294109	0.012721	0.520631	0.00124421	0.2480874	5.12178e-05	0.0105733	0.240081	3.74929	0.311188	0.301124	0.119717	0.267971	0.220119	1.12706
6140	-3313.43	-3294.49	-18.946	0.08312263	0.1586406	0.336788	1.26167	0.830382	0.827591	1.83008	1.86131	0.932089	1.17684	0.674181	1.70088	0.764434	1.07443	1.29808	0.405491	0.008393358	-0.09637351	0.00807038	0.503339	0.00400272	0.0113645	0.466442	0.00678154	0.1117157	8.7695e-05	0.0138171	0.267707	3.71839	0.289047	0.303722	0.130236	0.276995	0.01534223	7.281586
6150	-3322.24	-3296.3	-25.9419	0.07952866	0.1755169	0.560517	2.15845	0.632487	0.994022	2.15644	2.95459	0.878897	1.67581	0.648371	0.80615	0.286603	2.37865	0.712823	0.240148	0.07312912	-0.09883789	0.00745391	0.54621	0.00419699	0.00883922	0.430812	0.00248773	0.1085957	0.000202684	0.0209512	0.316829	3.66202	0.279385	0.323955	0.128177	0.268482	0.009757777	11.12914
6160	-3316.05	-3294.84	-21.2055	0.08429471	0.1758397	0.349066	0.848073	0.766444	0.975715	1.87639	2.77357	0.902501	1.46721	0.474756	0.470613	1.37121	1.82403	0.882823	0.398887	0.04202056	0.02239219	0.00771297	0.453072	0.0075481	0.00557746	0.515439	0.0106507	0.03919931	0.000205635	0.0211021	0.317746	3.66095	0.296659	0.304597	0.138276	0.260468	0.0615915	0.6364402
6170	-3324.63	-3306.62	-18.0064	0.08962025	0.1393111	0.63319	1.62014	0.86317	0.705876	1.18512	2.77357	0.677922	1.15391	0.802666	0.679896	1.51795	1.03692	0.542845	0.47904	0.04803287	-0.02865608	0.0072605	0.495493	0.0105095	0.00333083	0.480795	0.00261096	0.04081898	2.61612e-05	0.00756674	0.209399	3.78301	0.31086	0.295918	0.115313	0.277909	0.0121629	3.356024
6180	-3321.23	-3302.38	-18.8504	0.1177321	0.1395479	0.330916	0.625015	1.23439	0.841928	1.09208	1.36989	0.593112	1.58695	0.447827	0.850501	0.524162	1.7584	0.925952	0.73734	0.03033162	0.2330454	0.00722548	0.493103	0.0100112	0.0100988	0.478477	0.00108425	0.0264638	2.66059e-05	0.00763054	0.210121	3.78222	0.277249	0.308455	0.148539	0.265757	0.2595092	0.1019763
6190	-3315.99	-3300.02	-15.9657	0.1385821	0.1464685	0.516574	0.824624	0.691324	0.506602	1.18721	1.29634	0.699164	0.930552	0.503867	0.297233	1.85128	0.602942	0.71345	0.684863	0.01309038	0.01128602	0.00354761	0.517514	0.0114999	0.0091316	0.455928	0.00237852	0.03378495	4.24985e-05	0.00963518	0.231149	3.75917	0.289693	0.315647	0.132316	0.262345	0.04507097	0.7495945
6200	-3319.42	-3298.82	-20.5973	0.1385821	0.1356856	0.477931	0.692411	0.72102	1.07835	1.62604	1.46497	0.388654	0.548389	0.77863	0.219507	1.20931	0.813273	0.408243	1.20798	0.1222727	0.02152892	0.00439068	0.479732	0.00718487	0.00813175	0.498674	0.00188711	0.006491825	2.00643e-05	0.00662964	0.198357	3.79499	0.305811	0.307885	0.130605	0.2557	0.02802075	0.2316792
6210	-3318.19	-3300.7	-17.4945	0.1385821	0.1605387	0.523019	0.550995	0.408718	0.877637	1.26873	1.13514	0.767896	0.826868	0.566589	0.219507	0.576865	1.7758	0.514837	1.27379	0.02566459	0.01459249	0.0037712	0.473963	0.00438108	0.00628104	0.508833	0.0027706	0.008688964	9.72133e-05	0.0145436	0.273335	3.71202	0.287608	0.315117	0.130946	0.266329	0.02328146	0.3732139
6220	-3317.37	-3300.96	-16.4132	0.1344629	0.1331535	0.470356	0.807737	0.480351	0.758199	1.37378	1.13514	0.833293	0.804183	0.32079	0.743863	1.04605	0.836588	0.839785	0.860985	0.04457895	0.02509079	0.00629527	0.517363	0.00434281	0.0143543	0.454674	0.00297114	0.08788302	1.65278e-05	0.00601893	0.190646	3.80332	0.277573	0.340965	0.118872	0.262591	0.1129738	0.7779062
6230	-3327.92	-3307.05	-20.8754	0.1506565	0.1539999	0.348362	0.569936	0.46959	0.679629	1.08825	1.17635	0.640061	0.784554	0.460312	0.322129	2.5661	0.64281	0.743709	1.71367	0.01966881	-0.1838025	0.00831442	0.618321	0.00272792	0.0123699	0.356787	0.00147965	0.2733148	6.74389e-05	0.0121248	0.253856	3.73395	0.28489	0.303514	0.123262	0.288334	0.08951235	3.053376
6240	-3317.76	-3303.26	-14.4917	0.153111	0.1712551	0.43309	0.713832	0.586257	0.700353	0.848385	0.930202	0.425328	0.938381	0.456656	0.574352	0.796396	0.470339	0.847858	1.22239	0.01604423	-0.001398261	0.00582181	0.533497	0.00370752	0.00857033	0.447378	0.00102516	0.05773517	0.000166618	0.0190089	0.304633	3.67619	0.281549	0.314647	0.11845	0.285355	0.05633691	1.02482
6250	-3312.24	-3294.16	-18.0751	0.146728	0.1569881	0.273983	0.633516	0.869332	0.458669	1.03827	1.08686	0.60577	0.679533	0.271648	0.451684	1.29996	0.671732	0.417496	0.638099	0.02470265	-0.1537948	0.0105855	0.50888	0.00321982	0.0152358	0.461493	0.000585716	0.1723228	8.00079e-05	0.0132008	0.262789	3.72393	0.300832	0.317447	0.123494	0.258226	0.018528	9.300669
6260	-3313.54	-3294.55	-18.9916	0.146728	0.1700937	0.383701	0.689682	0.903249	0.547177	1.28593	0.550526	0.577303	0.64752	0.294999	0.268788	1.04264	0.299922	0.341071	0.524037	0.02402471	-0.08715032	0.00925911	0.52855	0.00515927	0.0145612	0.44106	0.00141084	0.1076742	0.000157685	0.0184957	0.301284	3.68006	0.30101	0.301583	0.132127	0.265279	0.02052392	5.246279
6270	-3321.31	-3301.12	-20.1883	0.1575764	0.183644	0.47582	0.838212	0.348059	0.418632	1.08406	1.36402	0.452956	0.58433	0.323986	2.16365	0.458714	1.0678	0.608925	1.04294	0.01052751	0.02516321	0.0091257	0.520934	0.00190354	0.00634261	0.457673	0.00402089	0.1534673	0.00028716	0.0249045	0.339644	3.63516	0.326776	0.294906	0.12166	0.256658	0.1786305	0.8591326
6280	-3318.99	-3298.95	-20.0412	0.2001053	0.1864611	0.587335	0.479755	0.709824	0.382189	0.798354	1.97423	0.524251	0.400956	0.312497	0.944953	0.589422	0.34262	0.305984	0.280022	0.01575793	0.07845214	0.0154189	0.513673	0.00396238	0.0107166	0.449998	0.00623089	0.03774448	0.000321724	0.0263482	0.34741	3.62592	0.306269	0.309684	0.118789	0.265258	0.1161966	0.3248329
6290	-3321.1	-3299.96	-21.1426	0.2001053	0.1754498	0.18671	0.399882	0.986146	0.288011	0.794994	1.11236	0.448521	0.625318	0.222642	1.08636	0.947203	0.582004	0.296528	1.00257	0.003177053	-0.1344148	0.00707106	0.56027	0.00181653	0.00756943	0.419789	0.00348339	0.1459824	0.000202074	0.0209199	0.316638	3.66224	0.295164	0.321453	0.131153	0.25223	0.01156756	12.61998
6300	-3318.38	-3297.46	-20.9218	0.2001053	0.1816574	0.280165	0.575254	1.13606	0.257902	0.715836	1.04581	0.235329	0.470155	0.276537	0.969255	1.00244	1.21423	0.308511	1.03054	0.001028665	0.1206405	0.0113564	0.517432	0.00219997	0.00699067	0.460642	0.00137913	0.01744304	0.000264479	0.0239088	0.334123	3.6417	0.305163	0.290137	0.123323	0.281378	0.1380835	0.1263224
6310	-3321.86	-3302.48	-19.3862	0.2054983	0.1626034	0.668632	0.479472	0.893547	0.356262	0.654742	0.811421	0.492856	1.22004	0.296992	1.75879	0.915862	1.07821	0.408196	0.487478	0.05012049	-0.09623526	0.0062751	0.449144	0.005854	0.00798107	0.525904	0.00484151	0.1693336	0.000108446	0.0153561	0.27943	3.70511	0.316299	0.301407	0.122735	0.259559	0.07309834	2.316518
6320	-3323.17	-3305.27	-17.902	0.1838929	0.1576933	0.602064	0.728033	0.59219	0.524738	1.23822	0.634524	0.789712	1.01126	0.364391	2.08077	0.915862	0.505028	0.572541	0.638754	0.05217538	0.2071907	0.00695638	0.451539	0.00650101	0.00363498	0.528709	0.00265976	0.02187428	8.32222e-05	0.013462	0.26489	3.72157	0.276023	0.321558	0.137829	0.264589	0.229065	0.09549377
6330	-3322.36	-3301.94	-20.4211	0.1838929	0.1839489	0.605953	0.747757	0.701618	0.418081	1.26311	2.71881	0.542972	0.912058	0.385668	1.0699	1.37782	0.493923	0.430372	0.392294	0.07453366	-0.1488742	0.012285	0.426993	0.00684922	0.00755611	0.543582	0.00273459	0.1571184	0.000290763	0.025059	0.340488	3.63416	0.313164	0.30235	0.132471	0.252015	0.008244193	19.05807
6340	-3316.39	-3295.73	-20.6676	0.132327	0.1359033	0.640055	0.87428	0.8179	0.495492	1.55217	1.33666	0.847244	1.26773	0.370897	0.549014	1.20776	0.413076	1.08669	0.517278	0.02644418	-0.05803209	0.00966127	0.429361	0.00121719	0.0042351	0.552775	0.00274975	0.326692	2.03947e-05	0.00668382	0.19902	3.79428	0.299671	0.287826	0.136293	0.27621	0.26866	1.216006
6350	-3319.85	-3300.53	-19.3233	0.132327	0.1572569	0.281993	1.33922	0.87832	0.671172	1.55217	1.40388	0.67211	0.98195	0.310738	1.27344	0.291	1.11831	0.643619	0.941646	0.04252137	-0.03504035	0.014682	0.424627	0.00218084	0.0102005	0.546679	0.00163078	0.06152246	8.12215e-05	0.0133001	0.26359	3.72303	0.277118	0.296969	0.133717	0.292196	0.02648211	2.323171
6360	-3318.75	-3301.52	-17.2259	0.1210558	0.2008289	0.247839	0.927666	0.73413	0.551599	1.66302	0.75563	0.596559	0.839866	0.537731	0.776479	0.615349	1.09235	0.970311	0.334121	0.02728768	-0.01043927	0.0159209	0.470617	0.00208413	0.0042746	0.500658	0.00644578	0.07944088	0.000546555	0.0342551	0.385818	3.57938	0.312461	0.272226	0.155459	0.259854	0.06900161	1.15129
6370	-3317.24	-3296.54	-20.7054	0.125784	0.1799348	0.366889	1.16059	0.310725	0.576898	1.89913	1.07246	0.752674	1.11096	0.282828	0.56164	0.809912	1.63593	0.630829	0.626506	0.06275291	0.1957273	0.0158538	0.482341	0.00116976	0.00441483	0.490227	0.00599413	0.01562554	0.000245905	0.0230605	0.329305	3.64739	0.272372	0.318924	0.144519	0.264185	0.2113528	0.07393109
6380	-3316.74	-3298.27	-18.475	0.1276141	0.1525767	0.46682	1.07187	0.417511	0.525307	1.89913	0.669997	0.618188	0.870999	0.40726	0.714093	0.335005	1.25617	1.40895	0.499395	0.004372547	0.2032579	0.0189651	0.481756	0.00245445	0.00440948	0.489633	0.00278195	0.03862588	6.20205e-05	0.0116299	0.249584	3.73872	0.308268	0.293579	0.144238	0.253915	0.2418838	0.1596878
6390	-3321.8	-3299.06	-22.7394	0.130503	0.1722183	0.377162	1.48484	0.328223	0.302228	2.85661	0.669997	0.677851	0.858943	0.512905	1.13383	0.290169	0.987241	0.682542	0.534396	0.03723385	0.08157425	0.00790574	0.447624	0.00577461	0.00326272	0.527385	0.00804766	0.1265819	0.000174311	0.0194398	0.307403	3.67298	0.286678	0.315804	0.130742	0.266776	0.2081562	0.6081103
6400	-3323.93	-3302.98	-20.9454	0.1046249	0.1393189	0.31624	1.85377	0.575005	0.707629	2.48047	0.402743	0.879202	1.02355	0.776354	0.85567	1.39409	0.851493	0.714987	1.64827	0.0229675	-0.05450958	0.0055295	0.47461	0.0066122	0.00409705	0.503693	0.00545856	0.1796923	2.61759e-05	0.00756885	0.209423	3.78298	0.289186	0.327062	0.124382	0.25937	0.1251827	1.43544
6410	-3310.55	-3295.83	-14.7155	0.1187435	0.1593013	0.551559	1.11338	0.519207	0.457136	1.61666	0.670698	0.68518	0.634112	0.480896	1.19909	0.359504	0.577366	0.561016	0.495578	0.005970168	-0.01047762	0.00996632	0.474817	0.00595762	0.00404636	0.503912	0.00130122	0.01146775	9.09231e-05	0.0140678	0.269668	3.71617	0.313769	0.30611	0.133083	0.247038	0.0009901251	11.58212
6420	-3313.59	-3298.16	-15.4301	0.1169733	0.1437604	0.557236	0.868882	0.405572	0.743003	1.43225	0.700466	0.886861	0.501471	0.559512	0.995972	1.43586	0.4354	0.558035	0.971901	0.03198255	0.01592666	0.00647463	0.577667	0.00367788	0.0112009	0.399955	0.00102445	0.02576475	3.55729e-05	0.00881839	0.222933	3.76821	0.30123	0.309249	0.132407	0.257115	0.04169142	0.617987
6430	-3311.21	-3294.9	-16.3172	0.1164346	0.1450587	0.637815	0.769019	0.422436	0.628242	1.25823	0.845822	0.919812	0.581998	0.463809	0.578776	1.34034	0.788895	0.38605	0.628309	0.0668419	-0.1126652	0.0071845	0.575652	0.00366505	0.0078583	0.405165	0.000475651	0.1127076	3.8772e-05	0.00920479	0.226875	3.76388	0.277826	0.316129	0.134536	0.271509	4.239879e-05	2658.274
6440	-3315.5	-3299.47	-16.0257	0.1207179	0.157414	0.616854	0.69012	0.682832	0.598121	1.00907	0.670743	0.852309	0.418918	0.420457	0.450242	0.63153	0.946833	0.354197	1.68208	0.005795169	-0.1522333	0.00589069	0.512101	0.00939055	0.00699076	0.465269	0.000358103	0.1677092	8.19375e-05	0.0133583	0.264058	3.7225	0.289344	0.300825	0.133214	0.276616	0.01547591	10.8368
6450	-3327.79	-3305.84	-21.9476	0.12812	0.1647084	0.447029	1.28756	0.524506	0.507669	2.29842	0.563966	0.725077	0.455352	0.8746	0.970886	3.66433	0.464294	0.521362	0.445311	0.04069048	-0.1764662	0.00532987	0.554508	0.0125195	0.0096449	0.41455	0.00344737	0.1956938	0.000120893	0.0162083	0.285613	3.69806	0.283364	0.29863	0.141367	0.276639	0.01922754	10.17779
