Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1690	-3310.47	-3304.19	-6.28375	0.7105959	0.2304066	0.633266	0.809255	0.143654	0.22462	0.13211	0.0411157	0.249395	0.360735	0.07615	0.0416152	0.0470855	0.0550971	0.109361	0.136557	0.1480794	0.2031382	0.0243279	0.529318	0.00472229	0.00395493	0.43623	0.00144632	0.04706607	0.0013208	0.0529516	0.458306	3.48742	0.289361	0.30932	0.121355	0.279964	0.2502042	0.1881106
1700	-3302.63	-3302.13	-0.492033	0.7792441	0.2046317	0.279004	0.569156	0.150777	0.129455	0.0716225	0.106137	0.13371	0.337879	0.142246	0.0535647	0.0551684	0.177314	0.0385445	0.131792	0.1520789	-0.1302633	0.0215967	0.47692	0.00345184	0.0233828	0.464158	0.0104908	0.1506761	0.000621048	0.0364895	0.395638	3.56725	0.319744	0.28705	0.138142	0.255064	0.02041284	7.38144
1710	-3301.69	-3301.22	-0.466337	0.7709092	0.171182	0.212111	0.481424	0.242595	0.0839295	0.0707848	0.0837243	0.297995	0.390641	0.027954	0.0397169	0.0986423	0.0409216	0.253454	0.0882595	0.1379702	-0.1132375	0.0230167	0.538889	0.00113459	0.00495825	0.421553	0.0104491	0.1202478	0.000166045	0.0189764	0.304423	3.67643	0.277451	0.290359	0.138658	0.293531	0.007010275	17.15308
1720	-3306.45	-3304.85	-1.59468	0.8006747	0.2309463	0.171703	0.329756	0.247801	0.148608	0.0903311	0.294255	0.11517	0.200632	0.21153	0.0528955	0.130671	0.0479427	0.3463	0.286245	0.1387569	-0.01897591	0.0187297	0.521466	0.00479799	0.00483915	0.443334	0.00683368	0.03771134	0.00133942	0.0533177	0.459546	3.4858	0.267657	0.303678	0.132545	0.29612	0.01873543	2.012836
1730	-3303.99	-3299.23	-4.75918	0.5630371	0.1722118	0.173126	0.630171	0.277852	0.172003	0.117056	0.323044	0.169668	0.218135	0.15337	0.109584	0.369438	0.0272989	0.313036	0.107592	0.1755994	-0.03729116	0.00586507	0.550122	0.0124019	0.00993387	0.41901	0.00266732	0.08675946	0.000174258	0.0194369	0.307384	3.673	0.304606	0.307493	0.126026	0.261874	0.0494683	1.75384
1740	-3306.84	-3298.41	-8.43292	0.6091019	0.1887583	0.212483	0.621944	0.255217	0.159447	0.177419	0.15235	0.293861	0.353619	0.189124	0.0608864	0.211965	0.0787278	0.356853	0.575384	0.1952793	-0.2051596	0.00856188	0.574906	0.0121412	0.00873863	0.392458	0.00319474	0.2235916	0.000352079	0.0275522	0.353687	3.61841	0.301607	0.296555	0.121578	0.280259	0.01843201	12.13061
1750	-3320.48	-3310.85	-9.62974	0.5378472	0.1816981	0.0402048	0.94431	0.215393	0.248262	0.121656	0.336309	0.41522	0.352093	0.132736	0.202127	0.0544835	0.024431	0.577379	0.663697	0.3458989	-0.0218155	0.0141644	0.401147	0.00822498	0.0179936	0.552321	0.00614909	0.03760937	0.00026493	0.023929	0.334236	3.64157	0.297433	0.297058	0.133331	0.272178	0.01579386	2.381265
1760	-3304.7	-3296.48	-8.21438	0.4703696	0.1823861	0.105813	0.542769	0.249393	0.173343	0.144925	0.128625	0.390802	0.703133	0.0518787	0.129101	0.239056	0.0831817	0.412246	0.320113	0.1745181	0.03227689	0.0144259	0.527037	0.00805874	0.0150323	0.434767	0.000678419	0.08318788	0.00027264	0.0242719	0.336152	3.6393	0.294305	0.301883	0.131501	0.272312	0.1154648	0.7204611
1770	-3314.94	-3305.42	-9.51778	0.3192797	0.1875608	0.0686256	0.412127	0.246892	0.186028	0.115496	0.110974	0.618219	0.390172	0.130048	0.120507	0.388678	0.0546149	0.160807	0.628893	0.3298133	-0.1607137	0.0147027	0.585421	0.0129724	0.00859388	0.378113	0.000197174	0.2292165	0.000336006	0.0269216	0.350421	3.62232	0.309941	0.299912	0.12733	0.262817	0.06850284	3.346088
1780	-3309.29	-3303.62	-5.67258	0.3885387	0.1818822	0.0462596	0.391971	0.223509	0.175648	0.138601	0.112577	0.286355	0.241198	0.0237869	0.201265	0.442386	0.102237	0.109119	0.628893	0.2318732	0.08784651	0.0174704	0.495792	0.0156351	0.0095437	0.460021	0.00153761	0.08084398	0.000266978	0.0240205	0.334749	3.64096	0.290314	0.299556	0.142023	0.268107	0.1686905	0.4792444
1790	-3309.07	-3303.54	-5.5231	0.4023341	0.2449728	0.010345	0.518986	0.192122	0.138722	0.160043	0.159697	0.212815	0.367422	0.0996908	0.127612	0.0614311	0.102237	0.240237	0.951934	0.2639794	-0.07792509	0.0217136	0.479642	0.00702828	0.010887	0.475023	0.00570527	0.08445793	0.00188568	0.0630842	0.490763	3.44427	0.292097	0.296235	0.155325	0.256342	0.006532838	12.92822
1800	-3310.19	-3302.43	-7.7542	0.4430586	0.2124257	0.0186604	0.506216	0.11528	0.138443	0.228079	0.105864	0.201345	0.179635	0.332841	0.123247	0.31248	0.0382921	0.110409	0.951934	0.2690972	0.1001281	0.0236639	0.459073	0.00743813	0.0131506	0.491549	0.00512511	0.1043064	0.000795487	0.0412373	0.415303	3.54266	0.301432	0.289666	0.138172	0.270729	0.2044344	0.5102192
1810	-3309.77	-3302.42	-7.35121	0.4643763	0.2296594	0.0816646	0.511139	0.135357	0.199274	0.203726	0.0130334	0.109363	0.326986	0.534146	0.176224	0.620658	0.00221271	0.220622	0.528951	0.2674297	0.1057096	0.01775	0.564626	0.00495912	0.00305296	0.395409	0.0142028	0.02200056	0.00129532	0.052446	0.456584	3.48967	0.284951	0.281637	0.138022	0.29539	0.1277102	0.1722695
1820	-3307.37	-3299.82	-7.54823	0.4272084	0.1728626	0.290963	0.663157	0.221753	0.149848	0.165552	0.0217501	0.185035	0.182034	0.236681	0.106096	0.772781	0.0825087	0.401814	0.152375	0.2901693	-0.01727619	0.0176706	0.566207	0.00426256	0.00917349	0.393641	0.00904564	0.08420387	0.000179603	0.0197307	0.309251	3.67084	0.286326	0.320943	0.133519	0.259212	0.06692768	1.258132
1830	-3304.29	-3299.79	-4.49367	0.592916	0.1457734	0.314144	0.587732	0.262379	0.13433	0.171027	0.14403	0.209712	0.246028	0.653412	0.0748944	0.0806155	0.00502093	0.273283	0.0871006	0.2242269	-0.01315336	0.00848101	0.579072	0.00395322	0.00720842	0.38849	0.0127956	0.04189338	4.06273e-05	0.00942155	0.229042	3.7615	0.31066	0.315551	0.115724	0.258065	0.02874002	1.457667
1840	-3309.53	-3308.9	-0.63808	0.6496928	0.2177404	0.235668	0.310624	0.272376	0.142275	0.168596	0.232534	0.163012	0.227503	0.0635203	0.0967318	0.0382812	0.0275197	0.316501	0.189267	0.121453	-0.04161657	0.0115847	0.489254	0.00690407	0.0120712	0.466448	0.0137372	0.04407265	0.000932217	0.0445957	0.428357	3.52612	0.287613	0.282509	0.158269	0.271609	0.002456079	17.94432
1850	-3300.26	-3295.82	-4.44467	0.563829	0.1943654	0.229328	0.451437	0.206764	0.131422	0.19978	0.164287	0.158827	0.214318	0.602085	0.159027	0.064046	0.00822212	0.243558	0.138565	0.1873189	-0.04089882	0.0209328	0.52635	0.00703371	0.00225839	0.441771	0.00165389	0.1282238	0.000434831	0.0305894	0.368793	3.60018	0.311725	0.29855	0.127442	0.262284	0.08732498	1.468352
1860	-3305.87	-3299.64	-6.23056	0.6318486	0.2208456	0.277298	0.403472	0.397904	0.108778	0.213169	0.187226	0.213263	0.193156	0.227503	0.249639	0.126717	0.0324628	0.439033	0.0301914	0.1897244	0.01805349	0.0167315	0.572207	0.00621092	0.0147154	0.387647	0.00248866	0.1570503	0.00101912	0.0466001	0.43585	3.51653	0.292039	0.288801	0.141526	0.277633	0.1751038	0.8968984
1870	-3307.94	-3299.38	-8.55365	0.6189161	0.1869875	0.173816	0.552606	0.363704	0.0677472	0.190316	0.390654	0.111399	0.162612	0.303441	0.161448	0.417434	0.0629455	0.439033	0.14423	0.2357768	-0.1491892	0.0102957	0.540647	0.00532617	0.0167187	0.418549	0.00846319	0.2443615	0.000328504	0.026622	0.348853	3.6242	0.310558	0.292169	0.131466	0.265807	0.09517234	2.567569
1880	-3302.78	-3297.12	-5.65236	0.7659219	0.1625258	0.226258	0.729702	0.579306	0.0702561	0.132094	0.238561	0.135315	0.198652	0.163601	0.0705917	0.101564	0.00343709	0.186975	0.35357	0.2560334	0.1608791	0.0103586	0.547793	0.00304106	0.00837377	0.421106	0.00932722	0.002508677	0.000108006	0.0153252	0.279201	3.70537	0.303228	0.295748	0.137747	0.263277	0.1633877	0.01535414
1890	-3311.63	-3304.41	-7.22316	0.8557398	0.1817416	0.211271	0.482652	0.491663	0.103309	0.19864	0.367357	0.150863	0.250638	0.0152642	0.0924011	0.191618	0.0137862	0.471182	0.478205	0.1893194	0.1155822	0.00742987	0.508579	0.0158693	0.00436328	0.459348	0.00441074	0.03854426	0.000265413	0.0239506	0.334357	3.64143	0.269641	0.29388	0.14572	0.290759	0.1541264	0.250082
1900	-3302.97	-3299.04	-3.92532	0.7406303	0.2036962	0.24595	0.526195	0.585901	0.103371	0.129701	0.243879	0.239797	0.21015	0.0970407	0.093919	0.020885	0.0125094	0.316382	0.130211	0.2552543	-0.0164262	0.0141123	0.513698	0.00778472	0.00703601	0.452462	0.00490653	0.05179045	0.000602099	0.0359347	0.393236	3.57023	0.295467	0.291489	0.133022	0.280022	0.03536425	1.464486
1910	-3301.06	-3297.64	-3.41911	0.6474525	0.1726517	0.247844	0.522291	0.405884	0.0792439	0.110599	0.252235	0.149025	0.270831	0.0793589	0.0565519	0.190821	0.0319896	0.166649	0.0138636	0.2897064	-0.01562104	0.0130782	0.474418	0.00590301	0.00953692	0.493956	0.00310704	0.0547903	0.000177858	0.0196352	0.308647	3.67154	0.287359	0.298496	0.138574	0.275571	0.03916926	1.398809
1920	-3306.96	-3299.09	-7.87028	0.8616531	0.1647583	0.299533	0.748688	0.475601	0.121624	0.144431	0.211774	0.175985	0.219216	0.208029	0.0399167	0.605783	0.00909591	0.117255	0.253632	0.2356646	-0.02883501	0.0120706	0.536426	0.00776466	0.00525278	0.429934	0.00855178	0.1305256	0.0001212	0.0162288	0.28576	3.69789	0.274915	0.324152	0.120049	0.280884	0.1016905	1.283556
1930	-3312.35	-3303.57	-8.78076	0.7973451	0.1433805	0.46803	0.911747	0.39785	0.212071	0.103322	0.0871484	0.177162	0.224106	0.0178636	0.0554318	0.0980649	0.000534555	0.782506	0.126513	0.334097	0.1647463	0.00955377	0.512702	0.00480623	0.0121144	0.447842	0.0129814	0.009641848	3.46775e-05	0.00870714	0.221779	3.76948	0.297972	0.28899	0.141787	0.271251	0.1743882	0.05528957
1940	-3312.59	-3301.95	-10.6314	0.8730421	0.1730598	0.511646	0.987934	0.38484	0.143016	0.118287	0.30019	0.201701	0.207407	0.0939642	0.0619588	0.0666995	0.0619394	0.291763	0.137085	0.4302187	0.03038812	0.0144429	0.465949	0.00038855	0.00249062	0.496196	0.0205322	0.07302379	0.000181247	0.0198201	0.309816	3.67018	0.286479	0.328879	0.140245	0.244397	0.1034119	0.7061449
1950	-3312.6	-3305.5	-7.10035	0.8064761	0.1703295	0.416271	0.694657	0.272122	0.0991387	0.13344	0.119527	0.27557	0.43083	0.0371476	0.0315013	0.0933019	0.042934	0.262987	0.396416	0.1595421	-0.06046925	0.0182986	0.47241	0.000360069	0.00890686	0.48444	0.015585	0.1529486	0.000159469	0.0185993	0.301965	3.67928	0.289962	0.320604	0.142261	0.247173	0.09247937	1.653867
1960	-3314.22	-3305.44	-8.77955	0.7272842	0.1803117	0.228325	0.632778	0.252321	0.139298	0.0656611	0.237138	0.161443	0.361236	0.0794368	0.102993	0.135335	0.0490426	0.261563	0.659706	0.2432249	-0.2688043	0.0156342	0.408693	0.00587888	0.0125421	0.533152	0.0240994	0.34824	0.000249885	0.0232449	0.330362	3.64614	0.290837	0.319998	0.140433	0.248732	0.07943566	4.383925
1970	-3298.76	-3296.42	-2.33481	0.7515194	0.220437	0.177753	0.44743	0.224665	0.147839	0.0596858	0.152899	0.17944	0.278881	0.257299	0.0659758	0.0806105	0.0403897	0.254623	0.167756	0.1498825	-0.03644756	0.0157144	0.557173	0.00275909	0.0115623	0.394941	0.0178505	0.1423204	0.00100738	0.0463346	0.434869	3.51779	0.293305	0.304301	0.133346	0.269048	0.1058729	1.344258
1980	-3310.6	-3306.25	-4.35297	0.6971656	0.1828675	0.290868	0.945347	0.379647	0.180709	0.0787526	0.105585	0.107702	0.242567	0.0473323	0.104963	0.155746	0.0990427	0.0719072	0.22165	0.1819505	0.1489713	0.0134586	0.450128	0.00514945	0.00695003	0.502873	0.0214414	0.01439622	0.000278131	0.0245131	0.33749	3.63772	0.267587	0.323171	0.139625	0.269617	0.1633675	0.08812166
1990	-3312.66	-3302.43	-10.2319	0.6955033	0.2148672	0.42587	0.775289	0.370832	0.276546	0.0962427	0.247779	0.187247	0.305247	1.38123	0.0417886	0.0586511	0.0990427	0.0686992	0.118895	0.3281153	0.09489284	0.0209624	0.491939	0.00537082	0.0142209	0.444925	0.0225818	0.003936843	0.000856448	0.0427684	0.421335	3.53504	0.277441	0.294528	0.151534	0.276498	0.09882969	0.03983462
2000	-3306.6	-3298.08	-8.52289	0.6462495	0.1954843	0.2031	0.545161	0.605412	0.126952	0.0928029	0.195553	0.171007	0.372095	0.551399	0.0473389	0.0801675	0.048683	0.621291	0.0905723	0.3052729	0.1069977	0.015965	0.475461	0.00356452	0.00759549	0.47918	0.0182341	0.03729351	0.000452881	0.0312117	0.37177	3.59657	0.286059	0.313069	0.132817	0.268055	0.1442912	0.25846
2010	-3313.56	-3303.4	-10.1669	0.6244448	0.1891025	0.138324	0.59928	0.471915	0.268899	0.252415	0.214234	0.256857	0.411344	0.191087	0.0639127	0.175109	0.0402825	0.617708	0.195437	0.3175711	0.2900979	0.0103897	0.6003	0.00550411	0.00212525	0.365744	0.0159369	0.0006173484	0.000356801	0.0277347	0.354623	3.61729	0.312103	0.286899	0.142006	0.258993	0.2907153	0.00212355
2020	-3321.94	-3307.07	-14.8646	0.5083865	0.1696755	0.0959183	0.45447	0.236852	0.194474	0.143893	0.37674	0.391709	0.538351	0.0852462	0.0630568	0.0692044	0.238446	0.97053	1.12104	0.2137935	-0.1490749	0.0188911	0.457505	0.000464024	0.00631235	0.500788	0.0160397	0.2346906	0.000154558	0.0183126	0.300075	3.68146	0.301503	0.290049	0.141424	0.267024	0.08561575	2.741208
2030	-3309.67	-3299.79	-9.88852	0.3678925	0.2250943	0.237057	0.30771	0.49134	0.28081	0.148074	0.226057	0.376023	0.442426	0.181034	0.116954	0.0775902	0.427059	0.51013	0.415578	0.3194686	-0.1514664	0.0207537	0.502614	0.00365857	0.0228086	0.44349	0.00667514	0.1534053	0.00114671	0.0493902	0.445943	3.50352	0.27645	0.309326	0.135467	0.278757	0.001938901	79.11974
2040	-3309.46	-3299.23	-10.2284	0.4204243	0.1627362	0.335766	0.664212	0.726831	0.211092	0.11609	0.226057	0.325396	0.677619	0.170464	0.100722	0.0640565	0.19928	0.239532	0.0355294	0.4049832	0.06552641	0.0156788	0.534239	0.00481078	0.0164369	0.424281	0.00455336	0.006253856	0.000109201	0.0154092	0.279821	3.70466	0.270978	0.301109	0.137421	0.290493	0.07178026	0.08712501
2050	-3317.87	-3304.59	-13.2864	0.5278271	0.161956	0.316933	0.755182	0.68802	0.0835398	0.11609	0.171601	0.383381	0.624817	0.0714539	0.0638307	0.436555	0.468606	0.0511798	0.0491901	0.253101	0.2442382	0.00932157	0.570023	0.00229306	0.0153777	0.387103	0.0158816	0.1369562	0.000104822	0.0150989	0.277522	3.70727	0.333354	0.282021	0.122456	0.262169	0.3811944	0.3592818
2060	-3314.11	-3303.04	-11.0699	0.4764239	0.1608251	0.357418	0.785185	0.300151	0.212902	0.185077	0.56759	0.213452	0.59858	0.0714539	0.128392	0.43981	0.300877	0.357913	0.00712043	0.3032982	-0.09310951	0.0121777	0.523378	0.0040471	0.00194969	0.44231	0.0161376	0.1395212	9.87154e-05	0.0146549	0.274182	3.71106	0.284539	0.325995	0.136599	0.252867	0.0464117	3.006165
2070	-3310.21	-3297.44	-12.7698	0.3373199	0.1529612	0.392558	0.56216	0.791491	0.208634	0.226316	0.277674	0.26376	0.483775	0.233263	0.120205	0.307977	0.09748	0.480312	0.800239	0.2801935	-0.005203545	0.0115914	0.500328	0.00364231	0.00454384	0.468366	0.0115289	0.05838302	6.34497e-05	0.0117625	0.250739	3.73743	0.287047	0.310162	0.140085	0.262706	0.05317948	1.097849
2080	-3311.68	-3300.75	-10.9338	0.6204699	0.2318811	0.22983	0.319919	0.533354	0.116316	0.172035	0.378505	0.198194	0.234085	0.410513	0.0909684	0.565904	0.0394062	0.135195	0.831182	0.4326955	0.008784872	0.0148587	0.511721	0.00671052	0.00474969	0.453051	0.0089099	0.01976309	0.00137208	0.0539538	0.461687	3.48299	0.302264	0.29864	0.124895	0.274201	0.02854796	0.6922767
2090	-3314.34	-3306.12	-8.2228	0.4669812	0.2153903	0.185433	0.331218	0.560747	0.140132	0.0915147	0.156861	0.156715	0.27592	0.166431	0.0935054	0.513608	0.0269109	0.446004	0.314592	0.3406767	-0.07552839	0.0156838	0.466997	0.00985986	0.0368732	0.46455	0.00603604	0.1282559	0.000869917	0.0430991	0.42262	3.53341	0.29064	0.306693	0.12917	0.273497	0.05272755	2.432428
2100	-3303.73	-3299.42	-4.30682	0.6840309	0.2248266	0.206906	0.389667	0.339849	0.177033	0.162544	0.198624	0.284692	0.353119	0.134856	0.0829418	0.255471	0.00419343	0.311311	0.229769	0.1423935	0.001146787	0.0115511	0.549087	0.0063065	0.0316463	0.398699	0.00271018	0.007508042	0.00113836	0.0492128	0.445312	3.50434	0.301466	0.301117	0.132673	0.264744	0.008654828	0.8674975
2110	-3307.33	-3301.2	-6.13382	0.4890943	0.1889477	0.221153	0.329554	0.327603	0.320476	0.188996	0.168285	0.29311	0.358315	0.473556	0.0513368	0.241068	0.0752432	0.274168	0.0166212	0.2423262	0.1838143	0.0169306	0.431207	0.00943609	0.0155041	0.520269	0.0066537	0.001596057	0.000354671	0.0276526	0.354202	3.61779	0.308374	0.314574	0.125522	0.25153	0.1854104	0.008608241
2120	-3313.35	-3301.68	-11.6724	0.5829531	0.204067	0.221153	0.442497	0.289315	0.252597	0.233062	0.346867	0.287364	0.491088	0.2892	0.0780717	0.543117	0.0435701	0.271663	0.0936298	0.3761649	-0.1982487	0.0141863	0.436249	0.00722617	0.00765526	0.529531	0.00515193	0.2726401	0.00060956	0.0361542	0.394189	3.56905	0.263671	0.301306	0.158317	0.276707	0.07439139	3.664942
2130	-3309.15	-3301.58	-7.57167	0.3938237	0.1738282	0.287293	0.36706	0.409204	0.200689	0.161862	0.352136	0.200823	0.460607	0.0937721	0.100338	0.603243	0.0303246	0.146311	0.254592	0.2317462	-0.07928934	0.014359	0.561773	0.00641607	0.00836131	0.402025	0.00706555	0.1415817	0.000187759	0.0201706	0.312015	3.66763	0.289906	0.32367	0.131261	0.255163	0.0622924	2.272857
2140	-3310.31	-3300.65	-9.6586	0.5226028	0.1767722	0.291532	0.325395	0.377504	0.116186	0.158473	0.295507	0.350815	0.340891	0.0808273	0.12104	0.134864	0.258027	0.320643	0.887825	0.3053149	-0.1443878	0.0128643	0.424618	0.00843519	0.00770168	0.540495	0.0058858	0.170806	0.000214339	0.0215408	0.320392	3.65785	0.279891	0.317016	0.132674	0.270419	0.02641821	6.465464
2150	-3310.31	-3298.93	-11.3791	0.5226028	0.186993	0.15699	0.595571	0.401563	0.0900657	0.127523	0.163552	0.442646	0.466073	0.0667699	0.0864185	0.35858	0.0330482	0.295648	0.29727	0.3879138	0.3180035	0.00574835	0.508816	0.00510888	0.00515466	0.460131	0.0150407	0.0193898	0.000328576	0.0266248	0.348868	3.62418	0.311479	0.290499	0.124565	0.273457	0.3373933	0.05746944
2160	-3299.78	-3295.14	-4.64126	0.6454718	0.1868573	0.181472	0.451217	0.262724	0.11216	0.0717669	0.220687	0.260461	0.405708	0.0667699	0.0495498	0.144393	0.253055	0.3182	0.390687	0.1581472	0.02008497	0.0120106	0.470029	0.00408382	0.00983589	0.488618	0.0154231	0.02453662	0.000326817	0.0265541	0.348496	3.62462	0.304715	0.305977	0.138217	0.251091	0.04462159	0.5498822
2170	-3303.11	-3301.93	-1.18404	0.6540627	0.2049488	0.241697	0.302397	0.344724	0.0808071	0.0812836	0.0519126	0.272493	0.427054	0.0569303	0.0859955	0.173446	0.0364216	0.291508	0.0394653	0.1344548	0.03853396	0.0135699	0.488024	0.0136945	0.0115834	0.454708	0.0184203	0.05112449	0.000627566	0.0366784	0.39645	3.56624	0.283869	0.310153	0.149813	0.256166	0.08965845	0.5702139
2180	-3305.7	-3299.02	-6.67849	0.5234644	0.1609092	0.319753	0.467703	0.157688	0.113016	0.1031	0.0234058	0.241986	0.270711	0.1153	0.152125	0.40948	0.0687396	0.375033	0.101085	0.2723697	0.3055732	0.0146528	0.505023	0.00459774	0.0180802	0.440896	0.0167498	0.02230244	9.91597e-05	0.0146877	0.27443	3.71078	0.298385	0.297162	0.131974	0.272479	0.3278756	0.06802104
2190	-3306.34	-3304.06	-2.2762	0.5196409	0.2218796	0.175211	0.505011	0.0729373	0.102478	0.12901	0.0331206	0.285156	0.345755	0.0413283	0.152125	0.317695	0.104072	0.414284	0.104477	0.1960567	0.03769725	0.0124928	0.50078	0.00323193	0.0118306	0.455055	0.0166091	0.02758083	0.00104923	0.0472741	0.438323	3.51335	0.284756	0.323126	0.126884	0.265235	0.06527808	0.4225129
2200	-3304.86	-3300.15	-4.70807	0.5196409	0.1936392	0.239525	0.503788	0.13031	0.105762	0.091565	0.0256237	0.446287	0.356284	0.0284498	0.125177	0.407675	0.0480367	0.24806	0.0108986	0.176164	0.03201864	0.0215538	0.518037	0.00296001	0.0240176	0.432337	0.00109397	0.1652454	0.000423395	0.0301884	0.366854	3.60253	0.290861	0.294404	0.138991	0.275744	0.197264	0.8376864
2210	-3311.64	-3303.23	-8.40722	0.5245362	0.1757467	0.34273	0.474081	0.435397	0.0805513	0.118254	0.0231657	0.273697	0.356284	0.126442	0.0468824	0.56543	0.569057	0.0691804	0.0546606	0.3321333	0.05832141	0.0155262	0.578905	0.00325001	0.0163559	0.384075	0.00188774	0.06480252	0.000204782	0.0210586	0.317482	3.66125	0.30705	0.289661	0.124328	0.278961	0.1231239	0.5263194
2220	-3302.61	-3294.91	-7.70673	0.4631104	0.2087633	0.249163	0.612949	0.310166	0.144026	0.174589	0.328123	0.273697	0.324509	0.126442	0.066005	0.547177	0.216968	0.269652	0.03971	0.2490527	-0.06741429	0.0137856	0.481775	0.00220393	0.00707941	0.489129	0.0060275	0.130795	0.00070977	0.0389791	0.40614	3.55417	0.284919	0.316543	0.130397	0.268141	0.0633807	2.063641
2230	-3311.97	-3298.66	-13.3034	0.4631104	0.2102261	0.382008	0.529167	0.300972	0.148544	0.161952	0.197631	0.191395	0.247393	0.251696	0.0536355	0.372786	0.715638	0.193877	0.120558	0.2864093	-0.04749245	0.0161072	0.496906	0.00181805	0.00933638	0.465498	0.0103343	0.3580128	0.000743194	0.0398754	0.409816	3.54957	0.277174	0.304598	0.139392	0.278836	0.3105203	1.152945
2240	-3309.52	-3303.66	-5.86531	0.4768496	0.1216268	0.205666	0.857569	0.304137	0.2343	0.117671	0.215766	0.309731	0.212562	0.0271149	0.0751773	0.126031	0.0655921	0.209641	0.271462	0.1352293	0.04997802	0.0109295	0.581415	0.00138833	0.00718388	0.39635	0.00273316	0.006132233	6.17271e-06	0.00368324	0.155778	3.84053	0.300732	0.302788	0.13926	0.25722	0.05611026	0.109289
2250	-3309.49	-3298.97	-10.5181	0.507909	0.1398434	0.440451	0.978789	0.308122	0.208818	0.15136	0.26022	0.32304	0.387816	0.0515843	0.18329	0.0808006	0.0404172	0.215549	0.663666	0.2896286	0.1615195	0.00694484	0.470859	0.00297154	0.00429981	0.508569	0.00635643	0.03131284	2.7169e-05	0.00771058	0.21102	3.78124	0.304891	0.304713	0.134135	0.256261	0.1928323	0.1623838
2260	-3315.19	-3304.08	-11.1101	0.4598791	0.1777081	0.289821	0.743454	0.910741	0.230733	0.150149	0.0691219	0.41001	0.3943	0.31109	0.161287	0.0244919	0.246501	0.377913	0.46521	0.3165071	-0.001326747	0.0063617	0.449031	0.00406123	0.00701076	0.521788	0.0117475	0.0488676	0.000223346	0.0219854	0.323039	3.65475	0.291136	0.309619	0.134937	0.264309	0.04754086	1.027908
2270	-3320.11	-3303.49	-16.6217	0.5161911	0.1745465	0.260472	1.22295	0.513445	0.204474	0.278443	0.0849215	0.254749	0.40617	0.734681	0.0317769	0.0679147	0.265374	1.4101	0.240103	0.3165071	-0.2865084	0.00833488	0.519861	0.00321717	0.00274124	0.45177	0.0140764	0.2869984	0.000194003	0.0205009	0.314066	3.66524	0.319554	0.313245	0.112293	0.254908	0.0004900317	585.6732
2280	-3306.85	-3295.68	-11.1726	0.3714034	0.1617819	0.206503	1.2291	0.299166	0.183972	0.217126	0.27566	0.26702	0.35733	0.290905	0.0506742	0.632158	0.355821	0.289816	0.162401	0.3369699	0.06745551	0.0119004	0.501018	0.00233874	0.0102336	0.468644	0.00586489	0.006136362	0.000103864	0.0150301	0.277008	3.70786	0.31719	0.278701	0.134654	0.269455	0.07359187	0.0833837
2290	-3310.45	-3297.14	-13.3093	0.3475333	0.1512687	0.148447	1.05356	0.523623	0.362117	0.262612	0.106936	0.495399	0.662066	0.208609	0.143185	0.198251	0.214975	0.263743	0.202197	0.2228971	-2.051582e-06	0.0155038	0.527684	0.00170359	0.00308557	0.445351	0.00667185	0.1314449	5.73455e-05	0.011185	0.24565	3.74311	0.308288	0.302868	0.134636	0.254209	0.1314428	1.000016
2300	-3312.08	-3296.7	-15.3729	0.3405099	0.1825743	0.241685	0.892258	0.373938	0.442611	0.227115	0.503379	0.715268	0.862689	0.375981	0.134614	0.0997803	0.0820782	0.199325	0.0210034	0.2657779	0.1293523	0.0085982	0.527311	0.00855539	0.00398583	0.445036	0.00651297	0.1486457	0.000274777	0.024366	0.336676	3.63868	0.309713	0.293597	0.130719	0.265971	0.277998	0.5347007
2310	-3311.52	-3296.23	-15.2912	0.2758841	0.1491923	0.161537	1.06539	0.726876	0.507533	0.369673	0.303542	0.527808	0.555116	0.532768	0.115293	0.298548	0.0337003	0.26726	0.484545	0.3823378	-0.1336515	0.0133815	0.547948	0.00369899	0.005672	0.428738	0.000561365	0.1458137	5.04943e-05	0.0104986	0.239389	3.75006	0.294277	0.308393	0.117389	0.279942	0.01216217	11.98912
2320	-3311.07	-3298.95	-12.1144	0.4101921	0.17371	0.16862	0.794813	0.357127	0.536348	0.204928	0.211015	0.331831	0.660624	0.483305	0.129319	0.0541944	0.220637	0.33955	0.266428	0.3160377	-0.07510044	0.0129927	0.530925	0.00678454	0.0118049	0.436408	0.00108551	0.146836	0.000186746	0.0201165	0.311677	3.66802	0.28673	0.301182	0.1389	0.273188	0.07173558	2.046906
